epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,91469.6328125,112.82570028305054
0,1,null,545.9100341796875,113.45601749420166
0,2,null,486.781494140625,113.99615836143494
0,3,null,480.61602783203125,114.49938702583313
0,4,null,606.7374267578125,115.15446662902832
0,5,null,481.7231140136719,115.66488099098206
0,6,null,489.3629455566406,116.2106728553772
0,7,null,480.6903381347656,116.71607565879822
0,8,null,480.3462829589844,117.21578192710876
0,9,null,490.41802978515625,117.87598776817322
0,10,null,480.36895751953125,118.38576912879944
0,11,null,480.15081787109375,118.8909080028534
0,12,null,480.74169921875,119.39836311340332
0,13,null,480.511474609375,119.91998839378357
0,14,null,480.0946044921875,120.44537734985352
0,15,null,484.7597961425781,121.10217261314392
0,16,null,480.1688232421875,121.61476683616638
0,17,null,480.54290771484375,122.11610341072083
0,18,null,479.6906433105469,122.66705536842346
0,19,null,479.83221435546875,123.18940448760986
0,20,null,480.4271240234375,123.6890196800232
0,21,null,521.5206909179688,124.27891135215759
0,22,null,480.1370544433594,124.78020238876343
0,23,null,479.4781494140625,125.28014183044434
0,24,null,480.3281555175781,125.78215599060059
0,25,null,481.3087158203125,126.28428196907043
0,26,null,502.4273376464844,126.85444378852844
0,27,null,480.87469482421875,127.35594272613525
0,28,null,480.76788330078125,127.85565781593323
0,29,null,487.4901123046875,128.396089553833
0,30,null,480.8305969238281,128.9161672592163
0,31,null,525.9636840820312,129.46790647506714
0,32,null,480.994140625,129.96765613555908
0,33,null,481.05389404296875,130.4699068069458
0,34,null,481.823486328125,131.12582778930664
0,35,null,480.7076721191406,131.6394715309143
0,36,null,480.2080383300781,132.13861179351807
0,37,null,480.5748596191406,132.65269827842712
0,38,null,480.19464111328125,133.16422629356384
0,39,null,559.1638793945312,133.79492449760437
