time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-11 23:45:44.325805,0 days 00:50:07.900000,ON,pm_new,17,23,23,92,31,18,0,0,5679884,8,8,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.593,40.812,40.343,41.031,42.093,42.093,6920,8009,0.4316394329071045
2024-06-11 23:45:44.325805,0 days 00:50:07.900000,ON,pm_new,17,23,23,92,31,18,0,0,5679884,8,8,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.593,40.812,40.343,41.031,42.093,42.093,6920,8009,0.4316394329071045
2024-06-11 23:45:45.210743,0 days 00:50:08.780000,ON,pm_new,100,98,OFF,OFF,OFF,OFF,0,0,2611788,1,5,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.031,40.312,39.875,40.718,41.593,41.593,7330,7330,1.3164052963256836
2024-06-11 23:45:47.155106,0 days 00:50:10.730000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,2640972,1,5,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.093,40.187,39.875,40.562,41.718,41.718,7330,7329,3.2613110542297363
2024-06-11 23:45:48.948562,0 days 00:50:12.520000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,2653804,0,5,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.0,40.531,39.718,40.75,41.562,41.562,7291,7290,5.05633807182312
2024-06-11 23:45:50.816820,0 days 00:50:14.390000,ON,pm_new,100,98,OFF,OFF,OFF,OFF,0,0,2682604,0,5,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.093,40.218,39.781,40.812,41.531,41.625,7212,7297,6.922447681427002
2024-06-11 23:45:52.166556,0 days 00:50:15.740000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,2669688,0,5,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.0,40.312,39.718,40.625,41.593,41.562,7290,7309,8.272181749343872
2024-06-11 23:45:53.595834,0 days 00:50:17.170000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,2671980,0,5,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.093,40.625,39.718,40.593,41.531,41.531,7133,7275,9.704585552215576
2024-06-11 23:45:54.926468,0 days 00:50:18.500000,ON,pm_new,98,100,OFF,OFF,OFF,OFF,0,0,2772084,1,5,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.937,40.343,39.812,40.531,41.656,41.656,7449,7285,11.032132148742676
2024-06-11 23:45:56.280883,0 days 00:50:19.850000,ON,pm_new,100,98,OFF,OFF,OFF,OFF,9,9,3001384,1,5,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.25,40.187,39.781,40.562,41.562,41.562,7488,7312,12.394398212432861
