powermode,observed_time,observed_power,predicted_time,predicted_power
4_268800_930750000_204000000,2171094.109558105,15.95,2191961.5625,15.783893
4_268800_930750000_2133000000,1463782.7646026611,16.554,1359955.0,17.765342
4_268800_930750000_3199000000,1395675.3702392578,17.355,1407657.71875,18.743287
4_268800_930750000_665600000,1569793.0287780762,15.953,1380440.9375,17.246488000000003
4_268800_828750000_204000000,2157752.1555786133,15.452,2182980.3125,15.365851000000001
4_268800_828750000_2133000000,1457543.182861328,16.5035,1329889.3125,17.253125
4_268800_828750000_3199000000,1359469.3130645752,17.003,1365538.125,18.190887
4_268800_828750000_665600000,1529806.9096374512,16.002,1340879.4375,16.895432
4_268800_726750000_204000000,2210168.950256348,14.846,2178822.8125,15.114958
4_268800_726750000_2133000000,1437693.887451172,15.651,1321346.25,16.791511999999997
4_268800_726750000_3199000000,1427771.482879639,16.752,1348565.6875,17.700509999999998
4_268800_726750000_665600000,1537267.1613769531,15.352,1330182.0625,16.564467
4_268800_624750000_204000000,2153288.5721435547,14.65,2178063.75,14.937645
4_268800_624750000_2133000000,1457118.099822998,15.8015,1324694.25,16.517242
4_268800_624750000_3199000000,1409105.0050964355,16.453,1351424.5,17.25539
4_268800_624750000_665600000,1567607.8049316406,15.202,1343457.03125,16.291349
4_268800_522750000_204000000,2194710.401489258,14.2975,2183875.9375,14.815443
4_268800_522750000_2133000000,1404581.4816589355,15.852,1344654.0625,16.188457
4_268800_522750000_3199000000,1415164.2174987793,16.454,1371374.3125,16.890121
4_268800_522750000_665600000,1540555.3135681152,14.851,1378327.09375,16.087329
4_268800_420750000_204000000,2418594.723388672,13.747,2203732.1875,14.573452
4_268800_420750000_2133000000,1454430.1000976562,15.25,1365547.9375,15.867955
4_268800_420750000_3199000000,1367745.0414123535,16.7535,1394613.65625,16.577701
4_268800_420750000_665600000,1550193.040435791,14.3995,1406539.8125,15.983798
4_268800_318750000_204000000,2155296.2005004883,13.846,2236025.9375,14.358578
4_268800_318750000_2133000000,1478071.6810150146,15.504,1360747.0625,15.906026
4_268800_318750000_3199000000,1373728.424285889,16.656,1398264.125,16.425455000000003
4_268800_318750000_665600000,1536661.8582458496,14.497,1426982.1875,15.97535
4_268800_216750000_204000000,2226839.1911621094,13.747,2294471.34375,14.3919375
4_268800_216750000_2133000000,1425879.5014343262,15.7045,1396627.625,15.991502
4_268800_216750000_3199000000,1425689.930847168,16.257,1434213.625,16.10974
4_268800_216750000_665600000,1578521.892211914,14.1485,1466621.40625,15.943695
4_268800_114750000_204000000,2463215.892700196,13.346,2537488.4375,14.588592
4_268800_114750000_2133000000,1678098.3654785156,15.253,1727358.125,15.777939
4_268800_114750000_3199000000,1681353.3306884766,16.317,1750641.8750000002,15.602411
4_268800_114750000_665600000,1722248.0075073242,14.249,1783048.625,15.820879000000001
4_422400_1300500000_204000000,1991444.475769043,18.652,1975052.1875,18.983094
4_422400_1300500000_2133000000,861702.8602600098,22.8145,742044.25,21.747656
4_422400_1300500000_3199000000,831834.7858276367,22.4715,719448.9375,22.924896
4_422400_1300500000_665600000,955863.5664978029,22.17,885627.09375,21.807582
4_422400_1236750000_204000000,2028829.4399414065,18.2525,1996656.4062500002,18.537388999999997
4_422400_1236750000_2133000000,883024.3308258057,20.4625,783857.25,21.114
4_422400_1236750000_3199000000,859017.9572143555,22.263,771975.3125,22.264152
4_422400_1236750000_665600000,986188.5909118652,20.711,903254.3125,21.294330000000002
4_422400_1134750000_204000000,2024455.5977172847,17.3505,2034420.0,17.758796999999998
4_422400_1134750000_2133000000,852792.9729919434,20.8105,786455.625,20.141895
4_422400_1134750000_3199000000,855497.7933044434,20.463,774515.875,21.168594000000002
4_422400_1134750000_665600000,996584.6933288574,19.9095,920789.53125,20.396669999999997
4_422400_1032750000_204000000,2015392.697265625,16.35,2036690.3125,17.025344
4_422400_1032750000_2133000000,844573.8215637207,19.562,783052.0,19.264764
4_422400_1032750000_3199000000,835906.2001342773,20.4095,763202.8125,20.36066
4_422400_1032750000_665600000,1008813.4140014648,18.9045,913294.21875,19.427008
4_422400_930750000_204000000,2026253.622314453,15.947,2035361.25,16.367394
4_422400_930750000_2133000000,833954.3766784668,19.658,783101.9375,18.635766
4_422400_930750000_3199000000,841047.5369110107,20.0595,756598.90625,19.709173999999997
4_422400_930750000_665600000,966998.2416992188,18.2085,911791.0312499999,18.68237
4_422400_828750000_204000000,2022477.851867676,15.552,2034352.8125,15.802778
4_422400_828750000_2133000000,863838.8256378174,17.8045,779322.5,18.265871
4_422400_828750000_3199000000,837578.7896118164,19.864,759364.9375,19.207425999999998
4_422400_828750000_665600000,992574.5745849608,18.055,908286.5625,18.156496
4_422400_726750000_204000000,2006800.1328125,15.148,2034760.4687499998,15.404206
4_422400_726750000_2133000000,849230.1636047363,18.405,777924.5,18.04138
4_422400_726750000_3199000000,838063.451385498,18.861,763237.84375,18.824232
4_422400_726750000_665600000,972391.7344818116,17.657,906627.8125,17.847486
4_422400_624750000_204000000,2035299.136352539,14.75,2035330.1875,15.097157
4_422400_624750000_2133000000,856333.4306335449,18.059,779738.84375,17.833133
4_422400_624750000_3199000000,897238.5346984863,19.262,764019.25,18.548906
4_422400_624750000_665600000,985724.2278594972,17.861,905075.75,17.616248
4_422400_522750000_204000000,2039360.9965820312,14.349,2036239.2499999998,14.845782
4_422400_522750000_2133000000,855320.5221405029,18.46,782414.0,17.852129
4_422400_522750000_3199000000,819716.8118591309,18.46,765159.8125,18.392002
4_422400_522750000_665600000,997688.6057434082,16.757,903994.46875,17.129176
4_422400_420750000_204000000,2026787.2360229488,14.349,2048709.0625,14.567202
4_422400_420750000_2133000000,855585.5541229248,17.861,782036.59375,18.031502
4_422400_420750000_3199000000,824261.1687316895,18.9615,765128.9375,18.275008000000003
4_422400_420750000_665600000,985278.8495483398,16.757,896978.125,16.711861000000003
4_422400_318750000_204000000,2043569.342163086,13.948,2085423.75,14.347477000000001
4_422400_318750000_2133000000,866582.6959228516,17.7705,820477.3749999999,17.984963
4_422400_318750000_3199000000,831269.7272338867,19.479,791994.09375,18.460625
4_422400_318750000_665600000,1031412.5389709471,16.356,915567.8125,16.327641
4_422400_216750000_204000000,2103478.263488769,13.948,2144822.6875,14.224889
4_422400_216750000_2133000000,950095.8512573242,17.672,858852.1875,17.337357
4_422400_216750000_3199000000,953036.211364746,18.375,845572.4999999999,18.222254
4_422400_216750000_665600000,1044248.53125,16.456,954793.125,16.037917
4_422400_114750000_204000000,2345523.503967285,13.346,2361852.5,14.412153
4_422400_114750000_2133000000,1543786.0870666504,15.755,1488331.78125,16.521283
4_422400_114750000_3199000000,1520617.1160888672,16.568,1484449.0,17.288361000000002
4_422400_114750000_665600000,1562567.1651306152,14.751,1539347.5625,15.887724
4_576000_1300500000_204000000,1918348.6333618164,19.157,1935945.5,19.144904
4_576000_1300500000_2133000000,621506.0958557129,24.7245,587833.96875,24.185205000000003
4_576000_1300500000_3199000000,593445.4859848022,25.277,572639.40625,25.296354
4_576000_1300500000_665600000,747561.6835784912,24.179,748564.0625,23.467781
4_576000_1236750000_204000000,1945819.7158203125,18.356,1947700.0,18.622787
4_576000_1236750000_2133000000,602452.654006958,24.574,588494.71875,23.639232
4_576000_1236750000_3199000000,543643.0843200684,25.8755,583283.03125,24.693849999999998
4_576000_1236750000_665600000,754410.490234375,23.3735,727896.9375,23.000213
4_576000_1134750000_204000000,1957589.831665039,17.55,1960568.4375,17.80714
4_576000_1134750000_2133000000,641884.6699676514,23.166,605847.5625,22.826465
4_576000_1134750000_3199000000,661265.872467041,22.8685,590634.375,23.557648
4_576000_1134750000_665600000,756303.700088501,21.7195,767450.53125,22.058605
4_576000_1032750000_204000000,1960590.602416992,17.149,1964906.6875,17.025748
4_576000_1032750000_2133000000,762361.4742889404,20.7125,619517.5625,22.061652
4_576000_1032750000_3199000000,713367.3663330078,22.169,591136.46875,22.63222
4_576000_1032750000_665600000,901829.622680664,20.314,789377.9375,21.162281
4_576000_930750000_204000000,1961302.004638672,16.351,1963794.9062499998,16.346505999999998
4_576000_930750000_2133000000,816613.4498748779,19.508,617297.21875,21.474408
4_576000_930750000_3199000000,743265.548614502,20.011,583988.53125,22.020692999999998
4_576000_930750000_665600000,764428.9325256348,20.676,783310.1875,20.214408
4_576000_828750000_204000000,1970758.194519043,15.947,1964351.09375,15.762617
4_576000_828750000_2133000000,744344.9196929932,19.156,610863.59375,21.200281
4_576000_828750000_3199000000,610504.2598114014,21.263,587723.125,21.57466
4_576000_828750000_665600000,855028.5559997559,19.109,782148.125,19.297815999999997
4_576000_726750000_204000000,1973021.793395996,15.549,1966954.6875000002,15.377841
4_576000_726750000_2133000000,614596.3525543213,20.362,604025.96875,21.106521
4_576000_726750000_3199000000,602048.436164856,21.263,585130.5,21.340707
4_576000_726750000_665600000,788940.3689422607,18.861,778440.90625,18.531479
4_576000_624750000_204000000,1965141.3354492188,15.148,1971379.6875,15.105726
4_576000_624750000_2133000000,630627.7079772949,20.06,598474.875,20.549592
4_576000_624750000_3199000000,620201.2422332764,21.068,583013.4375,21.361662
4_576000_624750000_665600000,778961.0877075195,18.462,777100.3125,17.866715
4_576000_522750000_204000000,1974530.6919555664,14.747,1976207.34375,14.863983000000001
4_576000_522750000_2133000000,645795.4856719971,19.008,592611.375,19.759668
4_576000_522750000_3199000000,627989.9803009033,20.362,576037.75,21.184557
4_576000_522750000_665600000,783325.4839630127,17.457,778384.3125,17.319922
4_576000_420750000_204000000,1983415.317443848,14.746,1993998.75,14.616845
4_576000_420750000_2133000000,655870.5829467773,18.862,589223.1875,19.003465
4_576000_420750000_3199000000,637210.0788421631,20.663,569532.875,20.978752
4_576000_420750000_665600000,797289.7514801025,17.66,784598.96875,16.836776999999998
4_576000_318750000_204000000,1998200.8697509768,14.746,2033021.2499999998,14.390448000000001
4_576000_318750000_2133000000,685316.5077819824,18.875,702500.6875,18.312572
4_576000_318750000_3199000000,678541.2978668213,20.282,660846.875,20.306023
4_576000_318750000_665600000,834016.8464355469,17.4645,844420.8124999999,16.451867
4_576000_216750000_204000000,2063310.4382324216,14.349,2093440.6249999998,14.262615
4_576000_216750000_2133000000,842184.5500793457,18.274,819771.375,17.417764
4_576000_216750000_3199000000,834876.4032592773,19.579,805743.4375,18.84727
4_576000_216750000_665600000,946331.6040649414,16.658,877433.59375,16.158447
4_576000_114750000_204000000,2294628.776550293,13.545,2313419.0625,14.284769
4_576000_114750000_2133000000,1489494.3813476562,16.153,1472973.625,16.525648
4_576000_114750000_3199000000,1486417.7642211914,16.869,1471196.5625,17.411598
4_576000_114750000_665600000,1511009.7756652832,15.152,1498830.3125,15.879508
4_729600_1300500000_204000000,1907720.8518066409,19.162,1920719.3749999998,19.223941
4_729600_1300500000_2133000000,493394.50132751465,26.981,530110.96875,26.925824000000002
4_729600_1300500000_3199000000,457176.994720459,27.884,521098.3125,28.296639
4_729600_1300500000_665600000,662677.2459564209,24.783,697152.90625,24.116268
4_729600_1236750000_204000000,1929730.728149414,18.756,1926468.4375000002,18.691860000000002
4_729600_1236750000_2133000000,504483.5678634644,26.227,521442.9375,26.193453
4_729600_1236750000_3199000000,497980.3454589844,29.08,516993.0,27.759475
4_729600_1236750000_665600000,677708.1918945312,23.978,659269.84375,23.61593
4_729600_1134750000_204000000,1929037.8129882808,17.557,1936420.4375,17.829223000000002
4_729600_1134750000_2133000000,479429.81719970703,24.3245,520941.96874999994,25.238668
4_729600_1134750000_3199000000,472033.5076446533,27.5705,515318.74999999994,26.834243999999998
4_729600_1134750000_665600000,670790.3894805908,22.383,664777.71875,22.676408
4_729600_1032750000_204000000,1949442.096862793,17.153,1945811.5625000002,17.042081999999997
4_729600_1032750000_2133000000,481810.17364501953,24.6205,523992.50000000006,24.39723
4_729600_1032750000_3199000000,476591.6594772339,24.873,514874.78125,26.019998
4_729600_1032750000_665600000,684263.4988708496,21.581,694655.71875,21.680578
4_729600_930750000_204000000,1941706.48828125,16.351,1946444.5000000002,16.345303
4_729600_930750000_2133000000,489170.7814941406,23.521,518058.21875,23.656139
4_729600_930750000_3199000000,462780.601600647,24.07,509633.5,25.116652
4_729600_930750000_665600000,679104.5475616455,21.176,690856.03125,20.65719
4_729600_828750000_204000000,1945418.3227539065,15.95,1948997.1874999998,15.750002
4_729600_828750000_2133000000,476955.62830352783,22.972,512719.375,22.937664
4_729600_828750000_3199000000,448762.680595398,23.3685,504445.96875,24.436336
4_729600_828750000_665600000,689376.988067627,20.374,690057.0,19.688247999999998
4_729600_726750000_204000000,1952331.9621582031,15.549,1952471.34375,15.346122
4_729600_726750000_2133000000,499495.2501373291,21.263,508492.31250000006,21.981673999999998
4_729600_726750000_3199000000,496637.9887237549,22.7675,490772.09375,23.792732
4_729600_726750000_665600000,692820.7812194824,19.0205,692599.25,18.845795
4_729600_624750000_204000000,1953446.6497192385,15.151,1956250.1874999998,15.078693999999999
4_729600_624750000_2133000000,507516.037109375,21.266,510035.65625,21.099610000000002
4_729600_624750000_3199000000,484574.35387420654,23.4245,480602.21875,23.021588
4_729600_624750000_665600000,700489.8043518066,18.9755,696373.65625,18.089783
4_729600_522750000_204000000,1964008.40222168,14.75,1961664.0624999998,14.909124
4_729600_522750000_2133000000,505887.1707458496,20.863,513268.125,20.214953
4_729600_522750000_3199000000,514281.9792022705,23.274,502242.84375000006,22.401049999999998
4_729600_522750000_665600000,710119.2430419922,18.77,705899.96875,17.476418000000002
4_729600_420750000_204000000,1963944.465881348,14.75,1977527.625,14.688857
4_729600_420750000_2133000000,528923.6631011963,20.783,531440.40625,19.327137
4_729600_420750000_3199000000,511836.92835998535,22.284,519524.28125,21.653826000000002
4_729600_420750000_665600000,736076.4901885986,17.872,722747.0,16.979201
4_729600_318750000_204000000,1985695.6764526367,14.747,2015312.9687500002,14.447735
4_729600_318750000_2133000000,582966.0269622803,19.679,625575.21875,18.591834
4_729600_318750000_3199000000,594843.8930358887,21.587,578373.0625,20.785456999999997
4_729600_318750000_665600000,779363.6167297363,17.763,808284.46875,16.579008
4_729600_216750000_204000000,2044779.268737793,14.347,2076964.375,14.309267
4_729600_216750000_2133000000,822101.0735626221,18.2725,809729.2812499999,17.472213
4_729600_216750000_3199000000,814777.3795318604,19.68,799399.125,19.069689999999998
4_729600_216750000_665600000,919676.3493347168,16.655,862047.96875,16.280504
4_729600_114750000_204000000,2280117.650512696,13.796,2300480.0,14.325471
4_729600_114750000_2133000000,1477537.453338623,16.156,1471795.0,16.497033
4_729600_114750000_3199000000,1472597.529510498,16.969,1470098.6875,17.475236000000002
4_729600_114750000_665600000,1494618.425933838,15.152,1492790.9375,15.873076999999999
4_883200_1300500000_204000000,1902226.511291504,19.16,1913177.8125,19.288803
4_883200_1300500000_2133000000,432974.00370788574,29.693,454609.96875,28.293967000000002
4_883200_1300500000_3199000000,367085.31703948975,31.749,408556.5625,31.36899
4_883200_1300500000_665600000,626961.2752075195,25.39,674868.96875,24.448055
4_883200_1236750000_204000000,1925279.6357421875,18.752,1918264.375,18.726062000000002
4_883200_1236750000_2133000000,405301.0515899658,28.44,426654.09375000006,27.478375
4_883200_1236750000_3199000000,409183.5889053345,31.394,409432.6875,30.707456999999998
4_883200_1236750000_665600000,633689.0020599365,24.582,634914.0625,24.038154
4_883200_1134750000_204000000,1939022.90625,17.554,1925789.375,17.853588
4_883200_1134750000_2133000000,415684.7750854492,27.377,422106.84374999994,26.402967
4_883200_1134750000_3199000000,384721.3262557984,29.7905,425938.03125,29.367275000000003
4_883200_1134750000_665600000,648214.4634857178,22.774,632008.375,23.167043000000003
4_883200_1032750000_204000000,1936437.4414672847,17.1505,1938975.3124999998,17.066875
4_883200_1032750000_2133000000,421882.8155670166,25.425,432557.0,25.494479
4_883200_1032750000_3199000000,385954.7520217896,28.175,422424.99999999994,27.916098
4_883200_1032750000_665600000,645668.8304595947,22.174,657270.3125,22.113723
4_883200_930750000_204000000,1943177.317138672,16.351,1940334.6875,16.3487705
4_883200_930750000_2133000000,405354.73818969727,24.371,421483.5625,24.701335999999998
4_883200_930750000_3199000000,384847.4053039551,26.767,411999.84374999994,26.622581999999998
4_883200_930750000_665600000,642177.0387268066,21.376,660879.125,21.1202
4_883200_828750000_204000000,1946485.2357788088,15.95,1941709.375,15.746807
4_883200_828750000_2133000000,423546.72942352295,24.666,411491.8125,23.633680000000002
4_883200_828750000_3199000000,396769.2675933838,25.87,399829.84375,25.597156
4_883200_828750000_665600000,664185.7839202881,20.373,663902.03125,20.133066
4_883200_726750000_204000000,1945945.7092895508,15.549,1945572.09375,15.328126000000001
4_883200_726750000_2133000000,425232.538482666,23.368,379125.28125,22.613611000000002
4_883200_726750000_3199000000,407493.23640441895,24.176,373635.5625,24.715268000000002
4_883200_726750000_665600000,668343.7463378906,19.573,671887.4375,19.144906
4_883200_624750000_204000000,1952964.448852539,15.151,1949720.1874999998,15.062775
4_883200_624750000_2133000000,434241.94789123535,23.664,422271.4375,21.627455
4_883200_624750000_3199000000,402868.1080551148,24.674,370178.8125,23.984180000000002
4_883200_624750000_665600000,694406.6641235352,19.167,680603.375,18.29925
4_883200_522750000_204000000,1958023.0020751955,14.7485,1954721.25,14.952526
4_883200_522750000_2133000000,439093.4208374024,22.88,470684.96875,20.611994
4_883200_522750000_3199000000,435951.5186920166,23.771,425131.65624999994,23.215687999999997
4_883200_522750000_665600000,689023.6182098389,18.775,694170.1875,17.648746
4_883200_420750000_204000000,1958905.4396362305,14.746,1970650.46875,14.756857
4_883200_420750000_2133000000,483053.0273895264,21.68,516089.37499999994,19.691046999999998
4_883200_420750000_3199000000,468917.2727355957,23.233,500579.65624999994,22.252697
4_883200_420750000_665600000,717126.7831726074,18.3195,711619.125,17.14083
4_883200_318750000_204000000,1981228.709777832,14.548,2005133.6249999998,14.514377
4_883200_318750000_2133000000,574634.7807769775,20.182,586788.46875,18.815026999999997
4_883200_318750000_3199000000,561449.1054077148,21.7375,557802.0,21.063902
4_883200_318750000_665600000,774429.3590240479,17.768,794161.25,16.720474999999997
4_883200_216750000_204000000,2028130.1955566409,14.346,2066916.875,14.3560625
4_883200_216750000_2133000000,811431.9847259521,18.375,806891.15625,17.52292
4_883200_216750000_3199000000,805338.67237854,19.68,795788.375,19.233582
4_883200_216750000_665600000,912381.1647033693,16.6565,855217.28125,16.357667
4_883200_114750000_204000000,2283200.3001098637,13.745,2289918.3125,14.356907
4_883200_114750000_2133000000,1471226.1575927734,16.1545,1471226.875,16.473365
4_883200_114750000_3199000000,1464865.3038024902,17.067,1469457.25,17.537033
4_883200_114750000_665600000,1485762.8825073242,15.2515,1487862.6875,15.867975
4_1036800_1300500000_204000000,1898948.4916992188,19.157,1909380.7187500002,19.342625
4_1036800_1300500000_2133000000,393763.78591156006,31.902,378889.03125,29.69799
4_1036800_1300500000_3199000000,357983.99032592773,32.689,321183.875,33.060445
4_1036800_1300500000_665600000,667365.2482147217,24.9855,649533.5625,24.716748
4_1036800_1236750000_204000000,1915481.0947265625,18.756,1913627.0625000002,18.768924
4_1036800_1236750000_2133000000,444675.16230010986,28.88,343764.46875,28.838588
4_1036800_1236750000_3199000000,388114.5628662109,30.041,312400.6875,32.131787
4_1036800_1236750000_665600000,634086.1217193604,24.585,623738.09375,24.251450000000002
4_1036800_1134750000_204000000,1926821.9545288088,17.6045,1921535.1250000002,17.88486
4_1036800_1134750000_2133000000,361604.84984588623,29.9895,330143.046875,27.613416
4_1036800_1134750000_3199000000,324321.20056152344,30.785,314524.28125,30.541031
4_1036800_1134750000_665600000,635854.8729248047,23.382,623479.0,23.464080000000003
4_1036800_1032750000_204000000,1938394.619140625,17.149,1933734.6875000002,17.08944
4_1036800_1032750000_2133000000,367855.538482666,28.385,355837.75,26.633658
4_1036800_1032750000_3199000000,323780.6351928711,29.634,335886.5,29.129195
4_1036800_1032750000_665600000,640719.8342590332,22.182,649890.03125,22.492134999999998
4_1036800_930750000_204000000,1942096.0582885745,16.351,1937860.625,16.351803
4_1036800_930750000_2133000000,364689.5135040283,26.08,359942.375,25.4998
4_1036800_930750000_3199000000,339270.28645324707,26.181,339780.73750000005,27.850055
4_1036800_930750000_665600000,649804.3167114258,21.377,655762.875,21.476443
4_1036800_828750000_204000000,1947135.679260254,15.95,1939624.6875,15.764728
4_1036800_828750000_2133000000,365921.9266357422,25.88,368753.5,24.363401999999997
4_1036800_828750000_3199000000,347793.06424713135,28.1875,346583.0625,26.736402
4_1036800_828750000_665600000,650288.5298461914,20.578,660555.75,20.468498
4_1036800_726750000_204000000,1943817.2008666992,15.545,1941808.7499999998,15.337639
4_1036800_726750000_2133000000,368519.0594558716,25.174,375046.515625,23.245389
4_1036800_726750000_3199000000,343591.5764465332,26.779,353021.03125,25.82302
4_1036800_726750000_665600000,657164.0812683105,19.774,663580.375,19.47331
4_1036800_624750000_204000000,1944608.8088989255,15.148,1945791.4375000002,15.080598
4_1036800_624750000_2133000000,390298.1180038452,23.775,379166.484375,22.107197
4_1036800_624750000_3199000000,356676.7327270508,26.579,357806.1875,24.9515
4_1036800_624750000_665600000,663536.7409057617,19.376,670058.1875,18.558207
4_1036800_522750000_204000000,1949871.0966796875,14.747,1950327.8125000002,14.962223
4_1036800_522750000_2133000000,408436.3347625733,23.988,429047.78125,21.035234
4_1036800_522750000_3199000000,389858.5459289551,25.08,398200.71875,23.875422
4_1036800_522750000_665600000,676863.3385009766,18.875,681286.90625,17.845676
4_1036800_420750000_204000000,1961361.6132202148,14.75,1963957.96875,14.818517
4_1036800_420750000_2133000000,457305.92056274414,22.333,503261.28125,19.979986
4_1036800_420750000_3199000000,442711.92207336426,24.091,460689.96875000006,22.878916
4_1036800_420750000_665600000,709636.8789978027,18.374,702142.625,17.322727
4_1036800_318750000_204000000,1983111.589111328,14.349,1996583.0,14.601697
4_1036800_318750000_2133000000,570576.9200744629,20.282,562858.125,19.05227
4_1036800_318750000_3199000000,560413.8320922852,21.683,540684.0625,21.287611000000002
4_1036800_318750000_665600000,765959.8958740234,17.771,779210.53125,16.88379
4_1036800_216750000_204000000,2027921.8658447263,14.349,2057950.6250000002,14.418016999999999
4_1036800_216750000_2133000000,803609.0853118896,18.375,804025.0625,17.612242
4_1036800_216750000_3199000000,795502.6619567871,19.781,793324.8125,19.365638999999998
4_1036800_216750000_665600000,900035.9740905762,17.059,849782.09375,16.390322
4_1036800_114750000_204000000,2277853.5100097656,13.8955,2281813.75,14.311703
4_1036800_114750000_2133000000,1465522.1587524414,16.153,1470633.875,16.43038
4_1036800_114750000_3199000000,1460923.8946533203,16.966,1469124.3125,17.559516
4_1036800_114750000_665600000,1482569.1375427246,15.25,1483185.46875,15.862902
4_1190400_1300500000_204000000,1888898.076538086,19.162,1907555.6250000002,19.408307
4_1190400_1300500000_2133000000,324300.7052078247,33.996,334840.28125,31.110621
4_1190400_1300500000_3199000000,302902.68618011475,34.452,269118.35625,34.425796999999996
4_1190400_1300500000_665600000,614580.7227020264,25.39,634332.1875,24.920826
4_1190400_1236750000_204000000,1915525.6806640625,18.756,1911983.125,18.821162
4_1190400_1236750000_2133000000,329585.0550003052,29.983,318297.03125,30.233088
4_1190400_1236750000_3199000000,285973.6076927185,35.205,274569.96875,33.546113
4_1190400_1236750000_665600000,618111.3858947754,25.084,622333.0,24.399241999999997
4_1190400_1134750000_204000000,1925552.079650879,17.606,1919735.0,17.913263999999998
4_1190400_1134750000_2133000000,332198.3477020264,29.9365,327214.40625,28.911105
4_1190400_1134750000_3199000000,292487.9338989258,33.493,293076.609375,31.951743999999998
4_1190400_1134750000_665600000,619540.0685882568,23.38,623009.125,23.617905999999998
4_1190400_1032750000_204000000,1933278.7036743164,17.153,1930800.3125,17.09744
4_1190400_1032750000_2133000000,331420.9308624268,29.583,348475.25,27.611787
4_1190400_1032750000_3199000000,287654.51262664795,31.989,327014.03125,30.530162
4_1190400_1032750000_665600000,625712.2154541016,22.578,637760.40625,22.808616999999998
4_1190400_930750000_204000000,1934398.146728516,16.351,1937407.8125,16.374693999999998
4_1190400_930750000_2133000000,335457.008895874,27.629,355032.515625,26.303248
4_1190400_930750000_3199000000,307396.51197052,29.129,335144.875,29.18249
4_1190400_930750000_665600000,638161.5953369141,21.3735,649169.125,21.769724999999998
4_1190400_828750000_204000000,1928372.635925293,15.9515,1939498.4375,15.805358
4_1190400_828750000_2133000000,336426.8664016724,27.9835,359315.90625,25.072902
4_1190400_828750000_3199000000,306870.0649795532,29.686,339277.578125,27.977945
4_1190400_828750000_665600000,639323.132019043,20.571,655669.9375,20.742459999999998
4_1190400_726750000_204000000,1946547.094116211,15.549,1940833.125,15.374094
4_1190400_726750000_2133000000,351860.0917816162,25.475,370462.296875,23.820531
4_1190400_726750000_3199000000,313433.5341644287,28.4785,345467.6375,26.972799
4_1190400_726750000_665600000,651587.686630249,20.178,660405.8125,19.786831999999997
4_1190400_624750000_204000000,1939799.075378418,15.1495,1942270.4687500002,15.113092
4_1190400_624750000_2133000000,359558.9499435425,24.991,376734.375,22.604598000000003
4_1190400_624750000_3199000000,339604.55696868896,26.93,352210.40625,25.730666
4_1190400_624750000_665600000,657823.6882019043,19.376,663843.4375,18.876705
4_1190400_522750000_204000000,1946672.811035156,14.75,1945734.6875,14.977199
4_1190400_522750000_2133000000,384785.0425109863,24.036,408504.15625,21.405055
4_1190400_522750000_3199000000,368671.6108016968,25.777,386417.65625,24.576064
4_1190400_522750000_665600000,685150.0961151123,18.775,672330.03125,18.08943
4_1190400_420750000_204000000,1961596.637084961,14.75,1957695.9375000002,14.881516
4_1190400_420750000_2133000000,449019.4189453125,22.483,465031.5625,20.300818
4_1190400_420750000_3199000000,431027.8412475586,24.091,434395.21875,23.36183
4_1190400_420750000_665600000,703553.8561248779,18.374,693644.9375,17.51866
4_1190400_318750000_204000000,1976063.8904418943,14.744,1989622.6875,14.689382
4_1190400_318750000_2133000000,562334.3274536133,20.282,545772.40625,19.247346
4_1190400_318750000_3199000000,555233.1021881104,21.784,531971.65625,21.461759999999998
4_1190400_318750000_665600000,760329.7622680664,17.771,764733.40625,17.061518
4_1190400_216750000_204000000,2029252.142211914,14.347,2049516.09375,14.49895
4_1190400_216750000_2133000000,794376.4858093262,18.375,801829.6875000001,17.723437999999998
4_1190400_216750000_3199000000,789503.2041320801,19.781,790883.15625,19.455451
4_1190400_216750000_665600000,891816.1035766602,17.059,847583.875,16.454934
4_1190400_114750000_204000000,2284150.0071411133,14.146,2274114.6875,14.290928
4_1190400_114750000_2133000000,1463681.762512207,16.156,1470049.0,16.371974
4_1190400_114750000_3199000000,1458712.523864746,16.969,1468772.3125,17.603645
4_1190400_114750000_665600000,1478259.100402832,15.353,1478538.5,15.877604999999999
4_1344000_1300500000_204000000,1890608.5178833008,19.165,1905990.40625,19.486044999999997
4_1344000_1300500000_2133000000,297172.1187286377,35.0945,314663.0,32.542758
4_1344000_1300500000_3199000000,261905.36754226685,38.013,262304.83125,36.114156
4_1344000_1300500000_665600000,608448.761138916,25.8385,630290.03125,25.157187999999998
4_1344000_1236750000_204000000,1913825.2673339844,18.756,1910366.875,18.872873
4_1344000_1236750000_2133000000,309597.2432861328,33.245,313340.9375,31.645691
4_1344000_1236750000_3199000000,267317.180343628,36.71,267989.53125,35.111066
4_1344000_1236750000_665600000,613539.6308135986,25.084,620983.40625,24.575796999999998
4_1344000_1134750000_204000000,1917807.248413086,17.56,1918028.7499999998,17.928855
4_1344000_1134750000_2133000000,306786.21475219727,32.5905,325293.75,30.13768
4_1344000_1134750000_3199000000,272114.03970336914,34.7475,283449.875,33.41153
4_1344000_1134750000_665600000,618454.1340637207,23.881,622444.1875,23.729488
4_1344000_1032750000_204000000,1925428.857055664,17.153,1928223.625,17.12035
4_1344000_1032750000_2133000000,305126.14806365967,29.5755,337382.0,28.536959
