cores,cpu,gpu,mem,skip_index,start_time,end_time,clean minibatches
12,268800,930750000,665600000,-1,120.35644459724426,230.3883912563324,50
2,268800,828750000,204000000,-1,242.99274897575376,463.5028600692749,50
2,268800,828750000,2133000000,-1,191.21064448356628,369.9643540382385,50
2,268800,828750000,3199000000,-1,194.14866137504575,369.24057483673096,50
2,268800,828750000,665600000,-1,201.18971824646,388.3553323745728,50
4,268800,828750000,204000000,-1,138.0936017036438,268.5258147716522,50
4,268800,828750000,2133000000,-1,122.02311301231384,239.6966209411621,50
4,268800,828750000,3199000000,-1,120.93562769889832,235.35847806930545,50
4,268800,828750000,665600000,-1,125.13033628463744,246.56495475769043,50
6,268800,828750000,204000000,-1,131.5775444507599,254.70952653884888,50
6,268800,828750000,2133000000,-1,116.15166926383972,225.67322516441345,50
6,268800,828750000,3199000000,-1,115.44041657447816,221.1807131767273,50
6,268800,828750000,665600000,-1,119.31094598770142,227.69412541389465,50
8,268800,828750000,204000000,-1,135.4465367794037,260.1972486972809,50
8,268800,828750000,2133000000,-1,117.32298159599304,224.60622024536133,50
8,268800,828750000,3199000000,-1,116.60820937156676,225.6689751148224,50
8,268800,828750000,665600000,-1,123.80458426475523,235.49314761161804,50
10,268800,828750000,204000000,-1,131.70921397209167,253.21270036697388,50
10,268800,828750000,2133000000,-1,117.27403354644775,225.54812598228452,50
10,268800,828750000,3199000000,-1,116.10687446594238,222.75242924690247,50
10,268800,828750000,665600000,-1,119.6923360824585,228.82332396507263,50
12,268800,828750000,204000000,-1,132.86178159713745,256.1744112968445,50
12,268800,828750000,2133000000,-1,117.27754139900208,225.4483757019043,50
12,268800,828750000,3199000000,-1,118.9522261619568,224.05521416664124,50
12,268800,828750000,665600000,-1,121.22241473197936,231.4458422660828,50
2,268800,726750000,204000000,-1,118.75032782554626,205.5065815448761,50
2,268800,726750000,2133000000,-1,57.39136052131653,110.94961190223694,50
2,268800,726750000,3199000000,-1,54.087305545806885,103.7140016555786,50
2,268800,726750000,665600000,-1,62.16671848297119,118.20467877388,50
4,268800,726750000,204000000,-1,141.84940266609192,269.1823236942291,50
4,268800,726750000,2133000000,-1,121.13963842391968,234.89651465415955,50
4,268800,726750000,3199000000,-1,119.59942984580994,234.52191805839536,50
4,268800,726750000,665600000,-1,123.62638330459596,241.9312839508057,50
6,268800,726750000,204000000,-1,71.94709539413452,148.98896026611328,50
6,268800,726750000,2133000000,-1,50.53377151489258,94.54268860816956,50
6,268800,726750000,3199000000,-1,51.319427490234375,96.13762593269348,50
6,268800,726750000,665600000,-1,62.09636545181274,116.90185689926147,50
8,268800,726750000,204000000,-1,132.32401657104492,255.3582694530487,50
8,268800,726750000,2133000000,-1,117.3659336566925,227.15275812149048,50
8,268800,726750000,3199000000,-1,114.28860926628111,222.46715188026428,50
8,268800,726750000,665600000,-1,119.49763178825378,230.0352227687836,50
10,268800,726750000,204000000,-1,85.26018071174622,160.8419816493988,50
10,268800,726750000,2133000000,-1,57.37188172340393,103.47215580940248,50
10,268800,726750000,3199000000,-1,69.86186671257019,115.3393576145172,50
10,268800,726750000,665600000,-1,56.73881387710571,108.61304545402528,50
12,268800,726750000,204000000,-1,131.97182941436768,254.85268306732175,50
12,268800,726750000,2133000000,-1,116.7311441898346,224.60180163383484,50
12,268800,726750000,3199000000,-1,117.69549345970154,225.71609711647037,50
12,268800,726750000,665600000,-1,121.02152419090272,229.93215417861936,50
2,268800,624750000,204000000,-1,241.7282168865204,464.9124789237976,50
2,268800,624750000,2133000000,-1,187.63745379447937,361.03693151474,50
2,268800,624750000,3199000000,-1,189.4425597190857,362.8893048763275,50
2,268800,624750000,665600000,-1,202.2381935119629,389.4455463886261,50
4,268800,624750000,204000000,-1,136.41890263557434,265.5091767311096,50
4,268800,624750000,2133000000,-1,121.4505398273468,237.34842658042908,50
4,268800,624750000,3199000000,-1,118.66884803771973,233.2176463603973,50
4,268800,624750000,665600000,-1,124.06567430496216,241.21467423439023,50
6,268800,624750000,204000000,-1,129.7516851425171,252.51999354362488,50
6,268800,624750000,2133000000,-1,115.36248397827148,224.41744136810303,50
6,268800,624750000,3199000000,-1,114.4345109462738,221.72501873970032,50
6,268800,624750000,665600000,-1,118.45254707336426,228.46112155914307,50
8,268800,624750000,204000000,-1,134.243390083313,257.01993203163147,50
8,268800,624750000,2133000000,-1,117.17768716812134,226.7649805545807,50
8,268800,624750000,3199000000,-1,116.266743183136,222.6748971939087,50
8,268800,624750000,665600000,-1,119.3258819580078,232.3731005191803,50
10,268800,624750000,204000000,-1,131.46652841567993,253.0558955669403,50
10,268800,624750000,2133000000,-1,116.87405204772948,223.3454601764679,50
10,268800,624750000,3199000000,-1,115.33534908294678,220.9134650230408,50
10,268800,624750000,665600000,-1,119.74305391311646,230.2483355998993,50
12,268800,624750000,204000000,-1,133.36890387535095,257.5168926715851,50
12,268800,624750000,2133000000,-1,118.66118597984314,226.80501794815063,50
12,268800,624750000,3199000000,-1,118.81578302383424,226.7634153366089,50
12,268800,624750000,665600000,-1,119.5936496257782,230.3037686347961,50
2,268800,522750000,204000000,-1,245.7077276706696,466.5821576118469,50
2,268800,522750000,2133000000,-1,186.63731575012207,362.74083948135376,50
2,268800,522750000,3199000000,-1,187.3416407108307,361.7460210323334,50
2,268800,522750000,665600000,-1,198.18294024467468,384.5541172027588,50
4,268800,522750000,204000000,-1,137.76563429832458,267.3979229927063,50
4,268800,522750000,2133000000,-1,118.98643827438354,233.90067553520203,50
4,268800,522750000,3199000000,-1,120.73601007461548,235.3335711956024,50
4,268800,522750000,665600000,-1,125.6368579864502,243.0963363647461,50
6,268800,522750000,204000000,-1,131.16263127326965,254.84461903572085,50
6,268800,522750000,2133000000,-1,115.0045244693756,223.44171905517575,50
6,268800,522750000,3199000000,-1,115.49773120880128,220.68013644218445,50
6,268800,522750000,665600000,-1,119.0833511352539,227.8185994625092,50
8,268800,522750000,204000000,-1,132.178608417511,256.230664730072,50
8,268800,522750000,2133000000,-1,119.18968152999878,229.19767570495603,50
8,268800,522750000,3199000000,-1,116.85075759887695,227.75385284423828,50
8,268800,522750000,665600000,-1,120.66094613075256,234.2471549510956,50
10,268800,522750000,204000000,-1,131.9181787967682,253.80108189582825,50
10,268800,522750000,2133000000,-1,116.5763418674469,223.5520715713501,50
10,268800,522750000,3199000000,-1,116.97178077697754,224.1408770084381,50
10,268800,522750000,665600000,-1,119.72901105880736,229.17523908615112,50
12,268800,522750000,204000000,-1,133.6690924167633,258.23100686073303,50
12,268800,522750000,2133000000,-1,118.34556031227112,226.84638500213623,50
12,268800,522750000,3199000000,-1,117.23672246932983,224.583123922348,50
12,268800,522750000,665600000,-1,122.29507660865784,233.05338430404663,50
2,268800,420750000,204000000,-1,245.61368870735168,465.7061748504639,50
2,268800,420750000,2133000000,-1,189.33019828796387,364.5451920032501,50
2,268800,420750000,3199000000,-1,188.74195384979248,362.0633125305176,50
2,268800,420750000,665600000,-1,204.3220510482788,388.3871884346008,50
4,268800,420750000,204000000,-1,138.88874435424805,269.8221182823181,50
4,268800,420750000,2133000000,-1,120.49156665802002,236.54366087913516,50
4,268800,420750000,3199000000,-1,121.67878532409668,234.7175605297089,50
4,268800,420750000,665600000,-1,125.82972717285156,242.693341255188,50
6,268800,420750000,204000000,-1,131.83628344535828,255.64909768104556,50
6,268800,420750000,2133000000,-1,116.57631039619446,224.4781882762909,50
6,268800,420750000,3199000000,-1,114.21948409080504,222.2885630130768,50
6,268800,420750000,665600000,-1,118.64748454093932,227.32829117774963,50
8,268800,420750000,204000000,-1,135.77690029144287,259.6325259208679,50
8,268800,420750000,2133000000,-1,118.70515060424805,229.5688717365265,50
8,268800,420750000,3199000000,-1,116.28204774856567,224.82081985473636,50
8,268800,420750000,665600000,-1,120.59508275985718,234.81937313079837,50
10,268800,420750000,204000000,-1,131.5424304008484,253.82722091674805,50
10,268800,420750000,2133000000,-1,115.9445550441742,224.4031331539154,50
10,268800,420750000,3199000000,-1,117.0753390789032,225.1826572418213,50
10,268800,420750000,665600000,-1,119.94507026672365,228.81864142417908,50
12,268800,420750000,204000000,-1,132.29024004936218,256.54718542099,50
12,268800,420750000,2133000000,-1,117.3594753742218,224.49285292625427,50
12,268800,420750000,3199000000,-1,116.82914185523988,223.46480083465576,50
12,268800,420750000,665600000,-1,122.6173906326294,233.2381250858307,50
2,268800,318750000,204000000,-1,81.9242889881134,136.3650040626526,50
2,268800,318750000,2133000000,-1,22.410722732543945,43.88419938087464,50
2,268800,318750000,3199000000,-1,21.315682411193848,42.33346796035767,50
2,268800,318750000,665600000,-1,28.166606426239014,53.9599027633667,50
4,268800,318750000,204000000,-1,138.92173624038696,267.6701943874359,50
4,268800,318750000,2133000000,-1,121.32643508911131,237.6781232357025,50
4,268800,318750000,3199000000,-1,121.91738843917848,236.9095196723938,50
4,268800,318750000,665600000,-1,124.81779670715332,243.42879843711853,50
6,268800,318750000,204000000,-1,76.05270290374756,152.63402032852173,50
6,268800,318750000,2133000000,-1,67.87764120101929,119.21369695663452,50
6,268800,318750000,3199000000,-1,57.63926720619202,112.02046465873718,50
6,268800,318750000,665600000,-1,67.28245973587036,117.35775327682497,50
8,268800,318750000,204000000,-1,133.46093463897705,257.952344417572,50
8,268800,318750000,2133000000,-1,118.28410387039185,227.10310864448547,50
8,268800,318750000,3199000000,-1,116.54382848739624,224.41554307937625,50
8,268800,318750000,665600000,-1,121.20452737808228,232.2894184589386,50
10,268800,318750000,204000000,-1,73.83892154693604,150.20356702804563,50
10,268800,318750000,2133000000,-1,58.3769006729126,112.0662431716919,50
10,268800,318750000,3199000000,-1,57.712995529174805,105.66504669189452,50
10,268800,318750000,665600000,-1,60.00913143157959,121.15106511116028,50
12,268800,318750000,204000000,-1,133.71721386909485,257.48015666008,50
12,268800,318750000,2133000000,-1,120.07090616226196,227.67946004867557,50
12,268800,318750000,3199000000,-1,116.87318015098572,224.8584177494049,50
12,268800,318750000,665600000,-1,120.51265382766724,232.14738774299624,50
2,268800,216750000,204000000,-1,429.7636544704437,518.2718937397003,50
2,268800,216750000,2133000000,-1,59.468623876571655,113.5718755722046,50
2,268800,216750000,3199000000,-1,56.77580904960632,111.7591450214386,50
2,268800,216750000,665600000,-1,64.25206732749939,122.2801868915558,50
4,268800,216750000,204000000,-1,140.469420671463,270.1865849494934,50
4,268800,216750000,2133000000,-1,122.52672696113586,238.0935380458832,50
4,268800,216750000,3199000000,-1,118.47895956039427,234.81678652763367,50
4,268800,216750000,665600000,-1,123.96659731864928,243.3517541885376,50
6,268800,216750000,204000000,-1,72.41162824630737,154.18802452087402,50
6,268800,216750000,2133000000,-1,52.24823832511902,107.6760663986206,50
6,268800,216750000,3199000000,-1,56.48837852478027,109.83889198303224,50
6,268800,216750000,665600000,-1,56.64193296432495,112.62114667892456,50
8,268800,216750000,204000000,-1,134.54988384246826,261.7671055793762,50
8,268800,216750000,2133000000,-1,117.20608258247375,227.392906665802,50
8,268800,216750000,3199000000,-1,116.29675674438477,225.5199513435364,50
8,268800,216750000,665600000,-1,121.12721490859984,233.613178730011,50
10,268800,216750000,204000000,-1,82.23113083839417,163.00401711463928,50
10,268800,216750000,2133000000,-1,63.69830322265625,122.62347769737244,50
10,268800,216750000,3199000000,-1,72.2447338104248,129.18285012245178,50
10,268800,216750000,665600000,-1,68.60196733474731,127.10000586509705,50
12,268800,216750000,204000000,-1,135.08080291748047,259.77895522117615,50
12,268800,216750000,2133000000,-1,118.3426742553711,226.37548065185547,50
12,268800,216750000,3199000000,-1,117.53233218193054,225.3125958442688,50
12,268800,216750000,665600000,-1,121.37124013900755,230.45088839530945,50
2,268800,114750000,204000000,-1,255.19471883773804,477.2576851844788,50
2,268800,114750000,2133000000,-1,198.65733289718628,385.5110902786255,50
2,268800,114750000,3199000000,-1,186.2102541923523,367.717428445816,50
2,268800,114750000,665600000,-1,200.3729374408722,389.0663046836853,50
4,268800,114750000,204000000,-1,140.2106614112854,277.7487597465515,50
4,268800,114750000,2133000000,-1,120.64054107666016,239.52668070793152,50
4,268800,114750000,3199000000,-1,123.31635093688963,243.5788938999176,50
4,268800,114750000,665600000,-1,126.66973733901978,247.56186246871948,50
6,268800,114750000,204000000,-1,134.26077342033386,265.51254963874817,50
6,268800,114750000,2133000000,-1,118.51234674453735,232.86115074157715,50
6,268800,114750000,3199000000,-1,116.43061351776124,230.777405500412,50
6,268800,114750000,665600000,-1,120.6686189174652,236.0699381828308,50
8,268800,114750000,204000000,-1,134.32913994789124,267.1310510635376,50
8,268800,114750000,2133000000,-1,118.49189019203186,234.7786133289337,50
8,268800,114750000,3199000000,-1,118.40876793861388,233.53195428848267,50
8,268800,114750000,665600000,-1,122.62091732025146,239.57788944244385,50
10,268800,114750000,204000000,-1,133.53404831886292,263.85751843452454,50
10,268800,114750000,2133000000,-1,117.85768246650696,233.722017288208,50
10,268800,114750000,3199000000,-1,116.80582642555235,231.03616642951965,50
10,268800,114750000,665600000,-1,121.92684817314148,236.27467274665835,50
12,268800,114750000,204000000,-1,135.3390109539032,266.07301020622253,50
12,268800,114750000,2133000000,-1,120.43561267852785,234.439147233963,50
12,268800,114750000,3199000000,-1,119.80232501029968,234.69983315467837,50
12,268800,114750000,665600000,-1,123.38249230384828,238.1997230052948,50
2,422400,1300500000,204000000,-1,109.5598690509796,187.39536499977112,50
2,422400,1300500000,2133000000,-1,47.35128855705261,89.01150321960449,50
2,422400,1300500000,3199000000,-1,46.30271530151367,86.49760961532593,50
2,422400,1300500000,665600000,-1,53.33909511566162,100.42804765701294,50
4,422400,1300500000,204000000,-1,96.87771153450012,189.94591188430783,50
4,422400,1300500000,2133000000,-1,78.16323280334473,150.16940832138062,50
4,422400,1300500000,3199000000,-1,76.38993954658508,148.51377701759338,50
4,422400,1300500000,665600000,-1,81.34612679481506,156.86020851135254,50
6,422400,1300500000,204000000,2,53.2243378162384,130.5232207775116,49
6,422400,1300500000,2133000000,-1,52.96694278717041,97.29007863998412,50
6,422400,1300500000,3199000000,-1,58.37575960159302,101.26282000541688,50
6,422400,1300500000,665600000,-1,53.083943128585815,99.8601303100586,50
8,422400,1300500000,204000000,-1,95.13219976425172,187.042471408844,50
8,422400,1300500000,2133000000,-1,75.3713264465332,146.2492434978485,50
8,422400,1300500000,3199000000,-1,74.89782381057739,144.75175070762634,50
8,422400,1300500000,665600000,-1,81.32524585723877,153.09176659584045,50
10,422400,1300500000,204000000,-1,70.90915250778198,145.7823474407196,50
10,422400,1300500000,2133000000,-1,64.94578146934509,111.27633118629456,50
10,422400,1300500000,3199000000,-1,55.70514702796936,96.59768223762512,50
10,422400,1300500000,665600000,-1,65.2779312133789,118.84545397758484,50
12,422400,1300500000,204000000,-1,93.81104516983032,184.6273732185364,50
12,422400,1300500000,2133000000,-1,78.1462631225586,147.71359753608704,50
12,422400,1300500000,3199000000,-1,75.30985736846924,142.99269580841064,50
12,422400,1300500000,665600000,3,65.09348917007446,137.39721202850342,48
2,422400,1236750000,204000000,-1,145.48376297950745,274.0753560066223,50
2,422400,1236750000,2133000000,-1,104.53908610343932,200.83218431472775,50
2,422400,1236750000,3199000000,-1,103.3883261680603,196.3437347412109,50
2,422400,1236750000,665600000,-1,112.27012157440186,216.8128526210785,50
4,422400,1236750000,204000000,-1,97.76953840255736,192.41286993026733,50
4,422400,1236750000,2133000000,-1,78.17283010482788,149.46930861473083,50
4,422400,1236750000,3199000000,-1,77.11834359169006,148.7390649318695,50
4,422400,1236750000,665600000,5,69.21225929260254,146.97428226470947,46
6,422400,1236750000,204000000,-1,93.81562089920044,184.075052022934,50
6,422400,1236750000,2133000000,-1,75.68795347213745,143.8586106300354,50
6,422400,1236750000,3199000000,-1,74.43819737434387,142.70601344108582,50
6,422400,1236750000,665600000,-1,77.79210948944092,147.8029749393463,50
8,422400,1236750000,204000000,-1,94.54209351539612,186.1562693119049,50
8,422400,1236750000,2133000000,-1,77.24547410011292,146.5482656955719,50
8,422400,1236750000,3199000000,-1,76.56702637672424,145.39783906936646,50
8,422400,1236750000,665600000,-1,81.03481364250183,151.4983627796173,50
10,422400,1236750000,204000000,-1,93.80464029312134,183.1531114578247,50
10,422400,1236750000,2133000000,-1,76.59406805038452,145.56559133529663,50
10,422400,1236750000,3199000000,-1,76.24892139434814,143.65383768081665,50
10,422400,1236750000,665600000,-1,79.74158358573914,150.5077052116394,50
12,422400,1236750000,204000000,-1,94.1825032234192,183.78839468955996,50
12,422400,1236750000,2133000000,-1,77.07327198982239,146.9008092880249,50
12,422400,1236750000,3199000000,-1,76.85489130020142,145.47850441932678,50
12,422400,1236750000,665600000,1,59.48393964767456,134.16309714317322,50
2,422400,1134750000,204000000,-1,146.78303909301758,276.1595895290375,50
2,422400,1134750000,2133000000,-1,106.003564119339,202.44799542427063,50
2,422400,1134750000,3199000000,-1,102.814781665802,199.14819979667664,50
2,422400,1134750000,665600000,-1,113.81629347801208,216.15925455093384,50
4,422400,1134750000,204000000,-1,98.30990028381348,194.20547032356265,50
4,422400,1134750000,2133000000,-1,77.02324199676514,149.89722418785095,50
4,422400,1134750000,3199000000,-1,77.14421796798706,151.33347272872925,50
4,422400,1134750000,665600000,-1,80.79304027557373,155.80589485168457,50
6,422400,1134750000,204000000,-1,92.30145025253296,184.02107429504397,50
6,422400,1134750000,2133000000,-1,75.81796145439148,144.05235981941223,50
6,422400,1134750000,3199000000,-1,74.65181708335876,143.8307135105133,50
6,422400,1134750000,665600000,-1,78.25130701065063,148.53252863883972,50
8,422400,1134750000,204000000,-1,94.59165596961977,186.23654890060425,50
8,422400,1134750000,2133000000,-1,76.45294952392578,146.51439785957336,50
8,422400,1134750000,3199000000,-1,76.27510118484497,147.3421986103058,50
8,422400,1134750000,665600000,-1,78.61861515045166,152.0335714817047,50
10,422400,1134750000,204000000,-1,94.0744400024414,183.6315460205078,50
10,422400,1134750000,2133000000,-1,76.69978713989258,145.41221714019775,50
10,422400,1134750000,3199000000,-1,75.13069915771484,144.23697805404663,50
10,422400,1134750000,665600000,-1,78.57838773727417,150.67296195030212,50
12,422400,1134750000,204000000,-1,94.73320317268372,185.69799327850345,50
12,422400,1134750000,2133000000,-1,76.87766790390015,145.6672055721283,50
12,422400,1134750000,3199000000,-1,75.30156564712524,144.16008377075195,50
12,422400,1134750000,665600000,-1,80.9602587223053,152.74229860305786,50
2,422400,1032750000,204000000,-1,143.99713945388794,272.9601275920868,50
2,422400,1032750000,2133000000,-1,104.75937867164612,201.62808561325076,50
2,422400,1032750000,3199000000,-1,102.27710366249084,198.026935338974,50
2,422400,1032750000,665600000,-1,114.2429268360138,218.6105751991272,50
4,422400,1032750000,204000000,-1,99.79647874832152,194.0900068283081,50
4,422400,1032750000,2133000000,-1,78.97833228111267,151.8625626564026,50
4,422400,1032750000,3199000000,-1,76.86066436767578,150.41830682754517,50
4,422400,1032750000,665600000,-1,81.70703291893005,156.16889429092407,50
6,422400,1032750000,204000000,-1,94.01098251342772,184.7219672203064,50
6,422400,1032750000,2133000000,-1,75.97492599487305,143.87777996063232,50
6,422400,1032750000,3199000000,-1,74.42032933235168,142.78053975105286,50
6,422400,1032750000,665600000,-1,78.20435309410095,149.22415614128113,50
8,422400,1032750000,204000000,-1,94.90322971343994,184.78260135650635,50
8,422400,1032750000,2133000000,-1,75.67800211906433,144.78143000602722,50
