total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.8Gi,20Mi,2.4Gi,4.9Gi,2.638329029083252
7.2Gi,2.2Gi,2.6Gi,20Mi,2.4Gi,4.8Gi,4.175131320953369
7.2Gi,2.4Gi,2.4Gi,20Mi,2.4Gi,4.6Gi,5.683196544647217
7.2Gi,2.5Gi,2.3Gi,20Mi,2.4Gi,4.4Gi,7.187215805053711
7.2Gi,2.5Gi,2.3Gi,20Mi,2.4Gi,4.4Gi,8.52496337890625
7.2Gi,2.6Gi,2.2Gi,29Mi,2.4Gi,4.3Gi,10.156768083572388
7.2Gi,2.7Gi,2.0Gi,75Mi,2.4Gi,4.2Gi,11.878154277801514
7.2Gi,2.9Gi,1.9Gi,103Mi,2.4Gi,4.0Gi,13.790627479553223
7.2Gi,2.9Gi,1.8Gi,103Mi,2.4Gi,3.9Gi,15.252084255218506
7.2Gi,3.1Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,16.652251958847046
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,18.05262327194214
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,19.572264194488525
7.2Gi,3.4Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,21.093451976776123
7.2Gi,3.5Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,22.478004455566406
7.2Gi,3.7Gi,1.0Gi,103Mi,2.4Gi,3.1Gi,24.160540342330933
7.2Gi,3.8Gi,886Mi,103Mi,2.4Gi,3.0Gi,25.615667581558228
7.2Gi,4.1Gi,623Mi,103Mi,2.4Gi,2.7Gi,27.111798763275146
7.2Gi,4.3Gi,468Mi,103Mi,2.4Gi,2.6Gi,28.567036867141724
7.2Gi,4.6Gi,114Mi,94Mi,2.4Gi,2.2Gi,30.376291036605835
7.2Gi,4.6Gi,112Mi,84Mi,2.4Gi,2.2Gi,32.14185309410095
7.2Gi,4.6Gi,111Mi,84Mi,2.4Gi,2.2Gi,33.7848174571991
7.2Gi,4.6Gi,76Mi,93Mi,2.4Gi,2.2Gi,35.70446538925171
7.2Gi,4.7Gi,89Mi,93Mi,2.4Gi,2.2Gi,37.51164984703064
7.2Gi,4.7Gi,107Mi,75Mi,2.4Gi,2.2Gi,39.22846698760986
7.2Gi,4.7Gi,89Mi,93Mi,2.4Gi,2.2Gi,41.27660822868347
7.2Gi,4.6Gi,90Mi,93Mi,2.4Gi,2.2Gi,42.882527112960815
7.2Gi,4.7Gi,90Mi,93Mi,2.4Gi,2.2Gi,44.70062184333801
7.2Gi,4.7Gi,98Mi,84Mi,2.4Gi,2.2Gi,46.3750479221344
7.2Gi,4.7Gi,89Mi,94Mi,2.4Gi,2.2Gi,48.13047504425049
7.2Gi,4.5Gi,312Mi,48Mi,2.4Gi,2.4Gi,49.70018243789673
