1,2,log_time
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",0.479034423828125
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",0.479034423828125
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",1.2984473705291748
"{'val': 1, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 1, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",2.790466785430908
"{'val': 22, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 22, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",4.085140943527222
"{'val': 4, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 4, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",5.568448543548584
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",6.904235124588013
"{'val': 14, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 14, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",8.345099210739136
"{'val': 4, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 4, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",9.988818645477295
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",11.603757381439209
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",12.887113809585571
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",14.228365421295166
"{'val': 9, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 9, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",15.689590454101562
"{'val': 36, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 36, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",17.095386505126953
"{'val': 27, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 27, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",18.664063215255737
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",20.055753469467163
"{'val': 55, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 46, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",21.335196495056152
"{'val': 24, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 24, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",22.936396837234497
"{'val': 22, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 22, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",24.336801767349243
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",25.897395133972168
"{'val': 99, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 99, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",27.83669924736023
"{'val': 99, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 99, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",29.627485990524292
"{'val': 99, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 99, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",31.300742626190186
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",33.5490186214447
"{'val': 99, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 99, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",35.23310303688049
"{'val': 99, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 99, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",37.07470178604126
"{'val': 99, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 99, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",38.81683683395386
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",40.39907360076904
"{'val': 0, 'frq': 305000, 'min_freq': 306000000, 'max_freq': 306000000}","{'val': 0, 'frq': 0, 'min_freq': 306000000, 'max_freq': 306000000}",42.48078727722168
