total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.4465696811676025
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.94521427154541
7.2Gi,2.3Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,5.453240633010864
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,6.83921217918396
7.2Gi,2.1Gi,4.5Gi,20Mi,578Mi,4.9Gi,8.280466318130493
7.2Gi,2.1Gi,4.5Gi,20Mi,594Mi,4.8Gi,9.713247060775757
7.2Gi,2.2Gi,4.4Gi,20Mi,613Mi,4.8Gi,10.938390016555786
7.2Gi,2.2Gi,4.2Gi,103Mi,730Mi,4.6Gi,12.507965564727783
7.2Gi,2.3Gi,4.1Gi,103Mi,753Mi,4.6Gi,13.626758575439453
7.2Gi,2.3Gi,4.1Gi,103Mi,771Mi,4.6Gi,14.770906686782837
7.2Gi,2.4Gi,4.0Gi,103Mi,795Mi,4.5Gi,15.91560673713684
7.2Gi,2.4Gi,4.0Gi,103Mi,829Mi,4.5Gi,17.042685747146606
7.2Gi,2.4Gi,3.9Gi,103Mi,847Mi,4.4Gi,18.159618854522705
7.2Gi,2.5Gi,3.9Gi,103Mi,874Mi,4.4Gi,19.27693486213684
7.2Gi,2.5Gi,3.8Gi,103Mi,903Mi,4.4Gi,20.42844271659851
7.2Gi,2.5Gi,3.7Gi,103Mi,928Mi,4.3Gi,21.552335023880005
7.2Gi,2.5Gi,3.7Gi,103Mi,949Mi,4.3Gi,22.668310403823853
7.2Gi,2.6Gi,3.6Gi,103Mi,967Mi,4.3Gi,23.880589962005615
7.2Gi,2.7Gi,3.5Gi,103Mi,983Mi,4.2Gi,25.01033329963684
7.2Gi,2.7Gi,3.5Gi,103Mi,1.0Gi,4.2Gi,26.150078535079956
7.2Gi,2.7Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,27.26451349258423
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,28.387192726135254
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,29.5691397190094
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,30.693811416625977
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,31.829052448272705
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,32.950499057769775
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,34.07139873504639
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,35.20039415359497
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,36.314719915390015
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,37.43407201766968
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.8Gi,38.56256055831909
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,39.689284801483154
7.2Gi,3.1Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,40.813979625701904
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,41.93896436691284
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.7Gi,43.0564501285553
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,44.21735072135925
