files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,19753/722637,77M/2G,2.73%,0.3601,seconds,7.20659875869751
23080,1,0/722637,0/2G,0%,0.74282,seconds,8.845443725585938
23080,1,20402/722637,79M/2G,2.82%,0.32387,seconds,105.4724292755127
