total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,1.9521565437316895
7.2Gi,2.7Gi,2.0Gi,90Mi,2.4Gi,4.1Gi,3.184415102005005
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,4.399321556091309
7.2Gi,3.6Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,5.607882738113403
7.2Gi,4.3Gi,519Mi,103Mi,2.4Gi,2.6Gi,6.940879821777344
7.2Gi,4.7Gi,140Mi,94Mi,2.4Gi,2.2Gi,8.161815166473389
7.2Gi,4.6Gi,173Mi,103Mi,2.4Gi,2.2Gi,9.407616376876831
7.2Gi,4.6Gi,175Mi,103Mi,2.4Gi,2.2Gi,10.669792413711548
7.2Gi,4.6Gi,160Mi,94Mi,2.4Gi,2.2Gi,12.020966529846191
7.2Gi,4.6Gi,161Mi,94Mi,2.4Gi,2.2Gi,13.275468826293945
7.2Gi,4.6Gi,153Mi,103Mi,2.4Gi,2.2Gi,14.495813131332397
7.2Gi,4.6Gi,161Mi,94Mi,2.4Gi,2.2Gi,15.858006477355957
7.2Gi,4.6Gi,160Mi,94Mi,2.4Gi,2.2Gi,17.108001947402954
7.2Gi,4.6Gi,150Mi,103Mi,2.4Gi,2.2Gi,18.345972776412964
7.2Gi,4.6Gi,153Mi,103Mi,2.4Gi,2.2Gi,19.56733536720276
7.2Gi,4.6Gi,160Mi,94Mi,2.4Gi,2.2Gi,20.854127407073975
7.2Gi,4.6Gi,160Mi,94Mi,2.4Gi,2.2Gi,22.10854458808899
7.2Gi,4.6Gi,149Mi,103Mi,2.4Gi,2.2Gi,23.34531807899475
7.2Gi,4.6Gi,152Mi,103Mi,2.4Gi,2.2Gi,24.58037233352661
7.2Gi,4.6Gi,161Mi,94Mi,2.4Gi,2.2Gi,25.863685607910156
7.2Gi,4.6Gi,161Mi,94Mi,2.4Gi,2.2Gi,27.122240781784058
