total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,1.7573630809783936
3.6Gi,3.0Mi,3.6Gi,2.8869993686676025
3.6Gi,3.0Mi,3.6Gi,4.013132333755493
3.6Gi,3.0Mi,3.6Gi,5.154345989227295
3.6Gi,3.0Mi,3.6Gi,6.29524564743042
3.6Gi,3.0Mi,3.6Gi,7.437370300292969
3.6Gi,3.0Mi,3.6Gi,8.57489275932312
3.6Gi,3.0Mi,3.6Gi,9.694809913635254
3.6Gi,3.0Mi,3.6Gi,10.815557718276978
3.6Gi,3.0Mi,3.6Gi,11.946974992752075
3.6Gi,3.0Mi,3.6Gi,13.07763385772705
3.6Gi,3.0Mi,3.6Gi,14.202418088912964
3.6Gi,3.0Mi,3.6Gi,15.314839601516724
3.6Gi,3.0Mi,3.6Gi,16.444750547409058
3.6Gi,3.0Mi,3.6Gi,17.569552898406982
3.6Gi,3.0Mi,3.6Gi,18.70399022102356
3.6Gi,3.0Mi,3.6Gi,19.834059953689575
