total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,2.1244099140167236
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.7Gi,3.266757011413574
7.2Gi,2.3Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,4.522928476333618
7.2Gi,2.3Gi,2.6Gi,20Mi,2.3Gi,4.6Gi,5.875672817230225
7.2Gi,2.4Gi,2.5Gi,20Mi,2.3Gi,4.5Gi,7.212579250335693
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,8.423329830169678
7.2Gi,2.5Gi,2.4Gi,20Mi,2.3Gi,4.4Gi,9.83886170387268
7.2Gi,2.6Gi,2.2Gi,38Mi,2.3Gi,4.3Gi,11.1895432472229
7.2Gi,2.8Gi,2.0Gi,94Mi,2.3Gi,4.1Gi,12.477607488632202
7.2Gi,2.9Gi,1.9Gi,103Mi,2.4Gi,4.0Gi,13.7027587890625
7.2Gi,2.9Gi,1.9Gi,103Mi,2.4Gi,3.9Gi,14.88166856765747
7.2Gi,3.0Gi,1.8Gi,103Mi,2.4Gi,3.8Gi,16.042627334594727
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,17.38875699043274
7.2Gi,3.4Gi,1.4Gi,103Mi,2.4Gi,3.4Gi,18.828025817871094
7.2Gi,3.5Gi,1.3Gi,103Mi,2.4Gi,3.3Gi,20.1495521068573
7.2Gi,3.7Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,21.305904388427734
7.2Gi,4.3Gi,547Mi,103Mi,2.4Gi,2.6Gi,22.626771926879883
7.2Gi,4.4Gi,419Mi,103Mi,2.4Gi,2.5Gi,23.81870698928833
7.2Gi,4.6Gi,191Mi,99Mi,2.3Gi,2.2Gi,25.21731734275818
7.2Gi,4.6Gi,249Mi,94Mi,2.3Gi,2.3Gi,26.6584050655365
7.2Gi,4.6Gi,208Mi,103Mi,2.4Gi,2.3Gi,27.869964361190796
7.2Gi,4.6Gi,216Mi,94Mi,2.3Gi,2.3Gi,29.291677474975586
7.2Gi,4.6Gi,233Mi,75Mi,2.3Gi,2.3Gi,30.60692834854126
7.2Gi,4.6Gi,225Mi,84Mi,2.3Gi,2.3Gi,31.74971842765808
7.2Gi,4.6Gi,226Mi,85Mi,2.3Gi,2.3Gi,32.91474103927612
7.2Gi,4.6Gi,216Mi,94Mi,2.3Gi,2.3Gi,34.14026761054993
7.2Gi,4.6Gi,225Mi,84Mi,2.3Gi,2.3Gi,35.425570249557495
7.2Gi,4.6Gi,214Mi,94Mi,2.3Gi,2.3Gi,36.96068549156189
7.2Gi,4.6Gi,208Mi,100Mi,2.4Gi,2.3Gi,38.092976808547974
