time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-09 22:48:05.340566,0 days 00:15:07.590000,ON,pm_new,8,13,100,60,OFF,OFF,0,0,4848104,2,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.468,43.125,42.437,43.312,44.375,44.406,7291,10373,0.2422785758972168
2024-06-09 22:48:05.340566,0 days 00:15:07.590000,ON,pm_new,8,13,100,60,OFF,OFF,0,0,4848104,2,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.468,43.125,42.437,43.312,44.375,44.406,7291,10373,0.2422785758972168
2024-06-09 22:48:06.075646,0 days 00:15:08.320000,ON,pm_new,78,100,98,96,OFF,OFF,0,0,2359088,4,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.343,42.5,41.968,42.875,43.968,43.968,7566,7566,0.9797213077545166
2024-06-09 22:48:07.467404,0 days 00:15:09.720000,ON,pm_new,94,73,100,98,OFF,OFF,3,3,2537476,7,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.312,42.468,41.968,42.781,43.843,43.937,7529,7566,2.3687403202056885
2024-06-09 22:48:08.811315,0 days 00:15:11.060000,ON,pm_new,63,53,60,58,OFF,OFF,3,3,2901128,8,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.125,42.781,41.968,42.75,43.843,43.75,7303,7409,3.714538335800171
2024-06-09 22:48:10.721916,0 days 00:15:12.970000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,3088248,8,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.218,42.593,41.812,42.875,43.781,43.781,7686,7412,5.633868217468262
2024-06-09 22:48:12.213377,0 days 00:15:14.460000,ON,pm_new,21,33,96,75,OFF,OFF,0,0,3496416,8,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.156,42.468,41.937,42.812,43.812,43.812,6902,7411,7.114458799362183
2024-06-09 22:48:13.496239,0 days 00:15:15.740000,ON,pm_new,27,52,72,60,OFF,OFF,15,15,3768712,6,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.062,42.656,41.906,42.656,43.75,43.75,7037,7323,8.397225856781006
2024-06-09 22:48:14.911750,0 days 00:15:17.160000,ON,pm_new,18,8,100,27,OFF,OFF,0,0,3796960,4,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.093,42.281,41.718,42.562,43.687,43.687,6417,7237,9.812735557556152
2024-06-09 22:48:16.138355,0 days 00:15:18.390000,ON,pm_new,18,28,59,84,OFF,OFF,9,9,3902748,3,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.781,42.218,41.75,42.593,43.656,43.718,6636,7153,11.039512634277344
