files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,19747/722637,77M/2G,2.73%,0.49447,seconds,11.984377384185791
23080,1,0/722637,0/2G,0%,0.93905,seconds,14.256149291992188
23080,1,20325/722637,79M/2G,2.81%,0.54224,seconds,128.2486629486084
