files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,24577/722637,96M/2G,3.4%,0.59625,seconds,12.901265382766724
23080,1,0/722637,0/2G,0%,1.3114,seconds,15.359472036361694
23080,1,24602/722637,96M/2G,3.4%,0.57991,seconds,131.22402620315552
