cores,cpu,gpu,mem,predicted_time
8.0,729600.0,1134750000.0,665600000.0,551.5888
8.0,729600.0,1134750000.0,2133000000.0,505.65216
8.0,729600.0,1134750000.0,3199000000.0,472.8738
8.0,729600.0,1300500000.0,665600000.0,590.1979
8.0,729600.0,1300500000.0,2133000000.0,531.2808
8.0,729600.0,1300500000.0,3199000000.0,481.02155
8.0,1036800.0,114750000.0,665600000.0,893.45
8.0,1036800.0,114750000.0,2133000000.0,872.4347
8.0,1036800.0,114750000.0,3199000000.0,856.815
8.0,1036800.0,318750000.0,665600000.0,531.7863
8.0,1036800.0,318750000.0,2133000000.0,457.6331
8.0,1036800.0,318750000.0,3199000000.0,432.9802
8.0,1036800.0,522750000.0,665600000.0,484.1438
8.0,1036800.0,522750000.0,2133000000.0,377.63586
8.0,1036800.0,522750000.0,3199000000.0,371.5638
8.0,1036800.0,726750000.0,665600000.0,457.91092
8.0,1036800.0,726750000.0,2133000000.0,344.27826
8.0,1036800.0,726750000.0,3199000000.0,357.10297
8.0,1036800.0,930750000.0,665600000.0,446.70795
8.0,1036800.0,930750000.0,2133000000.0,359.53528
8.0,1036800.0,930750000.0,3199000000.0,341.48483
8.0,1036800.0,1134750000.0,665600000.0,455.35507
8.0,1036800.0,1134750000.0,2133000000.0,357.15436
8.0,1036800.0,1134750000.0,3199000000.0,355.32727
8.0,1036800.0,1300500000.0,665600000.0,482.97403
8.0,1036800.0,1300500000.0,2133000000.0,361.10764
8.0,1036800.0,1300500000.0,3199000000.0,354.8369
8.0,1344000.0,114750000.0,665600000.0,856.3881
8.0,1344000.0,114750000.0,2133000000.0,837.46246
8.0,1344000.0,114750000.0,3199000000.0,819.3123
8.0,1344000.0,318750000.0,665600000.0,489.6176
8.0,1344000.0,318750000.0,2133000000.0,420.73865
8.0,1344000.0,318750000.0,3199000000.0,411.24908
8.0,1344000.0,522750000.0,665600000.0,447.94446
8.0,1344000.0,522750000.0,2133000000.0,328.0846
8.0,1344000.0,522750000.0,3199000000.0,341.61603
8.0,1344000.0,726750000.0,665600000.0,434.79034
8.0,1344000.0,726750000.0,2133000000.0,319.55917
8.0,1344000.0,726750000.0,3199000000.0,290.7556
8.0,1344000.0,930750000.0,665600000.0,426.45554
8.0,1344000.0,930750000.0,2133000000.0,298.73508
8.0,1344000.0,930750000.0,3199000000.0,284.6961
8.0,1344000.0,1134750000.0,665600000.0,435.99698
8.0,1344000.0,1134750000.0,2133000000.0,296.34796
8.0,1344000.0,1134750000.0,3199000000.0,294.2114
8.0,1344000.0,1300500000.0,665600000.0,458.19757
8.0,1344000.0,1300500000.0,2133000000.0,298.61456
8.0,1344000.0,1300500000.0,3199000000.0,283.3496
8.0,1651200.0,114750000.0,665600000.0,839.6636
8.0,1651200.0,114750000.0,2133000000.0,821.9295
8.0,1651200.0,114750000.0,3199000000.0,814.9743
8.0,1651200.0,318750000.0,665600000.0,468.18472
8.0,1651200.0,318750000.0,2133000000.0,387.04697
8.0,1651200.0,318750000.0,3199000000.0,402.95053
8.0,1651200.0,522750000.0,665600000.0,430.28403
8.0,1651200.0,522750000.0,2133000000.0,310.02917
8.0,1651200.0,522750000.0,3199000000.0,294.1528
8.0,1651200.0,726750000.0,665600000.0,412.91846
8.0,1651200.0,726750000.0,2133000000.0,289.54315
8.0,1651200.0,726750000.0,3199000000.0,258.3475
8.0,1651200.0,930750000.0,665600000.0,402.18927
8.0,1651200.0,930750000.0,2133000000.0,263.1696
8.0,1651200.0,930750000.0,3199000000.0,237.98221
8.0,1651200.0,1134750000.0,665600000.0,408.00937
8.0,1651200.0,1134750000.0,2133000000.0,243.90504
8.0,1651200.0,1134750000.0,3199000000.0,241.66512
8.0,1651200.0,1300500000.0,665600000.0,411.8728
8.0,1651200.0,1300500000.0,2133000000.0,252.42986
8.0,1651200.0,1300500000.0,3199000000.0,236.44579
8.0,1958400.0,114750000.0,665600000.0,840.31366
8.0,1958400.0,114750000.0,2133000000.0,823.18036
8.0,1958400.0,114750000.0,3199000000.0,817.776
8.0,1958400.0,318750000.0,665600000.0,453.2687
8.0,1958400.0,318750000.0,2133000000.0,374.57758
8.0,1958400.0,318750000.0,3199000000.0,369.04242
8.0,1958400.0,522750000.0,665600000.0,404.9765
8.0,1958400.0,522750000.0,2133000000.0,280.44833
8.0,1958400.0,522750000.0,3199000000.0,265.65625
8.0,1958400.0,726750000.0,665600000.0,389.02716
8.0,1958400.0,726750000.0,2133000000.0,256.9024
8.0,1958400.0,726750000.0,3199000000.0,232.81487
8.0,1958400.0,930750000.0,665600000.0,382.1893
8.0,1958400.0,930750000.0,2133000000.0,238.38141
8.0,1958400.0,930750000.0,3199000000.0,222.00032
8.0,1958400.0,1134750000.0,665600000.0,369.44876
8.0,1958400.0,1134750000.0,2133000000.0,220.62111
8.0,1958400.0,1134750000.0,3199000000.0,211.92474
8.0,1958400.0,1300500000.0,665600000.0,369.1255
8.0,1958400.0,1300500000.0,2133000000.0,211.2137
8.0,1958400.0,1300500000.0,3199000000.0,208.86479
8.0,2201600.0,114750000.0,665600000.0,840.5918
8.0,2201600.0,114750000.0,2133000000.0,826.85114
8.0,2201600.0,114750000.0,3199000000.0,787.1204
8.0,2201600.0,318750000.0,665600000.0,441.5338
8.0,2201600.0,318750000.0,2133000000.0,359.19748
8.0,2201600.0,318750000.0,3199000000.0,349.73914
8.0,2201600.0,522750000.0,665600000.0,387.05478
8.0,2201600.0,522750000.0,2133000000.0,262.12024
8.0,2201600.0,522750000.0,3199000000.0,253.17929
8.0,2201600.0,726750000.0,665600000.0,371.39136
8.0,2201600.0,726750000.0,2133000000.0,237.44627
8.0,2201600.0,726750000.0,3199000000.0,223.67784
8.0,2201600.0,930750000.0,665600000.0,350.86133
8.0,2201600.0,930750000.0,2133000000.0,222.596
8.0,2201600.0,930750000.0,3199000000.0,212.08281
8.0,2201600.0,1134750000.0,665600000.0,343.71402
8.0,2201600.0,1134750000.0,2133000000.0,216.88892
8.0,2201600.0,1134750000.0,3199000000.0,204.51889
8.0,2201600.0,1300500000.0,665600000.0,342.36865
8.0,2201600.0,1300500000.0,2133000000.0,209.1319
8.0,2201600.0,1300500000.0,3199000000.0,198.78194
12.0,422400.0,114750000.0,665600000.0,1101.81
12.0,422400.0,114750000.0,2133000000.0,1078.8577
12.0,422400.0,114750000.0,3199000000.0,1072.0896
12.0,422400.0,318750000.0,665600000.0,797.94824
12.0,422400.0,318750000.0,2133000000.0,766.95746
12.0,422400.0,318750000.0,3199000000.0,765.6316
12.0,422400.0,522750000.0,665600000.0,790.092
12.0,422400.0,522750000.0,2133000000.0,749.7063
12.0,422400.0,522750000.0,3199000000.0,745.1706
12.0,422400.0,726750000.0,665600000.0,793.325
12.0,422400.0,726750000.0,2133000000.0,750.52936
12.0,422400.0,726750000.0,3199000000.0,742.46533
12.0,422400.0,930750000.0,665600000.0,800.0804
12.0,422400.0,930750000.0,2133000000.0,756.7518
12.0,422400.0,930750000.0,3199000000.0,748.8659
12.0,422400.0,1134750000.0,665600000.0,806.58215
12.0,422400.0,1134750000.0,2133000000.0,762.144
12.0,422400.0,1134750000.0,3199000000.0,758.4438
12.0,422400.0,1300500000.0,665600000.0,819.0566
12.0,422400.0,1300500000.0,2133000000.0,779.4464
12.0,422400.0,1300500000.0,3199000000.0,756.6277
12.0,729600.0,114750000.0,665600000.0,946.10486
12.0,729600.0,114750000.0,2133000000.0,921.446
12.0,729600.0,114750000.0,3199000000.0,910.9333
12.0,729600.0,318750000.0,665600000.0,594.2928
12.0,729600.0,318750000.0,2133000000.0,520.6262
12.0,729600.0,318750000.0,3199000000.0,506.7163
12.0,729600.0,522750000.0,665600000.0,553.70764
12.0,729600.0,522750000.0,2133000000.0,481.66925
12.0,729600.0,522750000.0,3199000000.0,487.27264
12.0,729600.0,726750000.0,665600000.0,534.39923
12.0,729600.0,726750000.0,2133000000.0,476.5005
12.0,729600.0,726750000.0,3199000000.0,484.83194
12.0,729600.0,930750000.0,665600000.0,529.3357
12.0,729600.0,930750000.0,2133000000.0,501.39642
12.0,729600.0,930750000.0,3199000000.0,493.0129
12.0,729600.0,1134750000.0,665600000.0,556.683
12.0,729600.0,1134750000.0,2133000000.0,527.87726
12.0,729600.0,1134750000.0,3199000000.0,490.9265
12.0,729600.0,1300500000.0,665600000.0,598.72375
12.0,729600.0,1300500000.0,2133000000.0,554.1265
12.0,729600.0,1300500000.0,3199000000.0,485.38702
12.0,1036800.0,114750000.0,665600000.0,892.4885
12.0,1036800.0,114750000.0,2133000000.0,868.8687
12.0,1036800.0,114750000.0,3199000000.0,857.7021
12.0,1036800.0,318750000.0,665600000.0,524.1063
12.0,1036800.0,318750000.0,2133000000.0,454.45563
12.0,1036800.0,318750000.0,3199000000.0,434.5798
12.0,1036800.0,522750000.0,665600000.0,476.69638
12.0,1036800.0,522750000.0,2133000000.0,367.71707
12.0,1036800.0,522750000.0,3199000000.0,373.36856
12.0,1036800.0,726750000.0,665600000.0,454.77664
12.0,1036800.0,726750000.0,2133000000.0,359.62634
12.0,1036800.0,726750000.0,3199000000.0,356.5652
12.0,1036800.0,930750000.0,665600000.0,448.42078
12.0,1036800.0,930750000.0,2133000000.0,362.49207
12.0,1036800.0,930750000.0,3199000000.0,340.07507
12.0,1036800.0,1134750000.0,665600000.0,468.09586
12.0,1036800.0,1134750000.0,2133000000.0,367.98303
12.0,1036800.0,1134750000.0,3199000000.0,356.07233
12.0,1036800.0,1300500000.0,665600000.0,503.42783
12.0,1036800.0,1300500000.0,2133000000.0,372.70624
12.0,1036800.0,1300500000.0,3199000000.0,358.11206
12.0,1344000.0,114750000.0,665600000.0,856.152
12.0,1344000.0,114750000.0,2133000000.0,838.91125
12.0,1344000.0,114750000.0,3199000000.0,824.4843
12.0,1344000.0,318750000.0,665600000.0,486.10983
12.0,1344000.0,318750000.0,2133000000.0,415.8672
12.0,1344000.0,318750000.0,3199000000.0,419.13354
12.0,1344000.0,522750000.0,665600000.0,445.6563
12.0,1344000.0,522750000.0,2133000000.0,326.5321
12.0,1344000.0,522750000.0,3199000000.0,343.6766
12.0,1344000.0,726750000.0,665600000.0,435.01184
12.0,1344000.0,726750000.0,2133000000.0,317.28006
12.0,1344000.0,726750000.0,3199000000.0,298.31604
12.0,1344000.0,930750000.0,665600000.0,427.40417
12.0,1344000.0,930750000.0,2133000000.0,311.58484
12.0,1344000.0,930750000.0,3199000000.0,291.90613
12.0,1344000.0,1134750000.0,665600000.0,451.20108
12.0,1344000.0,1134750000.0,2133000000.0,298.30273
12.0,1344000.0,1134750000.0,3199000000.0,287.7229
12.0,1344000.0,1300500000.0,665600000.0,476.45868
12.0,1344000.0,1300500000.0,2133000000.0,297.33978
12.0,1344000.0,1300500000.0,3199000000.0,285.0357
12.0,1651200.0,114750000.0,665600000.0,842.68964
12.0,1651200.0,114750000.0,2133000000.0,828.8336
12.0,1651200.0,114750000.0,3199000000.0,819.7126
12.0,1651200.0,318750000.0,665600000.0,467.62027
12.0,1651200.0,318750000.0,2133000000.0,385.12488
12.0,1651200.0,318750000.0,3199000000.0,402.7826
12.0,1651200.0,522750000.0,665600000.0,424.48944
12.0,1651200.0,522750000.0,2133000000.0,308.90106
12.0,1651200.0,522750000.0,3199000000.0,303.5852
12.0,1651200.0,726750000.0,665600000.0,411.19202
12.0,1651200.0,726750000.0,2133000000.0,295.17963
12.0,1651200.0,726750000.0,3199000000.0,256.42786
12.0,1651200.0,930750000.0,665600000.0,412.331
12.0,1651200.0,930750000.0,2133000000.0,262.32727
12.0,1651200.0,930750000.0,3199000000.0,243.31432
12.0,1651200.0,1134750000.0,665600000.0,423.6297
12.0,1651200.0,1134750000.0,2133000000.0,248.8367
12.0,1651200.0,1134750000.0,3199000000.0,245.70981
12.0,1651200.0,1300500000.0,665600000.0,427.40082
12.0,1651200.0,1300500000.0,2133000000.0,255.47675
12.0,1651200.0,1300500000.0,3199000000.0,238.91196
12.0,1958400.0,114750000.0,665600000.0,842.9606
12.0,1958400.0,114750000.0,2133000000.0,829.3613
12.0,1958400.0,114750000.0,3199000000.0,823.1979
12.0,1958400.0,318750000.0,665600000.0,450.2196
12.0,1958400.0,318750000.0,2133000000.0,372.21283
12.0,1958400.0,318750000.0,3199000000.0,371.75842
12.0,1958400.0,522750000.0,665600000.0,404.33307
12.0,1958400.0,522750000.0,2133000000.0,287.81027
12.0,1958400.0,522750000.0,3199000000.0,267.43616
12.0,1958400.0,726750000.0,665600000.0,395.5081
12.0,1958400.0,726750000.0,2133000000.0,255.65695
12.0,1958400.0,726750000.0,3199000000.0,230.64876
12.0,1958400.0,930750000.0,665600000.0,390.15955
12.0,1958400.0,930750000.0,2133000000.0,237.11946
12.0,1958400.0,930750000.0,3199000000.0,220.60715
12.0,1958400.0,1134750000.0,665600000.0,384.36707
12.0,1958400.0,1134750000.0,2133000000.0,219.21764
12.0,1958400.0,1134750000.0,3199000000.0,216.0392
12.0,1958400.0,1300500000.0,665600000.0,380.90335
12.0,1958400.0,1300500000.0,2133000000.0,217.06836
12.0,1958400.0,1300500000.0,3199000000.0,211.05498
12.0,2201600.0,114750000.0,665600000.0,846.50885
12.0,2201600.0,114750000.0,2133000000.0,833.3497
12.0,2201600.0,114750000.0,3199000000.0,805.0442
12.0,2201600.0,318750000.0,665600000.0,440.60028
12.0,2201600.0,318750000.0,2133000000.0,360.018
12.0,2201600.0,318750000.0,3199000000.0,354.40167
12.0,2201600.0,522750000.0,665600000.0,391.99707
12.0,2201600.0,522750000.0,2133000000.0,267.38083
12.0,2201600.0,522750000.0,3199000000.0,257.8758
12.0,2201600.0,726750000.0,665600000.0,375.44882
12.0,2201600.0,726750000.0,2133000000.0,236.18434
12.0,2201600.0,726750000.0,3199000000.0,222.28731
12.0,2201600.0,930750000.0,665600000.0,362.6834
12.0,2201600.0,930750000.0,2133000000.0,221.26268
12.0,2201600.0,930750000.0,3199000000.0,214.12596
12.0,2201600.0,1134750000.0,665600000.0,357.78088
12.0,2201600.0,1134750000.0,2133000000.0,214.78763
12.0,2201600.0,1134750000.0,3199000000.0,205.95755
12.0,2201600.0,1300500000.0,665600000.0,355.57144
12.0,2201600.0,1300500000.0,2133000000.0,214.42744
12.0,2201600.0,1300500000.0,3199000000.0,199.97859
