powermode,bs,observed_time,predicted_time,observed_power,predicted_power
8_1036800_930750000_3199000000,1,33.711910247802734,38.80123,18.06,16.879581
12_1036800_930750000_665600000,1,39.327263832092285,52.67015,16.454,15.825236
12_1036800_930750000_2133000000,1,34.4165563583374,35.45897,16.956,17.338623
12_1036800_930750000_3199000000,1,32.48870372772217,37.497616,18.16,18.434425
4_1036800_1134750000_665600000,1,46.42975330352783,60.29735,16.353,15.904166
4_1036800_1134750000_2133000000,1,38.00249099731445,35.271584,17.357,17.285713
4_1036800_1134750000_3199000000,1,36.145925521850586,39.821453,18.461,17.424274
8_1036800_1134750000_665600000,1,39.8557186126709,51.355106,16.855,16.302794
8_1036800_1134750000_2133000000,1,34.47699546813965,34.71937,18.26,17.377735
8_1036800_1134750000_3199000000,1,33.31172466278076,38.088722,19.263,17.779282
12_1036800_1134750000_665600000,1,38.55454921722412,53.441044,17.256,16.869148
12_1036800_1134750000_2133000000,1,33.84268283843994,35.844166,18.159,18.564518
12_1036800_1134750000_3199000000,1,32.24897384643555,37.83882,19.267,19.675976
4_1036800_1300500000_665600000,1,44.26002502441406,66.68375,17.657,17.067135
4_1036800_1300500000_2133000000,1,37.93895244598389,36.585926,18.96,17.788475
4_1036800_1300500000_3199000000,1,38.12527656555176,42.516834,19.663,17.962643
8_1036800_1300500000_665600000,1,40.6874418258667,56.595497,18.459,17.462547
8_1036800_1300500000_2133000000,1,34.02745723724365,36.33945,19.462,18.360104
8_1036800_1300500000_3199000000,1,33.37287902832031,38.52778,20.465,18.651459
12_1036800_1300500000_665600000,1,39.12365436553955,57.018658,18.459,18.119308
12_1036800_1300500000_2133000000,1,34.062981605529785,36.880413,19.366,19.733078
12_1036800_1300500000_3199000000,1,32.98032283782959,38.655716,20.465,20.603146
4_1344000_114750000_665600000,1,69.4202184677124,100.97806,13.447,14.632724
4_1344000_114750000_2133000000,1,67.55399703979492,75.26726,14.451,15.141964
4_1344000_114750000_3199000000,1,67.02721118927002,98.55654,15.053,15.356704
8_1344000_114750000_665600000,1,69.37694549560547,87.24392,13.447,14.672577
8_1344000_114750000_2133000000,1,67.60561466217041,66.84264,14.451,15.138476
8_1344000_114750000_3199000000,1,66.7647123336792,82.42067,15.053,15.367848
12_1344000_114750000_665600000,1,69.11277770996094,98.69127,13.848,14.847453
12_1344000_114750000_2133000000,1,67.60275363922119,70.97104,14.852,15.29096
12_1344000_114750000_3199000000,1,66.6649341583252,82.40302,15.454,15.490556
4_1344000_318750000_665600000,1,39.19720649719238,57.419712,14.2505,14.923351
4_1344000_318750000_2133000000,1,33.443331718444824,43.96809,16.054,15.334548
4_1344000_318750000_3199000000,1,31.340718269348145,52.335945,17.161,15.725877
8_1344000_318750000_665600000,1,36.28861904144287,54.977806,15.052,14.948158
8_1344000_318750000_2133000000,1,31.77964687347412,42.110012,16.057,15.44925
8_1344000_318750000_3199000000,1,28.905630111694336,47.12432,17.372,16.654884
12_1344000_318750000_665600000,1,35.201072692871094,60.344254,15.052,15.284526
12_1344000_318750000_2133000000,1,31.652331352233887,42.103836,16.057,15.764551
12_1344000_318750000_3199000000,1,28.511643409729004,44.22541,17.171,17.046772
4_1344000_522750000_665600000,1,39.040565490722656,50.221485,14.451,15.081051
4_1344000_522750000_2133000000,1,32.58168697357178,37.648262,16.054,15.532149
4_1344000_522750000_3199000000,1,30.29727935791016,42.592407,17.161,16.737938
8_1344000_522750000_665600000,1,35.03072261810303,50.312595,14.952,15.138523
8_1344000_522750000_2133000000,1,29.56390380859375,36.667576,16.458,16.419495
8_1344000_522750000_3199000000,1,27.28593349456787,40.28049,17.06,16.988663
12_1344000_522750000_665600000,1,34.291863441467285,54.850403,14.9015,15.762748
12_1344000_522750000_2133000000,1,28.563499450683597,37.81835,16.358,16.663647
12_1344000_522750000_3199000000,1,27.41384506225586,38.4009,17.562,17.502407
4_1344000_726750000_665600000,1,38.2840633392334,47.277523,14.85,15.211417
4_1344000_726750000_2133000000,1,31.61633014678955,35.574455,16.255,16.905998
4_1344000_726750000_3199000000,1,28.793692588806152,39.442955,17.461,17.304295
8_1344000_726750000_665600000,1,35.581111907958984,48.326042,15.8535,15.381404
8_1344000_726750000_2133000000,1,31.18014335632324,34.73463,16.856,16.789135
8_1344000_726750000_3199000000,1,27.041077613830566,36.771545,17.963,17.168636
12_1344000_726750000_665600000,1,35.292983055114746,53.359425,15.855,16.18672
12_1344000_726750000_2133000000,1,29.05058860778809,34.95952,16.759,17.484257
12_1344000_726750000_3199000000,1,26.72111988067627,35.660767,17.96,18.63396
4_1344000_930750000_665600000,1,39.83151912689209,48.25805,15.652,15.384488
4_1344000_930750000_2133000000,1,31.905293464660645,34.519062,17.054,17.270962
4_1344000_930750000_3199000000,1,29.78360652923584,37.100395,18.664,17.427418
8_1344000_930750000_665600000,1,35.553693771362305,47.87789,16.657,15.754075
8_1344000_930750000_2133000000,1,28.7855863571167,34.0998,17.661,17.2551
8_1344000_930750000_3199000000,1,28.821825981140137,34.87161,18.064,17.644302
12_1344000_930750000_665600000,1,34.19017791748047,51.524124,16.554,16.578278
12_1344000_930750000_2133000000,1,29.19316291809082,34.639084,18.36,18.680386
12_1344000_930750000_3199000000,1,27.823448181152344,34.54188,18.661,19.842007
4_1344000_1134750000_665600000,1,39.20102119445801,52.62355,16.457,16.678616
4_1344000_1134750000_2133000000,1,32.672762870788574,34.392403,18.26,17.771828
4_1344000_1134750000_3199000000,1,28.76448631286621,35.99306,19.463,17.895058
8_1344000_1134750000_665600000,1,35.104990005493164,49.43746,16.855,17.16737
8_1344000_1134750000_2133000000,1,29.665827751159668,34.04729,18.761,18.473621
8_1344000_1134750000_3199000000,1,28.003931045532227,34.484962,19.868,18.874573
12_1344000_1134750000_665600000,1,33.0280065536499,53.32117,17.356,17.813889
12_1344000_1134750000_2133000000,1,28.87248992919922,35.056797,19.262,20.100517
12_1344000_1134750000_3199000000,1,27.79638767242432,34.975197,19.868,20.881523
4_1344000_1300500000_665600000,1,39.33906555175781,58.655533,18.463,18.016785
4_1344000_1300500000_2133000000,1,31.04722499847412,35.78443,19.462,18.553928
4_1344000_1300500000_3199000000,1,31.70323371887207,36.886345,20.971,18.603321
8_1344000_1300500000_665600000,1,34.546613693237305,53.62247,18.959,18.29229
8_1344000_1300500000_2133000000,1,29.60515022277832,35.243084,19.963,19.43528
8_1344000_1300500000_3199000000,1,29.39021587371826,34.951466,21.071,19.836895
12_1344000_1300500000_665600000,1,34.06679630279541,55.955494,18.959,19.139126
12_1344000_1300500000_2133000000,1,28.30326557159424,36.164127,19.963,20.969788
12_1344000_1300500000_3199000000,1,29.35218811035156,35.906494,21.472,21.57304
4_1651200_114750000_665600000,1,68.77124309539795,101.368385,13.8985,14.732856
4_1651200_114750000_2133000000,1,67.13354587554932,77.19804,14.851,15.195998
4_1651200_114750000_3199000000,1,66.35308265686035,96.69569,15.2535,15.401229
8_1651200_114750000_665600000,1,68.67492198944092,92.348656,13.947,14.752354
8_1651200_114750000_2133000000,1,67.0100450515747,69.76468,14.851,15.187686
8_1651200_114750000_3199000000,1,66.2233829498291,82.66925,15.5095,15.412575
12_1651200_114750000_665600000,1,68.4291124343872,104.44623,14.1475,15.100057
12_1651200_114750000_2133000000,1,66.94173812866211,77.91586,15.0525,15.435729
12_1651200_114750000_3199000000,1,66.37787818908691,86.0378,15.453,15.588599
4_1651200_318750000_665600000,1,35.33124923706055,56.528465,15.05,15.022859
4_1651200_318750000_2133000000,1,29.28459644317627,43.015175,17.058,15.54251
4_1651200_318750000_3199000000,1,27.69637107849121,49.86316,17.77,16.419788
8_1651200_318750000_665600000,1,32.263755798339844,55.992546,15.451,15.093932
8_1651200_318750000_2133000000,1,27.64737606048584,40.86965,17.058,16.001888
8_1651200_318750000_3199000000,1,26.00026130676269,45.270393,17.773,17.206886
12_1651200_318750000_665600000,1,33.84113311767578,61.321762,15.851,15.920379
12_1651200_318750000_2133000000,1,27.341365814208984,41.446342,17.459,16.643261
12_1651200_318750000_3199000000,1,26.14200115203857,43.312866,18.571,17.777065
4_1651200_522750000_665600000,1,35.13169288635254,50.356247,14.95,15.158124
4_1651200_522750000_2133000000,1,27.045249938964844,35.780666,16.957,16.662548
4_1651200_522750000_3199000000,1,24.974822998046875,40.1151,18.161,17.523952
8_1651200_522750000_665600000,1,31.9364070892334,50.79384,15.852,15.337844
8_1651200_522750000_2133000000,1,25.20692348480225,35.03319,17.459,17.275257
8_1651200_522750000_3199000000,1,23.421049118041992,37.27706,18.161,17.759392
12_1651200_522750000_665600000,1,31.556010246276852,55.160023,16.253,16.339258
12_1651200_522750000_2133000000,1,25.48837661743164,36.592667,17.758,17.531971
12_1651200_522750000_3199000000,1,23.6893892288208,36.394463,18.963,18.799644
4_1651200_726750000_665600000,1,34.84964370727539,48.06594,15.251,15.315215
4_1651200_726750000_2133000000,1,27.10270881652832,34.719166,17.658,17.852947
4_1651200_726750000_3199000000,1,25.581955909729004,36.72205,18.562,18.030502
8_1651200_726750000_665600000,1,31.876564025878903,50.413414,16.253,15.915631
8_1651200_726750000_2133000000,1,25.15530586242676,34.03871,17.759,17.362885
8_1651200_726750000_3199000000,1,24.52874183654785,34.629414,18.963,17.749199
12_1651200_726750000_665600000,1,30.30693531036377,53.737885,16.653,16.689259
12_1651200_726750000_2133000000,1,25.72941780090332,34.32228,18.059,18.612808
12_1651200_726750000_3199000000,1,22.463679313659668,33.95211,19.364,20.013428
4_1651200_930750000_665600000,1,34.24811363220215,48.02987,16.153,15.611358
4_1651200_930750000_2133000000,1,28.03969383239746,33.989605,18.46,17.88499
4_1651200_930750000_3199000000,1,25.30050277709961,35.02331,19.564,17.91415
8_1651200_930750000_665600000,1,31.861066818237305,49.63176,17.055,16.618397
8_1651200_930750000_2133000000,1,25.16794204711914,33.50195,18.46,18.40332
8_1651200_930750000_3199000000,1,23.13864231109619,33.30945,19.163,19.030205
12_1651200_930750000_665600000,1,31.602025032043457,52.93069,17.055,17.24479
12_1651200_930750000_2133000000,1,25.538325309753414,34.065983,18.861,20.080273
12_1651200_930750000_3199000000,1,22.5069522857666,33.633854,20.0155,21.029419
4_1651200_1134750000_665600000,1,35.47835350036621,51.822124,17.356,17.803158
4_1651200_1134750000_2133000000,1,28.79643440246582,33.95281,18.8085,18.67421
4_1651200_1134750000_3199000000,1,25.25162696838379,33.790512,20.365,18.651901
8_1651200_1134750000_665600000,1,32.34374523162842,51.574654,18.359,18.080738
8_1651200_1134750000_2133000000,1,25.069713592529297,33.42628,19.667,19.739082
8_1651200_1134750000_3199000000,1,23.88918399810791,32.98852,20.5655,20.224602
12_1651200_1134750000_665600000,1,30.6473970413208,54.235176,18.659,18.87799
12_1651200_1134750000_2133000000,1,23.453831672668457,34.5046,20.064,21.159832
12_1651200_1134750000_3199000000,1,23.354411125183105,33.686607,21.268,21.993572
4_1651200_1300500000_665600000,1,33.745527267456055,57.596935,18.559,18.660233
4_1651200_1300500000_2133000000,1,27.048587799072266,34.982605,20.364,19.419823
4_1651200_1300500000_3199000000,1,25.462865829467773,34.02477,21.969,19.543026
8_1651200_1300500000_665600000,1,32.126665115356445,54.518097,19.46,19.186207
8_1651200_1300500000_2133000000,1,26.07429027557373,34.70182,21.266,20.719856
8_1651200_1300500000_3199000000,1,23.79310131072998,33.306572,21.9185,21.157055
12_1651200_1300500000_665600000,1,31.8906307220459,57.674007,19.866,20.369942
12_1651200_1300500000_2133000000,1,24.028658866882324,35.491947,21.667,22.033031
12_1651200_1300500000_3199000000,1,22.78423309326172,34.54489,22.771,22.90517
4_1958400_114750000_665600000,1,68.55034828186035,108.44697,14.097,14.894282
4_1958400_114750000_2133000000,1,66.98882579803467,80.95166,15.0515,15.316926
4_1958400_114750000_3199000000,1,66.19930267333984,98.30527,15.553,15.477959
8_1958400_114750000_665600000,1,68.36378574371338,103.44792,14.5485,15.076141
8_1958400_114750000_2133000000,1,66.86770915985107,76.966515,15.253,15.343151
8_1958400_114750000_3199000000,1,66.16628170013428,88.07168,16.157,15.619008
12_1958400_114750000_665600000,1,68.25554370880127,115.65002,14.749,15.58153
12_1958400_114750000_2133000000,1,66.63942337036133,87.06911,15.652,15.628036
12_1958400_114750000_3199000000,1,65.96815586090088,93.58271,16.254,15.844752
4_1958400_318750000_665600000,1,32.79447555541992,59.971855,15.351,15.218139
4_1958400_318750000_2133000000,1,28.40590476989746,42.212906,17.973,16.012955
4_1958400_318750000_3199000000,1,25.87270736694336,49.005894,18.672,17.607647
8_1958400_318750000_665600000,1,31.38589859008789,59.218185,16.455,15.545849
8_1958400_318750000_2133000000,1,26.435256004333496,40.603153,17.459,17.270054
8_1958400_318750000_3199000000,1,25.758981704711918,45.093185,18.676,18.062542
12_1958400_318750000_665600000,1,31.229615211486816,64.120056,16.856,16.563663
12_1958400_318750000_2133000000,1,26.766180992126465,41.785866,17.859,17.731663
12_1958400_318750000_3199000000,1,25.864720344543457,43.288486,19.074,18.798347
4_1958400_522750000_665600000,1,33.287644386291504,52.52959,15.551,15.519501
4_1958400_522750000_2133000000,1,25.947928428649902,34.91223,18.765,18.376328
4_1958400_522750000_3199000000,1,21.68285846710205,37.819645,19.164,18.551079
8_1958400_522750000_665600000,1,29.36422824859619,53.111187,16.859,16.195011
8_1958400_522750000_2133000000,1,23.49650859832764,34.343334,18.261,18.066353
8_1958400_522750000_3199000000,1,20.61474323272705,35.400272,19.565,18.71252
12_1958400_522750000_665600000,1,28.08821201324463,57.38473,17.257,16.952942
12_1958400_522750000_2133000000,1,21.645307540893555,36.403946,18.662,18.810371
12_1958400_522750000_3199000000,1,19.838452339172363,34.517975,20.467,20.171444
4_1958400_726750000_665600000,1,32.98389911651611,50.793583,16.653,15.858014
4_1958400_726750000_2133000000,1,25.889039039611816,34.13208,19.163,18.667835
4_1958400_726750000_3199000000,1,22.10557460784912,34.67807,19.363,18.47268
8_1958400_726750000_665600000,1,28.630852699279785,53.094975,17.658,16.82554
8_1958400_726750000_2133000000,1,22.143244743347168,33.518814,19.066,18.826935
8_1958400_726750000_3199000000,1,21.976470947265625,33.302498,19.765,19.306015
12_1958400_726750000_665600000,1,27.94528007507324,55.92203,17.811,17.362587
12_1958400_726750000_2133000000,1,22.68517017364502,34.348526,19.467,19.992035
12_1958400_726750000_3199000000,1,20.596742630004883,33.03548,20.721,21.157764
4_1958400_930750000_665600000,1,31.311988830566406,51.01885,17.455,17.410923
4_1958400_930750000_2133000000,1,32.83882141113281,33.602726,19.674,18.782204
4_1958400_930750000_3199000000,1,22.00508117675781,33.309963,18.259,18.577618
8_1958400_930750000_665600000,1,29.332518577575684,52.597004,18.111,18.057076
8_1958400_930750000_2133000000,1,21.95572853088379,33.028545,20.0165,19.967522
8_1958400_930750000_3199000000,1,20.238637924194336,32.372223,21.319,20.465015
12_1958400_930750000_665600000,1,28.47015857696533,56.389523,18.6595,18.446774
12_1958400_930750000_2133000000,1,21.23427391052246,33.71274,20.667,21.225082
