powermode,bs,observed_time,predicted_time,observed_power,predicted_power
4_1651200_522750000_3199000000,1,24.54520034790039,30.5015,15.653,15.586506
8_1651200_522750000_665600000,1,27.908592224121094,31.851757,14.045,14.07412
8_1651200_522750000_2133000000,1,24.57793617248535,27.978168,14.95,15.297441
8_1651200_522750000_3199000000,1,23.5709285736084,27.264978,15.552,15.650817
12_1651200_522750000_665600000,1,26.87211227416992,31.49561,14.447,14.25405
12_1651200_522750000_2133000000,1,23.94384002685547,28.785694,14.948,15.304111
12_1651200_522750000_3199000000,1,23.6440486907959,27.911251,15.552,15.514886
4_1651200_726750000_665600000,1,31.60950469970703,33.97871,13.944,14.201133
4_1651200_726750000_2133000000,1,26.541824340820312,26.467827,16.955,16.301401
4_1651200_726750000_3199000000,1,26.54963207244873,30.307789,15.953,15.761567
8_1651200_726750000_665600000,1,28.30774402618408,32.68861,14.347,14.243613
8_1651200_726750000_2133000000,1,25.30622386932373,27.981602,15.348,15.468982
8_1651200_726750000_3199000000,1,23.59324836730957,26.946625,15.95,15.690959
12_1651200_726750000_665600000,1,27.972288131713867,32.327858,14.745,14.446876
12_1651200_726750000_2133000000,1,25.22651195526123,28.834723,15.351,15.496522
12_1651200_726750000_3199000000,1,23.45959949493408,27.338116,15.953,15.752017
4_1651200_930750000_665600000,1,29.821824073791504,35.12682,14.748,14.490624
4_1651200_930750000_2133000000,1,26.710304260253903,26.864498,17.352,16.116524
4_1651200_930750000_3199000000,1,25.54259204864502,30.087427,16.051,15.979868
8_1651200_930750000_665600000,1,27.951151847839355,32.969704,14.849,14.447286
8_1651200_930750000_2133000000,1,25.829535484313965,27.237583,15.749,15.613871
8_1651200_930750000_3199000000,1,23.450511932373047,25.682663,16.755,15.969396
12_1651200_930750000_665600000,1,26.44862365722656,32.08093,15.249,14.805042
12_1651200_930750000_2133000000,1,24.583231925964355,26.553928,15.752,15.913293
12_1651200_930750000_3199000000,1,23.67705535888672,25.451641,16.755,16.297632
4_1651200_1134750000_665600000,1,30.037312507629395,35.57231,15.55,15.727088
4_1651200_1134750000_2133000000,1,26.565247535705566,27.499048,16.955,16.34393
4_1651200_1134750000_3199000000,1,24.376608848571777,29.489635,16.755,16.457384
8_1651200_1134750000_665600000,1,27.21947193145752,32.719097,15.751,15.571096
8_1651200_1134750000_2133000000,1,24.497376441955566,26.224712,16.554,16.258694
8_1651200_1134750000_3199000000,1,23.72214412689209,24.246658,17.156,16.594328
12_1651200_1134750000_665600000,1,27.91713523864746,32.34133,16.051,15.971466
12_1651200_1134750000_2133000000,1,23.793456077575684,25.128136,16.554,16.684097
12_1651200_1134750000_3199000000,1,23.32756805419922,23.62889,17.557,17.147512
4_1651200_1300500000_665600000,1,28.61684799194336,35.587948,16.352,16.216152
4_1651200_1300500000_2133000000,1,24.850111961364743,27.772438,16.951,16.707256
4_1651200_1300500000_3199000000,1,24.07167911529541,29.513454,17.958,16.875456
8_1651200_1300500000_665600000,1,27.85876750946045,32.86298,16.453,16.453196
8_1651200_1300500000_2133000000,1,25.31059169769287,26.48042,17.352,16.8775
8_1651200_1300500000_3199000000,1,23.074816703796387,23.613075,18.355,17.166613
12_1651200_1300500000_665600000,1,28.066783905029297,32.93978,17.254,17.227049
12_1651200_1300500000_2133000000,1,24.196816444396973,25.438068,17.754,17.674826
12_1651200_1300500000_3199000000,1,22.70729637145996,22.41872,18.359,18.083899
4_1958400_114750000_665600000,1,29.31503963470459,47.061604,14.146,14.176161
4_1958400_114750000_2133000000,1,27.679967880249023,38.84588,15.051,14.213825
4_1958400_114750000_3199000000,1,26.89072036743164,44.34356,15.252,15.508941
8_1958400_114750000_665600000,1,28.53200054168701,48.804424,14.547,14.193945
8_1958400_114750000_2133000000,1,27.480271339416504,37.789585,14.949,14.552086
8_1958400_114750000_3199000000,1,26.960655212402344,38.133102,15.653,15.606534
12_1958400_114750000_665600000,1,28.42614459991455,45.28372,14.548,14.424667
12_1958400_114750000_2133000000,1,27.314640045166016,37.604313,15.35,14.831398
12_1958400_114750000_3199000000,1,26.891615867614743,40.29086,16.053,15.683955
4_1958400_318750000_665600000,1,25.683088302612305,33.26869,14.046,14.265944
4_1958400_318750000_2133000000,1,24.2523832321167,26.140982,18.157,15.475844
4_1958400_318750000_3199000000,1,20.414671897888184,29.005077,16.153,15.852753
8_1958400_318750000_665600000,1,24.26191997528076,32.811996,14.547,14.300924
8_1958400_318750000_2133000000,1,22.191920280456543,26.395193,15.451,15.53336
8_1958400_318750000_3199000000,1,20.21859169006348,26.351805,16.554,15.889106
12_1958400_318750000_665600000,1,24.57870388031006,31.765882,14.948,14.716276
12_1958400_318750000_2133000000,1,21.44812774658203,27.515627,15.952,15.737666
12_1958400_318750000_3199000000,1,20.668736457824707,26.037823,16.454,15.995905
4_1958400_522750000_665600000,1,24.949935913085938,31.052736,14.447,14.409948
4_1958400_522750000_2133000000,1,22.511823654174805,25.23706,18.158,17.727995
4_1958400_522750000_3199000000,1,21.00601577758789,26.73228,16.053,16.309818
8_1958400_522750000_665600000,1,24.479536056518555,31.854252,14.948,14.688969
8_1958400_522750000_2133000000,1,21.411327362060547,26.688374,15.35,16.034071
8_1958400_522750000_3199000000,1,20.221343994140625,25.099432,16.554,16.916681
12_1958400_522750000_665600000,1,24.38152027130127,31.90877,14.951,15.135301
12_1958400_522750000_2133000000,1,21.255231857299805,27.169907,15.751,16.163834
12_1958400_522750000_3199000000,1,19.91268825531006,24.813105,16.454,16.761942
4_1958400_726750000_665600000,1,27.524816513061523,31.406694,14.849,14.7569275
4_1958400_726750000_2133000000,1,22.644624710083008,24.891506,18.157,17.856028
4_1958400_726750000_3199000000,1,20.285200119018555,26.124403,16.554,16.66235
8_1958400_726750000_665600000,1,24.559712409973145,31.817226,15.349,15.149468
8_1958400_726750000_2133000000,1,21.620543479919437,26.276947,15.752,16.693497
