powermode,bs,observed_time,predicted_time,observed_power,predicted_power
8_1344000_930750000_2133000000,1,2.8742719888687134,3.8649805,23.456,20.854141
8_1344000_930750000_3199000000,1,2.8243199586868286,3.8221796,21.456,21.157475
12_1344000_930750000_665600000,1,4.397744178771973,3.6911914,18.632,22.974993
12_1344000_930750000_2133000000,1,2.9017279148101807,3.198645,23.868,22.774752
12_1344000_930750000_3199000000,1,2.893440008163452,3.2278624,21.857,22.892078
4_1344000_1134750000_665600000,1,4.856783866882324,5.127734,19.336,23.561218
4_1344000_1134750000_2133000000,1,2.884511947631836,4.961828,23.466,23.197186
4_1344000_1134750000_3199000000,1,2.725232005119324,4.9247293,22.36,23.478874
8_1344000_1134750000_665600000,1,4.550031900405884,4.182886,19.437,24.419636
8_1344000_1134750000_2133000000,1,2.882528066635132,3.880243,23.867,24.10146
8_1344000_1134750000_3199000000,1,2.737792015075684,3.9556537,23.068,24.34213
12_1344000_1134750000_665600000,1,4.442368030548096,3.468011,19.835,26.142897
12_1344000_1134750000_2133000000,1,2.911455988883972,3.2199922,23.756,26.0199
12_1344000_1134750000_3199000000,1,2.7085280418396,3.2726586,23.561,26.098692
4_1344000_1300500000_665600000,1,5.071871995925903,5.2181883,20.543,25.990913
4_1344000_1300500000_2133000000,1,2.850048065185547,5.0439897,23.472,25.750185
4_1344000_1300500000_3199000000,1,2.819551944732666,5.013034,24.674,25.998661
8_1344000_1300500000_665600000,1,4.504271984100342,4.1838856,21.046,27.072075
8_1344000_1300500000_2133000000,1,2.857327938079834,4.0081263,21.245,26.790998
8_1344000_1300500000_3199000000,1,2.697519898414612,4.1012535,24.567,26.964
12_1344000_1300500000_665600000,1,4.41483211517334,3.4476428,21.443,28.786013
12_1344000_1300500000_2133000000,1,3.2625280618667603,3.3132536,23.863,28.695465
12_1344000_1300500000_3199000000,1,2.692655920982361,3.385168,25.07,28.737724
4_1651200_114750000_665600000,1,8.543280124664307,7.6789527,14.306,17.236
4_1651200_114750000_2133000000,1,8.600208282470703,6.9079294,15.317,18.306301
4_1651200_114750000_3199000000,1,8.345360279083252,6.2496233,16.022,19.880894
8_1651200_114750000_665600000,1,8.50432014465332,8.222005,14.305,15.424774
8_1651200_114750000_2133000000,1,8.484816074371338,7.7117553,15.313,16.46283
8_1651200_114750000_3199000000,1,8.302223682403564,6.9877987,16.016,18.20068
12_1651200_114750000_665600000,1,8.539839744567871,9.262314,14.705,15.043691
12_1651200_114750000_2133000000,1,8.481567859649658,8.691928,15.715,15.495687
12_1651200_114750000_3199000000,1,8.383488178253174,7.878497,16.418,17.715267
4_1651200_318750000_665600000,1,4.306319952011108,6.0321045,16.219,16.85647
4_1651200_318750000_2133000000,1,2.5266720056533813,5.263586,25.377,17.377583
4_1651200_318750000_3199000000,1,3.6515839099884033,4.908872,19.145,19.070766
8_1651200_318750000_665600000,1,4.293584108352661,5.9623327,16.621,15.578501
8_1651200_318750000_2133000000,1,2.5071040391922,5.2862606,25.37,15.219919
8_1651200_318750000_3199000000,1,3.686240077018738,4.288992,19.64,17.61833
12_1651200_318750000_665600000,1,4.377552032470703,6.9818277,16.82,15.9366
12_1651200_318750000_2133000000,1,2.5522559881210327,6.2770567,25.773,15.286845
12_1651200_318750000_3199000000,1,3.6691200733184814,5.324551,19.64,17.335014
4_1651200_522750000_665600000,1,4.057503938674927,5.1447086,16.726,17.753439
4_1651200_522750000_2133000000,1,2.7226399183273315,4.617118,24.867,17.23583
4_1651200_522750000_3199000000,1,2.979535937309265,4.440114,20.144,19.100979
8_1651200_522750000_665600000,1,4.064352035522461,4.7545376,17.225,17.142756
8_1651200_522750000_2133000000,1,2.513759970664978,4.1752586,25.573,16.154945
8_1651200_522750000_3199000000,1,2.975903987884521,3.5223546,20.046,17.83112
12_1651200_522750000_665600000,1,4.120928049087524,5.1982465,17.225,17.850525
12_1651200_522750000_2133000000,1,2.5401599407196045,4.3261147,25.875,17.306015
12_1651200_522750000_3199000000,1,2.9891200065612797,3.6499286,20.647,18.251331
4_1651200_726750000_665600000,1,3.9901119470596313,4.8005004,17.528,19.593132
