powermode,bs,observed_time,predicted_time,observed_power,predicted_power
4_729600_318750000_3199000000,1,45.65238952636719,49.183754,15.65,13.965444
8_729600_318750000_665600000,1,51.07784271240234,180.82176,13.944,13.483629
8_729600_318750000_2133000000,1,45.75681686401367,23.770885,14.947,11.412768
8_729600_318750000_3199000000,1,44.35408115386963,4.639568,16.061,12.852241
12_729600_318750000_665600000,1,49.09694194793701,268.90674,14.345,16.29696
12_729600_318750000_2133000000,1,43.7389612197876,123.07874,15.348,14.142081
12_729600_318750000_3199000000,1,44.0058708190918,79.67264,16.052,15.206044
4_729600_522750000_665600000,1,53.919076919555664,167.63338,13.845,13.881292
4_729600_522750000_2133000000,1,47.58131504058838,53.414604,14.85,11.7231
4_729600_522750000_3199000000,1,44.27897930145264,30.697914,15.9525,12.7737665
8_729600_522750000_665600000,1,49.39663410186768,148.00749,13.945,15.013224
8_729600_522750000_2133000000,1,47.261834144592285,29.214277,14.8485,12.173554
8_729600_522750000_3199000000,1,44.19052600860596,-2.6044126,16.055,13.163808
12_729600_522750000_665600000,1,48.64859580993652,216.82417,14.2955,18.42382
12_729600_522750000_2133000000,1,45.246005058288574,67.950005,14.847,16.654293
12_729600_522750000_3199000000,1,44.5328950881958,22.718647,16.452,17.068031
4_729600_726750000_665600000,1,54.32283878326416,191.40395,14.244,16.018375
4_729600_726750000_2133000000,1,51.18751525878906,76.85889,15.251,13.397309
4_729600_726750000_3199000000,1,46.01609706878662,36.543526,16.0495,13.893594
8_729600_726750000_665600000,1,49.62337017059326,157.69734,14.3465,17.856186
8_729600_726750000_2133000000,1,45.22883892059326,53.732662,15.652,15.737361
8_729600_726750000_3199000000,1,45.540809631347656,0.2576495,16.251,16.123178
12_729600_726750000_665600000,1,48.23625087738037,206.22627,14.648,21.586735
12_729600_726750000_2133000000,1,44.46375370025635,79.07167,16.053,20.55778
12_729600_726750000_3199000000,1,43.65992546081543,23.970528,16.655,20.589378
4_729600_930750000_665600000,1,53.51579189300537,220.77483,15.049,19.060116
4_729600_930750000_2133000000,1,47.25348949432373,124.83869,16.051,16.868877
4_729600_930750000_3199000000,1,46.99528217315674,52.764156,16.655,17.332598
8_729600_930750000_665600000,1,48.62082004547119,189.84854,15.049,21.278801
8_729600_930750000_2133000000,1,45.76230049133301,83.85996,15.953,19.873512
8_729600_930750000_3199000000,1,44.29972171783447,19.999989,17.052,19.89886
12_729600_930750000_665600000,1,49.2023229598999,215.81557,15.548,25.369438
12_729600_930750000_2133000000,1,45.02344131469727,97.8155,16.555,24.609365
12_729600_930750000_3199000000,1,44.489383697509766,43.23875,17.658,24.52305
4_729600_1134750000_665600000,1,57.198524475097656,255.73116,15.8495,22.704714
4_729600_1134750000_2133000000,1,48.18212985992432,173.83583,16.8065,21.016808
4_729600_1134750000_3199000000,1,46.73182964324951,84.92785,17.5555,21.236095
8_729600_1134750000_665600000,1,49.49748516082764,226.89638,15.851,25.273327
8_729600_1134750000_2133000000,1,45.157551765441895,116.13498,16.755,24.149876
8_729600_1134750000_3199000000,1,43.84469985961914,51.3283,18.259,23.998653
12_729600_1134750000_665600000,1,49.60572719573975,240.00462,16.55,29.514938
12_729600_1134750000_2133000000,1,46.19717597961426,125.8476,17.156,28.698574
12_729600_1134750000_3199000000,1,42.66691207885742,66.10601,18.259,28.5761
4_729600_1300500000_665600000,1,53.62904071807861,287.8932,17.054,25.977497
4_729600_1300500000_2133000000,1,49.69239234924317,203.13683,17.958,24.520481
4_729600_1300500000_3199000000,1,45.27378082275391,117.29804,18.658,24.630543
8_729600_1300500000_665600000,1,50.441861152648926,255.43748,17.1025,28.810692
8_729600_1300500000_2133000000,1,45.35257816314697,143.8462,17.958,27.739555
8_729600_1300500000_3199000000,1,42.82128810882568,79.3665,19.06,27.440739
12_729600_1300500000_665600000,1,48.88415336608887,262.37857,17.6515,32.930416
12_729600_1300500000_2133000000,1,44.350624084472656,149.74579,18.86,32.08957
12_729600_1300500000_3199000000,1,43.44308376312256,88.115585,19.461,31.924467
4_1036800_114750000_665600000,1,70.23048400878906,275.23105,13.445,14.890037
4_1036800_114750000_2133000000,1,68.71235370635986,147.53389,14.447,15.571847
4_1036800_114750000_3199000000,1,67.56746768951416,173.57393,15.0995,17.006262
8_1036800_114750000_665600000,1,69.9460506439209,256.5415,13.546,13.566867
8_1036800_114750000_2133000000,1,68.27187538146973,112.30932,14.449,13.332406
8_1036800_114750000_3199000000,1,67.55125522613525,82.73182,15.152,14.927772
12_1036800_114750000_665600000,1,69.72801685333252,620.01074,13.445,14.71593
12_1036800_114750000_2133000000,1,67.89243221282959,524.3335,14.6495,13.5153475
12_1036800_114750000_3199000000,1,67.12937355041504,464.1755,15.2515,15.14056
4_1036800_318750000_665600000,1,46.697378158569336,173.23074,13.9975,13.940557
4_1036800_318750000_2133000000,1,38.32054138183594,58.561226,15.052,13.594839
4_1036800_318750000_3199000000,1,34.34157371520996,43.35744,16.255,15.026124
8_1036800_318750000_665600000,1,40.36736488342285,121.09968,14.85,13.552702
8_1036800_318750000_2133000000,1,35.00664234161377,3.9584224,15.854,11.45702
8_1036800_318750000_3199000000,1,34.14416313171387,-2.7463784,16.656,13.3772
12_1036800_318750000_665600000,1,39.067983627319336,207.6578,14.85,16.159742
12_1036800_318750000_2133000000,1,34.68608856201172,65.72747,15.954,14.075219
12_1036800_318750000_3199000000,1,33.220887184143066,30.90886,16.656,15.325784
4_1036800_522750000_665600000,1,44.0443754196167,137.96362,14.449,14.704436
4_1036800_522750000_2133000000,1,40.14694690704346,52.165134,15.453,12.842161
4_1036800_522750000_3199000000,1,34.13045406341553,20.25124,16.556,14.166096
8_1036800_522750000_665600000,1,41.67234897613525,89.91814,14.85,15.410735
8_1036800_522750000_2133000000,1,34.755587577819824,8.916259,15.854,12.635173
8_1036800_522750000_3199000000,1,34.73377227783203,-5.1890335,17.057,13.86656
12_1036800_522750000_665600000,1,39.01481628417969,163.83327,14.85,18.622921
12_1036800_522750000_2133000000,1,34.24656391143799,41.041927,15.854,17.17173
12_1036800_522750000_3199000000,1,33.01405906677246,-3.1261315,17.057,17.575375
4_1036800_726750000_665600000,1,44.25811767578125,161.77748,14.749,17.070002
4_1036800_726750000_2133000000,1,36.96346282958984,73.55906,15.8035,14.690239
4_1036800_726750000_3199000000,1,34.281134605407715,21.95002,16.857,15.39253
8_1036800_726750000_665600000,1,40.15016555786133,122.728546,15.251,18.381737
8_1036800_726750000_2133000000,1,34.26241874694824,29.347374,16.656,16.45985
8_1036800_726750000_3199000000,1,33.785223960876465,-2.6849225,17.258,16.980824
12_1036800_726750000_665600000,1,39.05963897705078,174.49684,15.251,22.009539
12_1036800_726750000_2133000000,1,34.4158411026001,59.004856,16.656,21.170227
12_1036800_726750000_3199000000,1,32.94610977172852,1.1885173,17.358,21.199774
4_1036800_930750000_665600000,1,43.69616508483887,201.16887,15.6015,20.164782
4_1036800_930750000_2133000000,1,37.47391700744629,110.05436,16.555,18.149426
4_1036800_930750000_3199000000,1,34.34634208679199,37.025257,17.659,18.656609
8_1036800_930750000_665600000,1,39.29924964904785,165.89595,16.053,22.093298
8_1036800_930750000_2133000000,1,34.10649299621582,58.48865,17.458,20.73077
8_1036800_930750000_3199000000,1,33.711910247802734,9.526882,18.06,20.879599
12_1036800_930750000_665600000,1,39.327263832092285,193.40178,16.454,25.99163
12_1036800_930750000_2133000000,1,34.4165563583374,78.72947,16.956,25.238567
12_1036800_930750000_3199000000,1,32.48870372772217,15.946453,18.16,25.137514
4_1036800_1134750000_665600000,1,46.42975330352783,239.30063,16.353,23.86342
4_1036800_1134750000_2133000000,1,38.00249099731445,147.27084,17.357,22.28043
4_1036800_1134750000_3199000000,1,36.145925521850586,66.39266,18.461,22.547039
8_1036800_1134750000_665600000,1,39.8557186126709,199.56158,16.855,26.245491
8_1036800_1134750000_2133000000,1,34.47699546813965,89.21795,18.26,25.140306
8_1036800_1134750000_3199000000,1,33.31172466278076,33.866283,19.263,25.057898
12_1036800_1134750000_665600000,1,38.55454921722412,217.33986,17.256,30.159096
12_1036800_1134750000_2133000000,1,33.84268283843994,104.292755,18.159,29.357922
12_1036800_1134750000_3199000000,1,32.24897384643555,39.91017,19.267,29.175797
4_1036800_1300500000_665600000,1,44.26002502441406,271.27197,17.657,27.119995
4_1036800_1300500000_2133000000,1,37.93895244598389,175.52492,18.96,25.8088
4_1036800_1300500000_3199000000,1,38.12527656555176,98.62557,19.663,25.934755
8_1036800_1300500000_665600000,1,40.6874418258667,227.86505,18.459,29.791536
8_1036800_1300500000_2133000000,1,34.02745723724365,115.58257,19.462,28.78233
8_1036800_1300500000_3199000000,1,33.37287902832031,59.641266,20.465,28.561974
12_1036800_1300500000_665600000,1,39.12365436553955,239.08821,18.459,33.642597
12_1036800_1300500000_2133000000,1,34.062981605529785,126.46659,19.366,32.82068
12_1036800_1300500000_3199000000,1,32.98032283782959,62.307827,20.465,32.581135
4_1344000_114750000_665600000,1,69.4202184677124,295.63242,13.447,16.009165
4_1344000_114750000_2133000000,1,67.55399703979492,198.1958,14.451,16.739944
4_1344000_114750000_3199000000,1,67.02721118927002,216.0817,15.053,18.196327
8_1344000_114750000_665600000,1,69.37694549560547,190.69267,13.447,13.968656
8_1344000_114750000_2133000000,1,67.60561466217041,78.04347,14.451,14.204387
8_1344000_114750000_3199000000,1,66.7647123336792,82.01493,15.053,15.808236
12_1344000_114750000_665600000,1,69.11277770996094,495.25845,13.848,14.5428095
12_1344000_114750000_2133000000,1,67.60275363922119,409.48892,14.852,13.446901
12_1344000_114750000_3199000000,1,66.6649341583252,355.51727,15.454,15.453286
4_1344000_318750000_665600000,1,39.19720649719238,181.2451,14.2505,15.043124
4_1344000_318750000_2133000000,1,33.443331718444824,84.306465,16.054,15.048715
4_1344000_318750000_3199000000,1,31.340718269348145,71.49413,17.161,16.56924
8_1344000_318750000_665600000,1,36.28861904144287,88.81164,15.052,13.940127
8_1344000_318750000_2133000000,1,31.77964687347412,0.36706692,16.057,12.17269
8_1344000_318750000_3199000000,1,28.905630111694336,-6.049509,17.372,14.389552
12_1344000_318750000_665600000,1,35.201072692871094,158.93196,15.052,16.235598
12_1344000_318750000_2133000000,1,31.652331352233887,31.293425,16.057,14.381518
12_1344000_318750000_3199000000,1,28.511643409729004,9.779288,17.171,15.790505
4_1344000_522750000_665600000,1,39.040565490722656,136.65303,14.451,15.943463
4_1344000_522750000_2133000000,1,32.58168697357178,63.512238,16.054,14.530868
4_1344000_522750000_3199000000,1,30.29727935791016,22.936787,17.161,16.125795
8_1344000_522750000_665600000,1,35.03072261810303,50.811344,14.952,16.195566
8_1344000_522750000_2133000000,1,29.56390380859375,2.6737282,16.458,13.61351
8_1344000_522750000_3199000000,1,27.28593349456787,-4.6642604,17.06,15.025615
12_1344000_522750000_665600000,1,34.291863441467285,114.87739,14.9015,19.026981
12_1344000_522750000_2133000000,1,28.563499450683597,11.938375,16.358,17.781555
12_1344000_522750000_3199000000,1,27.41384506225586,-6.746357,17.562,18.259804
4_1344000_726750000_665600000,1,38.2840633392334,157.88574,14.85,18.369514
4_1344000_726750000_2133000000,1,31.61633014678955,77.81274,16.255,16.393444
4_1344000_726750000_3199000000,1,28.793692588806152,26.15991,17.461,17.376171
8_1344000_726750000_665600000,1,35.581111907958984,90.37336,15.8535,19.373955
8_1344000_726750000_2133000000,1,31.18014335632324,19.372044,16.856,17.579731
8_1344000_726750000_3199000000,1,27.041077613830566,-1.1137005,17.963,18.11877
12_1344000_726750000_665600000,1,35.292983055114746,129.2222,15.855,22.652721
12_1344000_726750000_2133000000,1,29.05058860778809,27.968761,16.759,21.812717
12_1344000_726750000_3199000000,1,26.72111988067627,-5.3912263,17.96,21.883823
4_1344000_930750000_665600000,1,39.83151912689209,198.29463,15.652,21.53147
4_1344000_930750000_2133000000,1,31.905293464660645,103.378105,17.054,19.744713
4_1344000_930750000_3199000000,1,29.78360652923584,40.746807,18.664,20.273676
8_1344000_930750000_665600000,1,35.553693771362305,135.05727,16.657,23.208057
8_1344000_930750000_2133000000,1,28.7855863571167,50.436283,17.661,21.892508
8_1344000_930750000_3199000000,1,28.821825981140137,10.887089,18.064,22.136541
12_1344000_930750000_665600000,1,34.19017791748047,158.72774,16.554,26.667364
12_1344000_930750000_2133000000,1,29.19316291809082,54.35712,18.36,25.922518
12_1344000_930750000_3199000000,1,27.823448181152344,4.72302,18.661,25.796492
4_1344000_1134750000_665600000,1,39.20102119445801,236.88745,16.457,25.215279
4_1344000_1134750000_2133000000,1,32.672762870788574,133.81764,18.26,23.770378
4_1344000_1134750000_3199000000,1,28.76448631286621,64.275215,19.463,23.998827
8_1344000_1134750000_665600000,1,35.104990005493164,180.47871,16.855,27.420872
8_1344000_1134750000_2133000000,1,29.665827751159668,82.44784,18.761,26.291553
8_1344000_1134750000_3199000000,1,28.003931045532227,33.624516,19.868,26.333755
12_1344000_1134750000_665600000,1,33.0280065536499,195.50203,17.356,30.941587
12_1344000_1134750000_2133000000,1,28.87248992919922,87.00327,19.262,30.11683
12_1344000_1134750000_3199000000,1,27.79638767242432,26.929485,19.868,29.917463
4_1344000_1300500000_665600000,1,39.33906555175781,265.63358,18.463,28.385214
4_1344000_1300500000_2133000000,1,31.04722499847412,160.06789,19.462,27.249115
4_1344000_1300500000_3199000000,1,31.70323371887207,89.163994,20.971,27.352741
8_1344000_1300500000_665600000,1,34.546613693237305,211.25792,18.959,30.944458
8_1344000_1300500000_2133000000,1,29.60515022277832,107.54273,19.963,29.921885
8_1344000_1300500000_3199000000,1,29.39021587371826,56.74094,21.071,29.82999
12_1344000_1300500000_665600000,1,34.06679630279541,221.53954,18.959,34.534046
12_1344000_1300500000_2133000000,1,28.30326557159424,111.89056,19.963,33.695316
12_1344000_1300500000_3199000000,1,29.35218811035156,47.70771,21.472,33.437603
4_1651200_114750000_665600000,1,68.77124309539795,337.4716,13.8985,17.412342
4_1651200_114750000_2133000000,1,67.13354587554932,242.19484,14.851,18.291359
4_1651200_114750000_3199000000,1,66.35308265686035,264.6917,15.2535,19.787617
8_1651200_114750000_665600000,1,68.67492198944092,203.85811,13.947,14.664366
8_1651200_114750000_2133000000,1,67.0100450515747,101.46074,14.851,15.194023
8_1651200_114750000_3199000000,1,66.2233829498291,118.115166,15.5095,16.95942
12_1651200_114750000_665600000,1,68.4291124343872,392.85336,14.1475,14.737169
12_1651200_114750000_2133000000,1,66.94173812866211,303.88528,15.0525,13.794124
12_1651200_114750000_3199000000,1,66.37787818908691,263.22836,15.453,16.050854
4_1651200_318750000_665600000,1,35.33124923706055,209.7679,15.05,16.61706
4_1651200_318750000_2133000000,1,29.28459644317627,111.47376,17.058,16.848679
4_1651200_318750000_3199000000,1,27.69637107849121,117.51049,17.77,18.445578
8_1651200_318750000_665600000,1,32.263755798339844,105.8498,15.451,14.830718
8_1651200_318750000_2133000000,1,27.64737606048584,4.65373,17.058,13.481711
8_1651200_318750000_3199000000,1,26.00026130676269,-5.979602,17.773,15.793323
12_1651200_318750000_665600000,1,33.84113311767578,128.21584,15.851,16.567972
12_1651200_318750000_2133000000,1,27.341365814208984,18.2445,17.459,14.930423
12_1651200_318750000_3199000000,1,26.14200115203857,0.6392503,18.571,16.594967
4_1651200_522750000_665600000,1,35.13169288635254,155.78542,14.95,17.508774
4_1651200_522750000_2133000000,1,27.045249938964844,77.82692,16.957,16.629648
4_1651200_522750000_3199000000,1,24.974822998046875,46.208797,18.161,18.40084
8_1651200_522750000_665600000,1,31.9364070892334,65.35674,15.852,17.399424
8_1651200_522750000_2133000000,1,25.20692348480225,7.2176766,17.459,15.218343
8_1651200_522750000_3199000000,1,23.421049118041992,-0.16243955,18.161,16.728584
12_1651200_522750000_665600000,1,31.556010246276852,84.33259,16.253,19.580954
12_1651200_522750000_2133000000,1,25.48837661743164,1.4181087,17.758,18.50856
12_1651200_522750000_3199000000,1,23.6893892288208,-8.852876,18.963,19.091896
4_1651200_726750000_665600000,1,34.84964370727539,169.32594,15.251,19.859167
4_1651200_726750000_2133000000,1,27.10270881652832,83.502914,17.658,18.391771
4_1651200_726750000_3199000000,1,25.581955909729004,47.79673,18.562,19.568335
8_1651200_726750000_665600000,1,31.876564025878903,92.351616,16.253,20.684788
8_1651200_726750000_2133000000,1,25.15530586242676,23.463116,17.759,19.025372
8_1651200_726750000_3199000000,1,24.52874183654785,6.2469172,18.963,19.612175
12_1651200_726750000_665600000,1,30.30693531036377,99.59313,16.653,23.37297
12_1651200_726750000_2133000000,1,25.72941780090332,13.704153,18.059,22.52839
12_1651200_726750000_3199000000,1,22.463679313659668,-7.441628,19.364,22.689993
4_1651200_930750000_665600000,1,34.24811363220215,207.24199,16.153,23.04519
4_1651200_930750000_2133000000,1,28.03969383239746,102.474434,18.46,21.607971
4_1651200_930750000_3199000000,1,25.30050277709961,59.738476,19.564,22.115353
8_1651200_930750000_665600000,1,31.861066818237305,131.28032,17.055,24.490688
8_1651200_930750000_2133000000,1,25.16794204711914,51.150505,18.46,23.23073
8_1651200_930750000_3199000000,1,23.13864231109619,18.894941,19.163,23.51351
12_1651200_930750000_665600000,1,31.602025032043457,131.9292,17.055,27.579468
12_1651200_930750000_2133000000,1,25.538325309753414,39.35024,18.861,26.756771
12_1651200_930750000_3199000000,1,22.5069522857666,1.2016366,20.0155,26.636154
4_1651200_1134750000_665600000,1,35.47835350036621,240.18318,17.356,26.68116
4_1651200_1134750000_2133000000,1,28.79643440246582,128.9799,18.8085,25.471325
4_1651200_1134750000_3199000000,1,25.25162696838379,77.04783,20.365,25.66448
8_1651200_1134750000_665600000,1,32.34374523162842,174.31194,18.359,28.714624
8_1651200_1134750000_2133000000,1,25.069713592529297,83.74876,19.667,27.577768
8_1651200_1134750000_3199000000,1,23.88918399810791,38.71668,20.5655,27.649101
12_1651200_1134750000_665600000,1,30.6473970413208,170.01215,18.659,31.93418
12_1651200_1134750000_2133000000,1,23.453831672668457,69.63333,20.064,31.103535
12_1651200_1134750000_3199000000,1,23.354411125183105,22.275229,21.268,30.863468
4_1651200_1300500000_665600000,1,33.745527267456055,264.40732,18.559,29.847683
4_1651200_1300500000_2133000000,1,27.048587799072266,153.71797,20.364,28.830551
4_1651200_1300500000_3199000000,1,25.462865829467773,96.5572,21.969,28.954935
8_1651200_1300500000_665600000,1,32.126665115356445,208.67653,19.46,32.215275
8_1651200_1300500000_2133000000,1,26.07429027557373,108.437164,21.266,31.171494
8_1651200_1300500000_3199000000,1,23.79310131072998,59.799515,21.9185,31.10626
12_1651200_1300500000_665600000,1,31.8906307220459,202.22957,19.866,35.533737
12_1651200_1300500000_2133000000,1,24.028658866882324,96.809555,21.667,34.70644
12_1651200_1300500000_3199000000,1,22.78423309326172,42.9669,22.771,34.39101
4_1958400_114750000_665600000,1,68.55034828186035,393.74796,14.097,18.906315
4_1958400_114750000_2133000000,1,66.98882579803467,262.18002,15.0515,19.979141
4_1958400_114750000_3199000000,1,66.19930267333984,295.15723,15.553,21.496315
8_1958400_114750000_665600000,1,68.36378574371338,248.01866,14.5485,15.775115
8_1958400_114750000_2133000000,1,66.86770915985107,162.96483,15.253,16.416916
8_1958400_114750000_3199000000,1,66.16628170013428,175.82848,16.157,18.32197
12_1958400_114750000_665600000,1,68.25554370880127,324.25705,14.749,15.27012
12_1958400_114750000_2133000000,1,66.63942337036133,214.38434,15.652,14.758142
12_1958400_114750000_3199000000,1,65.96815586090088,196.51836,16.254,17.058254
4_1958400_318750000_665600000,1,32.79447555541992,250.38435,15.351,18.29357
4_1958400_318750000_2133000000,1,28.40590476989746,128.4216,17.973,18.798664
4_1958400_318750000_3199000000,1,25.87270736694336,145.65332,18.672,20.47707
8_1958400_318750000_665600000,1,31.38589859008789,131.13643,16.455,16.329859
8_1958400_318750000_2133000000,1,26.435256004333496,24.226917,17.459,15.587539
8_1958400_318750000_3199000000,1,25.758981704711918,14.58667,18.676,17.787975
12_1958400_318750000_665600000,1,31.229615211486816,126.29928,16.856,17.319729
12_1958400_318750000_2133000000,1,26.766180992126465,13.346746,17.859,15.874794
12_1958400_318750000_3199000000,1,25.864720344543457,-2.3405793,19.074,17.669079
4_1958400_522750000_665600000,1,33.287644386291504,186.64523,15.551,19.278603
4_1958400_522750000_2133000000,1,25.947928428649902,95.18023,18.765,18.976368
4_1958400_522750000_3199000000,1,21.68285846710205,76.75652,19.164,20.775871
8_1958400_522750000_665600000,1,29.36422824859619,88.40276,16.859,18.806963
8_1958400_522750000_2133000000,1,23.49650859832764,19.325653,18.261,17.183178
8_1958400_522750000_3199000000,1,20.61474323272705,11.881897,19.565,18.845768
12_1958400_522750000_665600000,1,28.08821201324463,80.5392,17.257,20.513062
12_1958400_522750000_2133000000,1,21.645307540893555,-1.783174,18.662,19.410452
12_1958400_522750000_3199000000,1,19.838452339172363,-10.741218,20.467,20.165018
4_1958400_726750000_665600000,1,32.98389911651611,188.60974,16.653,21.533773
4_1958400_726750000_2133000000,1,25.889039039611816,95.40308,19.163,20.57555
4_1958400_726750000_3199000000,1,22.10557460784912,69.45415,19.363,21.98889
8_1958400_726750000_665600000,1,28.630852699279785,107.127205,17.658,22.114286
8_1958400_726750000_2133000000,1,22.143244743347168,34.571938,19.066,20.709936
8_1958400_726750000_3199000000,1,21.976470947265625,18.812248,19.765,21.378841
12_1958400_726750000_665600000,1,27.94528007507324,95.23965,17.811,24.484259
12_1958400_726750000_2133000000,1,22.68517017364502,6.7372956,19.467,23.483152
12_1958400_726750000_3199000000,1,20.596742630004883,-8.107824,20.721,23.722275
4_1958400_930750000_665600000,1,31.311988830566406,220.28456,17.455,24.717194
4_1958400_930750000_2133000000,1,32.83882141113281,111.158295,19.674,23.57341
4_1958400_930750000_3199000000,1,22.00508117675781,78.48737,18.259,24.179089
8_1958400_930750000_665600000,1,29.332518577575684,138.8621,18.111,25.899382
8_1958400_930750000_2133000000,1,21.95572853088379,57.96761,20.0165,24.78201
8_1958400_930750000_3199000000,1,20.238637924194336,31.12643,21.319,24.993462
12_1958400_930750000_665600000,1,28.47015857696533,126.59265,18.6595,28.690006
12_1958400_930750000_2133000000,1,21.23427391052246,32.586876,20.667,27.761688
