powermode,bs,observed_time,predicted_time,observed_power,predicted_power
4_1344000_522750000_665600000,1,32.558335304260254,39.036953,15.152,15.727592
4_1344000_522750000_2133000000,1,28.6812801361084,32.25503,16.0045,16.349682
4_1344000_522750000_3199000000,1,26.01881599426269,29.16375,17.861,17.966103
8_1344000_522750000_665600000,1,30.01535987854004,34.10769,16.154,15.739859
8_1344000_522750000_2133000000,1,25.812560081481934,31.953913,16.557,17.265074
8_1344000_522750000_3199000000,1,24.969168663024902,29.172943,17.76,18.38498
12_1344000_522750000_665600000,1,28.6419038772583,35.228893,16.154,16.095675
12_1344000_522750000_2133000000,1,25.703551292419437,30.340023,17.108,17.459845
12_1344000_522750000_3199000000,1,25.09775924682617,28.108047,17.8605,18.55869
4_1344000_726750000_665600000,1,33.23731231689453,38.4754,16.051,15.927779
4_1344000_726750000_2133000000,1,28.58411121368408,29.93541,16.7565,17.086918
4_1344000_726750000_3199000000,1,25.7882080078125,27.87769,17.8575,18.247673
8_1344000_726750000_665600000,1,28.91505622863769,35.14422,16.552,16.283566
8_1344000_726750000_2133000000,1,26.38566398620605,30.552269,17.4075,17.62355
8_1344000_726750000_3199000000,1,24.808496475219727,27.514292,18.559,18.514618
12_1344000_726750000_665600000,1,29.14620780944824,36.11336,16.8565,16.690287
12_1344000_726750000_2133000000,1,25.849743843078613,29.10618,17.456,17.76757
12_1344000_726750000_3199000000,1,24.55740737915039,27.802238,18.9125,18.752928
4_1344000_930750000_665600000,1,32.34142303466797,37.910263,16.552,16.491629
4_1344000_930750000_2133000000,1,27.38148784637451,28.125305,17.759,17.893942
4_1344000_930750000_3199000000,1,27.152000427246094,27.188782,19.0605,18.565878
8_1344000_930750000_665600000,1,29.44167995452881,36.56658,17.056,17.29845
8_1344000_930750000_2133000000,1,26.06335926055908,28.530743,18.1575,18.17658
8_1344000_930750000_3199000000,1,26.56654357910156,27.796106,19.062,18.814528
12_1344000_930750000_665600000,1,29.940815925598145,36.930443,17.0035,17.679499
12_1344000_930750000_2133000000,1,25.90633583068848,27.84781,18.208,18.874847
12_1344000_930750000_3199000000,1,24.72488021850586,28.37846,19.361,19.448769
4_1344000_1134750000_665600000,1,32.10233688354492,36.207924,18.457,18.316113
4_1344000_1134750000_2133000000,1,27.80617618560791,26.879457,19.413,18.719233
4_1344000_1134750000_3199000000,1,26.759296417236328,27.96927,19.4605,19.346851
8_1344000_1134750000_665600000,1,29.20518398284912,36.025284,18.258,18.703278
8_1344000_1134750000_2133000000,1,28.301136016845703,28.146732,18.8085,19.228493
8_1344000_1134750000_3199000000,1,24.821871757507324,28.672525,20.0615,19.891651
12_1344000_1134750000_665600000,1,29.7446403503418,37.18664,18.2565,18.870796
12_1344000_1134750000_2133000000,1,26.57249546051025,28.378548,19.11,20.079151
12_1344000_1134750000_3199000000,1,25.057567596435547,29.624413,20.2625,20.569681
4_1344000_1300500000_665600000,1,32.95350456237793,36.486458,19.4585,19.303392
4_1344000_1300500000_2133000000,1,29.78670310974121,27.547636,19.81,19.730152
4_1344000_1300500000_3199000000,1,26.73863983154297,28.891384,21.418,20.330404
8_1344000_1300500000_665600000,1,29.450719833374023,36.46669,19.659,19.494053
8_1344000_1300500000_2133000000,1,25.94384002685547,29.027102,20.2615,20.428043
8_1344000_1300500000_3199000000,1,26.801039695739743,29.842896,21.566,20.658806
12_1344000_1300500000_665600000,1,29.14763164520264,37.68918,19.8595,19.752312
12_1344000_1300500000_2133000000,1,26.18006420135498,29.49018,20.2615,20.99273
12_1344000_1300500000_3199000000,1,26.920751571655277,31.245129,21.315,21.378508
4_1651200_114750000_665600000,1,51.78033447265625,62.46982,13.645,15.395525
4_1651200_114750000_2133000000,1,49.939903259277344,46.77414,15.655,15.694223
4_1651200_114750000_3199000000,1,49.2219352722168,58.447227,15.963,16.871355
8_1651200_114750000_665600000,1,51.110273361206055,49.00621,14.953,15.40912
8_1651200_114750000_2133000000,1,49.734880447387695,40.225792,15.5525,15.892929
8_1651200_114750000_3199000000,1,49.24526405334473,46.089188,16.369,16.960484
12_1651200_114750000_665600000,1,51.187007904052734,54.07843,14.551,15.503329
12_1651200_114750000_2133000000,1,49.72158432006836,43.009674,15.555,16.071526
12_1651200_114750000_3199000000,1,49.07222366333008,47.21681,16.369,16.997427
4_1651200_318750000_665600000,1,27.36411190032959,35.51088,15.756,15.682678
4_1651200_318750000_2133000000,1,25.46974372863769,28.893795,17.369,16.524736
4_1651200_318750000_3199000000,1,23.078368186950684,29.223923,18.4765,17.753628
8_1651200_318750000_665600000,1,27.05419158935547,32.00131,16.358,15.687518
8_1651200_318750000_2133000000,1,24.210512161254883,29.148033,17.462,17.444363
8_1651200_318750000_3199000000,1,22.58672046661377,28.89946,19.1285,18.809488
12_1651200_318750000_665600000,1,26.3256311416626,35.156414,16.3075,16.032282
12_1651200_318750000_2133000000,1,23.46966361999512,27.379917,17.768,18.220173
12_1651200_318750000_3199000000,1,22.234607696533203,27.320763,19.1775,19.270262
4_1651200_522750000_665600000,1,26.07761573791504,35.588135,16.0065,15.879721
4_1651200_522750000_2133000000,1,22.63643169403076,28.760714,17.456,17.613934
4_1651200_522750000_3199000000,1,21.469487190246586,25.168427,18.765,18.692154
8_1651200_522750000_665600000,1,25.53644847869873,32.85745,16.6585,16.178831
8_1651200_522750000_2133000000,1,22.053536415100098,30.076532,18.1625,18.340897
8_1651200_522750000_3199000000,1,20.65839958190918,25.287632,19.1645,19.098238
12_1651200_522750000_665600000,1,25.029839515686035,34.585087,16.958,17.040752
12_1651200_522750000_2133000000,1,20.87257575988769,27.155289,18.214,18.660467
12_1651200_522750000_3199000000,1,20.53668785095215,24.836405,19.4645,19.43941
4_1651200_726750000_665600000,1,27.35188770294189,35.477356,16.558,16.34155
4_1651200_726750000_2133000000,1,23.44436836242676,26.566147,17.957,18.183086
4_1651200_726750000_3199000000,1,22.781519889831543,22.802162,19.0105,19.090788
8_1651200_726750000_665600000,1,25.329663276672363,34.27904,17.559,17.016375
8_1651200_726750000_2133000000,1,21.710463523864743,27.525002,18.4615,18.546463
8_1651200_726750000_3199000000,1,20.741952896118164,23.381435,19.714,19.349655
12_1651200_726750000_665600000,1,25.14470386505127,35.049194,17.2065,17.633331
12_1651200_726750000_2133000000,1,21.885263442993164,25.93106,18.662,19.05418
12_1651200_726750000_3199000000,1,20.30398368835449,23.9877,19.1625,19.94664
4_1651200_930750000_665600000,1,27.99998378753662,34.865326,16.9545,17.137646
4_1651200_930750000_2133000000,1,23.926575660705566,23.94053,19.163,18.89867
4_1651200_930750000_3199000000,1,20.90987205505371,21.07365,20.2675,19.647812
8_1651200_930750000_665600000,1,25.2567195892334,36.116135,18.36,18.102772
8_1651200_930750000_2133000000,1,21.98044776916504,24.858189,18.66,19.223917
8_1651200_930750000_3199000000,1,22.30612850189209,21.582748,20.1135,19.792562
12_1651200_930750000_665600000,1,24.94150447845459,35.6504,17.958,18.276487
12_1651200_930750000_2133000000,1,21.6810245513916,24.629723,19.6125,20.111458
12_1651200_930750000_3199000000,1,20.93286418914795,23.311611,20.865,20.83553
4_1651200_1134750000_665600000,1,26.652463912963867,33.483944,18.8585,19.232964
4_1651200_1134750000_2133000000,1,23.54806423187256,22.562222,19.764,20.202717
4_1651200_1134750000_3199000000,1,21.06982421875,20.442226,21.318,20.719902
8_1651200_1134750000_665600000,1,25.76908779144287,35.665226,19.462,19.31204
