cores,cpu,gpu,mem,predicted_power
4.0,1958400.0,726750000.0,665600000.0,21.351936
4.0,1958400.0,726750000.0,2133000000.0,25.916344
4.0,1958400.0,726750000.0,3199000000.0,31.584604
4.0,1958400.0,930750000.0,665600000.0,23.151403
4.0,1958400.0,930750000.0,2133000000.0,29.349857
4.0,1958400.0,930750000.0,3199000000.0,35.739727
4.0,1958400.0,1134750000.0,665600000.0,25.54258
4.0,1958400.0,1134750000.0,2133000000.0,33.43158
4.0,1958400.0,1134750000.0,3199000000.0,40.707672
4.0,1958400.0,1300500000.0,665600000.0,27.934814
4.0,1958400.0,1300500000.0,2133000000.0,37.47318
4.0,1958400.0,1300500000.0,3199000000.0,44.74927
4.0,2201600.0,114750000.0,665600000.0,16.074759
4.0,2201600.0,114750000.0,2133000000.0,17.7649
4.0,2201600.0,114750000.0,3199000000.0,19.659655
4.0,2201600.0,318750000.0,665600000.0,18.553732
4.0,2201600.0,318750000.0,2133000000.0,21.440548
4.0,2201600.0,318750000.0,3199000000.0,23.87154
4.0,2201600.0,522750000.0,665600000.0,20.235619
4.0,2201600.0,522750000.0,2133000000.0,24.432419
4.0,2201600.0,522750000.0,3199000000.0,28.412605
4.0,2201600.0,726750000.0,665600000.0,21.988419
4.0,2201600.0,726750000.0,2133000000.0,27.593414
4.0,2201600.0,726750000.0,3199000000.0,33.038784
4.0,2201600.0,930750000.0,665600000.0,24.101576
4.0,2201600.0,930750000.0,2133000000.0,31.214064
4.0,2201600.0,930750000.0,3199000000.0,38.003822
4.0,2201600.0,1134750000.0,665600000.0,26.843204
4.0,2201600.0,1134750000.0,2133000000.0,35.702015
4.0,2201600.0,1134750000.0,3199000000.0,42.9781
4.0,2201600.0,1300500000.0,665600000.0,29.786053
4.0,2201600.0,1300500000.0,2133000000.0,39.743614
4.0,2201600.0,1300500000.0,3199000000.0,47.019703
8.0,422400.0,114750000.0,665600000.0,15.050419
8.0,422400.0,114750000.0,2133000000.0,15.866169
