cores,cpu,gpu,mem,bs,predicted_time
8,1344000,114750000,665600000,1,8.686384
8,1344000,114750000,2133000000,1,8.241276
8,1344000,114750000,3199000000,1,7.858656
12,1344000,114750000,665600000,1,9.606651
12,1344000,114750000,2133000000,1,9.03943
12,1344000,114750000,3199000000,1,8.489476
4,1344000,318750000,665600000,1,6.4222927
4,1344000,318750000,2133000000,1,5.885113
4,1344000,318750000,3199000000,1,5.5253086
8,1344000,318750000,665600000,1,6.270067
8,1344000,318750000,2133000000,1,5.767627
8,1344000,318750000,3199000000,1,5.190405
12,1344000,318750000,665600000,1,7.278469
12,1344000,318750000,2133000000,1,6.7214785
12,1344000,318750000,3199000000,1,5.9476547
4,1344000,522750000,665600000,1,5.5420732
4,1344000,522750000,2133000000,1,5.172165
4,1344000,522750000,3199000000,1,5.080474
8,1344000,522750000,665600000,1,4.8739014
8,1344000,522750000,2133000000,1,4.722905
8,1344000,522750000,3199000000,1,4.101925
12,1344000,522750000,665600000,1,5.4236956
12,1344000,522750000,2133000000,1,4.808572
12,1344000,522750000,3199000000,1,4.1412163
4,1344000,726750000,665600000,1,5.226223
4,1344000,726750000,2133000000,1,5.006001
4,1344000,726750000,3199000000,1,4.92247
8,1344000,726750000,665600000,1,4.5077357
8,1344000,726750000,2133000000,1,4.087633
8,1344000,726750000,3199000000,1,3.8078525
12,1344000,726750000,665600000,1,4.2183924
12,1344000,726750000,2133000000,1,3.525033
12,1344000,726750000,3199000000,1,3.291735
4,1344000,930750000,665600000,1,5.1244726
4,1344000,930750000,2133000000,1,4.9344587
4,1344000,930750000,3199000000,1,4.8952
8,1344000,930750000,665600000,1,4.286871
8,1344000,930750000,2133000000,1,3.8649805
8,1344000,930750000,3199000000,1,3.8221796
12,1344000,930750000,665600000,1,3.6911914
12,1344000,930750000,2133000000,1,3.198645
12,1344000,930750000,3199000000,1,3.2278624
4,1344000,1134750000,665600000,1,5.127734
4,1344000,1134750000,2133000000,1,4.961828
4,1344000,1134750000,3199000000,1,4.9247293
8,1344000,1134750000,665600000,1,4.182886
8,1344000,1134750000,2133000000,1,3.880243
8,1344000,1134750000,3199000000,1,3.9556537
12,1344000,1134750000,665600000,1,3.468011
12,1344000,1134750000,2133000000,1,3.2199922
12,1344000,1134750000,3199000000,1,3.2726586
4,1344000,1300500000,665600000,1,5.2181883
4,1344000,1300500000,2133000000,1,5.0439897
4,1344000,1300500000,3199000000,1,5.013034
8,1344000,1300500000,665600000,1,4.1838856
8,1344000,1300500000,2133000000,1,4.0081263
8,1344000,1300500000,3199000000,1,4.1012535
12,1344000,1300500000,665600000,1,3.4476428
12,1344000,1300500000,2133000000,1,3.3132536
12,1344000,1300500000,3199000000,1,3.385168
4,1651200,114750000,665600000,1,7.6789527
4,1651200,114750000,2133000000,1,6.9079294
4,1651200,114750000,3199000000,1,6.2496233
8,1651200,114750000,665600000,1,8.222005
8,1651200,114750000,2133000000,1,7.7117553
8,1651200,114750000,3199000000,1,6.9877987
12,1651200,114750000,665600000,1,9.262314
12,1651200,114750000,2133000000,1,8.691928
12,1651200,114750000,3199000000,1,7.878497
4,1651200,318750000,665600000,1,6.0321045
4,1651200,318750000,2133000000,1,5.263586
4,1651200,318750000,3199000000,1,4.908872
8,1651200,318750000,665600000,1,5.9623327
8,1651200,318750000,2133000000,1,5.2862606
8,1651200,318750000,3199000000,1,4.288992
12,1651200,318750000,665600000,1,6.9818277
12,1651200,318750000,2133000000,1,6.2770567
12,1651200,318750000,3199000000,1,5.324551
4,1651200,522750000,665600000,1,5.1447086
4,1651200,522750000,2133000000,1,4.617118
4,1651200,522750000,3199000000,1,4.440114
8,1651200,522750000,665600000,1,4.7545376
8,1651200,522750000,2133000000,1,4.1752586
8,1651200,522750000,3199000000,1,3.5223546
12,1651200,522750000,665600000,1,5.1982465
12,1651200,522750000,2133000000,1,4.3261147
12,1651200,522750000,3199000000,1,3.6499286
4,1651200,726750000,665600000,1,4.8005004
4,1651200,726750000,2133000000,1,4.441943
4,1651200,726750000,3199000000,1,4.33255
8,1651200,726750000,665600000,1,4.2947392
8,1651200,726750000,2133000000,1,3.614066
8,1651200,726750000,3199000000,1,3.3889089
12,1651200,726750000,665600000,1,4.031467
12,1651200,726750000,2133000000,1,3.397259
12,1651200,726750000,3199000000,1,3.122334
4,1651200,930750000,665600000,1,4.649683
4,1651200,930750000,2133000000,1,4.394663
4,1651200,930750000,3199000000,1,4.344019
8,1651200,930750000,665600000,1,3.9970908
8,1651200,930750000,2133000000,1,3.479528
8,1651200,930750000,3199000000,1,3.4709978
12,1651200,930750000,665600000,1,3.50437
12,1651200,930750000,2133000000,1,3.1083012
12,1651200,930750000,3199000000,1,3.0523076
4,1651200,1134750000,665600000,1,4.6987696
4,1651200,1134750000,2133000000,1,4.444941
4,1651200,1134750000,3199000000,1,4.430123
8,1651200,1134750000,665600000,1,3.872786
8,1651200,1134750000,2133000000,1,3.5515027
8,1651200,1134750000,3199000000,1,3.6235225
12,1651200,1134750000,665600000,1,3.301587
12,1651200,1134750000,2133000000,1,3.0660162
12,1651200,1134750000,3199000000,1,3.0937412
4,1651200,1300500000,665600000,1,4.785701
4,1651200,1300500000,2133000000,1,4.5239677
4,1651200,1300500000,3199000000,1,4.537698
8,1651200,1300500000,665600000,1,3.8777294
8,1651200,1300500000,2133000000,1,3.6968393
8,1651200,1300500000,3199000000,1,3.7660189
12,1651200,1300500000,665600000,1,3.2772682
12,1651200,1300500000,2133000000,1,3.1471283
12,1651200,1300500000,3199000000,1,3.2016168
4,1958400,114750000,665600000,1,7.2109766
4,1958400,114750000,2133000000,1,6.2600636
4,1958400,114750000,3199000000,1,5.5841208
8,1958400,114750000,665600000,1,7.8588963
8,1958400,114750000,2133000000,1,7.0753365
8,1958400,114750000,3199000000,1,6.0944233
12,1958400,114750000,665600000,1,8.967634
12,1958400,114750000,2133000000,1,8.353706
12,1958400,114750000,3199000000,1,7.2851763
4,1958400,318750000,665600000,1,5.6835556
4,1958400,318750000,2133000000,1,4.8143263
4,1958400,318750000,3199000000,1,4.4608154
8,1958400,318750000,665600000,1,5.780759
8,1958400,318750000,2133000000,1,4.776721
8,1958400,318750000,3199000000,1,3.6052241
12,1958400,318750000,665600000,1,6.6821012
12,1958400,318750000,2133000000,1,5.8179655
12,1958400,318750000,3199000000,1,4.711396
4,1958400,522750000,665600000,1,4.819948
4,1958400,522750000,2133000000,1,4.2559347
4,1958400,522750000,3199000000,1,4.0015917
8,1958400,522750000,665600000,1,4.672696
8,1958400,522750000,2133000000,1,3.6723351
8,1958400,522750000,3199000000,1,3.2387214
12,1958400,522750000,665600000,1,4.9974627
12,1958400,522750000,2133000000,1,3.9442527
12,1958400,522750000,3199000000,1,3.2768893
4,1958400,726750000,665600000,1,4.430313
4,1958400,726750000,2133000000,1,4.013336
4,1958400,726750000,3199000000,1,3.898906
8,1958400,726750000,665600000,1,4.07034
8,1958400,726750000,2133000000,1,3.3376124
8,1958400,726750000,3199000000,1,3.1904345
12,1958400,726750000,665600000,1,3.8739734
12,1958400,726750000,2133000000,1,3.278832
12,1958400,726750000,3199000000,1,3.0349302
4,1958400,930750000,665600000,1,4.3061438
4,1958400,930750000,2133000000,1,4.010171
4,1958400,930750000,3199000000,1,3.9367115
8,1958400,930750000,665600000,1,3.733008
8,1958400,930750000,2133000000,1,3.258018
8,1958400,930750000,3199000000,1,3.257802
12,1958400,930750000,665600000,1,3.4363375
12,1958400,930750000,2133000000,1,3.060742
12,1958400,930750000,3199000000,1,2.9914012
4,1958400,1134750000,665600000,1,4.3846784
4,1958400,1134750000,2133000000,1,4.091713
4,1958400,1134750000,3199000000,1,4.065012
8,1958400,1134750000,665600000,1,3.620524
8,1958400,1134750000,2133000000,1,3.3441439
8,1958400,1134750000,3199000000,1,3.4060867
12,1958400,1134750000,665600000,1,3.2326074
12,1958400,1134750000,2133000000,1,3.0091112
12,1958400,1134750000,3199000000,1,2.988723
4,1958400,1300500000,665600000,1,4.443435
4,1958400,1300500000,2133000000,1,4.1822014
4,1958400,1300500000,3199000000,1,4.2005105
8,1958400,1300500000,665600000,1,3.6209617
8,1958400,1300500000,2133000000,1,3.4774137
8,1958400,1300500000,3199000000,1,3.5552325
12,1958400,1300500000,665600000,1,3.1995015
12,1958400,1300500000,2133000000,1,3.050519
12,1958400,1300500000,3199000000,1,3.0852566
4,2201600,114750000,665600000,1,6.863488
4,2201600,114750000,2133000000,1,5.84601
4,2201600,114750000,3199000000,1,5.221157
8,2201600,114750000,665600000,1,7.582528
8,2201600,114750000,2133000000,1,6.586697
8,2201600,114750000,3199000000,1,5.4265137
12,2201600,114750000,665600000,1,8.747918
12,2201600,114750000,2133000000,1,8.007186
12,2201600,114750000,3199000000,1,6.7659054
4,2201600,318750000,665600000,1,5.448222
4,2201600,318750000,2133000000,1,4.6013346
4,2201600,318750000,3199000000,1,4.1865225
8,2201600,318750000,665600000,1,5.6462455
8,2201600,318750000,2133000000,1,4.413568
8,2201600,318750000,3199000000,1,3.3871007
12,2201600,318750000,665600000,1,6.482471
12,2201600,318750000,2133000000,1,5.406332
12,2201600,318750000,3199000000,1,4.2648315
4,2201600,522750000,665600000,1,4.6028986
4,2201600,522750000,2133000000,1,4.0378275
4,2201600,522750000,3199000000,1,3.7817073
8,2201600,522750000,665600000,1,4.549039
8,2201600,522750000,2133000000,1,3.4405057
8,2201600,522750000,3199000000,1,3.1691704
12,2201600,522750000,665600000,1,4.8109536
12,2201600,522750000,2133000000,1,3.67524
12,2201600,522750000,3199000000,1,3.1496415
4,2201600,726750000,665600000,1,4.1797833
4,2201600,726750000,2133000000,1,3.8019536
4,2201600,726750000,3199000000,1,3.6966586
8,2201600,726750000,665600000,1,3.8952918
8,2201600,726750000,2133000000,1,3.2223642
8,2201600,726750000,3199000000,1,3.1201015
12,2201600,726750000,665600000,1,3.7733417
12,2201600,726750000,2133000000,1,3.1636353
12,2201600,726750000,3199000000,1,3.00359
4,2201600,930750000,665600000,1,4.1133404
4,2201600,930750000,2133000000,1,3.782311
4,2201600,930750000,3199000000,1,3.719036
8,2201600,930750000,665600000,1,3.5574732
8,2201600,930750000,2133000000,1,3.1621408
8,2201600,930750000,3199000000,1,3.1726336
12,2201600,930750000,665600000,1,3.3952599
12,2201600,930750000,2133000000,1,3.0211937
12,2201600,930750000,3199000000,1,2.960665
4,2201600,1134750000,665600000,1,4.1691666
4,2201600,1134750000,2133000000,1,3.8742764
4,2201600,1134750000,3199000000,1,3.8475142
8,2201600,1134750000,665600000,1,3.4461021
8,2201600,1134750000,2133000000,1,3.239081
8,2201600,1134750000,3199000000,1,3.294413
12,2201600,1134750000,665600000,1,3.2158453
12,2201600,1134750000,2133000000,1,2.9936328
12,2201600,1134750000,3199000000,1,2.9776883
4,2201600,1300500000,665600000,1,4.2249994
4,2201600,1300500000,2133000000,1,3.9828353
4,2201600,1300500000,3199000000,1,4.002669
8,2201600,1300500000,665600000,1,3.4691656
8,2201600,1300500000,2133000000,1,3.3615127
8,2201600,1300500000,3199000000,1,3.4339542
12,2201600,1300500000,665600000,1,3.1773658
12,2201600,1300500000,2133000000,1,3.0163808
12,2201600,1300500000,3199000000,1,3.0420003
4,422400,114750000,665600000,4,10.317816
4,422400,114750000,2133000000,4,10.060499
4,422400,114750000,3199000000,4,9.956031
8,422400,114750000,665600000,4,10.53624
8,422400,114750000,2133000000,4,10.191528
8,422400,114750000,3199000000,4,10.063223
12,422400,114750000,665600000,4,11.174073
12,422400,114750000,2133000000,4,10.708302
12,422400,114750000,3199000000,4,10.513953
4,422400,318750000,665600000,4,8.201738
4,422400,318750000,2133000000,4,8.085648
4,422400,318750000,3199000000,4,8.168047
8,422400,318750000,665600000,4,8.165776
8,422400,318750000,2133000000,4,7.9261303
8,422400,318750000,3199000000,4,7.940356
12,422400,318750000,665600000,4,8.815115
12,422400,318750000,2133000000,4,8.51461
12,422400,318750000,3199000000,4,8.41647
4,422400,522750000,665600000,4,7.25102
4,422400,522750000,2133000000,4,7.379957
4,422400,522750000,3199000000,4,7.582981
8,422400,522750000,665600000,4,6.385875
8,422400,522750000,2133000000,4,6.5102425
8,422400,522750000,3199000000,4,6.6335306
12,422400,522750000,665600000,4,6.9449773
12,422400,522750000,2133000000,4,6.9901104
12,422400,522750000,3199000000,4,6.768755
4,422400,726750000,665600000,4,6.892674
4,422400,726750000,2133000000,4,7.1515536
4,422400,726750000,3199000000,4,7.307809
8,422400,726750000,665600000,4,5.773679
8,422400,726750000,2133000000,4,6.0526457
8,422400,726750000,3199000000,4,6.096587
12,422400,726750000,665600000,4,5.5849423
12,422400,726750000,2133000000,4,5.5010386
12,422400,726750000,3199000000,4,5.4057293
4,422400,930750000,665600000,4,6.726755
4,422400,930750000,2133000000,4,6.9946117
4,422400,930750000,3199000000,4,7.187797
8,422400,930750000,665600000,4,5.641083
8,422400,930750000,2133000000,4,5.7853403
8,422400,930750000,3199000000,4,5.823579
12,422400,930750000,665600000,4,4.8585377
12,422400,930750000,2133000000,4,4.621349
12,422400,930750000,3199000000,4,4.7267385
4,422400,1134750000,665600000,4,6.7166386
4,422400,1134750000,2133000000,4,6.965995
4,422400,1134750000,3199000000,4,7.126686
8,422400,1134750000,665600000,4,5.6223807
8,422400,1134750000,2133000000,4,5.594481
8,422400,1134750000,3199000000,4,5.7643757
12,422400,1134750000,665600000,4,4.6213026
12,422400,1134750000,2133000000,4,4.3855424
12,422400,1134750000,3199000000,4,4.596938
4,422400,1300500000,665600000,4,6.7563086
4,422400,1300500000,2133000000,4,6.9987288
4,422400,1300500000,3199000000,4,7.1017075
8,422400,1300500000,665600000,4,5.58202
8,422400,1300500000,2133000000,4,5.5919256
8,422400,1300500000,3199000000,4,5.767098
12,422400,1300500000,665600000,4,4.514055
12,422400,1300500000,2133000000,4,4.4245768
12,422400,1300500000,3199000000,4,4.6400557
4,729600,114750000,665600000,4,9.555891
4,729600,114750000,2133000000,4,9.282034
4,729600,114750000,3199000000,4,9.057117
8,729600,114750000,665600000,4,9.834669
8,729600,114750000,2133000000,4,9.438814
8,729600,114750000,3199000000,4,9.241144
12,729600,114750000,665600000,4,10.524141
12,729600,114750000,2133000000,4,10.039352
12,729600,114750000,3199000000,4,9.790859
4,729600,318750000,665600000,4,7.51532
4,729600,318750000,2133000000,4,7.3444185
4,729600,318750000,3199000000,4,7.268216
8,729600,318750000,665600000,4,7.4069033
8,729600,318750000,2133000000,4,7.073938
8,729600,318750000,3199000000,4,7.027918
12,729600,318750000,665600000,4,8.137749
12,729600,318750000,2133000000,4,7.7965107
12,729600,318750000,3199000000,4,7.519817
4,729600,522750000,665600000,4,6.603842
4,729600,522750000,2133000000,4,6.652854
4,729600,522750000,3199000000,4,6.746631
8,729600,522750000,665600000,4,5.6995406
8,729600,522750000,2133000000,4,5.77724
8,729600,522750000,3199000000,4,5.6962204
12,729600,522750000,665600000,4,6.275963
12,729600,522750000,2133000000,4,6.1628075
12,729600,522750000,3199000000,4,5.761505
4,729600,726750000,665600000,4,6.2445707
4,729600,726750000,2133000000,4,6.4328303
4,729600,726750000,3199000000,4,6.4727097
8,729600,726750000,665600000,4,5.231048
8,729600,726750000,2133000000,4,5.348447
8,729600,726750000,3199000000,4,5.280656
12,729600,726750000,665600000,4,4.9689174
12,729600,726750000,2133000000,4,4.493231
12,729600,726750000,3199000000,4,4.4249177
4,729600,930750000,665600000,4,6.133062
4,729600,930750000,2133000000,4,6.3244104
4,729600,930750000,3199000000,4,6.3780446
8,729600,930750000,665600000,4,5.1606693
8,729600,930750000,2133000000,4,5.039607
8,729600,930750000,3199000000,4,5.053094
12,729600,930750000,665600000,4,4.364663
12,729600,930750000,2133000000,4,3.9325826
12,729600,930750000,3199000000,4,4.013793
4,729600,1134750000,665600000,4,6.1372805
4,729600,1134750000,2133000000,4,6.3059607
4,729600,1134750000,3199000000,4,6.318508
8,729600,1134750000,665600000,4,5.043566
8,729600,1134750000,2133000000,4,4.92486
8,729600,1134750000,3199000000,4,5.0739117
12,729600,1134750000,665600000,4,4.141591
12,729600,1134750000,2133000000,4,3.8596988
12,729600,1134750000,3199000000,4,4.0324364
4,729600,1300500000,665600000,4,6.1745152
4,729600,1300500000,2133000000,4,6.3253593
4,729600,1300500000,3199000000,4,6.314089
8,729600,1300500000,665600000,4,5.0091763
8,729600,1300500000,2133000000,4,4.9787784
8,729600,1300500000,3199000000,4,5.1384196
12,729600,1300500000,665600000,4,4.0664206
12,729600,1300500000,2133000000,4,3.9506187
12,729600,1300500000,3199000000,4,4.143376
4,1036800,114750000,665600000,4,8.826972
4,1036800,114750000,2133000000,4,8.490107
4,1036800,114750000,3199000000,4,8.053585
8,1036800,114750000,665600000,4,9.195776
8,1036800,114750000,2133000000,4,8.801037
8,1036800,114750000,3199000000,4,8.540111
12,1036800,114750000,665600000,4,10.015876
12,1036800,114750000,2133000000,4,9.476013
12,1036800,114750000,3199000000,4,9.126536
4,1036800,318750000,665600000,4,6.916679
4,1036800,318750000,2133000000,4,6.634962
4,1036800,318750000,3199000000,4,6.362696
8,1036800,318750000,665600000,4,6.739542
8,1036800,318750000,2133000000,4,6.3470087
8,1036800,318750000,3199000000,4,6.1137114
12,1036800,318750000,665600000,4,7.6205344
12,1036800,318750000,2133000000,4,7.204109
12,1036800,318750000,3199000000,4,6.7095532
4,1036800,522750000,665600000,4,6.0237465
4,1036800,522750000,2133000000,4,5.910563
4,1036800,522750000,3199000000,4,5.8661847
8,1036800,522750000,665600000,4,5.1799154
8,1036800,522750000,2133000000,4,5.186745
8,1036800,522750000,3199000000,4,4.862117
12,1036800,522750000,665600000,4,5.7513003
12,1036800,522750000,2133000000,4,5.4091415
12,1036800,522750000,3199000000,4,4.8714943
4,1036800,726750000,665600000,4,5.6874256
4,1036800,726750000,2133000000,4,5.7098656
4,1036800,726750000,3199000000,4,5.6551576
8,1036800,726750000,665600000,4,4.8249216
8,1036800,726750000,2133000000,4,4.6560717
8,1036800,726750000,3199000000,4,4.480706
12,1036800,726750000,665600000,4,4.4855504
12,1036800,726750000,2133000000,4,3.7810867
12,1036800,726750000,3199000000,4,3.6987836
4,1036800,930750000,665600000,4,5.600498
4,1036800,930750000,2133000000,4,5.6201987
4,1036800,930750000,3199000000,4,5.60952
8,1036800,930750000,665600000,4,4.6935434
8,1036800,930750000,2133000000,4,4.3665257
8,1036800,930750000,3199000000,4,4.3732486
12,1036800,930750000,665600000,4,3.9577298
12,1036800,930750000,2133000000,4,3.4234483
12,1036800,930750000,3199000000,4,3.5110536
4,1036800,1134750000,665600000,4,5.615989
4,1036800,1134750000,2133000000,4,5.6135197
4,1036800,1134750000,3199000000,4,5.56939
8,1036800,1134750000,665600000,4,4.5590467
8,1036800,1134750000,2133000000,4,4.3529835
8,1036800,1134750000,3199000000,4,4.464199
12,1036800,1134750000,665600000,4,3.7485213
12,1036800,1134750000,2133000000,4,3.4464674
12,1036800,1134750000,3199000000,4,3.5704517
4,1036800,1300500000,665600000,4,5.6655645
4,1036800,1300500000,2133000000,4,5.6434073
4,1036800,1300500000,3199000000,4,5.614285
8,1036800,1300500000,665600000,4,4.533078
8,1036800,1300500000,2133000000,4,4.4492393
8,1036800,1300500000,3199000000,4,4.572072
12,1036800,1300500000,665600000,4,3.714683
12,1036800,1300500000,2133000000,4,3.5567908
12,1036800,1300500000,3199000000,4,3.6933548
4,1344000,114750000,665600000,4,8.177914
4,1344000,114750000,2133000000,4,7.673191
