cores,cpu,gpu,mem,predicted_time
4.0,1651200.0,726750000.0,2133000000.0,104.87187
4.0,1651200.0,726750000.0,3199000000.0,92.79465
4.0,1651200.0,930750000.0,665600000.0,195.94548
4.0,1651200.0,930750000.0,2133000000.0,98.00897
4.0,1651200.0,930750000.0,3199000000.0,84.9299
4.0,1651200.0,1134750000.0,665600000.0,194.50009
4.0,1651200.0,1134750000.0,2133000000.0,88.10396
4.0,1651200.0,1134750000.0,3199000000.0,82.68797
4.0,1651200.0,1300500000.0,665600000.0,192.94281
4.0,1651200.0,1300500000.0,2133000000.0,86.02525
4.0,1651200.0,1300500000.0,3199000000.0,81.70143
4.0,1958400.0,114750000.0,665600000.0,437.31192
4.0,1958400.0,114750000.0,2133000000.0,447.62134
4.0,1958400.0,114750000.0,3199000000.0,448.81262
4.0,1958400.0,318750000.0,665600000.0,226.20314
4.0,1958400.0,318750000.0,2133000000.0,171.95581
4.0,1958400.0,318750000.0,3199000000.0,172.03934
4.0,1958400.0,522750000.0,665600000.0,204.7016
4.0,1958400.0,522750000.0,2133000000.0,118.19296
4.0,1958400.0,522750000.0,3199000000.0,115.77478
4.0,1958400.0,726750000.0,665600000.0,198.59097
4.0,1958400.0,726750000.0,2133000000.0,102.488754
4.0,1958400.0,726750000.0,3199000000.0,91.48808
4.0,1958400.0,930750000.0,665600000.0,195.45934
4.0,1958400.0,930750000.0,2133000000.0,92.47273
4.0,1958400.0,930750000.0,3199000000.0,83.528244
4.0,1958400.0,1134750000.0,665600000.0,193.1546
4.0,1958400.0,1134750000.0,2133000000.0,86.04222
4.0,1958400.0,1134750000.0,3199000000.0,81.99991
4.0,1958400.0,1300500000.0,665600000.0,191.99843
4.0,1958400.0,1300500000.0,2133000000.0,84.73964
4.0,1958400.0,1300500000.0,3199000000.0,80.596436
4.0,2201600.0,114750000.0,665600000.0,438.849
4.0,2201600.0,114750000.0,2133000000.0,448.84866
4.0,2201600.0,114750000.0,3199000000.0,450.00415
4.0,2201600.0,318750000.0,665600000.0,227.81711
4.0,2201600.0,318750000.0,2133000000.0,173.40945
4.0,2201600.0,318750000.0,3199000000.0,172.60057
4.0,2201600.0,522750000.0,665600000.0,204.00525
4.0,2201600.0,522750000.0,2133000000.0,119.04239
4.0,2201600.0,522750000.0,3199000000.0,116.84796
4.0,2201600.0,726750000.0,665600000.0,198.06696
4.0,2201600.0,726750000.0,2133000000.0,101.70065
4.0,2201600.0,726750000.0,3199000000.0,91.06987
4.0,2201600.0,930750000.0,665600000.0,194.84473
4.0,2201600.0,930750000.0,2133000000.0,89.63594
4.0,2201600.0,930750000.0,3199000000.0,83.21925
4.0,2201600.0,1134750000.0,665600000.0,192.35379
4.0,2201600.0,1134750000.0,2133000000.0,84.82266
