cores,cpu,gpu,mem,bs,predicted_time
8,1651200,114750000,2133000000,1,37.493877
8,1651200,114750000,3199000000,1,38.07616
12,1651200,114750000,665600000,1,43.494114
12,1651200,114750000,2133000000,1,35.96151
12,1651200,114750000,3199000000,1,38.440334
4,1651200,318750000,665600000,1,33.775646
4,1651200,318750000,2133000000,1,28.522787
4,1651200,318750000,3199000000,1,33.366863
8,1651200,318750000,665600000,1,32.290436
8,1651200,318750000,2133000000,1,27.785355
8,1651200,318750000,3199000000,1,27.699589
12,1651200,318750000,665600000,1,31.879427
12,1651200,318750000,2133000000,1,28.107586
12,1651200,318750000,3199000000,1,27.98216
4,1651200,522750000,665600000,1,33.146435
4,1651200,522750000,2133000000,1,26.886192
4,1651200,522750000,3199000000,1,30.5015
8,1651200,522750000,665600000,1,31.851757
8,1651200,522750000,2133000000,1,27.978168
8,1651200,522750000,3199000000,1,27.264978
12,1651200,522750000,665600000,1,31.49561
12,1651200,522750000,2133000000,1,28.785694
12,1651200,522750000,3199000000,1,27.911251
4,1651200,726750000,665600000,1,33.97871
4,1651200,726750000,2133000000,1,26.467827
4,1651200,726750000,3199000000,1,30.307789
8,1651200,726750000,665600000,1,32.68861
8,1651200,726750000,2133000000,1,27.981602
8,1651200,726750000,3199000000,1,26.946625
12,1651200,726750000,665600000,1,32.327858
12,1651200,726750000,2133000000,1,28.834723
12,1651200,726750000,3199000000,1,27.338116
4,1651200,930750000,665600000,1,35.12682
4,1651200,930750000,2133000000,1,26.864498
4,1651200,930750000,3199000000,1,30.087427
8,1651200,930750000,665600000,1,32.969704
8,1651200,930750000,2133000000,1,27.237583
8,1651200,930750000,3199000000,1,25.682663
12,1651200,930750000,665600000,1,32.08093
12,1651200,930750000,2133000000,1,26.553928
12,1651200,930750000,3199000000,1,25.451641
4,1651200,1134750000,665600000,1,35.57231
4,1651200,1134750000,2133000000,1,27.499048
4,1651200,1134750000,3199000000,1,29.489635
8,1651200,1134750000,665600000,1,32.719097
8,1651200,1134750000,2133000000,1,26.224712
8,1651200,1134750000,3199000000,1,24.246658
12,1651200,1134750000,665600000,1,32.34133
12,1651200,1134750000,2133000000,1,25.128136
12,1651200,1134750000,3199000000,1,23.62889
4,1651200,1300500000,665600000,1,35.587948
4,1651200,1300500000,2133000000,1,27.772438
4,1651200,1300500000,3199000000,1,29.513454
8,1651200,1300500000,665600000,1,32.86298
8,1651200,1300500000,2133000000,1,26.48042
8,1651200,1300500000,3199000000,1,23.613075
12,1651200,1300500000,665600000,1,32.93978
12,1651200,1300500000,2133000000,1,25.438068
12,1651200,1300500000,3199000000,1,22.41872
4,1958400,114750000,665600000,1,47.061604
4,1958400,114750000,2133000000,1,38.84588
4,1958400,114750000,3199000000,1,44.34356
8,1958400,114750000,665600000,1,48.804424
8,1958400,114750000,2133000000,1,37.789585
8,1958400,114750000,3199000000,1,38.133102
12,1958400,114750000,665600000,1,45.28372
12,1958400,114750000,2133000000,1,37.604313
12,1958400,114750000,3199000000,1,40.29086
4,1958400,318750000,665600000,1,33.26869
4,1958400,318750000,2133000000,1,26.140982
4,1958400,318750000,3199000000,1,29.005077
8,1958400,318750000,665600000,1,32.811996
8,1958400,318750000,2133000000,1,26.395193
8,1958400,318750000,3199000000,1,26.351805
12,1958400,318750000,665600000,1,31.765882
12,1958400,318750000,2133000000,1,27.515627
12,1958400,318750000,3199000000,1,26.037823
4,1958400,522750000,665600000,1,31.052736
4,1958400,522750000,2133000000,1,25.23706
4,1958400,522750000,3199000000,1,26.73228
8,1958400,522750000,665600000,1,31.854252
8,1958400,522750000,2133000000,1,26.688374
8,1958400,522750000,3199000000,1,25.099432
12,1958400,522750000,665600000,1,31.90877
12,1958400,522750000,2133000000,1,27.169907
12,1958400,522750000,3199000000,1,24.813105
4,1958400,726750000,665600000,1,31.406694
4,1958400,726750000,2133000000,1,24.891506
4,1958400,726750000,3199000000,1,26.124403
8,1958400,726750000,665600000,1,31.817226
8,1958400,726750000,2133000000,1,26.276947
8,1958400,726750000,3199000000,1,24.205858
12,1958400,726750000,665600000,1,31.007837
12,1958400,726750000,2133000000,1,25.996107
12,1958400,726750000,3199000000,1,24.053932
4,1958400,930750000,665600000,1,31.707462
4,1958400,930750000,2133000000,1,24.685307
4,1958400,930750000,3199000000,1,25.367857
8,1958400,930750000,665600000,1,31.282093
8,1958400,930750000,2133000000,1,24.620068
8,1958400,930750000,3199000000,1,22.969658
12,1958400,930750000,665600000,1,29.401176
12,1958400,930750000,2133000000,1,23.904942
12,1958400,930750000,3199000000,1,22.894176
4,1958400,1134750000,665600000,1,31.977083
4,1958400,1134750000,2133000000,1,24.78237
4,1958400,1134750000,3199000000,1,24.395155
8,1958400,1134750000,665600000,1,29.876453
8,1958400,1134750000,2133000000,1,23.355242
8,1958400,1134750000,3199000000,1,21.45208
12,1958400,1134750000,665600000,1,29.098097
12,1958400,1134750000,2133000000,1,22.292503
12,1958400,1134750000,3199000000,1,21.420534
4,1958400,1300500000,665600000,1,32.039917
4,1958400,1300500000,2133000000,1,24.816101
4,1958400,1300500000,3199000000,1,24.05397
8,1958400,1300500000,665600000,1,29.765646
8,1958400,1300500000,2133000000,1,23.234686
8,1958400,1300500000,3199000000,1,20.300632
12,1958400,1300500000,665600000,1,29.76175
12,1958400,1300500000,2133000000,1,22.304512
12,1958400,1300500000,3199000000,1,20.376999
4,2201600,114750000,665600000,1,48.862255
4,2201600,114750000,2133000000,1,38.88751
4,2201600,114750000,3199000000,1,43.779453
8,2201600,114750000,665600000,1,52.227165
8,2201600,114750000,2133000000,1,38.88997
8,2201600,114750000,3199000000,1,39.73274
12,2201600,114750000,665600000,1,48.23321
12,2201600,114750000,2133000000,1,39.594658
12,2201600,114750000,3199000000,1,42.667072
4,2201600,318750000,665600000,1,33.959843
4,2201600,318750000,2133000000,1,25.508831
4,2201600,318750000,3199000000,1,26.609854
8,2201600,318750000,665600000,1,34.097427
8,2201600,318750000,2133000000,1,25.874672
8,2201600,318750000,3199000000,1,25.602781
12,2201600,318750000,665600000,1,32.04584
12,2201600,318750000,2133000000,1,27.057686
12,2201600,318750000,3199000000,1,25.602509
4,2201600,522750000,665600000,1,30.485455
4,2201600,522750000,2133000000,1,24.664932
4,2201600,522750000,3199000000,1,24.883995
8,2201600,522750000,665600000,1,32.390293
8,2201600,522750000,2133000000,1,25.560913
8,2201600,522750000,3199000000,1,24.047674
12,2201600,522750000,665600000,1,32.537777
12,2201600,522750000,2133000000,1,26.02155
12,2201600,522750000,3199000000,1,23.650007
4,2201600,726750000,665600000,1,30.043999
4,2201600,726750000,2133000000,1,24.514359
4,2201600,726750000,3199000000,1,24.264982
8,2201600,726750000,665600000,1,31.631283
8,2201600,726750000,2133000000,1,24.93557
8,2201600,726750000,3199000000,1,23.287958
12,2201600,726750000,665600000,1,30.66429
12,2201600,726750000,2133000000,1,24.56482
12,2201600,726750000,3199000000,1,22.631458
4,2201600,930750000,665600000,1,29.972267
4,2201600,930750000,2133000000,1,24.218342
4,2201600,930750000,3199000000,1,23.319206
8,2201600,930750000,665600000,1,30.307297
8,2201600,930750000,2133000000,1,23.408249
8,2201600,930750000,3199000000,1,22.014606
12,2201600,930750000,665600000,1,28.075682
12,2201600,930750000,2133000000,1,22.677416
12,2201600,930750000,3199000000,1,21.495186
4,2201600,1134750000,665600000,1,29.614935
4,2201600,1134750000,2133000000,1,23.457695
4,2201600,1134750000,3199000000,1,22.041582
8,2201600,1134750000,665600000,1,28.864235
8,2201600,1134750000,2133000000,1,22.004362
8,2201600,1134750000,3199000000,1,20.659155
12,2201600,1134750000,665600000,1,27.612446
12,2201600,1134750000,2133000000,1,20.984016
12,2201600,1134750000,3199000000,1,20.224682
4,2201600,1300500000,665600000,1,29.458208
4,2201600,1300500000,2133000000,1,23.318758
4,2201600,1300500000,3199000000,1,21.188873
8,2201600,1300500000,665600000,1,28.383438
8,2201600,1300500000,2133000000,1,21.62141
8,2201600,1300500000,3199000000,1,19.58294
12,2201600,1300500000,665600000,1,28.088533
12,2201600,1300500000,2133000000,1,20.447304
12,2201600,1300500000,3199000000,1,19.20892
4,422400,114750000,665600000,4,90.088844
4,422400,114750000,2133000000,4,83.31922
4,422400,114750000,3199000000,4,94.081245
8,422400,114750000,665600000,4,80.39611
8,422400,114750000,2133000000,4,73.90634
8,422400,114750000,3199000000,4,87.8653
12,422400,114750000,665600000,4,82.942406
12,422400,114750000,2133000000,4,75.02265
12,422400,114750000,3199000000,4,86.12366
4,422400,318750000,665600000,4,75.505974
4,422400,318750000,2133000000,4,72.19288
4,422400,318750000,3199000000,4,72.13694
8,422400,318750000,665600000,4,67.51853
8,422400,318750000,2133000000,4,64.604095
8,422400,318750000,3199000000,4,71.660286
12,422400,318750000,665600000,4,66.64869
12,422400,318750000,2133000000,4,61.331116
12,422400,318750000,3199000000,4,69.0615
4,422400,522750000,665600000,4,76.00718
4,422400,522750000,2133000000,4,74.971245
4,422400,522750000,3199000000,4,67.00537
8,422400,522750000,665600000,4,69.9824
8,422400,522750000,2133000000,4,65.68738
8,422400,522750000,3199000000,4,71.92008
12,422400,522750000,665600000,4,67.50272
12,422400,522750000,2133000000,4,61.881863
12,422400,522750000,3199000000,4,68.904625
4,422400,726750000,665600000,4,78.9323
4,422400,726750000,2133000000,4,78.287544
4,422400,726750000,3199000000,4,68.10784
8,422400,726750000,665600000,4,71.92953
8,422400,726750000,2133000000,4,67.4139
8,422400,726750000,3199000000,4,73.09753
12,422400,726750000,665600000,4,68.10975
12,422400,726750000,2133000000,4,63.496117
12,422400,726750000,3199000000,4,70.18449
4,422400,930750000,665600000,4,76.258125
4,422400,930750000,2133000000,4,83.20614
4,422400,930750000,3199000000,4,71.15992
8,422400,930750000,665600000,4,73.4578
8,422400,930750000,2133000000,4,70.30425
8,422400,930750000,3199000000,4,74.329605
12,422400,930750000,665600000,4,69.44312
12,422400,930750000,2133000000,4,65.26748
12,422400,930750000,3199000000,4,70.746056
4,422400,1134750000,665600000,4,72.29716
4,422400,1134750000,2133000000,4,87.423805
4,422400,1134750000,3199000000,4,75.19164
8,422400,1134750000,665600000,4,73.370316
8,422400,1134750000,2133000000,4,73.826096
8,422400,1134750000,3199000000,4,76.22455
12,422400,1134750000,665600000,4,71.13676
12,422400,1134750000,2133000000,4,65.037865
12,422400,1134750000,3199000000,4,70.08941
4,422400,1300500000,665600000,4,70.35796
4,422400,1300500000,2133000000,4,90.72905
4,422400,1300500000,3199000000,4,83.80087
8,422400,1300500000,665600000,4,72.39837
8,422400,1300500000,2133000000,4,74.94695
8,422400,1300500000,3199000000,4,77.32482
12,422400,1300500000,665600000,4,71.69211
12,422400,1300500000,2133000000,4,65.23411
12,422400,1300500000,3199000000,4,69.474525
4,729600,114750000,665600000,4,75.39223
4,729600,114750000,2133000000,4,64.94459
4,729600,114750000,3199000000,4,80.54729
8,729600,114750000,665600000,4,66.12517
8,729600,114750000,2133000000,4,58.683437
8,729600,114750000,3199000000,4,71.26345
12,729600,114750000,665600000,4,71.949486
12,729600,114750000,2133000000,4,61.674763
12,729600,114750000,3199000000,4,67.11947
4,729600,318750000,665600000,4,61.901978
4,729600,318750000,2133000000,4,53.99662
4,729600,318750000,3199000000,4,63.783405
8,729600,318750000,665600000,4,53.354397
8,729600,318750000,2133000000,4,48.12203
8,729600,318750000,3199000000,4,54.84753
12,729600,318750000,665600000,4,56.32229
12,729600,318750000,2133000000,4,47.36981
12,729600,318750000,3199000000,4,52.76787
4,729600,522750000,665600000,4,61.015896
4,729600,522750000,2133000000,4,54.33484
4,729600,522750000,3199000000,4,57.88634
8,729600,522750000,665600000,4,56.131626
8,729600,522750000,2133000000,4,47.951515
8,729600,522750000,3199000000,4,54.37576
12,729600,522750000,665600000,4,56.15396
12,729600,522750000,2133000000,4,47.416912
12,729600,522750000,3199000000,4,52.96237
4,729600,726750000,665600000,4,64.05813
4,729600,726750000,2133000000,4,56.16823
4,729600,726750000,3199000000,4,57.88895
8,729600,726750000,665600000,4,57.47069
8,729600,726750000,2133000000,4,49.256474
8,729600,726750000,3199000000,4,55.32587
12,729600,726750000,665600000,4,56.24255
12,729600,726750000,2133000000,4,48.162575
12,729600,726750000,3199000000,4,53.618965
4,729600,930750000,665600000,4,63.99067
4,729600,930750000,2133000000,4,59.507324
4,729600,930750000,3199000000,4,59.534035
8,729600,930750000,665600000,4,59.33406
8,729600,930750000,2133000000,4,50.80904
8,729600,930750000,3199000000,4,56.821236
12,729600,930750000,665600000,4,56.984833
12,729600,930750000,2133000000,4,48.72891
12,729600,930750000,3199000000,4,53.185658
4,729600,1134750000,665600000,4,62.98612
4,729600,1134750000,2133000000,4,63.727413
4,729600,1134750000,3199000000,4,61.76085
8,729600,1134750000,665600000,4,60.48002
8,729600,1134750000,2133000000,4,52.480038
8,729600,1134750000,3199000000,4,57.99224
12,729600,1134750000,665600000,4,57.876102
12,729600,1134750000,2133000000,4,49.771416
12,729600,1134750000,3199000000,4,52.442387
4,729600,1300500000,665600000,4,61.77799
4,729600,1300500000,2133000000,4,67.13311
4,729600,1300500000,3199000000,4,65.46983
8,729600,1300500000,665600000,4,60.707264
8,729600,1300500000,2133000000,4,53.783363
8,729600,1300500000,3199000000,4,58.428455
12,729600,1300500000,665600000,4,59.106415
12,729600,1300500000,2133000000,4,50.959496
12,729600,1300500000,3199000000,4,52.534172
4,1036800,114750000,665600000,4,62.873722
4,1036800,114750000,2133000000,4,54.0253
4,1036800,114750000,3199000000,4,69.060684
8,1036800,114750000,665600000,4,57.047512
8,1036800,114750000,2133000000,4,48.625286
8,1036800,114750000,3199000000,4,57.142944
12,1036800,114750000,665600000,4,63.175846
12,1036800,114750000,2133000000,4,49.760075
12,1036800,114750000,3199000000,4,52.575184
4,1036800,318750000,665600000,4,49.955235
4,1036800,318750000,2133000000,4,41.583447
4,1036800,318750000,3199000000,4,50.764584
8,1036800,318750000,665600000,4,44.595768
8,1036800,318750000,2133000000,4,36.83555
8,1036800,318750000,3199000000,4,42.99416
12,1036800,318750000,665600000,4,45.785454
12,1036800,318750000,2133000000,4,36.98413
12,1036800,318750000,3199000000,4,38.646496
4,1036800,522750000,665600000,4,49.526722
4,1036800,522750000,2133000000,4,39.223446
4,1036800,522750000,3199000000,4,45.38934
8,1036800,522750000,665600000,4,43.554188
8,1036800,522750000,2133000000,4,35.80118
8,1036800,522750000,3199000000,4,43.064526
12,1036800,522750000,665600000,4,45.481987
12,1036800,522750000,2133000000,4,37.722294
12,1036800,522750000,3199000000,4,39.70609
4,1036800,726750000,665600000,4,51.563034
4,1036800,726750000,2133000000,4,40.767677
4,1036800,726750000,3199000000,4,45.752857
8,1036800,726750000,665600000,4,45.102444
8,1036800,726750000,2133000000,4,36.922985
8,1036800,726750000,3199000000,4,43.77993
12,1036800,726750000,665600000,4,46.76122
12,1036800,726750000,2133000000,4,38.49815
12,1036800,726750000,3199000000,4,39.97138
4,1036800,930750000,665600000,4,51.558216
4,1036800,930750000,2133000000,4,43.911816
4,1036800,930750000,3199000000,4,47.269512
8,1036800,930750000,665600000,4,46.37689
8,1036800,930750000,2133000000,4,38.463688
8,1036800,930750000,3199000000,4,43.89375
12,1036800,930750000,665600000,4,46.823895
12,1036800,930750000,2133000000,4,38.26547
12,1036800,930750000,3199000000,4,38.234505
4,1036800,1134750000,665600000,4,52.26911
4,1036800,1134750000,2133000000,4,46.839027
4,1036800,1134750000,3199000000,4,49.64342
8,1036800,1134750000,665600000,4,46.85719
8,1036800,1134750000,2133000000,4,38.549854
8,1036800,1134750000,3199000000,4,42.61477
12,1036800,1134750000,665600000,4,47.09699
12,1036800,1134750000,2133000000,4,38.49256
12,1036800,1134750000,3199000000,4,37.550167
4,1036800,1300500000,665600000,4,52.544277
4,1036800,1300500000,2133000000,4,49.599274
4,1036800,1300500000,3199000000,4,52.824978
8,1036800,1300500000,665600000,4,47.534946
8,1036800,1300500000,2133000000,4,39.45084
8,1036800,1300500000,3199000000,4,42.051537
12,1036800,1300500000,665600000,4,48.215252
12,1036800,1300500000,2133000000,4,39.312077
12,1036800,1300500000,3199000000,4,38.008396
4,1344000,114750000,665600000,4,56.426373
4,1344000,114750000,2133000000,4,48.211964
4,1344000,114750000,3199000000,4,61.10134
8,1344000,114750000,665600000,4,53.94943
8,1344000,114750000,2133000000,4,44.89621
8,1344000,114750000,3199000000,4,48.881897
12,1344000,114750000,665600000,4,56.80937
12,1344000,114750000,2133000000,4,44.066334
12,1344000,114750000,3199000000,4,47.21641
4,1344000,318750000,665600000,4,42.245632
4,1344000,318750000,2133000000,4,34.139797
4,1344000,318750000,3199000000,4,41.414143
8,1344000,318750000,665600000,4,38.60731
8,1344000,318750000,2133000000,4,32.20103
8,1344000,318750000,3199000000,4,34.070568
