cores,cpu,gpu,mem,bs,predicted_time
4,2201600,930750000,3199000000,1,32.369324
8,2201600,930750000,665600000,1,55.458897
8,2201600,930750000,2133000000,1,32.699104
8,2201600,930750000,3199000000,1,31.867058
12,2201600,930750000,665600000,1,59.440266
12,2201600,930750000,2133000000,1,33.83548
12,2201600,930750000,3199000000,1,32.407265
4,2201600,1134750000,665600000,1,58.581436
4,2201600,1134750000,2133000000,1,33.413002
4,2201600,1134750000,3199000000,1,31.929289
8,2201600,1134750000,665600000,1,58.49964
8,2201600,1134750000,2133000000,1,32.677395
8,2201600,1134750000,3199000000,1,32.07143
12,2201600,1134750000,665600000,1,60.670437
12,2201600,1134750000,2133000000,1,34.09834
12,2201600,1134750000,3199000000,1,32.850002
4,2201600,1300500000,665600000,1,63.10513
4,2201600,1300500000,2133000000,1,34.244514
4,2201600,1300500000,3199000000,1,32.08438
8,2201600,1300500000,665600000,1,62.590767
8,2201600,1300500000,2133000000,1,34.02199
8,2201600,1300500000,3199000000,1,32.66592
12,2201600,1300500000,665600000,1,64.585144
12,2201600,1300500000,2133000000,1,34.845608
12,2201600,1300500000,3199000000,1,33.747627
4,422400,114750000,665600000,4,322.47345
4,422400,114750000,2133000000,4,141.70886
4,422400,114750000,3199000000,4,168.40822
8,422400,114750000,665600000,4,229.27765
8,422400,114750000,2133000000,4,120.784065
8,422400,114750000,3199000000,4,144.90784
12,422400,114750000,665600000,4,199.78165
12,422400,114750000,2133000000,4,126.20646
12,422400,114750000,3199000000,4,145.14494
4,422400,318750000,665600000,4,206.25676
4,422400,318750000,2133000000,4,75.67947
4,422400,318750000,3199000000,4,83.022446
8,422400,318750000,665600000,4,128.11052
8,422400,318750000,2133000000,4,67.008766
8,422400,318750000,3199000000,4,77.07596
12,422400,318750000,665600000,4,112.783615
12,422400,318750000,2133000000,4,65.50845
12,422400,318750000,3199000000,4,73.62389
4,422400,522750000,665600000,4,178.66173
4,422400,522750000,2133000000,4,66.78254
4,422400,522750000,3199000000,4,74.2105
8,422400,522750000,665600000,4,113.11634
8,422400,522750000,2133000000,4,58.329403
8,422400,522750000,3199000000,4,67.728905
12,422400,522750000,665600000,4,100.05627
12,422400,522750000,2133000000,4,57.167458
12,422400,522750000,3199000000,4,63.155533
4,422400,726750000,665600000,4,166.02805
4,422400,726750000,2133000000,4,61.576385
4,422400,726750000,3199000000,4,68.744415
8,422400,726750000,665600000,4,106.90197
8,422400,726750000,2133000000,4,52.90754
8,422400,726750000,3199000000,4,61.77233
12,422400,726750000,665600000,4,95.48174
12,422400,726750000,2133000000,4,51.43928
12,422400,726750000,3199000000,4,57.665974
4,422400,930750000,665600000,4,163.29916
4,422400,930750000,2133000000,4,58.6134
4,422400,930750000,3199000000,4,65.048386
8,422400,930750000,665600000,4,108.2181
8,422400,930750000,2133000000,4,49.773228
8,422400,930750000,3199000000,4,57.173046
12,422400,930750000,665600000,4,97.057335
12,422400,930750000,2133000000,4,48.30975
12,422400,930750000,3199000000,4,54.886024
4,422400,1134750000,665600000,4,165.36551
4,422400,1134750000,2133000000,4,60.323692
4,422400,1134750000,3199000000,4,66.12831
8,422400,1134750000,665600000,4,115.42354
8,422400,1134750000,2133000000,4,51.861156
8,422400,1134750000,3199000000,4,56.485313
12,422400,1134750000,665600000,4,103.64426
12,422400,1134750000,2133000000,4,51.00064
12,422400,1134750000,3199000000,4,53.251125
4,422400,1300500000,665600000,4,170.41446
4,422400,1300500000,2133000000,4,67.25837
4,422400,1300500000,3199000000,4,82.60597
8,422400,1300500000,665600000,4,125.33755
8,422400,1300500000,2133000000,4,57.21433
8,422400,1300500000,3199000000,4,57.574753
12,422400,1300500000,665600000,4,113.111626
12,422400,1300500000,2133000000,4,55.4049
12,422400,1300500000,3199000000,4,53.7795
4,729600,114750000,665600000,4,261.01776
4,729600,114750000,2133000000,4,120.252464
4,729600,114750000,3199000000,4,148.11215
8,729600,114750000,665600000,4,174.03998
8,729600,114750000,2133000000,4,102.34774
8,729600,114750000,3199000000,4,123.020195
12,729600,114750000,665600000,4,171.12115
12,729600,114750000,2133000000,4,108.96573
12,729600,114750000,3199000000,4,124.69599
4,729600,318750000,665600000,4,157.97739
4,729600,318750000,2133000000,4,61.89895
4,729600,318750000,3199000000,4,71.40788
8,729600,318750000,665600000,4,101.082756
8,729600,318750000,2133000000,4,55.615925
8,729600,318750000,3199000000,4,64.37787
12,729600,318750000,665600000,4,96.61274
12,729600,318750000,2133000000,4,55.350334
12,729600,318750000,3199000000,4,60.360218
4,729600,522750000,665600000,4,126.748924
4,729600,522750000,2133000000,4,53.337986
4,729600,522750000,3199000000,4,62.077435
8,729600,522750000,665600000,4,85.81104
8,729600,522750000,2133000000,4,48.543953
8,729600,522750000,3199000000,4,56.18839
12,729600,522750000,665600000,4,82.516556
12,729600,522750000,2133000000,4,47.838722
12,729600,522750000,3199000000,4,51.526825
4,729600,726750000,665600000,4,114.26929
4,729600,726750000,2133000000,4,48.10923
4,729600,726750000,3199000000,4,56.568546
8,729600,726750000,665600000,4,81.097496
8,729600,726750000,2133000000,4,43.818283
8,729600,726750000,3199000000,4,51.139973
12,729600,726750000,665600000,4,77.87434
12,729600,726750000,2133000000,4,43.427544
12,729600,726750000,3199000000,4,47.27804
4,729600,930750000,665600000,4,109.372154
4,729600,930750000,2133000000,4,45.747856
4,729600,930750000,3199000000,4,52.736153
8,729600,930750000,665600000,4,80.855965
8,729600,930750000,2133000000,4,41.950336
8,729600,930750000,3199000000,4,47.489685
12,729600,930750000,665600000,4,75.23263
12,729600,930750000,2133000000,4,41.699814
12,729600,930750000,3199000000,4,45.400623
4,729600,1134750000,665600000,4,113.82592
4,729600,1134750000,2133000000,4,47.319798
4,729600,1134750000,3199000000,4,51.522835
8,729600,1134750000,665600000,4,85.995155
8,729600,1134750000,2133000000,4,42.913433
8,729600,1134750000,3199000000,4,46.743046
12,729600,1134750000,665600000,4,80.01903
12,729600,1134750000,2133000000,4,43.182674
12,729600,1134750000,3199000000,4,44.80823
4,729600,1300500000,665600000,4,123.270424
4,729600,1300500000,2133000000,4,50.74384
4,729600,1300500000,3199000000,4,63.101395
8,729600,1300500000,665600000,4,95.213585
8,729600,1300500000,2133000000,4,47.531982
8,729600,1300500000,3199000000,4,47.035744
12,729600,1300500000,665600000,4,88.61739
12,729600,1300500000,2133000000,4,45.983185
12,729600,1300500000,3199000000,4,45.42788
4,1036800,114750000,665600000,4,214.30145
4,1036800,114750000,2133000000,4,110.34295
4,1036800,114750000,3199000000,4,136.6024
8,1036800,114750000,665600000,4,149.65906
8,1036800,114750000,2133000000,4,92.87191
8,1036800,114750000,3199000000,4,111.819084
12,1036800,114750000,665600000,4,161.08405
12,1036800,114750000,2133000000,4,102.51678
12,1036800,114750000,3199000000,4,113.57759
4,1036800,318750000,665600000,4,120.64361
4,1036800,318750000,2133000000,4,55.401352
4,1036800,318750000,3199000000,4,64.47755
8,1036800,318750000,665600000,4,86.12324
8,1036800,318750000,2133000000,4,49.83567
8,1036800,318750000,3199000000,4,56.197975
12,1036800,318750000,665600000,4,88.453316
12,1036800,318750000,2133000000,4,50.08589
12,1036800,318750000,3199000000,4,52.179398
4,1036800,522750000,665600000,4,90.74781
4,1036800,522750000,2133000000,4,48.34758
4,1036800,522750000,3199000000,4,53.79878
8,1036800,522750000,665600000,4,71.62025
8,1036800,522750000,2133000000,4,44.987602
8,1036800,522750000,3199000000,4,48.390903
12,1036800,522750000,665600000,4,74.22822
12,1036800,522750000,2133000000,4,43.734203
12,1036800,522750000,3199000000,4,44.529583
4,1036800,726750000,665600000,4,82.268005
4,1036800,726750000,2133000000,4,43.9551
4,1036800,726750000,3199000000,4,48.65282
8,1036800,726750000,665600000,4,67.129814
8,1036800,726750000,2133000000,4,40.47819
8,1036800,726750000,3199000000,4,44.111866
12,1036800,726750000,665600000,4,69.68244
12,1036800,726750000,2133000000,4,40.093407
12,1036800,726750000,3199000000,4,41.735966
4,1036800,930750000,665600000,4,82.632484
4,1036800,930750000,2133000000,4,41.552456
4,1036800,930750000,3199000000,4,45.464012
8,1036800,930750000,665600000,4,64.681595
8,1036800,930750000,2133000000,4,39.51689
8,1036800,930750000,3199000000,4,42.031906
12,1036800,930750000,665600000,4,67.887146
12,1036800,930750000,2133000000,4,39.253685
12,1036800,930750000,3199000000,4,39.901424
4,1036800,1134750000,665600000,4,88.31809
4,1036800,1134750000,2133000000,4,41.620792
4,1036800,1134750000,3199000000,4,44.175587
8,1036800,1134750000,665600000,4,69.30801
8,1036800,1134750000,2133000000,4,39.50591
8,1036800,1134750000,3199000000,4,41.267807
12,1036800,1134750000,665600000,4,69.20241
12,1036800,1134750000,2133000000,4,40.046806
12,1036800,1134750000,3199000000,4,40.403362
4,1036800,1300500000,665600000,4,97.01909
4,1036800,1300500000,2133000000,4,43.688225
4,1036800,1300500000,3199000000,4,49.926834
8,1036800,1300500000,665600000,4,76.33475
8,1036800,1300500000,2133000000,4,42.432087
8,1036800,1300500000,3199000000,4,42.13924
12,1036800,1300500000,665600000,4,75.746796
12,1036800,1300500000,2133000000,4,42.027515
12,1036800,1300500000,3199000000,4,41.690636
4,1344000,114750000,665600000,4,186.17816
4,1344000,114750000,2133000000,4,106.36417
4,1344000,114750000,3199000000,4,132.02414
8,1344000,114750000,665600000,4,143.19836
8,1344000,114750000,2133000000,4,91.84101
8,1344000,114750000,3199000000,4,108.17986
12,1344000,114750000,665600000,4,158.9343
12,1344000,114750000,2133000000,4,103.37063
12,1344000,114750000,3199000000,4,112.868385
4,1344000,318750000,665600000,4,96.01781
4,1344000,318750000,2133000000,4,52.387444
4,1344000,318750000,3199000000,4,60.10921
8,1344000,318750000,665600000,4,80.46569
8,1344000,318750000,2133000000,4,47.47439
8,1344000,318750000,3199000000,4,52.30655
