observed_time,observed_power,powermode,predicted_time,predicted_power
75.08695983886719,42.122,8_1958400_1300500000_2133000000,82.078514,37.771305
58.78708839416504,49.687,8_1958400_1300500000_3199000000,72.59681,42.26593
188.0134735107422,27.495,8_1958400_1300500000_665600000,157.10344,32.009136
79.08363342285156,36.909,8_1958400_1134750000_2133000000,83.63472,34.73757
62.77633666992188,43.623,8_1958400_1134750000_3199000000,73.904816,39.218697
190.69286346435547,25.089,8_1958400_1134750000_665600000,172.14886,28.839708
84.70254516601562,31.8505,8_1958400_930750000_2133000000,87.37994,31.081045
70.30814743041992,37.809,8_1958400_930750000_3199000000,76.95382,35.491104
194.6693420410156,23.08,8_1958400_930750000_665600000,189.686,25.130901
94.62198257446288,28.7515,8_1958400_726750000_2133000000,98.58256,27.52528
83.3825569152832,32.796,8_1958400_726750000_3199000000,80.48291,31.546923
198.18563079833984,21.478,8_1958400_726750000_665600000,197.7572,22.369465
113.21025466918944,25.894,8_1958400_522750000_2133000000,116.658165,24.420692
109.89248275756836,27.688,8_1958400_522750000_3199000000,98.18026,27.43146
207.3445281982422,20.374,8_1958400_522750000_665600000,208.52979,19.745358
174.9056625366211,22.0365,8_1958400_318750000_2133000000,177.9566,20.860167
172.32679748535156,22.987,8_1958400_318750000_3199000000,173.4857,23.533539
236.341552734375,19.074,8_1958400_318750000_665600000,238.25177,17.285057
466.0032501220703,16.958,8_1958400_114750000_2133000000,446.1165,17.167154
464.1000061035156,17.373,8_1958400_114750000_3199000000,462.35425,19.791864
470.3923645019531,15.754,8_1958400_114750000_665600000,482.4553,15.212331
75.98649597167969,43.123,8_2201600_1300500000_2133000000,80.690956,40.267273
59.40356636047363,51.328,8_2201600_1300500000_3199000000,67.36562,44.756912
190.65879821777344,28.441,8_2201600_1300500000_665600000,148.32913,34.551533
79.85612869262695,38.512,8_2201600_1134750000_2133000000,84.14396,37.18774
63.29862403869629,45.5655,8_2201600_1134750000_3199000000,71.454216,41.544525
193.1702880859375,25.884,8_2201600_1134750000_665600000,159.96465,31.366943
85.2745132446289,32.59,8_2201600_930750000_2133000000,88.466225,33.501694
69.64161682128906,39.21,8_2201600_930750000_3199000000,75.50026,37.534687
195.2630386352539,23.882,8_2201600_930750000_665600000,182.48343,27.548405
93.9193458557129,30.191,8_2201600_726750000_2133000000,95.00422,29.807156
82.91158294677734,33.996,8_2201600_726750000_3199000000,78.63087,33.541992
198.83004760742188,22.278,8_2201600_726750000_665600000,198.69304,24.137608
112.97344207763672,26.7,8_2201600_522750000_2133000000,117.5088,25.952208
109.44318389892578,28.885,8_2201600_522750000_3199000000,98.22346,29.190857
207.96720123291016,20.979,8_2201600_522750000_665600000,209.4809,21.54274
174.5022430419922,22.382,8_2201600_318750000_2133000000,182.3612,22.191435
172.12032318115234,23.893,8_2201600_318750000_3199000000,171.49799,24.882023
236.03404998779297,19.475,8_2201600_318750000_665600000,239.8087,18.839415
466.0167694091797,17.358,8_2201600_114750000_2133000000,448.88998,18.606209
464.1400451660156,18.27,8_2201600_114750000_3199000000,457.83072,21.178736
471.2083282470703,16.354,8_2201600_114750000_665600000,483.2324,16.048714
127.81849670410156,26.975,12_422400_1300500000_2133000000,158.06259,28.448744
123.26895904541016,27.079,12_422400_1300500000_3199000000,192.8151,31.710806
204.17415618896484,25.4335,12_422400_1300500000_665600000,201.95807,26.075445
122.24601364135742,23.969,12_422400_1134750000_2133000000,147.92043,26.926619
117.3233413696289,26.377,12_422400_1134750000_3199000000,178.51364,29.574419
208.8438186645508,23.7275,12_422400_1134750000_665600000,204.37012,24.667156
131.49513244628906,22.57,12_422400_930750000_2133000000,138.5406,25.199001
111.53673553466795,24.771,12_422400_930750000_3199000000,162.16113,27.036139
209.72513580322263,21.6245,12_422400_930750000_665600000,208.78696,23.118706
123.40531158447266,21.665,12_422400_726750000_2133000000,136.54321,23.57262
121.963134765625,20.968,12_422400_726750000_3199000000,148.01578,25.152935
214.94251251220703,19.673,12_422400_726750000_665600000,214.41833,21.812244
136.51497650146484,20.666,12_422400_522750000_2133000000,140.01009,22.253267
137.83248138427734,22.219,12_422400_522750000_3199000000,135.97949,23.496454
224.9305648803711,18.775,12_422400_522750000_665600000,224.12558,20.577095
191.40866088867188,20.4315,12_422400_318750000_2133000000,182.78812,19.964073
187.79942321777344,21.487,12_422400_318750000_3199000000,191.98288,21.216427
252.59534454345703,17.67,12_422400_318750000_665600000,255.29224,18.373262
479.6501770019531,16.156,12_422400_114750000_2133000000,445.25345,17.451372
478.404525756836,16.869,12_422400_114750000_3199000000,469.12943,18.694971
483.4215698242188,15.152,12_422400_114750000_665600000,491.60233,15.936726
83.7505111694336,32.404,12_729600_1300500000_2133000000,137.11627,29.474474
73.39926147460938,35.615,12_729600_1300500000_3199000000,165.55484,33.170734
196.0970993041992,25.782,12_729600_1300500000_665600000,193.22765,25.969706
90.7614402770996,32.698,12_729600_1134750000_2133000000,129.10005,27.420706
78.26993560791016,33.489,12_729600_1134750000_3199000000,151.4054,31.005537
199.2994079589844,23.781,12_729600_1134750000_665600000,198.48587,24.50885
93.68422317504884,29.282,12_729600_930750000_2133000000,120.66032,25.11176
80.42830276489258,30.4905,12_729600_930750000_3199000000,136.48514,28.386797
201.41674804687497,21.781,12_729600_930750000_665600000,203.21492,22.767893
102.77676773071288,27.392,12_729600_726750000_2133000000,119.01376,23.303774
87.85110473632812,28.383,12_729600_726750000_3199000000,118.14652,25.846928
205.4008636474609,20.575,12_729600_726750000_665600000,207.57635,21.230118
120.72420501708984,23.988,12_729600_522750000_2133000000,124.59458,21.661886
117.88441467285156,25.681,12_729600_522750000_3199000000,117.48731,23.357603
216.97679901123047,19.176,12_729600_522750000_665600000,216.25839,19.940653
182.4911193847656,20.633,12_729600_318750000_2133000000,174.63638,19.53851
180.1545562744141,22.088,12_729600_318750000_3199000000,178.89636,20.774088
243.7118225097656,18.172,12_729600_318750000_665600000,245.06453,18.004627
471.7967987060547,16.156,12_729600_114750000_2133000000,443.77347,16.990505
469.7317504882813,16.969,12_729600_114750000_3199000000,466.07413,18.234821
475.9932556152344,15.152,12_729600_114750000_665600000,484.47086,15.619024
79.34022521972656,39.717,12_1036800_1300500000_2133000000,118.794075,30.90314
65.40295791625977,41.817,12_1036800_1300500000_3199000000,139.73936,34.804695
194.26840209960932,26.688,12_1036800_1300500000_665600000,186.58707,26.27567
83.12608337402344,34.807,12_1036800_1134750000_2133000000,111.95493,28.776278
68.22726440429688,39.719,12_1036800_1134750000_3199000000,127.49799,32.49777
196.64956665039065,23.887,12_1036800_1134750000_665600000,192.42809,24.50324
89.60563278198242,30.808,12_1036800_930750000_2133000000,106.17675,26.21659
71.56462478637695,35.795,12_1036800_930750000_3199000000,106.78225,29.8248
199.67697143554688,22.029,12_1036800_930750000_665600000,197.25389,22.665539
98.25737762451172,28.095,12_1036800_726750000_2133000000,101.44189,23.731724
