observed_time,observed_power,powermode,predicted_time,predicted_power
1179.7191772460938,40.597,8_422400_930750000_3199000000,1564.0247,37.48021
3929.94580078125,22.179,12_422400_930750000_665600000,4004.5771,24.347683
1477.7293701171875,34.613,12_422400_930750000_2133000000,1939.5203,31.943363
1178.0463256835938,41.008,12_422400_930750000_3199000000,1582.8849,38.61796
3931.60205078125,23.683,4_422400_1134750000_665600000,3997.532,27.688055
1460.0118408203125,37.528,4_422400_1134750000_2133000000,1850.5576,35.354385
1126.956298828125,44.898,4_422400_1134750000_3199000000,1572.065,41.897152
3921.5972900390634,23.783,8_422400_1134750000_665600000,3997.9302,26.668602
1419.0653076171875,37.418,8_422400_1134750000_2133000000,1819.6943,34.799053
1095.0881958007812,46.294,8_422400_1134750000_3199000000,1530.8649,41.45768
3912.573364257813,24.083,12_422400_1134750000_665600000,4103.636,27.271605
1504.05419921875,37.417,12_422400_1134750000_2133000000,1972.7778,35.733196
1076.3255004882812,47.091,12_422400_1134750000_3199000000,1584.8887,42.69464
3920.900390625,25.793,4_422400_1300500000_665600000,4040.323,30.563202
1430.29150390625,41.55,4_422400_1300500000_2133000000,1893.9183,38.60128
1094.15625,50.348,4_422400_1300500000_3199000000,1552.8204,45.189713
3927.770751953125,26.088,8_422400_1300500000_665600000,4085.9817,29.527027
1388.7597045898438,42.831,8_422400_1300500000_2133000000,1900.6853,37.961655
1045.394775390625,51.492,8_422400_1300500000_3199000000,1546.1112,44.808407
3928.1702880859375,26.289,12_422400_1300500000_665600000,4213.039,30.057571
1372.564208984375,42.831,12_422400_1300500000_2133000000,2071.8928,38.96178
1053.5744018554688,54.125,12_422400_1300500000_3199000000,1613.6692,46.081272
7886.233154296875,15.664,4_729600_114750000_665600000,7934.019,16.997696
7865.21484375,16.568,4_729600_114750000_2133000000,7364.9434,16.762121
7855.256591796875,17.472,4_729600_114750000_3199000000,7944.3726,20.912292
7898.028076171875,15.664,8_729600_114750000_665600000,7811.3423,15.887648
7878.604248046875,16.669,8_729600_114750000_2133000000,7275.2046,16.140219
7868.0390625,17.472,8_729600_114750000_3199000000,7827.03,20.840792
7886.872314453125,16.065,12_729600_114750000_665600000,7728.6226,16.456133
7859.49072265625,16.969,12_729600_114750000_2133000000,7230.6436,17.967344
7858.177978515625,17.873,12_729600_114750000_3199000000,7736.1826,21.932354
4153.0625,18.675,4_729600_318750000_665600000,4745.3716,17.779848
2870.779663085937,22.084,4_729600_318750000_2133000000,3291.8127,19.339628
2852.63330078125,23.691,4_729600_318750000_3199000000,3422.8127,24.773829
4140.625,18.776,8_729600_318750000_665600000,4572.94,16.721788
2871.239990234375,22.384,8_729600_318750000_2133000000,3088.006,18.832062
2854.839233398437,23.701,8_729600_318750000_3199000000,3197.7783,24.314022
4148.264892578125,19.076,12_729600_318750000_665600000,4475.1157,17.534992
2863.7218017578125,22.388,12_729600_318750000_2133000000,3027.5203,20.164404
2848.257202148437,24.092,12_729600_318750000_3199000000,3131.315,25.417297
3983.350463867188,19.274,4_729600_522750000_665600000,4239.5396,18.916918
1822.931701660156,26.906,4_729600_522750000_2133000000,2275.2805,22.512743
1792.92578125,29.204,4_729600_522750000_3199000000,2133.094,28.746561
3961.261962890625,19.569,8_729600_522750000_665600000,4114.5444,17.703903
1810.5078125,27.301,8_729600_522750000_2133000000,2168.4958,22.155191
1782.0255737304688,29.304,8_729600_522750000_3199000000,1941.3904,28.056807
3969.30810546875,19.671,12_729600_522750000_665600000,4037.2393,19.050667
1835.1178588867188,27.301,12_729600_522750000_2133000000,2163.661,22.987785
1785.5882568359375,29.51,12_729600_522750000_3199000000,1875.6466,29.177227
3948.3743896484375,20.179,4_729600_726750000_665600000,4076.5208,20.501738
1520.5863647460938,30.818,4_729600_726750000_2133000000,1871.0487,26.28923
1364.1172485351562,34.794,4_729600_726750000_3199000000,1634.8536,32.765453
3935.7103271484375,20.484,8_729600_726750000_665600000,3984.1448,19.204205
1582.8069458007812,30.717,8_729600_726750000_2133000000,1821.8733,25.596338
1344.7971801757812,35.405,8_729600_726750000_3199000000,1526.2224,31.96033
3940.537353515625,20.581,12_729600_726750000_665600000,3971.452,20.788225
1509.5452880859375,31.319,12_729600_726750000_2133000000,1894.7773,26.463509
1348.55859375,35.405,12_729600_726750000_3199000000,1524.6523,33.217335
3930.91064453125,21.779,4_729600_930750000_665600000,3997.6594,23.013823
1406.6056518554688,34.92,4_729600_930750000_2133000000,1727.6387,30.268742
1127.0880737304688,41.218,4_729600_930750000_3199000000,1482.2454,36.799587
3924.1185302734375,21.782,8_729600_930750000_665600000,3963.5842,21.727812
1391.8740844726562,35.215,8_729600_930750000_2133000000,1705.0975,29.411606
1114.6024780273438,42.111,8_729600_930750000_3199000000,1410.2292,36.113827
3925.4921875,22.18,12_729600_930750000_665600000,4027.8384,22.746937
1399.7667846679688,35.415,12_729600_930750000_2133000000,1842.3843,30.260391
1164.102783203125,41.018,12_729600_930750000_3199000000,1441.1355,37.330814
3923.340698242188,23.683,4_729600_1134750000_665600000,3991.997,26.209465
1359.1360473632812,38.631,4_729600_1134750000_2133000000,1713.2672,34.25249
1113.4141235351562,43.713,4_729600_1134750000_3199000000,1432.5369,40.8661
3935.2861328125,23.783,8_729600_1134750000_665600000,4003.7932,25.027184
1330.0546875,39.925,8_729600_1134750000_2133000000,1718.0146,33.32409
1037.5986328125,46.815,8_729600_1134750000_3199000000,1405.0005,40.426003
3928.8023681640634,23.783,12_729600_1134750000_665600000,4116.775,25.485128
1452.8367309570312,37.927,12_729600_1134750000_2133000000,1909.2753,34.315388
1095.1272583007812,47.021,12_729600_1134750000_3199000000,1464.5914,41.541767
3914.8349609375,25.793,4_729600_1300500000_665600000,4034.1514,29.096416
1333.1414794921875,43.155,4_729600_1300500000_2133000000,1787.9282,37.497765
1101.5751953125,50.556,4_729600_1300500000_3199000000,1425.624,44.312943
3927.453369140625,26.188,8_729600_1300500000_665600000,4104.348,27.981876
1330.806396484375,44.046,8_729600_1300500000_2133000000,1813.0455,36.66125
1086.6664428710938,51.927,8_729600_1300500000_3199000000,1425.5667,43.964718
3917.761596679688,26.188,12_729600_1300500000_665600000,4231.0728,28.210205
1315.6832275390625,44.146,12_729600_1300500000_2133000000,2015.2181,37.713905
987.9490051269532,54.912,12_729600_1300500000_3199000000,1499.6709,45.000217
7886.930419921875,15.664,4_1036800_114750000_665600000,7914.6772,16.420965
7860.81201171875,16.568,4_1036800_114750000_2133000000,7356.3086,15.973658
7852.606689453125,17.472,4_1036800_114750000_3199000000,7964.3296,20.060755
7899.603271484375,15.965,8_1036800_114750000_665600000,7794.072,14.953702
7874.110107421875,16.869,8_1036800_114750000_2133000000,7269.1636,15.0929
7868.286865234375,17.773,8_1036800_114750000_3199000000,7846.168,19.574038
7884.0615234375,15.968,12_1036800_114750000_665600000,7717.3125,16.220913
7860.76123046875,16.969,12_1036800_114750000_2133000000,7232.3657,17.107077
7854.798828125,17.7745,12_1036800_114750000_3199000000,7755.1387,20.562317
4144.67041015625,18.772,4_1036800_318750000_665600000,4668.474,17.281967
2864.617431640625,22.088,4_1036800_318750000_2133000000,3214.9792,18.233181
2847.347900390625,23.595,4_1036800_318750000_3199000000,3381.7207,23.849113
4131.017822265625,19.076,8_1036800_318750000_665600000,4491.389,15.625278
2866.4586181640625,22.388,8_1036800_318750000_2133000000,3022.4824,17.678085
2850.9083251953125,23.996,8_1036800_318750000_3199000000,3156.1042,23.16209
4142.457275390625,19.177,12_1036800_318750000_665600000,4405.6245,17.11291
2863.597412109375,22.388,12_1036800_318750000_2133000000,2955.8784,19.03255
2846.607177734375,23.996,12_1036800_318750000_3199000000,3074.1216,24.275574
3967.6009521484375,19.278,4_1036800_522750000_665600000,4205.224,18.417986
1790.2153930664062,27.307,4_1036800_522750000_2133000000,2173.5464,21.56225
1757.1600341796875,29.21,4_1036800_522750000_3199000000,2036.2229,27.786283
3963.326171875,19.679,8_1036800_522750000_665600000,4101.2344,16.60367
1790.1930541992188,27.507,8_1036800_522750000_2133000000,2082.8652,20.939175
1763.6543579101562,29.51,8_1036800_522750000_3199000000,1828.4628,27.102703
3963.046875,19.679,12_1036800_522750000_665600000,4026.5725,18.438223
1789.5468139648438,27.607,12_1036800_522750000_2133000000,2100.0906,21.882599
1759.7711791992188,29.611,12_1036800_522750000_3199000000,1768.6692,28.161684
3935.024169921875,20.376,4_1036800_726750000_665600000,4093.3765,19.837662
1473.2852783203125,31.406,4_1036800_726750000_2133000000,1769.584,25.31123
1321.7158203125,35.004,4_1036800_726750000_3199000000,1502.923,31.780207
3923.438354492188,20.477,8_1036800_726750000_665600000,4005.4055,18.288195
1470.1262817382812,31.706,8_1036800_726750000_2133000000,1731.1709,24.54523
1322.6500854492188,34.996,8_1036800_726750000_3199000000,1388.331,31.332865
3933.400512695313,20.577,12_1036800_726750000_665600000,4011.7825,19.950678
1473.8734741210938,31.706,12_1036800_726750000_2133000000,1814.6814,25.478338
1320.2530517578125,35.405,12_1036800_726750000_3199000000,1397.7173,32.223625
3923.694580078125,21.782,4_1036800_930750000_665600000,4028.258,21.958622
1368.854736328125,35.321,4_1036800_930750000_2133000000,1605.6777,29.267302
1082.512451171875,42.004,4_1036800_930750000_3199000000,1352.3252,35.94262
3922.5982666015625,22.08,8_1036800_930750000_665600000,3986.0352,20.733335
1353.999755859375,35.917,8_1036800_930750000_2133000000,1610.671,28.511656
1085.7578735351562,41.509,8_1036800_930750000_3199000000,1281.2063,35.619194
3919.385620117188,22.08,12_1036800_930750000_665600000,4059.4834,21.814932
1361.880126953125,35.315,12_1036800_930750000_2133000000,1792.4055,29.301668
1078.900634765625,42.816,12_1036800_930750000_3199000000,1323.8245,36.417416
3919.9564208984375,23.7335,4_1036800_1134750000_665600000,4012.3147,24.930613
1312.9219360351562,39.725,4_1036800_1134750000_2133000000,1612.1881,33.275143
1005.9029541015624,48.198,4_1036800_1134750000_3199000000,1308.123,40.37486
3915.7548828125,23.783,8_1036800_1134750000_665600000,4040.4236,23.90096
1309.1134033203125,40.035,8_1036800_1134750000_2133000000,1665.6001,32.74309
1002.7484436035156,47.624,8_1036800_1134750000_3199000000,1291.4651,39.95764
3917.9010009765625,23.786,12_1036800_1134750000_665600000,4151.945,24.779804
1309.2412719726562,40.025,12_1036800_1134750000_2133000000,1876.5344,33.378838
984.783233642578,48.21,12_1036800_1134750000_3199000000,1352.2704,40.676704
3909.500122070313,25.799,4_1036800_1300500000_665600000,4039.619,27.7902
1293.2715454101562,44.108,4_1036800_1300500000_2133000000,1698.5833,36.7141
963.83935546875,53.725,4_1036800_1300500000_3199000000,1309.8997,44.0515
3931.631103515625,26.194,8_1036800_1300500000_665600000,4131.6284,26.751545
1291.3505249023438,44.547,8_1036800_1300500000_2133000000,1773.3306,36.239075
949.6050720214844,55.644,8_1036800_1300500000_3199000000,1328.1704,43.56932
3910.185668945313,26.194,12_1036800_1300500000_665600000,4256.848,27.563461
1287.7384033203125,44.547,12_1036800_1300500000_2133000000,1977.8263,36.793697
953.2800598144532,54.912,12_1036800_1300500000_3199000000,1414.0029,44.190163
7885.25830078125,15.664,4_1344000_114750000_665600000,7907.9546,16.415993
7862.3408203125,16.568,4_1344000_114750000_2133000000,7364.2593,15.761743
7855.108154296875,17.472,4_1344000_114750000_3199000000,8002.196,19.370602
7911.859375,15.965,8_1344000_114750000_665600000,7800.6914,14.759393
7887.8974609375,16.969,8_1344000_114750000_2133000000,7278.882,14.882924
7883.4921875,17.773,8_1344000_114750000_3199000000,7884.78,19.33525
7882.045654296875,16.065,12_1344000_114750000_665600000,7734.875,16.238361
7860.82421875,16.969,12_1344000_114750000_2133000000,7242.6353,17.085346
7856.738037109375,17.873,12_1344000_114750000_3199000000,7787.1777,20.821953
4155.3603515625,18.772,4_1344000_318750000_665600000,4608.24,17.30645
2868.1787109375,22.088,4_1344000_318750000_2133000000,3173.8079,17.850975
2851.8121337890625,23.696,4_1344000_318750000_3199000000,3384.6501,23.05547
4145.834228515625,19.076,8_1344000_318750000_665600000,4434.061,15.325528
2871.5538330078125,22.388,8_1344000_318750000_2133000000,2981.215,17.495949
2854.2008056640625,23.996,8_1344000_318750000_3199000000,3156.2988,23.094355
4162.362548828125,19.076,12_1344000_318750000_665600000,4358.358,16.995853
2862.606201171875,22.388,12_1344000_318750000_2133000000,2925.7764,19.045897
2845.3087158203125,23.996,12_1344000_318750000_3199000000,3077.7153,24.07491
3970.5853271484375,19.278,4_1344000_522750000_665600000,4209.0454,18.465458
1792.4378051757812,27.302,4_1344000_522750000_2133000000,2093.0515,20.937777
1762.3927612304688,29.304,4_1344000_522750000_3199000000,1975.7332,27.034645
3967.916748046875,19.675,8_1344000_522750000_665600000,4112.635,16.26821
1819.9705200195312,27.206,8_1344000_522750000_2133000000,2027.1381,20.919914
1760.8502807617188,29.605,8_1344000_522750000_3199000000,1779.2031,27.08534
3978.16064453125,19.679,12_1344000_522750000_665600000,4052.5273,18.226818
1815.1195068359373,27.307,12_1344000_522750000_2133000000,2072.4326,21.871819
1761.5169677734375,29.611,12_1344000_522750000_3199000000,1740.2795,27.827414
3941.445068359375,20.477,4_1344000_726750000_665600000,4123.1694,19.77023
1477.5097045898438,31.413,4_1344000_726750000_2133000000,1705.5975,24.484818
1304.5758056640625,35.204,4_1344000_726750000_3199000000,1412.2859,31.374239
3931.72265625,20.481,8_1344000_726750000_665600000,4039.4487,18.036465
1471.663330078125,31.713,8_1344000_726750000_2133000000,1694.6741,24.611586
1304.3876953125,35.405,8_1344000_726750000_3199000000,1295.0875,31.22757
3942.873168945313,20.577,12_1344000_726750000_665600000,4061.1655,19.983036
1472.399169921875,31.814,12_1344000_726750000_2133000000,1805.4722,25.334719
1303.1639404296875,35.605,12_1344000_726750000_3199000000,1320.3389,31.857958
3928.512939453125,21.779,4_1344000_930750000_665600000,4068.7783,21.63036
1368.1658325195312,35.423,4_1344000_930750000_2133000000,1535.2384,28.560978
1084.5501098632812,41.212,4_1344000_930750000_3199000000,1246.796,35.823734
3924.166137695313,22.084,8_1344000_930750000_665600000,4031.892,20.613739
1362.0947875976562,35.319,8_1344000_930750000_2133000000,1598.8032,28.548874
1077.808349609375,42.014,8_1344000_930750000_3199000000,1188.7261,35.47911
3943.10205078125,22.08,12_1344000_930750000_665600000,4110.042,22.05894
1452.227294921875,34.321,12_1344000_930750000_2133000000,1791.1741,29.100452
1075.3959350585938,42.622,12_1344000_930750000_3199000000,1243.5042,36.104683
3928.376220703125,23.784,4_1344000_1134750000_665600000,4048.8792,24.22224
1316.5426635742188,39.534,4_1344000_1134750000_2133000000,1542.1616,33.002228
991.7886352539062,47.91,4_1344000_1134750000_3199000000,1207.9692,40.326828
3921.796020507813,23.788,8_1344000_1134750000_665600000,4084.7688,24.023281
1317.6633911132812,39.534,8_1344000_1134750000_2133000000,1650.2452,32.679405
983.4205932617188,49.212,8_1344000_1134750000_3199000000,1200.7139,39.853092
3936.68798828125,24.089,12_1344000_1134750000_665600000,4196.518,24.9423
1315.54541015625,39.544,12_1344000_1134750000_2133000000,1873.792,33.143955
985.4849243164062,48.619,12_1344000_1134750000_3199000000,1277.7456,40.432186
3910.6820068359375,26.094,4_1344000_1300500000_665600000,4065.7231,26.726206
1299.0035400390625,44.063,4_1344000_1300500000_2133000000,1639.0565,36.666492
953.1663818359376,54.541,4_1344000_1300500000_3199000000,1217.0621,44.037533
3937.5283203125,26.194,8_1344000_1300500000_665600000,4172.5205,27.016068
1302.7013549804688,44.1515,8_1344000_1300500000_2133000000,1757.4766,36.15878
942.871124267578,55.336,8_1344000_1300500000_3199000000,1248.6384,43.474743
3918.5950927734375,26.197,12_1344000_1300500000_665600000,4292.3823,27.770313
1291.0325927734375,44.547,12_1344000_1300500000_2133000000,1972.5398,36.576374
1030.7244262695312,52.729,12_1344000_1300500000_3199000000,1356.7502,44.02235
7884.53173828125,16.065,4_1651200_114750000_665600000,7931.277,16.713442
7859.7236328125,16.969,4_1651200_114750000_2133000000,7398.119,16.03767
7850.118408203125,17.873,4_1651200_114750000_3199000000,8048.5293,19.433483
7908.26220703125,16.065,8_1651200_114750000_665600000,7832.656,15.237755
7888.01220703125,16.969,8_1651200_114750000_2133000000,7309.151,15.369395
7880.3359375,17.873,8_1651200_114750000_3199000000,7930.81,19.986128
7884.700439453125,16.466,12_1651200_114750000_665600000,7762.1157,16.798353
7861.63671875,17.37,12_1651200_114750000_2133000000,7278.3867,18.13755
7851.923828125,18.274,12_1651200_114750000_3199000000,7828.5015,21.96673
4148.832275390625,19.076,4_1651200_318750000_665600000,4575.0405,17.670845
2865.26416015625,22.489,4_1651200_318750000_2133000000,3181.091,17.9836
2849.29931640625,24.001,4_1651200_318750000_3199000000,3422.31,23.24786
4140.13232421875,19.076,8_1651200_318750000_665600000,4413.041,15.695999
2869.8902587890625,22.489,8_1651200_318750000_2133000000,2974.5496,18.189367
2854.21484375,24.097,8_1651200_318750000_3199000000,3182.88,23.677696
4145.196533203125,19.477,12_1651200_318750000_665600000,4344.067,17.778833
2862.35205078125,22.89,12_1651200_318750000_2133000000,2927.5828,20.091991
2844.6593017578125,24.397,12_1651200_318750000_3199000000,3098.9587,24.839567
3972.271606445313,19.682,4_1651200_522750000_665600000,4237.008,18.749079
1786.4495239257812,27.708,4_1651200_522750000_2133000000,2042.123,21.157084
1757.57275390625,29.611,4_1651200_522750000_3199000000,1973.8535,27.406904
3956.7408447265625,19.682,8_1651200_522750000_665600000,4140.0737,16.836584
1785.8363647460938,27.708,8_1651200_522750000_2133000000,2002.2354,21.573004
1757.2018432617188,29.611,8_1651200_522750000_3199000000,1795.8564,27.451452
3967.023681640625,20.083,12_1651200_522750000_665600000,4109.4517,19.080103
1783.9667358398438,28.109,12_1651200_522750000_2133000000,2068.1702,22.758951
1755.7923583984375,30.012,12_1651200_522750000_3199000000,1779.7083,28.28735
3931.531005859375,20.878,4_1651200_726750000_665600000,4165.268,20.101852
1467.5656127929688,31.821,4_1651200_726750000_2133000000,1664.4319,24.922733
1303.9596557617188,35.605,4_1651200_726750000_3199000000,1378.6312,31.749939
3928.897216796875,20.878,8_1651200_726750000_665600000,4088.9153,18.818804
1466.020751953125,31.821,8_1651200_726750000_2133000000,1694.1755,25.264566
1298.9701538085938,35.8595,8_1651200_726750000_3199000000,1284.2688,31.526073
3930.4951171875,21.278,12_1651200_726750000_665600000,4120.516,20.808533
1465.2824096679688,32.222,12_1651200_726750000_2133000000,1843.7405,26.046192
1305.5018920898438,35.913,12_1651200_726750000_3199000000,1318.7185,32.11797
3913.301025390625,22.18,4_1651200_930750000_665600000,4114.529,22.01177
1354.38671875,35.917,4_1651200_930750000_2133000000,1515.174,29.095118
1055.4449462890625,43.215,4_1651200_930750000_3199000000,1191.4268,36.175877
3908.168212890625,22.184,8_1651200_930750000_665600000,4089.2861,21.479395
1363.6495361328125,35.823,8_1651200_930750000_2133000000,1620.4194,29.01353
1111.5471801757812,42.422,8_1651200_930750000_3199000000,1160.0121,35.816845
3921.191528320313,22.585,12_1651200_930750000_665600000,4171.141,23.001087
1354.7526245117188,36.326,12_1651200_930750000_2133000000,1823.1938,29.67007
1057.350341796875,43.424,12_1651200_930750000_3199000000,1230.8179,36.28866
3917.8414306640634,24.183,4_1651200_1134750000_665600000,4091.5576,25.004972
1313.2421264648438,40.126,4_1651200_1134750000_2133000000,1529.8911,33.48107
975.7864074707032,48.9,4_1651200_1134750000_3199000000,1143.4889,40.653
3922.0595703125,24.183,8_1651200_1134750000_665600000,4144.009,24.677048
1303.4276733398438,40.527,8_1651200_1134750000_2133000000,1662.7351,33.07419
967.0049743652344,49.702,8_1651200_1134750000_3199000000,1145.8154,40.183975
3912.388671875,24.584,12_1651200_1134750000_665600000,4246.3213,25.840738
1300.776123046875,40.527,12_1651200_1134750000_2133000000,1895.4102,33.447056
962.9271850585938,49.902,12_1651200_1134750000_3199000000,1253.9353,40.623405
3910.177734375,26.495,4_1651200_1300500000_665600000,4118.477,27.92321
1284.3402099609375,44.308,4_1651200_1300500000_2133000000,1614.5894,37.065884
934.6276245117188,56.029,4_1651200_1300500000_3199000000,1157.4668,44.323635
3936.6800537109375,26.489,8_1651200_1300500000_665600000,4218.503,27.676762
1401.51025390625,43.143,8_1651200_1300500000_2133000000,1760.9368,36.545357
922.5975646972656,55.9295,8_1651200_1300500000_3199000000,1206.6924,43.770157
3911.459716796875,26.989,12_1651200_1300500000_665600000,4335.065,28.605589
1284.2531127929688,45.349,12_1651200_1300500000_2133000000,1988.272,36.823025
929.3640747070312,56.531,12_1651200_1300500000_3199000000,1322.2625,44.182896
7884.528564453125,16.065,4_1958400_114750000_665600000,7969.444,17.243391
7858.869873046875,17.07,4_1958400_114750000_2133000000,7449.0815,17.040255
7854.647216796875,17.873,4_1958400_114750000_3199000000,8098.405,20.223106
7911.127197265625,16.466,8_1958400_114750000_665600000,7870.539,16.232576
7886.5966796875,17.37,8_1958400_114750000_2133000000,7368.587,16.789383
7879.7919921875,18.277,8_1958400_114750000_3199000000,7979.539,20.999514
7880.64453125,16.867,12_1958400_114750000_665600000,7803.3433,18.468481
7855.835205078125,17.771,12_1958400_114750000_2133000000,7349.2915,19.73717
7852.919921875,18.5765,12_1958400_114750000_3199000000,7877.6343,23.594063
4152.428466796875,19.177,4_1958400_318750000_665600000,4602.324,18.237844
2866.3848876953125,22.789,4_1958400_318750000_2133000000,3224.2246,19.237125
2849.8387451171875,24.097,4_1958400_318750000_3199000000,3477.081,24.114985
4146.3232421875,19.48,8_1958400_318750000_665600000,4444.7295,17.052958
2870.1822509765625,22.895,8_1958400_318750000_2133000000,3016.6443,19.306152
2853.1148681640625,24.498,8_1958400_318750000_3199000000,3240.4124,24.355469
4151.060546875,19.979,12_1958400_318750000_665600000,4388.9316,19.462101
2860.47998046875,23.296,12_1958400_318750000_2133000000,2977.36,21.64603
2843.552978515625,24.899,12_1958400_318750000_3199000000,3156.9744,26.170084
3974.004638671875,19.775,4_1958400_522750000_665600000,4274.8843,19.417093
1787.91162109375,27.708,4_1958400_522750000_2133000000,2039.8895,22.28286
1757.98974609375,29.911,4_1958400_522750000_3199000000,2015.8591,28.201138
3965.88427734375,20.08,8_1958400_522750000_665600000,4183.011,18.456932
1785.75341796875,28.109,8_1958400_522750000_2133000000,2014.9962,22.321972
1755.3636474609375,30.104,8_1958400_522750000_3199000000,1853.7474,28.151184
3974.248046875,20.481,12_1958400_522750000_665600000,4184.1665,20.614716
1783.6943359375,28.5065,12_1958400_522750000_2133000000,2107.1243,24.207277
1755.0054931640625,30.413,12_1958400_522750000_3199000000,1851.9114,29.37521
3935.35205078125,20.978,4_1958400_726750000_665600000,4208.4893,21.145926
1473.865234375,31.922,4_1958400_726750000_2133000000,1667.0559,25.984377
1303.4367065429688,35.913,4_1958400_726750000_3199000000,1397.9014,32.470093
3947.5380859375,21.279,8_1958400_726750000_665600000,4139.4175,20.399027
1556.34765625,31.613,8_1958400_726750000_2133000000,1726.8303,25.946571
1300.9815063476562,36.307,8_1958400_726750000_3199000000,1329.9973,32.139927
3939.013671875,21.679,12_1958400_726750000_665600000,4183.169,22.158546
1471.0759887695312,32.616,12_1958400_726750000_2133000000,1908.9923,27.164669
1297.4757080078125,36.8,12_1958400_726750000_3199000000,1379.1318,32.93681
3925.5101318359375,22.485,4_1958400_930750000_665600000,4160.106,23.449675
1369.7268676757812,35.73,4_1958400_930750000_2133000000,1529.2246,30.009575
1069.2943725585938,42.221,4_1958400_930750000_3199000000,1212.6924,36.894524
3927.033081054688,22.584,8_1958400_930750000_665600000,4150.4517,22.790411
1361.2135009765625,36.326,8_1958400_930750000_2133000000,1654.275,29.793053
1059.2462768554688,42.716,8_1958400_930750000_3199000000,1200.469,36.37992
3926.8408203125,22.989,12_1958400_930750000_665600000,4232.2397,24.430527
1358.4431762695312,36.719,12_1958400_930750000_2133000000,1880.0571,30.613214
1061.8881225585938,42.622,12_1958400_930750000_3199000000,1274.8505,36.839172
3917.466674804688,24.189,4_1958400_1134750000_665600000,4139.3447,26.4673
1314.7901611328125,40.136,4_1958400_1134750000_2133000000,1553.7065,34.173744
973.1531982421876,48.951,4_1958400_1134750000_3199000000,1134.4294,41.338215
3909.671997070313,24.585,8_1958400_1134750000_665600000,4205.687,25.662113
1316.8527221679688,40.487,8_1958400_1134750000_2133000000,1703.3766,33.78067
969.5255126953124,49.12,8_1958400_1134750000_3199000000,1161.3445,40.751637
3921.9541015625,24.986,12_1958400_1134750000_665600000,4306.5337,27.119219
1415.8016357421875,39.133,12_1958400_1134750000_2133000000,1933.418,34.362686
968.76806640625,50.624,12_1958400_1134750000_3199000000,1280.7034,41.058075
3916.540283203125,26.601,4_1958400_1300500000_665600000,4179.487,29.31906
