cores,cpu,gpu,mem,predicted_time
4.0,2201600.0,1300500000.0,3199000000.0,117.27899
8.0,422400.0,114750000.0,665600000.0,803.229
8.0,422400.0,114750000.0,2133000000.0,788.55994
8.0,422400.0,114750000.0,3199000000.0,789.1863
8.0,422400.0,318750000.0,665600000.0,406.28662
8.0,422400.0,318750000.0,2133000000.0,357.13397
8.0,422400.0,318750000.0,3199000000.0,347.81155
8.0,422400.0,522750000.0,665600000.0,361.05432
8.0,422400.0,522750000.0,2133000000.0,322.17407
8.0,422400.0,522750000.0,3199000000.0,317.2818
8.0,422400.0,726750000.0,665600000.0,359.06384
8.0,422400.0,726750000.0,2133000000.0,343.8813
8.0,422400.0,726750000.0,3199000000.0,303.71823
8.0,422400.0,930750000.0,665600000.0,360.5207
8.0,422400.0,930750000.0,2133000000.0,380.55054
8.0,422400.0,930750000.0,3199000000.0,304.2454
8.0,422400.0,1134750000.0,665600000.0,369.9959
8.0,422400.0,1134750000.0,2133000000.0,326.57748
8.0,422400.0,1134750000.0,3199000000.0,307.5534
8.0,422400.0,1300500000.0,665600000.0,381.5349
8.0,422400.0,1300500000.0,2133000000.0,319.65378
8.0,422400.0,1300500000.0,3199000000.0,313.2063
8.0,729600.0,114750000.0,665600000.0,791.458
8.0,729600.0,114750000.0,2133000000.0,774.2644
8.0,729600.0,114750000.0,3199000000.0,773.4404
8.0,729600.0,318750000.0,665600000.0,386.0776
8.0,729600.0,318750000.0,2133000000.0,312.58304
8.0,729600.0,318750000.0,3199000000.0,295.9829
8.0,729600.0,522750000.0,665600000.0,327.9509
8.0,729600.0,522750000.0,2133000000.0,222.66435
8.0,729600.0,522750000.0,3199000000.0,219.09695
8.0,729600.0,726750000.0,665600000.0,308.82086
8.0,729600.0,726750000.0,2133000000.0,212.69186
8.0,729600.0,726750000.0,3199000000.0,206.19554
8.0,729600.0,930750000.0,665600000.0,293.77112
8.0,729600.0,930750000.0,2133000000.0,222.17242
8.0,729600.0,930750000.0,3199000000.0,202.9085
8.0,729600.0,1134750000.0,665600000.0,284.26617
8.0,729600.0,1134750000.0,2133000000.0,214.36537
8.0,729600.0,1134750000.0,3199000000.0,202.31927
8.0,729600.0,1300500000.0,665600000.0,290.84476
8.0,729600.0,1300500000.0,2133000000.0,212.44849
8.0,729600.0,1300500000.0,3199000000.0,205.28636
8.0,1036800.0,114750000.0,665600000.0,784.1341
8.0,1036800.0,114750000.0,2133000000.0,769.6221
8.0,1036800.0,114750000.0,3199000000.0,771.4895
8.0,1036800.0,318750000.0,665600000.0,377.6453
8.0,1036800.0,318750000.0,2133000000.0,298.9101
8.0,1036800.0,318750000.0,3199000000.0,290.3737
8.0,1036800.0,522750000.0,665600000.0,324.43506
8.0,1036800.0,522750000.0,2133000000.0,207.17946
8.0,1036800.0,522750000.0,3199000000.0,198.27232
8.0,1036800.0,726750000.0,665600000.0,305.73685
8.0,1036800.0,726750000.0,2133000000.0,196.11818
8.0,1036800.0,726750000.0,3199000000.0,171.86772
8.0,1036800.0,930750000.0,665600000.0,291.5739
8.0,1036800.0,930750000.0,2133000000.0,165.5281
8.0,1036800.0,930750000.0,3199000000.0,155.59462
8.0,1036800.0,1134750000.0,665600000.0,281.71704
8.0,1036800.0,1134750000.0,2133000000.0,165.41855
8.0,1036800.0,1134750000.0,3199000000.0,148.06047
8.0,1036800.0,1300500000.0,665600000.0,279.71927
8.0,1036800.0,1300500000.0,2133000000.0,166.06761
8.0,1036800.0,1300500000.0,3199000000.0,150.53731
8.0,1344000.0,114750000.0,665600000.0,778.7094
8.0,1344000.0,114750000.0,2133000000.0,767.0206
8.0,1344000.0,114750000.0,3199000000.0,769.7075
8.0,1344000.0,318750000.0,665600000.0,372.30606
8.0,1344000.0,318750000.0,2133000000.0,291.79285
8.0,1344000.0,318750000.0,3199000000.0,282.20682
8.0,1344000.0,522750000.0,665600000.0,320.27924
8.0,1344000.0,522750000.0,2133000000.0,201.08841
8.0,1344000.0,522750000.0,3199000000.0,193.05962
8.0,1344000.0,726750000.0,665600000.0,302.3679
8.0,1344000.0,726750000.0,2133000000.0,190.3727
8.0,1344000.0,726750000.0,3199000000.0,161.2165
8.0,1344000.0,930750000.0,665600000.0,288.12854
8.0,1344000.0,930750000.0,2133000000.0,157.62895
8.0,1344000.0,930750000.0,3199000000.0,144.4858
8.0,1344000.0,1134750000.0,665600000.0,280.3681
8.0,1344000.0,1134750000.0,2133000000.0,155.31776
8.0,1344000.0,1134750000.0,3199000000.0,132.5957
8.0,1344000.0,1300500000.0,665600000.0,276.93103
8.0,1344000.0,1300500000.0,2133000000.0,150.49696
8.0,1344000.0,1300500000.0,3199000000.0,125.4259
8.0,1651200.0,114750000.0,665600000.0,775.05334
8.0,1651200.0,114750000.0,2133000000.0,764.3187
8.0,1651200.0,114750000.0,3199000000.0,766.7085
8.0,1651200.0,318750000.0,665600000.0,368.70038
8.0,1651200.0,318750000.0,2133000000.0,286.5027
8.0,1651200.0,318750000.0,3199000000.0,279.51895
8.0,1651200.0,522750000.0,665600000.0,317.13525
8.0,1651200.0,522750000.0,2133000000.0,197.72804
