cores,cpu,gpu,mem,bs,predicted_power
4,729600,726750000,3199000000,1,29.341787
8,729600,726750000,665600000,1,20.148458
8,729600,726750000,2133000000,1,27.169714
8,729600,726750000,3199000000,1,28.563011
12,729600,726750000,665600000,1,20.347025
12,729600,726750000,2133000000,1,28.344393
12,729600,726750000,3199000000,1,27.414055
4,729600,930750000,665600000,1,21.748842
4,729600,930750000,2133000000,1,32.778233
4,729600,930750000,3199000000,1,33.782513
8,729600,930750000,665600000,1,21.625376
8,729600,930750000,2133000000,1,28.024755
8,729600,930750000,3199000000,1,27.176702
12,729600,930750000,665600000,1,21.50315
12,729600,930750000,2133000000,1,30.379179
12,729600,930750000,3199000000,1,26.80107
4,729600,1134750000,665600000,1,24.25882
4,729600,1134750000,2133000000,1,30.27841
4,729600,1134750000,3199000000,1,29.949297
8,729600,1134750000,665600000,1,25.068161
8,729600,1134750000,2133000000,1,29.465097
8,729600,1134750000,3199000000,1,28.208782
12,729600,1134750000,665600000,1,25.833162
12,729600,1134750000,2133000000,1,33.169624
12,729600,1134750000,3199000000,1,32.294376
4,729600,1300500000,665600000,1,26.25792
4,729600,1300500000,2133000000,1,29.656942
4,729600,1300500000,3199000000,1,29.385633
8,729600,1300500000,665600000,1,26.904526
8,729600,1300500000,2133000000,1,32.889023
8,729600,1300500000,3199000000,1,32.454304
12,729600,1300500000,665600000,1,27.189125
12,729600,1300500000,2133000000,1,36.45056
12,729600,1300500000,3199000000,1,38.120026
4,1036800,114750000,665600000,1,15.997204
4,1036800,114750000,2133000000,1,17.392017
4,1036800,114750000,3199000000,1,17.939852
8,1036800,114750000,665600000,1,16.072918
8,1036800,114750000,2133000000,1,17.494757
8,1036800,114750000,3199000000,1,17.852215
12,1036800,114750000,665600000,1,16.111286
12,1036800,114750000,2133000000,1,17.236969
12,1036800,114750000,3199000000,1,17.710999
4,1036800,318750000,665600000,1,19.17422
4,1036800,318750000,2133000000,1,20.203093
4,1036800,318750000,3199000000,1,20.400229
8,1036800,318750000,665600000,1,19.457556
8,1036800,318750000,2133000000,1,21.70818
8,1036800,318750000,3199000000,1,22.810068
12,1036800,318750000,665600000,1,19.507425
12,1036800,318750000,2133000000,1,21.776867
12,1036800,318750000,3199000000,1,23.739874
4,1036800,522750000,665600000,1,19.604074
4,1036800,522750000,2133000000,1,31.502905
4,1036800,522750000,3199000000,1,26.729382
8,1036800,522750000,665600000,1,19.854967
8,1036800,522750000,2133000000,1,26.208944
8,1036800,522750000,3199000000,1,26.93046
12,1036800,522750000,665600000,1,20.1811
12,1036800,522750000,2133000000,1,24.267778
12,1036800,522750000,3199000000,1,27.67417
4,1036800,726750000,665600000,1,19.988855
4,1036800,726750000,2133000000,1,34.333466
4,1036800,726750000,3199000000,1,30.227655
8,1036800,726750000,665600000,1,20.26053
8,1036800,726750000,2133000000,1,28.924067
8,1036800,726750000,3199000000,1,29.37625
12,1036800,726750000,665600000,1,20.465921
12,1036800,726750000,2133000000,1,29.27915
12,1036800,726750000,3199000000,1,29.211079
4,1036800,930750000,665600000,1,21.927423
4,1036800,930750000,2133000000,1,34.005394
4,1036800,930750000,3199000000,1,34.44962
8,1036800,930750000,665600000,1,21.451231
8,1036800,930750000,2133000000,1,29.838041
8,1036800,930750000,3199000000,1,29.07431
12,1036800,930750000,665600000,1,21.554272
12,1036800,930750000,2133000000,1,31.67727
12,1036800,930750000,3199000000,1,30.96544
4,1036800,1134750000,665600000,1,24.604994
4,1036800,1134750000,2133000000,1,32.215782
4,1036800,1134750000,3199000000,1,31.517992
8,1036800,1134750000,665600000,1,25.143614
8,1036800,1134750000,2133000000,1,32.78786
8,1036800,1134750000,3199000000,1,32.818626
12,1036800,1134750000,665600000,1,25.68921
12,1036800,1134750000,2133000000,1,35.089706
12,1036800,1134750000,3199000000,1,37.16528
4,1036800,1300500000,665600000,1,26.511236
4,1036800,1300500000,2133000000,1,34.05704
4,1036800,1300500000,3199000000,1,33.494247
8,1036800,1300500000,665600000,1,27.031
8,1036800,1300500000,2133000000,1,36.737167
8,1036800,1300500000,3199000000,1,38.160202
12,1036800,1300500000,665600000,1,27.288
12,1036800,1300500000,2133000000,1,38.529007
12,1036800,1300500000,3199000000,1,41.94146
4,1344000,114750000,665600000,1,16.025097
4,1344000,114750000,2133000000,1,17.413221
4,1344000,114750000,3199000000,1,17.969185
8,1344000,114750000,665600000,1,16.094803
8,1344000,114750000,2133000000,1,17.355669
8,1344000,114750000,3199000000,1,17.871094
12,1344000,114750000,665600000,1,16.160957
12,1344000,114750000,2133000000,1,17.173758
12,1344000,114750000,3199000000,1,17.717684
4,1344000,318750000,665600000,1,19.238289
4,1344000,318750000,2133000000,1,21.36528
4,1344000,318750000,3199000000,1,21.5668
8,1344000,318750000,665600000,1,19.525946
8,1344000,318750000,2133000000,1,21.967329
8,1344000,318750000,3199000000,1,23.39533
12,1344000,318750000,665600000,1,19.706724
12,1344000,318750000,2133000000,1,22.017256
12,1344000,318750000,3199000000,1,23.833426
4,1344000,522750000,665600000,1,19.743475
4,1344000,522750000,2133000000,1,34.612503
4,1344000,522750000,3199000000,1,27.70513
8,1344000,522750000,665600000,1,20.007322
8,1344000,522750000,2133000000,1,26.320911
8,1344000,522750000,3199000000,1,27.51756
12,1344000,522750000,665600000,1,20.325562
12,1344000,522750000,2133000000,1,24.163382
12,1344000,522750000,3199000000,1,28.265589
4,1344000,726750000,665600000,1,20.221151
4,1344000,726750000,2133000000,1,36.44902
4,1344000,726750000,3199000000,1,31.32408
8,1344000,726750000,665600000,1,20.374897
8,1344000,726750000,2133000000,1,29.378351
8,1344000,726750000,3199000000,1,30.360046
12,1344000,726750000,665600000,1,20.637327
12,1344000,726750000,2133000000,1,29.000193
12,1344000,726750000,3199000000,1,31.227217
4,1344000,930750000,665600000,1,22.024101
4,1344000,930750000,2133000000,1,35.696293
4,1344000,930750000,3199000000,1,35.05749
8,1344000,930750000,665600000,1,21.505648
8,1344000,930750000,2133000000,1,31.78152
8,1344000,930750000,3199000000,1,32.654385
12,1344000,930750000,665600000,1,21.896297
12,1344000,930750000,2133000000,1,32.34008
12,1344000,930750000,3199000000,1,35.24238
4,1344000,1134750000,665600000,1,24.94914
4,1344000,1134750000,2133000000,1,36.28601
4,1344000,1134750000,3199000000,1,35.293808
8,1344000,1134750000,665600000,1,24.999277
8,1344000,1134750000,2133000000,1,35.925198
8,1344000,1134750000,3199000000,1,38.552704
12,1344000,1134750000,665600000,1,25.487017
12,1344000,1134750000,2133000000,1,36.32794
12,1344000,1134750000,3199000000,1,40.635574
4,1344000,1300500000,665600000,1,26.697004
4,1344000,1300500000,2133000000,1,38.728233
4,1344000,1300500000,3199000000,1,39.69349
8,1344000,1300500000,665600000,1,27.1331
8,1344000,1300500000,2133000000,1,39.829544
8,1344000,1300500000,3199000000,1,43.343594
12,1344000,1300500000,665600000,1,27.249239
12,1344000,1300500000,2133000000,1,40.08731
12,1344000,1300500000,3199000000,1,44.646866
4,1651200,114750000,665600000,1,16.06001
4,1651200,114750000,2133000000,1,17.495655
4,1651200,114750000,3199000000,1,18.026968
8,1651200,114750000,665600000,1,16.129011
8,1651200,114750000,2133000000,1,17.173853
8,1651200,114750000,3199000000,1,17.881338
12,1651200,114750000,665600000,1,16.223948
12,1651200,114750000,2133000000,1,17.094995
12,1651200,114750000,3199000000,1,17.724844
4,1651200,318750000,665600000,1,19.367338
4,1651200,318750000,2133000000,1,23.072748
4,1651200,318750000,3199000000,1,23.150335
8,1651200,318750000,665600000,1,19.63725
8,1651200,318750000,2133000000,1,22.174706
8,1651200,318750000,3199000000,1,23.711834
12,1651200,318750000,665600000,1,19.928091
12,1651200,318750000,2133000000,1,22.255938
12,1651200,318750000,3199000000,1,23.895838
4,1651200,522750000,665600000,1,19.941387
4,1651200,522750000,2133000000,1,39.16834
4,1651200,522750000,3199000000,1,28.651485
8,1651200,522750000,665600000,1,20.212334
8,1651200,522750000,2133000000,1,26.073305
8,1651200,522750000,3199000000,1,28.30414
12,1651200,522750000,665600000,1,20.494545
12,1651200,522750000,2133000000,1,24.066221
12,1651200,522750000,3199000000,1,28.723345
4,1651200,726750000,665600000,1,20.634123
4,1651200,726750000,2133000000,1,39.92291
4,1651200,726750000,3199000000,1,32.80703
8,1651200,726750000,665600000,1,20.590757
8,1651200,726750000,2133000000,1,29.641565
8,1651200,726750000,3199000000,1,31.744606
12,1651200,726750000,665600000,1,20.955524
12,1651200,726750000,2133000000,1,28.901346
12,1651200,726750000,3199000000,1,32.666912
4,1651200,930750000,665600000,1,22.476004
4,1651200,930750000,2133000000,1,38.34583
4,1651200,930750000,3199000000,1,36.680916
8,1651200,930750000,665600000,1,21.833689
8,1651200,930750000,2133000000,1,33.98684
8,1651200,930750000,3199000000,1,37.02774
12,1651200,930750000,665600000,1,22.259012
12,1651200,930750000,2133000000,1,33.19847
12,1651200,930750000,3199000000,1,37.788242
4,1651200,1134750000,665600000,1,24.96189
4,1651200,1134750000,2133000000,1,39.63111
4,1651200,1134750000,3199000000,1,40.07685
8,1651200,1134750000,665600000,1,24.776525
8,1651200,1134750000,2133000000,1,38.501198
8,1651200,1134750000,3199000000,1,42.581
12,1651200,1134750000,665600000,1,25.24532
12,1651200,1134750000,2133000000,1,37.26036
12,1651200,1134750000,3199000000,1,42.658707
4,1651200,1300500000,665600000,1,26.844774
4,1651200,1300500000,2133000000,1,42.102432
4,1651200,1300500000,3199000000,1,44.69224
8,1651200,1300500000,665600000,1,27.048197
8,1651200,1300500000,2133000000,1,42.72703
8,1651200,1300500000,3199000000,1,46.20955
12,1651200,1300500000,665600000,1,27.40043
12,1651200,1300500000,2133000000,1,40.99847
12,1651200,1300500000,3199000000,1,46.509293
4,1958400,114750000,665600000,1,16.122799
4,1958400,114750000,2133000000,1,17.57878
4,1958400,114750000,3199000000,1,18.132158
8,1958400,114750000,665600000,1,16.205484
8,1958400,114750000,2133000000,1,17.100744
8,1958400,114750000,3199000000,1,17.897509
12,1958400,114750000,665600000,1,16.241169
12,1958400,114750000,2133000000,1,17.05555
12,1958400,114750000,3199000000,1,17.722464
4,1958400,318750000,665600000,1,19.62971
4,1958400,318750000,2133000000,1,26.730484
4,1958400,318750000,3199000000,1,24.104628
8,1958400,318750000,665600000,1,19.861567
8,1958400,318750000,2133000000,1,22.595835
8,1958400,318750000,3199000000,1,24.079145
12,1958400,318750000,665600000,1,20.131569
12,1958400,318750000,2133000000,1,22.435125
12,1958400,318750000,3199000000,1,24.081562
4,1958400,522750000,665600000,1,20.313997
4,1958400,522750000,2133000000,1,43.447136
4,1958400,522750000,3199000000,1,30.122986
8,1958400,522750000,665600000,1,20.487362
8,1958400,522750000,2133000000,1,26.629225
8,1958400,522750000,3199000000,1,29.50498
12,1958400,522750000,665600000,1,20.74294
12,1958400,522750000,2133000000,1,24.448442
12,1958400,522750000,3199000000,1,29.447348
4,1958400,726750000,665600000,1,21.21422
4,1958400,726750000,2133000000,1,43.100067
4,1958400,726750000,3199000000,1,34.74209
8,1958400,726750000,665600000,1,21.119455
8,1958400,726750000,3199000000,1,33.977142
12,1958400,726750000,665600000,1,21.406244
12,1958400,726750000,2133000000,1,29.080362
12,1958400,726750000,3199000000,1,34.377632
4,1958400,930750000,665600000,1,22.76719
4,1958400,930750000,2133000000,1,41.643738
4,1958400,930750000,3199000000,1,39.106636
8,1958400,930750000,665600000,1,22.308249
8,1958400,930750000,2133000000,1,35.583954
8,1958400,930750000,3199000000,1,40.396866
12,1958400,930750000,665600000,1,22.543554
12,1958400,930750000,2133000000,1,33.920757
12,1958400,930750000,3199000000,1,39.68461
4,1958400,1134750000,665600000,1,25.11893
4,1958400,1134750000,2133000000,1,43.605637
4,1958400,1134750000,3199000000,1,43.69908
8,1958400,1134750000,665600000,1,24.787535
8,1958400,1134750000,2133000000,1,40.672493
8,1958400,1134750000,3199000000,1,45.42325
12,1958400,1134750000,665600000,1,25.280659
12,1958400,1134750000,2133000000,1,38.47315
12,1958400,1134750000,3199000000,1,44.942245
4,1958400,1300500000,665600000,1,27.467684
4,1958400,1300500000,2133000000,1,46.21932
4,1958400,1300500000,3199000000,1,48.020496
8,1958400,1300500000,665600000,1,27.372116
8,1958400,1300500000,2133000000,1,45.24921
8,1958400,1300500000,3199000000,1,48.75547
12,1958400,1300500000,665600000,1,27.701735
12,1958400,1300500000,2133000000,1,42.15084
12,1958400,1300500000,3199000000,1,48.66478
4,2201600,114750000,665600000,1,16.2059
4,2201600,114750000,2133000000,1,17.64564
4,2201600,114750000,3199000000,1,18.296167
8,2201600,114750000,665600000,1,16.240286
8,2201600,114750000,2133000000,1,17.178207
8,2201600,114750000,3199000000,1,17.998144
12,2201600,114750000,665600000,1,16.274462
12,2201600,114750000,2133000000,1,17.086983
12,2201600,114750000,3199000000,1,17.742672
4,2201600,318750000,665600000,1,19.953712
4,2201600,318750000,2133000000,1,28.53523
4,2201600,318750000,3199000000,1,24.792242
8,2201600,318750000,665600000,1,20.088339
8,2201600,318750000,2133000000,1,23.02066
8,2201600,318750000,3199000000,1,24.59042
12,2201600,318750000,665600000,1,20.415167
12,2201600,318750000,2133000000,1,22.833683
12,2201600,318750000,3199000000,1,24.402765
4,2201600,522750000,665600000,1,20.595272
4,2201600,522750000,2133000000,1,44.085472
4,2201600,522750000,3199000000,1,31.632555
8,2201600,522750000,665600000,1,20.753931
8,2201600,522750000,2133000000,1,27.752924
8,2201600,522750000,3199000000,1,30.678825
12,2201600,522750000,665600000,1,21.034346
12,2201600,522750000,2133000000,1,25.411955
12,2201600,522750000,3199000000,1,30.171026
4,2201600,726750000,665600000,1,21.700735
4,2201600,726750000,2133000000,1,44.76581
4,2201600,726750000,3199000000,1,36.48665
8,2201600,726750000,665600000,1,21.598284
8,2201600,726750000,2133000000,1,32.079998
8,2201600,726750000,3199000000,1,36.12638
12,2201600,726750000,665600000,1,21.779598
12,2201600,726750000,2133000000,1,29.726349
12,2201600,726750000,3199000000,1,35.795963
4,2201600,930750000,665600000,1,22.976284
4,2201600,930750000,2133000000,1,44.35772
4,2201600,930750000,3199000000,1,41.52926
8,2201600,930750000,665600000,1,22.60561
8,2201600,930750000,2133000000,1,36.837925
8,2201600,930750000,3199000000,1,42.98465
12,2201600,930750000,665600000,1,22.788881
12,2201600,930750000,2133000000,1,34.609505
12,2201600,930750000,3199000000,1,41.209373
4,2201600,1134750000,665600000,1,25.329622
4,2201600,1134750000,2133000000,1,47.09881
4,2201600,1134750000,3199000000,1,46.691616
8,2201600,1134750000,665600000,1,25.030941
8,2201600,1134750000,2133000000,1,41.966965
8,2201600,1134750000,3199000000,1,47.517952
12,2201600,1134750000,665600000,1,25.449509
12,2201600,1134750000,2133000000,1,39.570576
12,2201600,1134750000,3199000000,1,46.9026
4,2201600,1300500000,665600000,1,27.908916
4,2201600,1300500000,2133000000,1,49.40074
4,2201600,1300500000,3199000000,1,50.560047
8,2201600,1300500000,665600000,1,27.667028
8,2201600,1300500000,2133000000,1,46.17518
8,2201600,1300500000,3199000000,1,50.779533
12,2201600,1300500000,665600000,1,27.956186
12,2201600,1300500000,2133000000,1,43.33956
12,2201600,1300500000,3199000000,1,50.58988
4,422400,114750000,665600000,4,15.951159
4,422400,114750000,2133000000,4,17.52417
4,422400,114750000,3199000000,4,17.957783
8,422400,114750000,665600000,4,16.01886
8,422400,114750000,2133000000,4,17.577066
8,422400,114750000,3199000000,4,17.973213
12,422400,114750000,665600000,4,16.07562
12,422400,114750000,2133000000,4,17.56299
12,422400,114750000,3199000000,4,18.016758
4,422400,318750000,665600000,4,19.054424
4,422400,318750000,2133000000,4,19.351938
4,422400,318750000,3199000000,4,19.431376
8,422400,318750000,665600000,4,19.247122
8,422400,318750000,2133000000,4,21.008854
8,422400,318750000,3199000000,4,22.486012
12,422400,318750000,665600000,4,19.21395
12,422400,318750000,2133000000,4,22.251387
12,422400,318750000,3199000000,4,24.344769
4,422400,522750000,665600000,4,19.416311
4,422400,522750000,2133000000,4,27.586176
4,422400,522750000,3199000000,4,26.470148
8,422400,522750000,665600000,4,19.662485
8,422400,522750000,2133000000,4,26.390144
8,422400,522750000,3199000000,4,27.534674
12,422400,522750000,665600000,4,19.875193
12,422400,522750000,2133000000,4,26.22173
12,422400,522750000,3199000000,4,28.482267
4,422400,726750000,665600000,4,19.920462
4,422400,726750000,2133000000,4,33.141186
4,422400,726750000,3199000000,4,30.928106
8,422400,726750000,665600000,4,20.116272
8,422400,726750000,2133000000,4,30.038157
8,422400,726750000,3199000000,4,31.067953
12,422400,726750000,665600000,4,20.414316
12,422400,726750000,2133000000,4,30.564474
12,422400,726750000,3199000000,4,30.73189
4,422400,930750000,665600000,4,21.868948
4,422400,930750000,2133000000,4,35.033043
4,422400,930750000,3199000000,4,38.747887
8,422400,930750000,665600000,4,22.523232
8,422400,930750000,2133000000,4,31.069326
8,422400,930750000,3199000000,4,30.521059
12,422400,930750000,665600000,4,22.61079
12,422400,930750000,2133000000,4,33.28658
12,422400,930750000,3199000000,4,31.573132
4,422400,1134750000,665600000,4,24.482416
4,422400,1134750000,2133000000,4,34.76505
4,422400,1134750000,3199000000,4,36.86658
8,422400,1134750000,665600000,4,25.70054
8,422400,1134750000,2133000000,4,32.658962
8,422400,1134750000,3199000000,4,33.953934
12,422400,1134750000,665600000,4,26.434717
12,422400,1134750000,2133000000,4,36.6985
12,422400,1134750000,3199000000,4,38.148064
4,422400,1300500000,665600000,4,26.41524
4,422400,1300500000,2133000000,4,33.806908
4,422400,1300500000,3199000000,4,35.935593
8,422400,1300500000,665600000,4,27.153002
8,422400,1300500000,2133000000,4,37.674164
8,422400,1300500000,3199000000,4,40.35115
12,422400,1300500000,665600000,4,27.51104
12,422400,1300500000,2133000000,4,40.79531
12,422400,1300500000,3199000000,4,43.575798
4,729600,114750000,665600000,4,15.981294
4,729600,114750000,2133000000,4,17.527815
4,729600,114750000,3199000000,4,18.004784
8,729600,114750000,665600000,4,16.054573
8,729600,114750000,2133000000,4,17.613798
8,729600,114750000,3199000000,4,17.995821
12,729600,114750000,665600000,4,16.103487
12,729600,114750000,2133000000,4,17.560575
12,729600,114750000,3199000000,4,18.01193
4,729600,318750000,665600000,4,19.102518
4,729600,318750000,2133000000,4,19.92675
4,729600,318750000,3199000000,4,20.043615
8,729600,318750000,665600000,4,19.355711
8,729600,318750000,2133000000,4,21.930223
8,729600,318750000,3199000000,4,23.37607
12,729600,318750000,665600000,4,19.417135
12,729600,318750000,2133000000,4,22.583355
12,729600,318750000,3199000000,4,24.578003
4,729600,522750000,665600000,4,19.522232
4,729600,522750000,2133000000,4,29.460958
4,729600,522750000,3199000000,4,27.061869
8,729600,522750000,665600000,4,19.771334
8,729600,522750000,2133000000,4,26.956102
8,729600,522750000,3199000000,4,28.129864
12,729600,522750000,665600000,4,20.04097
12,729600,522750000,2133000000,4,26.133043
12,729600,522750000,3199000000,4,29.21702
4,729600,726750000,665600000,4,19.945799
4,729600,726750000,2133000000,4,34.30458
4,729600,726750000,3199000000,4,31.588327
8,729600,726750000,665600000,4,20.202986
8,729600,726750000,2133000000,4,30.86406
8,729600,726750000,3199000000,4,31.881483
12,729600,726750000,665600000,4,20.49701
12,729600,726750000,2133000000,4,31.417639
12,729600,726750000,3199000000,4,32.61115
4,729600,930750000,665600000,4,22.06201
4,729600,930750000,2133000000,4,35.691887
4,729600,930750000,3199000000,4,39.69204
8,729600,930750000,665600000,4,22.27881
8,729600,930750000,2133000000,4,32.5862
8,729600,930750000,3199000000,4,33.65699
12,729600,930750000,665600000,4,22.407087
12,729600,930750000,2133000000,4,34.37324
12,729600,930750000,3199000000,4,36.74008
4,729600,1134750000,665600000,4,24.758451
4,729600,1134750000,2133000000,4,35.75348
4,729600,1134750000,3199000000,4,38.19439
8,729600,1134750000,665600000,4,25.695044
8,729600,1134750000,2133000000,4,35.980156
8,729600,1134750000,3199000000,4,40.480583
12,729600,1134750000,665600000,4,26.29057
12,729600,1134750000,2133000000,4,38.67767
12,729600,1134750000,3199000000,4,42.543037
4,729600,1300500000,665600000,4,26.626753
4,729600,1300500000,2133000000,4,37.260033
4,729600,1300500000,3199000000,4,40.44821
8,729600,1300500000,665600000,4,27.204933
8,729600,1300500000,2133000000,4,41.285748
8,729600,1300500000,3199000000,4,45.397987
12,729600,1300500000,665600000,4,27.57058
12,729600,1300500000,2133000000,4,42.62437
12,729600,1300500000,3199000000,4,46.96027
4,1036800,114750000,665600000,4,16.009962
4,1036800,114750000,2133000000,4,17.533918
4,1036800,114750000,3199000000,4,18.040455
8,1036800,114750000,665600000,4,16.089699
8,1036800,114750000,2133000000,4,17.622707
8,1036800,114750000,3199000000,4,18.012396
12,1036800,114750000,665600000,4,16.13379
12,1036800,114750000,2133000000,4,17.541971
12,1036800,114750000,3199000000,4,18.005802
4,1036800,318750000,665600000,4,19.157648
4,1036800,318750000,2133000000,4,20.657373
4,1036800,318750000,3199000000,4,21.097647
8,1036800,318750000,665600000,4,19.48437
8,1036800,318750000,2133000000,4,22.434603
8,1036800,318750000,3199000000,4,23.747396
12,1036800,318750000,665600000,4,19.558172
12,1036800,318750000,2133000000,4,22.729929
12,1036800,318750000,3199000000,4,24.697313
4,1036800,522750000,665600000,4,19.625698
4,1036800,522750000,2133000000,4,31.519716
4,1036800,522750000,3199000000,4,27.859127
8,1036800,522750000,665600000,4,19.905472
8,1036800,522750000,2133000000,4,27.420153
8,1036800,522750000,3199000000,4,28.714197
12,1036800,522750000,665600000,4,20.247152
12,1036800,522750000,2133000000,4,25.89821
12,1036800,522750000,3199000000,4,29.976358
4,1036800,726750000,665600000,4,20.031149
4,1036800,726750000,2133000000,4,35.68685
4,1036800,726750000,3199000000,4,32.273037
8,1036800,726750000,665600000,4,20.371643
8,1036800,726750000,2133000000,4,31.413715
8,1036800,726750000,3199000000,4,32.65475
12,1036800,726750000,665600000,4,20.619156
12,1036800,726750000,2133000000,4,31.880352
12,1036800,726750000,3199000000,4,34.00363
4,1036800,930750000,665600000,4,22.231895
4,1036800,930750000,2133000000,4,36.52308
4,1036800,930750000,3199000000,4,39.554295
8,1036800,930750000,665600000,4,22.0247
8,1036800,930750000,2133000000,4,33.61117
8,1036800,930750000,3199000000,4,38.448532
12,1036800,930750000,665600000,4,22.398012
12,1036800,930750000,2133000000,4,35.228462
12,1036800,930750000,3199000000,4,39.93594
4,1036800,1134750000,665600000,4,25.124495
4,1036800,1134750000,2133000000,4,37.592354
4,1036800,1134750000,3199000000,4,41.155766
8,1036800,1134750000,665600000,4,25.715738
8,1036800,1134750000,2133000000,4,38.73832
8,1036800,1134750000,3199000000,4,45.106457
12,1036800,1134750000,665600000,4,26.105421
12,1036800,1134750000,2133000000,4,39.64557
12,1036800,1134750000,3199000000,4,44.83131
4,1036800,1300500000,665600000,4,26.893116
4,1036800,1300500000,2133000000,4,41.039215
4,1036800,1300500000,3199000000,4,45.334335
8,1036800,1300500000,665600000,4,27.332226
8,1036800,1300500000,2133000000,4,43.272987
8,1036800,1300500000,3199000000,4,47.78746
12,1036800,1300500000,665600000,4,27.601671
12,1036800,1300500000,2133000000,4,43.532528
12,1036800,1300500000,3199000000,4,48.525005
4,1344000,114750000,665600000,4,16.03942
4,1344000,114750000,2133000000,4,17.55575
4,1344000,114750000,3199000000,4,18.066402
8,1344000,114750000,665600000,4,16.120716
8,1344000,114750000,2133000000,4,17.570139
8,1344000,114750000,3199000000,4,18.049032
12,1344000,114750000,665600000,4,16.182531
12,1344000,114750000,2133000000,4,17.507048
12,1344000,114750000,3199000000,4,18.032495
4,1344000,318750000,665600000,4,19.232153
4,1344000,318750000,2133000000,4,21.561575
4,1344000,318750000,3199000000,4,22.513205
8,1344000,318750000,665600000,4,19.564104
8,1344000,318750000,2133000000,4,22.680273
8,1344000,318750000,3199000000,4,24.011965
12,1344000,318750000,665600000,4,19.751623
12,1344000,318750000,2133000000,4,22.791155
12,1344000,318750000,3199000000,4,24.75418
