cores,cpu,gpu,mem,predicted_power
12.0,729600.0,318750000.0,3199000000.0,14.818179
12.0,729600.0,522750000.0,665600000.0,13.548063
12.0,729600.0,522750000.0,2133000000.0,14.312013
12.0,729600.0,522750000.0,3199000000.0,15.150173
12.0,729600.0,726750000.0,665600000.0,14.0143385
12.0,729600.0,726750000.0,2133000000.0,14.804837
12.0,729600.0,726750000.0,3199000000.0,15.673004
12.0,729600.0,930750000.0,665600000.0,14.627061
12.0,729600.0,930750000.0,2133000000.0,15.533444
12.0,729600.0,930750000.0,3199000000.0,16.39816
12.0,729600.0,1134750000.0,665600000.0,15.53435
12.0,729600.0,1134750000.0,2133000000.0,16.392096
12.0,729600.0,1134750000.0,3199000000.0,17.200201
12.0,729600.0,1300500000.0,665600000.0,16.415112
12.0,729600.0,1300500000.0,2133000000.0,17.224695
12.0,729600.0,1300500000.0,3199000000.0,17.924664
12.0,1036800.0,114750000.0,665600000.0,13.281915
12.0,1036800.0,114750000.0,2133000000.0,14.152809
12.0,1036800.0,114750000.0,3199000000.0,15.028075
12.0,1036800.0,318750000.0,665600000.0,13.548755
12.0,1036800.0,318750000.0,2133000000.0,14.440438
12.0,1036800.0,318750000.0,3199000000.0,15.3679695
12.0,1036800.0,522750000.0,665600000.0,13.991958
12.0,1036800.0,522750000.0,2133000000.0,14.93454
12.0,1036800.0,522750000.0,3199000000.0,15.920441
12.0,1036800.0,726750000.0,665600000.0,14.586439
12.0,1036800.0,726750000.0,2133000000.0,15.662192
12.0,1036800.0,726750000.0,3199000000.0,16.607935
12.0,1036800.0,930750000.0,665600000.0,15.413518
12.0,1036800.0,930750000.0,2133000000.0,16.445145
12.0,1036800.0,930750000.0,3199000000.0,17.35828
12.0,1036800.0,1134750000.0,665600000.0,16.428034
12.0,1036800.0,1134750000.0,2133000000.0,17.297916
12.0,1036800.0,1134750000.0,3199000000.0,18.162218
12.0,1036800.0,1300500000.0,665600000.0,17.313269
12.0,1036800.0,1300500000.0,2133000000.0,18.137262
12.0,1036800.0,1300500000.0,3199000000.0,18.89181
12.0,1344000.0,114750000.0,665600000.0,13.620682
12.0,1344000.0,114750000.0,2133000000.0,14.646357
12.0,1344000.0,114750000.0,3199000000.0,15.609423
12.0,1344000.0,318750000.0,665600000.0,14.025279
12.0,1344000.0,318750000.0,2133000000.0,15.147491
12.0,1344000.0,318750000.0,3199000000.0,16.180687
12.0,1344000.0,522750000.0,665600000.0,14.639528
12.0,1344000.0,522750000.0,2133000000.0,15.843639
12.0,1344000.0,522750000.0,3199000000.0,16.866604
12.0,1344000.0,726750000.0,665600000.0,15.431763
