observed_time,observed_power,powermode,predicted_time,predicted_power
7860.81201171875,16.568,4_1036800_114750000_2133000000,7670.3535,17.59971
7852.606689453125,17.472,4_1036800_114750000_3199000000,7689.948,20.468943
7899.603271484375,15.965,8_1036800_114750000_665600000,7737.1934,16.64956
7874.110107421875,16.869,8_1036800_114750000_2133000000,7633.323,17.588602
7868.286865234375,17.773,8_1036800_114750000_3199000000,7655.36,20.463085
7884.0615234375,15.968,12_1036800_114750000_665600000,7738.1265,16.995512
7860.76123046875,16.969,12_1036800_114750000_2133000000,7609.2397,18.15356
7854.798828125,17.7745,12_1036800_114750000_3199000000,7643.87,21.055944
4144.67041015625,18.772,4_1036800_318750000_665600000,4377.1074,17.784105
2864.617431640625,22.088,4_1036800_318750000_2133000000,3109.9607,20.386688
2847.347900390625,23.595,4_1036800_318750000_3199000000,3050.1978,24.229433
4131.017822265625,19.076,8_1036800_318750000_665600000,4330.5166,17.800123
2866.4586181640625,22.388,8_1036800_318750000_2133000000,2985.1387,20.167921
2850.9083251953125,23.996,8_1036800_318750000_3199000000,2980.5918,24.740564
4142.457275390625,19.177,12_1036800_318750000_665600000,4364.323,18.230371
2863.597412109375,22.388,12_1036800_318750000_2133000000,2984.9387,20.896145
2846.607177734375,23.996,12_1036800_318750000_3199000000,2999.4277,25.554234
3967.6009521484375,19.278,4_1036800_522750000_665600000,4160.6064,18.993969
1790.2153930664062,27.307,4_1036800_522750000_2133000000,2102.1733,23.242609
1757.1600341796875,29.21,4_1036800_522750000_3199000000,2008.0326,28.610344
3963.326171875,19.679,8_1036800_522750000_665600000,4170.0483,19.039576
1790.1930541992188,27.507,8_1036800_522750000_2133000000,2044.9976,23.263714
1763.6543579101562,29.51,8_1036800_522750000_3199000000,1946.9764,29.24224
3963.046875,19.679,12_1036800_522750000_665600000,4199.923,19.529312
1789.5468139648438,27.607,12_1036800_522750000_2133000000,2039.7743,23.979961
1759.7711791992188,29.611,12_1036800_522750000_3199000000,1927.9032,30.097214
3935.024169921875,20.376,4_1036800_726750000_665600000,4075.8967,20.318497
1473.2852783203125,31.406,4_1036800_726750000_2133000000,1758.628,26.626112
1321.7158203125,35.004,4_1036800_726750000_3199000000,1549.7753,33.147083
3923.438354492188,20.477,8_1036800_726750000_665600000,4079.0881,20.429008
1470.1262817382812,31.706,8_1036800_726750000_2133000000,1746.4647,27.173851
1322.6500854492188,34.996,8_1036800_726750000_3199000000,1527.9928,33.76776
3933.400512695313,20.577,12_1036800_726750000_665600000,4104.9634,21.02648
1473.8734741210938,31.706,12_1036800_726750000_2133000000,1787.5553,27.940252
1320.2530517578125,35.405,12_1036800_726750000_3199000000,1568.7452,34.648483
3923.694580078125,21.782,4_1036800_930750000_665600000,4037.6985,22.130234
1368.854736328125,35.321,4_1036800_930750000_2133000000,1608.1814,30.679075
1082.512451171875,42.004,4_1036800_930750000_3199000000,1373.8619,37.704388
3922.5982666015625,22.08,8_1036800_930750000_665600000,4028.7017,22.045435
1353.999755859375,35.917,8_1036800_930750000_2133000000,1597.9487,31.331474
1085.7578735351562,41.509,8_1036800_930750000_3199000000,1390.9823,38.323593
3919.385620117188,22.08,12_1036800_930750000_665600000,4050.912,22.88477
1361.880126953125,35.315,12_1036800_930750000_2133000000,1668.1454,32.129402
1078.900634765625,42.816,12_1036800_930750000_3199000000,1444.3701,39.20331
3919.9564208984375,23.7335,4_1036800_1134750000_665600000,4070.3867,24.666048
1312.9219360351562,39.725,4_1036800_1134750000_2133000000,1506.6503,34.829105
1005.9029541015624,48.198,4_1036800_1134750000_3199000000,1306.3993,42.274857
3915.7548828125,23.783,8_1036800_1134750000_665600000,4070.451,24.842836
1309.1134033203125,40.035,8_1036800_1134750000_2133000000,1521.6923,35.51662
1002.7484436035156,47.624,8_1036800_1134750000_3199000000,1327.5037,42.881912
3917.9010009765625,23.786,12_1036800_1134750000_665600000,4081.6982,25.85176
1309.2412719726562,40.025,12_1036800_1134750000_2133000000,1597.5306,36.32005
984.783233642578,48.21,12_1036800_1134750000_3199000000,1369.6978,43.778847
3909.500122070313,25.799,4_1036800_1300500000_665600000,4095.0188,27.518965
1293.2715454101562,44.108,4_1036800_1300500000_2133000000,1453.868,38.237793
963.83935546875,53.725,4_1036800_1300500000_3199000000,1269.4159,45.99702
3931.631103515625,26.194,8_1036800_1300500000_665600000,4096.133,28.17514
1291.3505249023438,44.547,8_1036800_1300500000_2133000000,1503.3785,38.92952
949.6050720214844,55.644,8_1036800_1300500000_3199000000,1289.1805,46.61441
3910.185668945313,26.194,12_1036800_1300500000_665600000,4111.523,28.948177
1287.7384033203125,44.547,12_1036800_1300500000_2133000000,1610.6149,39.755642
953.2800598144532,54.912,12_1036800_1300500000_3199000000,1317.5521,47.529613
7885.25830078125,15.664,4_1344000_114750000_665600000,7782.16,16.774351
7862.3408203125,16.568,4_1344000_114750000_2133000000,7686.289,17.883339
7855.108154296875,17.472,4_1344000_114750000_3199000000,7686.836,20.776266
7911.859375,15.965,8_1344000_114750000_665600000,7759.286,16.812523
7887.8974609375,16.969,8_1344000_114750000_2133000000,7649.1104,17.843273
7883.4921875,17.773,8_1344000_114750000_3199000000,7647.922,20.61813
7882.045654296875,16.065,12_1344000_114750000_665600000,7758.9873,17.151348
7860.82421875,16.969,12_1344000_114750000_2133000000,7620.405,18.373793
7856.738037109375,17.873,12_1344000_114750000_3199000000,7635.7266,21.140339
4155.3603515625,18.772,4_1344000_318750000_665600000,4343.2573,17.943434
2868.1787109375,22.088,4_1344000_318750000_2133000000,3040.7295,20.730022
2851.8121337890625,23.696,4_1344000_318750000_3199000000,2967.704,24.381716
4145.834228515625,19.076,8_1344000_318750000_665600000,4307.977,17.991774
2871.5538330078125,22.388,8_1344000_318750000_2133000000,2926.7642,20.443077
2854.2008056640625,23.996,8_1344000_318750000_3199000000,2899.6987,24.827913
4162.362548828125,19.076,12_1344000_318750000_665600000,4358.3926,18.418238
2862.606201171875,22.388,12_1344000_318750000_2133000000,2929.7627,21.011301
2845.3087158203125,23.996,12_1344000_318750000_3199000000,2928.5999,25.620745
3970.5853271484375,19.278,4_1344000_522750000_665600000,4157.049,19.188723
1792.4378051757812,27.302,4_1344000_522750000_2133000000,2049.8462,23.577253
1762.3927612304688,29.304,4_1344000_522750000_3199000000,1937.2982,28.656858
3967.916748046875,19.675,8_1344000_522750000_665600000,4155.1045,19.276918
1819.9705200195312,27.206,8_1344000_522750000_2133000000,1986.4865,23.377169
1760.8502807617188,29.605,8_1344000_522750000_3199000000,1879.4878,29.31719
3978.16064453125,19.679,12_1344000_522750000_665600000,4180.1274,19.760641
1815.1195068359373,27.307,12_1344000_522750000_2133000000,1979.1417,24.017056
1761.5169677734375,29.611,12_1344000_522750000_3199000000,1865.3358,30.160944
3941.445068359375,20.477,4_1344000_726750000_665600000,4075.102,20.592682
1477.5097045898438,31.413,4_1344000_726750000_2133000000,1734.2211,26.764093
1304.5758056640625,35.204,4_1344000_726750000_3199000000,1498.4263,33.151413
3931.72265625,20.481,8_1344000_726750000_665600000,4068.3853,20.665478
1471.663330078125,31.713,8_1344000_726750000_2133000000,1703.1954,27.217611
1304.3876953125,35.405,8_1344000_726750000_3199000000,1466.1453,33.837933
3942.873168945313,20.577,12_1344000_726750000_665600000,4085.6855,21.222956
1472.399169921875,31.814,12_1344000_726750000_2133000000,1740.7015,27.955654
1303.1639404296875,35.605,12_1344000_726750000_3199000000,1499.6163,34.703926
3928.512939453125,21.779,4_1344000_930750000_665600000,4050.6372,22.466667
1368.1658325195312,35.423,4_1344000_930750000_2133000000,1573.4877,30.732164
1084.5501098632812,41.212,4_1344000_930750000_3199000000,1327.2063,37.653427
3924.166137695313,22.084,8_1344000_930750000_665600000,4042.339,22.273836
1362.0947875976562,35.319,8_1344000_930750000_2133000000,1556.5726,31.353512
1077.808349609375,42.014,8_1344000_930750000_3199000000,1338.0225,38.39218
3943.10205078125,22.08,12_1344000_930750000_665600000,4046.425,22.963099
1452.227294921875,34.321,12_1344000_930750000_2133000000,1612.1423,32.144802
1075.3959350585938,42.622,12_1344000_930750000_3199000000,1387.1515,39.252964
3928.376220703125,23.784,4_1344000_1134750000_665600000,4087.25,24.983265
1316.5426635742188,39.534,4_1344000_1134750000_2133000000,1467.5563,34.876144
991.7886352539062,47.91,4_1344000_1134750000_3199000000,1274.0454,42.19615
3921.796020507813,23.788,8_1344000_1134750000_665600000,4086.4084,24.918264
1317.6633911132812,39.534,8_1344000_1134750000_2133000000,1477.8942,35.539745
983.4205932617188,49.212,8_1344000_1134750000_3199000000,1290.08,42.96352
3936.68798828125,24.089,12_1344000_1134750000_665600000,4092.6382,25.871313
1315.54541015625,39.544,12_1344000_1134750000_2133000000,1536.1605,36.337112
985.4849243164062,48.619,12_1344000_1134750000_3199000000,1313.1487,43.882286
3910.6820068359375,26.094,4_1344000_1300500000_665600000,4108.898,27.608152
1299.0035400390625,44.063,4_1344000_1300500000_2133000000,1404.4799,38.243126
953.1663818359376,54.541,4_1344000_1300500000_3199000000,1244.0359,45.92392
3937.5283203125,26.194,8_1344000_1300500000_665600000,4108.8457,28.21437
1302.7013549804688,44.1515,8_1344000_1300500000_2133000000,1434.4877,38.951385
942.871124267578,55.336,8_1344000_1300500000_3199000000,1258.7303,46.73244
3918.5950927734375,26.197,12_1344000_1300500000_665600000,4119.906,28.963785
1291.0325927734375,44.547,12_1344000_1300500000_2133000000,1526.8944,39.76185
1030.7244262695312,52.729,12_1344000_1300500000_3199000000,1276.6136,47.71319
7884.53173828125,16.065,4_1651200_114750000_665600000,7814.426,17.076298
7859.7236328125,16.969,4_1651200_114750000_2133000000,7700.079,18.247446
7850.118408203125,17.873,4_1651200_114750000_3199000000,7674.8447,21.148005
7908.26220703125,16.065,8_1651200_114750000_665600000,7788.283,17.130924
7888.01220703125,16.969,8_1651200_114750000_2133000000,7663.1914,18.199703
7880.3359375,17.873,8_1651200_114750000_3199000000,7650.1084,20.816097
7884.700439453125,16.466,12_1651200_114750000_665600000,7786.64,17.47598
7861.63671875,17.37,12_1651200_114750000_2133000000,7630.0864,18.72676
7851.923828125,18.274,12_1651200_114750000_3199000000,7632.5293,21.245705
4148.832275390625,19.076,4_1651200_318750000_665600000,4329.833,18.249245
2865.26416015625,22.489,4_1651200_318750000_2133000000,2989.6633,21.147406
2849.29931640625,24.001,4_1651200_318750000_3199000000,2915.454,24.681496
4140.13232421875,19.076,8_1651200_318750000_665600000,4302.4805,18.309458
2869.8902587890625,22.489,8_1651200_318750000_2133000000,2894.3452,20.807472
2854.21484375,24.097,8_1651200_318750000_3199000000,2851.365,24.915262
4145.196533203125,19.477,12_1651200_318750000_665600000,4363.698,18.737598
2862.35205078125,22.89,12_1651200_318750000_2133000000,2896.536,21.293625
2844.6593017578125,24.397,12_1651200_318750000_3199000000,2883.8105,25.704481
3972.271606445313,19.682,4_1651200_522750000_665600000,4160.36,19.53289
1786.4495239257812,27.708,4_1651200_522750000_2133000000,2014.8666,23.952866
1757.57275390625,29.611,4_1651200_522750000_3199000000,1892.7277,28.762262
3956.7408447265625,19.682,8_1651200_522750000_665600000,4146.632,19.592302
1785.8363647460938,27.708,8_1651200_522750000_2133000000,1942.4143,23.56201
1757.2018432617188,29.611,8_1651200_522750000_3199000000,1831.3234,29.398605
3967.023681640625,20.083,12_1651200_522750000_665600000,4162.469,20.073233
1783.9667358398438,28.109,12_1651200_522750000_2133000000,1932.8135,24.065231
1755.7923583984375,30.012,12_1651200_522750000_3199000000,1813.8319,30.229406
3931.531005859375,20.878,4_1651200_726750000_665600000,4080.5845,20.962969
1467.5656127929688,31.821,4_1651200_726750000_2133000000,1716.6161,27.038097
1303.9596557617188,35.605,4_1651200_726750000_3199000000,1466.0992,33.260433
3928.897216796875,20.878,8_1651200_726750000_665600000,4069.5637,20.996801
1466.020751953125,31.821,8_1651200_726750000_2133000000,1682.3306,27.268385
1298.9701538085938,35.8595,8_1651200_726750000_3199000000,1432.0675,33.93359
3930.4951171875,21.278,12_1651200_726750000_665600000,4069.3845,21.49491
1465.2824096679688,32.222,12_1651200_726750000_2133000000,1698.2894,27.980255
1305.5018920898438,35.913,12_1651200_726750000_3199000000,1447.7543,34.839706
3913.301025390625,22.18,4_1651200_930750000_665600000,4067.6035,22.87725
1354.38671875,35.917,4_1651200_930750000_2133000000,1564.3463,30.791079
1055.4449462890625,43.215,4_1651200_930750000_3199000000,1305.257,37.801727
3908.168212890625,22.184,8_1651200_930750000_665600000,4062.3145,22.633059
1363.6495361328125,35.823,8_1651200_930750000_2133000000,1536.641,31.40237
1111.5471801757812,42.422,8_1651200_930750000_3199000000,1303.9657,38.548496
3921.191528320313,22.585,12_1651200_930750000_665600000,4062.9224,23.186304
1354.7526245117188,36.326,12_1651200_930750000_2133000000,1574.8556,32.176193
1057.350341796875,43.424,12_1651200_930750000_3199000000,1329.3593,39.512104
3917.8414306640634,24.183,4_1651200_1134750000_665600000,4104.4595,25.373068
1313.2421264648438,40.126,4_1651200_1134750000_2133000000,1437.4767,34.957233
975.7864074707032,48.9,4_1651200_1134750000_3199000000,1249.8173,42.384693
3922.0595703125,24.183,8_1651200_1134750000_665600000,4100.5054,25.047497
1303.4276733398438,40.527,8_1651200_1134750000_2133000000,1438.659,35.589825
967.0049743652344,49.702,8_1651200_1134750000_3199000000,1264.2739,43.236115
3912.388671875,24.584,12_1651200_1134750000_665600000,4105.0566,25.923689
1300.776123046875,40.527,12_1651200_1134750000_2133000000,1495.2072,36.458584
962.9271850585938,49.902,12_1651200_1134750000_3199000000,1281.0923,44.20264
3910.177734375,26.495,4_1651200_1300500000_665600000,4122.853,27.86925
1284.3402099609375,44.308,4_1651200_1300500000_2133000000,1389.0255,38.35899
934.6276245117188,56.029,4_1651200_1300500000_3199000000,1220.1887,46.170826
3936.6800537109375,26.489,8_1651200_1300500000_665600000,4122.1895,28.253601
1401.51025390625,43.143,8_1651200_1300500000_2133000000,1394.8395,39.064644
922.5975646972656,55.9295,8_1651200_1300500000_3199000000,1234.6454,47.06059
3911.459716796875,26.989,12_1651200_1300500000_665600000,4130.509,28.997795
1284.2531127929688,45.349,12_1651200_1300500000_2133000000,1485.9015,39.97266
929.3640747070312,56.531,12_1651200_1300500000_3199000000,1249.7457,48.02605
7884.528564453125,16.065,4_1958400_114750000_665600000,7863.5283,17.45516
7858.869873046875,17.07,4_1958400_114750000_2133000000,7715.1113,18.704203
7854.647216796875,17.873,4_1958400_114750000_3199000000,7665.737,21.574371
7911.127197265625,16.466,8_1958400_114750000_665600000,7826.126,17.553638
7886.5966796875,17.37,8_1958400_114750000_2133000000,7675.9204,18.626774
7879.7919921875,18.277,8_1958400_114750000_3199000000,7646.2085,21.131437
7880.64453125,16.867,12_1958400_114750000_665600000,7819.2197,17.946268
7855.835205078125,17.771,12_1958400_114750000_2133000000,7638.4844,19.161234
7852.919921875,18.5765,12_1958400_114750000_3199000000,7646.1157,21.412695
4152.428466796875,19.177,4_1958400_318750000_665600000,4341.2944,18.656042
2866.3848876953125,22.789,4_1958400_318750000_2133000000,2974.0405,21.651623
2849.8387451171875,24.097,4_1958400_318750000_3199000000,2907.1611,25.075363
4146.3232421875,19.48,8_1958400_318750000_665600000,4312.467,18.754566
2870.1822509765625,22.895,8_1958400_318750000_2133000000,2880.0664,21.22983
2853.1148681640625,24.498,8_1958400_318750000_3199000000,2831.181,25.035606
4151.060546875,19.979,12_1958400_318750000_665600000,4383.125,19.184269
2860.47998046875,23.296,12_1958400_318750000_2133000000,2901.933,21.680744
2843.552978515625,24.899,12_1958400_318750000_3199000000,2875.5427,25.889448
3974.004638671875,19.775,4_1958400_522750000_665600000,4167.8613,19.964132
1787.91162109375,27.708,4_1958400_522750000_2133000000,1981.297,24.421127
1757.98974609375,29.911,4_1958400_522750000_3199000000,1866.5289,29.00666
3965.88427734375,20.08,8_1958400_522750000_665600000,4152.0107,20.035152
1785.75341796875,28.109,8_1958400_522750000_2133000000,1914.5575,23.889275
1755.3636474609375,30.104,8_1958400_522750000_3199000000,1798.0704,29.578047
3974.248046875,20.481,12_1958400_522750000_665600000,4148.1055,20.498547
1783.6943359375,28.5065,12_1958400_522750000_2133000000,1902.8588,24.20327
1755.0054931640625,30.413,12_1958400_522750000_3199000000,1777.0771,30.510777
3935.35205078125,20.978,4_1958400_726750000_665600000,4090.1663,21.429102
1473.865234375,31.922,4_1958400_726750000_2133000000,1721.0314,27.43158
1303.4367065429688,35.913,4_1958400_726750000_3199000000,1452.0133,33.510777
3947.5380859375,21.279,8_1958400_726750000_665600000,4078.8174,21.41962
1556.34765625,31.613,8_1958400_726750000_2133000000,1670.1305,27.3663
1300.9815063476562,36.307,8_1958400_726750000_3199000000,1415.6664,34.21873
3939.013671875,21.679,12_1958400_726750000_665600000,4075.2302,21.926748
1471.0759887695312,32.616,12_1958400_726750000_2133000000,1666.7809,28.157097
1297.4757080078125,36.8,12_1958400_726750000_3199000000,1411.9061,35.178505
3925.5101318359375,22.485,4_1958400_930750000_665600000,4087.2502,23.416843
1369.7268676757812,35.73,4_1958400_930750000_2133000000,1567.8969,31.007149
1069.2943725585938,42.221,4_1958400_930750000_3199000000,1293.4589,38.126183
3927.033081054688,22.584,8_1958400_930750000_665600000,4082.3765,23.100012
1361.2135009765625,36.326,8_1958400_930750000_2133000000,1528.4056,31.56996
1059.2462768554688,42.716,8_1958400_930750000_3199000000,1284.6398,38.89088
3926.8408203125,22.989,12_1958400_930750000_665600000,4081.9756,23.58978
1358.4431762695312,36.719,12_1958400_930750000_2133000000,1567.4326,32.417244
1061.8881225585938,42.622,12_1958400_930750000_3199000000,1303.6183,39.871433
3917.466674804688,24.189,4_1958400_1134750000_665600000,4123.169,25.900028
1314.7901611328125,40.136,4_1958400_1134750000_2133000000,1450.0182,35.18678
973.1531982421876,48.951,4_1958400_1134750000_3199000000,1226.2709,42.761204
3909.671997070313,24.585,8_1958400_1134750000_665600000,4116.1416,25.380875
1316.8527221679688,40.487,8_1958400_1134750000_2133000000,1438.5703,35.848316
969.5255126953124,49.12,8_1958400_1134750000_3199000000,1240.5219,43.598217
3921.9541015625,24.986,12_1958400_1134750000_665600000,4119.7617,26.139105
1415.8016357421875,39.133,12_1958400_1134750000_2133000000,1487.4209,36.74626
968.76806640625,50.624,12_1958400_1134750000_3199000000,1258.9093,44.58156
