observed_time,observed_power,powermode,predicted_time,predicted_power
445.6782341003418,15.109,12_1036800_318750000_2133000000,454.0962,14.440438
441.9844150543213,15.713,12_1036800_318750000_3199000000,440.46863,15.3679695
527.2979736328125,14.503,12_1036800_318750000_665600000,544.7079,13.548755
899.8775482177734,14.404,12_1036800_114750000_2133000000,892.00635,14.152809
895.0402736663818,15.21,12_1036800_114750000_3199000000,905.49805,15.028075
911.4128351211548,13.699,12_1036800_114750000_665600000,936.49805,13.281915
293.34545135498047,19.029,12_1344000_1300500000_2133000000,337.2994,19.08325
282.26006031036377,19.938,12_1344000_1300500000_3199000000,347.74335,19.887499
417.86062717437744,18.726,12_1344000_1300500000_665600000,404.0194,18.215004
294.9047088623047,18.2785,12_1344000_1134750000_2133000000,302.48822,18.252098
282.7085256576538,18.933,12_1344000_1134750000_3199000000,313.48895,19.150753
417.9428815841675,16.919,12_1344000_1134750000_665600000,396.64642,17.32619
300.33063888549805,16.816,12_1344000_930750000_2133000000,287.72012,17.391293
286.7429256439209,18.122,12_1344000_930750000_3199000000,287.45404,18.351477
422.1682548522949,16.212,12_1344000_930750000_665600000,398.2693,16.2713
293.140172958374,16.214,12_1344000_726750000_2133000000,292.802,16.59655
285.84444522857666,17.5245,12_1344000_726750000_3199000000,282.2412,17.592464
436.1087083816528,15.509,12_1344000_726750000_665600000,409.81067,15.431763
320.12128829956055,15.9145,12_1344000_522750000_2133000000,321.58636,15.843639
316.8216943740845,16.618,12_1344000_522750000_3199000000,302.1198,16.866604
451.0805606842041,15.107,12_1344000_522750000_665600000,434.03717,14.639528
412.2803211212158,15.513,12_1344000_318750000_2133000000,403.1832,15.147491
408.3255529403687,16.621,12_1344000_318750000_3199000000,398.7589,16.180687
500.7988214492798,14.503,12_1344000_318750000_665600000,492.52188,14.025279
862.7821207046509,14.807,12_1344000_114750000_2133000000,844.9015,14.646357
863.572359085083,15.511,12_1344000_114750000_3199000000,861.37085,15.609423
881.1917304992676,13.998,12_1344000_114750000_665600000,880.43115,13.620682
