cores,cpu,gpu,mem,bs,predicted_power
4,2201600,114750000,3199000000,1,21.920513
8,2201600,114750000,665600000,1,15.933323
8,2201600,114750000,2133000000,1,16.993305
8,2201600,114750000,3199000000,1,19.217545
12,2201600,114750000,665600000,1,14.994491
12,2201600,114750000,2133000000,1,15.95291
12,2201600,114750000,3199000000,1,18.034334
4,2201600,318750000,665600000,1,17.949245
4,2201600,318750000,2133000000,1,18.54143
4,2201600,318750000,3199000000,1,20.618114
8,2201600,318750000,665600000,1,16.072523
8,2201600,318750000,2133000000,1,16.082525
8,2201600,318750000,3199000000,1,18.123507
12,2201600,318750000,665600000,1,16.14637
12,2201600,318750000,2133000000,1,15.718974
12,2201600,318750000,3199000000,1,17.509373
4,2201600,522750000,665600000,1,18.860653
4,2201600,522750000,2133000000,1,18.836971
4,2201600,522750000,3199000000,1,20.425879
8,2201600,522750000,665600000,1,17.781853
8,2201600,522750000,2133000000,1,16.95102
8,2201600,522750000,3199000000,1,18.533808
12,2201600,522750000,665600000,1,18.578144
12,2201600,522750000,2133000000,1,17.240025
12,2201600,522750000,3199000000,1,18.384392
4,2201600,726750000,665600000,1,20.550217
4,2201600,726750000,2133000000,1,20.09594
4,2201600,726750000,3199000000,1,21.167557
8,2201600,726750000,665600000,1,20.082611
8,2201600,726750000,2133000000,1,18.892847
8,2201600,726750000,3199000000,1,19.946106
12,2201600,726750000,665600000,1,21.504574
12,2201600,726750000,2133000000,1,20.08283
12,2201600,726750000,3199000000,1,20.30177
4,2201600,930750000,665600000,1,22.740318
4,2201600,930750000,2133000000,1,21.934437
4,2201600,930750000,3199000000,1,22.645443
8,2201600,930750000,665600000,1,22.879547
8,2201600,930750000,2133000000,1,21.711523
8,2201600,930750000,3199000000,1,21.991222
12,2201600,930750000,665600000,1,24.74516
12,2201600,930750000,2133000000,1,23.334785
12,2201600,930750000,3199000000,1,23.172873
4,2201600,1134750000,665600000,1,25.288765
4,2201600,1134750000,2133000000,1,24.39662
4,2201600,1134750000,3199000000,1,24.697605
8,2201600,1134750000,665600000,1,26.021036
8,2201600,1134750000,2133000000,1,24.806639
8,2201600,1134750000,3199000000,1,24.834633
12,2201600,1134750000,665600000,1,28.146875
12,2201600,1134750000,2133000000,1,26.722696
12,2201600,1134750000,3199000000,1,26.406242
4,2201600,1300500000,665600000,1,27.586296
4,2201600,1300500000,2133000000,1,26.727156
4,2201600,1300500000,3199000000,1,26.754532
8,2201600,1300500000,665600000,1,28.65658
8,2201600,1300500000,2133000000,1,27.426805
8,2201600,1300500000,3199000000,1,27.37788
12,2201600,1300500000,665600000,1,30.939465
12,2201600,1300500000,2133000000,1,29.532413
12,2201600,1300500000,3199000000,1,29.147398
4,422400,114750000,665600000,4,13.255502
4,422400,114750000,2133000000,4,13.426353
4,422400,114750000,3199000000,4,14.981609
8,422400,114750000,665600000,4,12.985524
8,422400,114750000,2133000000,4,12.296488
8,422400,114750000,3199000000,4,13.900248
12,422400,114750000,665600000,4,14.753797
12,422400,114750000,2133000000,4,13.827117
12,422400,114750000,3199000000,4,14.888202
4,422400,318750000,665600000,4,12.662599
4,422400,318750000,2133000000,4,11.865889
4,422400,318750000,3199000000,4,13.295939
8,422400,318750000,665600000,4,13.16693
8,422400,318750000,2133000000,4,11.502725
8,422400,318750000,3199000000,4,12.735919
12,422400,318750000,665600000,4,15.487278
12,422400,318750000,2133000000,4,13.635013
12,422400,318750000,3199000000,4,14.215177
4,422400,522750000,665600000,4,12.939532
4,422400,522750000,2133000000,4,11.070659
4,422400,522750000,3199000000,4,12.008763
8,422400,522750000,665600000,4,14.071542
8,422400,522750000,2133000000,4,11.713362
8,422400,522750000,3199000000,4,12.188344
12,422400,522750000,665600000,4,16.59608
12,422400,522750000,2133000000,4,14.499734
12,422400,522750000,3199000000,4,14.594482
4,422400,726750000,665600000,4,14.298631
4,422400,726750000,2133000000,4,12.076308
4,422400,726750000,3199000000,4,12.538886
8,422400,726750000,665600000,4,15.989482
8,422400,726750000,2133000000,4,13.742759
8,422400,726750000,3199000000,4,13.669585
12,422400,726750000,665600000,4,18.804213
12,422400,726750000,2133000000,4,17.115643
12,422400,726750000,3199000000,4,16.691916
4,422400,930750000,665600000,4,16.719866
4,422400,930750000,2133000000,4,14.580687
4,422400,930750000,3199000000,4,14.885271
8,422400,930750000,665600000,4,18.586288
8,422400,930750000,2133000000,4,16.680695
8,422400,930750000,3199000000,4,16.29684
12,422400,930750000,665600000,4,21.618244
12,422400,930750000,2133000000,4,20.202654
12,422400,930750000,3199000000,4,19.610748
4,422400,1134750000,665600000,4,19.572681
4,422400,1134750000,2133000000,4,17.631964
4,422400,1134750000,3199000000,4,17.61742
8,422400,1134750000,665600000,4,21.54049
8,422400,1134750000,2133000000,4,19.799229
8,422400,1134750000,3199000000,4,19.275692
12,422400,1134750000,665600000,4,24.7123
12,422400,1134750000,2133000000,4,23.336788
12,422400,1134750000,3199000000,4,22.645185
4,422400,1300500000,665600000,4,22.136745
4,422400,1300500000,2133000000,4,20.311234
4,422400,1300500000,3199000000,4,20.148792
8,422400,1300500000,665600000,4,24.175661
8,422400,1300500000,2133000000,4,22.438686
8,422400,1300500000,3199000000,4,21.795181
12,422400,1300500000,665600000,4,27.279282
12,422400,1300500000,2133000000,4,25.865778
12,422400,1300500000,3199000000,4,25.135712
4,729600,114750000,665600000,4,13.735329
4,729600,114750000,2133000000,4,14.256337
4,729600,114750000,3199000000,4,15.935219
8,729600,114750000,665600000,4,12.96189
8,729600,114750000,2133000000,4,12.529073
8,729600,114750000,3199000000,4,14.455632
12,729600,114750000,665600000,4,14.502754
12,729600,114750000,2133000000,4,13.635781
12,729600,114750000,3199000000,4,15.02397
4,729600,318750000,665600000,4,12.965713
4,729600,318750000,2133000000,4,12.496185
4,729600,318750000,3199000000,4,14.022769
8,729600,318750000,665600000,4,12.986128
8,729600,318750000,2133000000,4,11.213607
8,729600,318750000,3199000000,4,12.855178
12,729600,318750000,665600000,4,15.274947
12,729600,318750000,2133000000,4,13.46748
12,729600,318750000,3199000000,4,14.246808
4,729600,522750000,665600000,4,13.21066
4,729600,522750000,2133000000,4,11.392617
4,729600,522750000,3199000000,4,12.564395
8,729600,522750000,665600000,4,13.778371
8,729600,522750000,2133000000,4,11.465537
8,729600,522750000,3199000000,4,12.409022
12,729600,522750000,665600000,4,16.56504
12,729600,522750000,2133000000,4,14.617599
12,729600,522750000,3199000000,4,14.673553
4,729600,726750000,665600000,4,14.831896
4,729600,726750000,2133000000,4,12.747354
4,729600,726750000,3199000000,4,13.337235
8,729600,726750000,665600000,4,16.049028
8,729600,726750000,2133000000,4,13.955506
8,729600,726750000,3199000000,4,14.121669
12,729600,726750000,665600000,4,19.010645
12,729600,726750000,2133000000,4,17.457157
12,729600,726750000,3199000000,4,17.018621
4,729600,930750000,665600000,4,17.236526
4,729600,930750000,2133000000,4,15.368701
4,729600,930750000,3199000000,4,15.798404
8,729600,930750000,665600000,4,18.867748
8,729600,930750000,2133000000,4,16.986654
8,729600,930750000,3199000000,4,16.752014
12,729600,930750000,665600000,4,21.960735
12,729600,930750000,2133000000,4,20.578379
12,729600,930750000,3199000000,4,19.989504
4,729600,1134750000,665600000,4,20.138126
4,729600,1134750000,2133000000,4,18.47309
4,729600,1134750000,3199000000,4,18.534367
8,729600,1134750000,665600000,4,22.068907
8,729600,1134750000,2133000000,4,20.2416
8,729600,1134750000,3199000000,4,19.789244
12,729600,1134750000,665600000,4,25.070007
12,729600,1134750000,2133000000,4,23.714594
12,729600,1134750000,3199000000,4,23.063828
4,729600,1300500000,665600000,4,22.760548
4,729600,1300500000,2133000000,4,21.150309
4,729600,1300500000,3199000000,4,21.037262
8,729600,1300500000,665600000,4,24.743044
8,729600,1300500000,2133000000,4,23.008865
8,729600,1300500000,3199000000,4,22.4281
12,729600,1300500000,665600000,4,27.667135
12,729600,1300500000,2133000000,4,26.257996
12,729600,1300500000,3199000000,4,25.572916
4,1036800,114750000,665600000,4,14.497004
4,1036800,114750000,2133000000,4,15.258836
4,1036800,114750000,3199000000,4,17.013956
8,1036800,114750000,665600000,4,13.13981
8,1036800,114750000,2133000000,4,13.470972
8,1036800,114750000,3199000000,4,15.2593355
12,1036800,114750000,665600000,4,14.330367
12,1036800,114750000,2133000000,4,13.611056
12,1036800,114750000,3199000000,4,15.408692
4,1036800,318750000,665600000,4,13.612462
4,1036800,318750000,2133000000,4,13.243047
4,1036800,318750000,3199000000,4,14.9465065
8,1036800,318750000,665600000,4,12.983098
8,1036800,318750000,2133000000,4,11.22124
8,1036800,318750000,3199000000,4,13.301471
12,1036800,318750000,665600000,4,15.056491
12,1036800,318750000,2133000000,4,13.364923
12,1036800,318750000,3199000000,4,14.438015
4,1036800,522750000,665600000,4,13.974374
4,1036800,522750000,2133000000,4,12.305924
4,1036800,522750000,3199000000,4,13.606276
8,1036800,522750000,665600000,4,13.903906
8,1036800,522750000,2133000000,4,11.776154
8,1036800,522750000,3199000000,4,12.930832
12,1036800,522750000,665600000,4,16.759499
12,1036800,522750000,2133000000,4,14.995469
12,1036800,522750000,3199000000,4,15.067071
4,1036800,726750000,665600000,4,15.737112
4,1036800,726750000,2133000000,4,13.862297
4,1036800,726750000,3199000000,4,14.542401
8,1036800,726750000,665600000,4,16.306381
8,1036800,726750000,2133000000,4,14.374412
8,1036800,726750000,3199000000,4,14.788413
12,1036800,726750000,665600000,4,19.358448
12,1036800,726750000,2133000000,4,17.873028
12,1036800,726750000,3199000000,4,17.45176
4,1036800,930750000,665600000,4,17.9984
4,1036800,930750000,2133000000,4,16.369946
4,1036800,930750000,3199000000,4,16.752104
8,1036800,930750000,665600000,4,19.366417
8,1036800,930750000,2133000000,4,17.56423
8,1036800,930750000,3199000000,4,17.438505
12,1036800,930750000,665600000,4,22.361248
12,1036800,930750000,2133000000,4,20.99572
12,1036800,930750000,3199000000,4,20.417982
4,1036800,1134750000,665600000,4,20.87201
4,1036800,1134750000,2133000000,4,19.496088
4,1036800,1134750000,3199000000,4,19.521706
8,1036800,1134750000,665600000,4,22.660683
8,1036800,1134750000,2133000000,4,20.947237
8,1036800,1134750000,3199000000,4,20.601795
12,1036800,1134750000,665600000,4,25.565098
12,1036800,1134750000,2133000000,4,24.126637
12,1036800,1134750000,3199000000,4,23.496971
4,1036800,1300500000,665600000,4,23.473433
4,1036800,1300500000,2133000000,4,22.144333
4,1036800,1300500000,3199000000,4,22.085423
8,1036800,1300500000,665600000,4,25.395512
8,1036800,1300500000,2133000000,4,23.73654
8,1036800,1300500000,3199000000,4,23.31274
12,1036800,1300500000,665600000,4,28.250065
12,1036800,1300500000,2133000000,4,26.732922
12,1036800,1300500000,3199000000,4,26.051361
4,1344000,114750000,665600000,4,15.53551
4,1344000,114750000,2133000000,4,16.367683
4,1344000,114750000,3199000000,4,18.24485
8,1344000,114750000,665600000,4,13.548343
8,1344000,114750000,2133000000,4,14.521759
8,1344000,114750000,3199000000,4,16.380693
12,1344000,114750000,665600000,4,14.314173
12,1344000,114750000,2133000000,4,13.866505
12,1344000,114750000,3199000000,4,16.053394
4,1344000,318750000,665600000,4,14.554063
4,1344000,318750000,2133000000,4,14.369839
4,1344000,318750000,3199000000,4,16.04622
8,1344000,318750000,665600000,4,13.177415
8,1344000,318750000,2133000000,4,11.872115
