cores,cpu,gpu,mem,bs,predicted_time
8,729600,726750000,3199000000,1,60.28086
12,729600,726750000,665600000,1,1316.8696
12,729600,726750000,2133000000,1,444.08374
12,729600,726750000,3199000000,1,188.59825
4,729600,930750000,665600000,1,1020.51654
4,729600,930750000,2133000000,1,371.98767
4,729600,930750000,3199000000,1,230.18092
8,729600,930750000,665600000,1,1090.9988
8,729600,930750000,2133000000,1,370.6562
8,729600,930750000,3199000000,1,136.06343
12,729600,930750000,665600000,1,1477.0804
12,729600,930750000,2133000000,1,671.98444
12,729600,930750000,3199000000,1,293.82547
4,729600,1134750000,665600000,1,1228.1506
4,729600,1134750000,2133000000,1,565.7763
4,729600,1134750000,3199000000,1,310.56787
8,729600,1134750000,665600000,1,1337.0613
8,729600,1134750000,2133000000,1,602.25684
8,729600,1134750000,3199000000,1,294.133
12,729600,1134750000,665600000,1,1692.3575
12,729600,1134750000,2133000000,1,899.5417
12,729600,1134750000,3199000000,1,496.02618
4,729600,1300500000,665600000,1,1422.049
4,729600,1300500000,2133000000,1,753.65155
4,729600,1300500000,3199000000,1,455.78363
8,729600,1300500000,665600000,1,1533.2826
8,729600,1300500000,2133000000,1,806.9718
8,729600,1300500000,3199000000,1,453.95807
12,729600,1300500000,665600000,1,1860.0668
12,729600,1300500000,2133000000,1,1101.517
12,729600,1300500000,3199000000,1,675.72974
4,1036800,114750000,665600000,1,2571.384
4,1036800,114750000,2133000000,1,1480.039
4,1036800,114750000,3199000000,1,1718.6346
8,1036800,114750000,665600000,1,2110.629
8,1036800,114750000,2133000000,1,875.03326
8,1036800,114750000,3199000000,1,1065.4325
12,1036800,114750000,665600000,1,3248.7695
12,1036800,114750000,2133000000,1,2376.0862
12,1036800,114750000,3199000000,1,2570.5103
4,1036800,318750000,665600000,1,1376.4061
4,1036800,318750000,2133000000,1,511.5426
4,1036800,318750000,3199000000,1,540.9458
8,1036800,318750000,665600000,1,1183.465
8,1036800,318750000,2133000000,1,-10.173719
8,1036800,318750000,3199000000,1,58.702408
12,1036800,318750000,665600000,1,1503.2421
12,1036800,318750000,2133000000,1,253.64532
12,1036800,318750000,3199000000,1,274.7102
4,1036800,522750000,665600000,1,821.16125
4,1036800,522750000,2133000000,1,316.31378
4,1036800,522750000,3199000000,1,391.62683
8,1036800,522750000,665600000,1,697.667
8,1036800,522750000,2133000000,1,-3.9528072
8,1036800,522750000,3199000000,1,21.461544
12,1036800,522750000,665600000,1,1161.6434
12,1036800,522750000,2133000000,1,228.21019
12,1036800,522750000,3199000000,1,66.04121
4,1036800,726750000,665600000,1,871.308
4,1036800,726750000,2133000000,1,302.151
4,1036800,726750000,3199000000,1,283.9615
8,1036800,726750000,665600000,1,782.1112
8,1036800,726750000,2133000000,1,193.01118
8,1036800,726750000,3199000000,1,31.79727
12,1036800,726750000,665600000,1,1278.9767
12,1036800,726750000,2133000000,1,455.11853
12,1036800,726750000,3199000000,1,172.80974
4,1036800,930750000,665600000,1,1064.9135
4,1036800,930750000,2133000000,1,454.19733
4,1036800,930750000,3199000000,1,267.53653
8,1036800,930750000,665600000,1,1075.8007
8,1036800,930750000,2133000000,1,420.67236
8,1036800,930750000,3199000000,1,153.5238
12,1036800,930750000,665600000,1,1473.0424
12,1036800,930750000,2133000000,1,697.8105
12,1036800,930750000,3199000000,1,325.3407
4,1036800,1134750000,665600000,1,1283.5245
4,1036800,1134750000,2133000000,1,666.2611
4,1036800,1134750000,3199000000,1,397.73547
8,1036800,1134750000,665600000,1,1335.4823
8,1036800,1134750000,2133000000,1,664.87933
8,1036800,1134750000,3199000000,1,338.74268
12,1036800,1134750000,665600000,1,1702.7426
12,1036800,1134750000,2133000000,1,946.5642
12,1036800,1134750000,3199000000,1,541.4219
4,1036800,1300500000,665600000,1,1479.096
4,1036800,1300500000,2133000000,1,853.026
4,1036800,1300500000,3199000000,1,530.34674
8,1036800,1300500000,665600000,1,1540.3651
8,1036800,1300500000,2133000000,1,870.33936
8,1036800,1300500000,3199000000,1,508.43457
12,1036800,1300500000,665600000,1,1892.05
12,1036800,1300500000,2133000000,1,1150.5845
12,1036800,1300500000,3199000000,1,728.5749
4,1344000,114750000,665600000,1,2541.5273
4,1344000,114750000,2133000000,1,1658.6635
4,1344000,114750000,3199000000,1,1982.881
8,1344000,114750000,665600000,1,1837.8191
8,1344000,114750000,2133000000,1,542.31525
8,1344000,114750000,3199000000,1,1198.0619
12,1344000,114750000,665600000,1,2699.0166
12,1344000,114750000,2133000000,1,1785.161
12,1344000,114750000,3199000000,1,2071.9922
4,1344000,318750000,665600000,1,1353.8413
4,1344000,318750000,2133000000,1,523.815
4,1344000,318750000,3199000000,1,607.2612
8,1344000,318750000,665600000,1,996.39294
8,1344000,318750000,2133000000,1,-8.557887
8,1344000,318750000,3199000000,1,51.18596
12,1344000,318750000,665600000,1,1339.7614
12,1344000,318750000,2133000000,1,79.99738
12,1344000,318750000,3199000000,1,186.8465
4,1344000,522750000,665600000,1,909.7953
4,1344000,522750000,2133000000,1,358.08344
4,1344000,522750000,3199000000,1,409.39563
8,1344000,522750000,665600000,1,533.25446
8,1344000,522750000,2133000000,1,15.910926
8,1344000,522750000,3199000000,1,55.02716
12,1344000,522750000,665600000,1,1062.3375
12,1344000,522750000,2133000000,1,183.89046
12,1344000,522750000,3199000000,1,32.82781
4,1344000,726750000,665600000,1,967.1293
4,1344000,726750000,2133000000,1,403.8648
4,1344000,726750000,3199000000,1,324.00003
8,1344000,726750000,665600000,1,782.64355
8,1344000,726750000,2133000000,1,250.52592
8,1344000,726750000,3199000000,1,68.916985
12,1344000,726750000,665600000,1,1235.3085
12,1344000,726750000,2133000000,1,502.01715
12,1344000,726750000,3199000000,1,185.373
4,1344000,930750000,665600000,1,1153.5237
4,1344000,930750000,2133000000,1,550.85425
4,1344000,930750000,3199000000,1,327.49854
8,1344000,930750000,665600000,1,1102.6765
8,1344000,930750000,2133000000,1,483.9223
8,1344000,930750000,3199000000,1,229.22513
12,1344000,930750000,665600000,1,1468.5143
12,1344000,930750000,2133000000,1,752.63904
12,1344000,930750000,3199000000,1,375.91757
4,1344000,1134750000,665600000,1,1381.6035
4,1344000,1134750000,2133000000,1,769.46985
4,1344000,1134750000,3199000000,1,475.6998
8,1344000,1134750000,665600000,1,1371.3608
8,1344000,1134750000,2133000000,1,739.125
8,1344000,1134750000,3199000000,1,411.46542
12,1344000,1134750000,665600000,1,1731.8834
12,1344000,1134750000,2133000000,1,1007.16846
12,1344000,1134750000,3199000000,1,594.4763
4,1344000,1300500000,665600000,1,1585.8873
4,1344000,1300500000,2133000000,1,952.07007
4,1344000,1300500000,3199000000,1,607.219
8,1344000,1300500000,665600000,1,1589.0204
8,1344000,1300500000,2133000000,1,946.7468
8,1344000,1300500000,3199000000,1,582.376
12,1344000,1300500000,665600000,1,1934.7565
12,1344000,1300500000,2133000000,1,1216.4764
12,1344000,1300500000,3199000000,1,785.17487
4,1651200,114750000,665600000,1,2690.6433
4,1651200,114750000,2133000000,1,1936.151
4,1651200,114750000,3199000000,1,2281.2754
8,1651200,114750000,665600000,1,1714.4817
8,1651200,114750000,2133000000,1,766.3986
8,1651200,114750000,3199000000,1,1443.0077
12,1651200,114750000,665600000,1,2237.1104
12,1651200,114750000,2133000000,1,1240.3053
12,1651200,114750000,3199000000,1,1780.7672
4,1651200,318750000,665600000,1,1454.0809
4,1651200,318750000,2133000000,1,588.084
4,1651200,318750000,3199000000,1,749.28357
8,1651200,318750000,665600000,1,948.3091
8,1651200,318750000,2133000000,1,20.49331
8,1651200,318750000,3199000000,1,137.16118
12,1651200,318750000,665600000,1,1208.0485
12,1651200,318750000,2133000000,1,-10.8210535
12,1651200,318750000,3199000000,1,169.69876
4,1651200,522750000,665600000,1,1043.7311
4,1651200,522750000,2133000000,1,400.57532
4,1651200,522750000,3199000000,1,421.05847
8,1651200,522750000,665600000,1,662.64777
8,1651200,522750000,2133000000,1,153.7838
8,1651200,522750000,3199000000,1,118.30424
12,1651200,522750000,665600000,1,996.73785
12,1651200,522750000,2133000000,1,223.77533
12,1651200,522750000,3199000000,1,29.616274
4,1651200,726750000,665600000,1,1093.5701
4,1651200,726750000,2133000000,1,498.9843
4,1651200,726750000,3199000000,1,337.9491
8,1651200,726750000,665600000,1,924.91833
8,1651200,726750000,2133000000,1,377.96802
8,1651200,726750000,3199000000,1,160.82011
12,1651200,726750000,665600000,1,1204.6942
12,1651200,726750000,2133000000,1,557.11273
12,1651200,726750000,3199000000,1,217.55927
4,1651200,930750000,665600000,1,1280.8451
4,1651200,930750000,2133000000,1,663.2135
4,1651200,930750000,3199000000,1,416.16257
8,1651200,930750000,665600000,1,1217.2631
8,1651200,930750000,2133000000,1,616.54834
8,1651200,930750000,3199000000,1,336.8504
12,1651200,930750000,665600000,1,1503.0262
12,1651200,930750000,2133000000,1,820.6326
12,1651200,930750000,3199000000,1,431.5096
4,1651200,1134750000,665600000,1,1512.7694
4,1651200,1134750000,2133000000,1,873.2416
4,1651200,1134750000,3199000000,1,565.06665
8,1651200,1134750000,665600000,1,1469.7688
8,1651200,1134750000,2133000000,1,864.8053
8,1651200,1134750000,3199000000,1,523.2732
12,1651200,1134750000,665600000,1,1760.685
12,1651200,1134750000,2133000000,1,1079.6768
12,1651200,1134750000,3199000000,1,651.0763
4,1651200,1300500000,665600000,1,1712.8917
4,1651200,1300500000,2133000000,1,1053.2183
4,1651200,1300500000,3199000000,1,700.1393
8,1651200,1300500000,665600000,1,1680.5743
8,1651200,1300500000,2133000000,1,1066.3121
8,1651200,1300500000,3199000000,1,691.6249
12,1651200,1300500000,665600000,1,1965.3259
12,1651200,1300500000,2133000000,1,1290.2506
12,1651200,1300500000,3199000000,1,841.7748
4,1958400,114750000,665600000,1,2957.0266
4,1958400,114750000,2133000000,1,2149.381
4,1958400,114750000,3199000000,1,2499.153
8,1958400,114750000,665600000,1,1894.2006
8,1958400,114750000,2133000000,1,1153.58
8,1958400,114750000,3199000000,1,1750.223
12,1958400,114750000,665600000,1,1960.2823
12,1958400,114750000,2133000000,1,872.12354
12,1958400,114750000,3199000000,1,1713.9187
4,1958400,318750000,665600000,1,1624.1643
4,1958400,318750000,2133000000,1,662.778
4,1958400,318750000,3199000000,1,823.7271
8,1958400,318750000,665600000,1,1054.5143
8,1958400,318750000,2133000000,1,171.03386
8,1958400,318750000,3199000000,1,288.1341
12,1958400,318750000,665600000,1,1110.099
12,1958400,318750000,2133000000,1,50.789764
12,1958400,318750000,3199000000,1,211.48363
4,1958400,522750000,665600000,1,1228.6506
4,1958400,522750000,2133000000,1,504.2497
4,1958400,522750000,3199000000,1,424.07092
8,1958400,522750000,665600000,1,873.7798
8,1958400,522750000,2133000000,1,303.1383
8,1958400,522750000,3199000000,1,185.32454
12,1958400,522750000,665600000,1,970.3499
12,1958400,522750000,2133000000,1,293.75757
12,1958400,522750000,3199000000,1,70.89809
4,1958400,726750000,665600000,1,1277.5553
4,1958400,726750000,2133000000,1,597.8621
4,1958400,726750000,3199000000,1,388.02448
8,1958400,726750000,665600000,1,1104.0211
8,1958400,726750000,3199000000,1,275.06064
12,1958400,726750000,665600000,1,1234.0293
12,1958400,726750000,2133000000,1,618.56946
12,1958400,726750000,3199000000,1,278.52765
4,1958400,930750000,665600000,1,1437.222
4,1958400,930750000,2133000000,1,778.0306
4,1958400,930750000,3199000000,1,510.6308
8,1958400,930750000,665600000,1,1372.5164
8,1958400,930750000,2133000000,1,752.2461
8,1958400,930750000,3199000000,1,439.63074
12,1958400,930750000,665600000,1,1551.9017
12,1958400,930750000,2133000000,1,881.1671
12,1958400,930750000,3199000000,1,500.09628
4,1958400,1134750000,665600000,1,1647.5719
4,1958400,1134750000,2133000000,1,986.0985
4,1958400,1134750000,3199000000,1,661.41876
8,1958400,1134750000,665600000,1,1621.1127
8,1958400,1134750000,2133000000,1,1001.0182
8,1958400,1134750000,3199000000,1,638.2032
12,1958400,1134750000,665600000,1,1813.2255
12,1958400,1134750000,2133000000,1,1148.1367
12,1958400,1134750000,3199000000,1,719.2003
4,1958400,1300500000,665600000,1,1832.9813
4,1958400,1300500000,2133000000,1,1170.3195
4,1958400,1300500000,3199000000,1,806.62915
8,1958400,1300500000,665600000,1,1822.3936
8,1958400,1300500000,2133000000,1,1203.5554
8,1958400,1300500000,3199000000,1,811.4882
12,1958400,1300500000,665600000,1,2026.2288
12,1958400,1300500000,2133000000,1,1362.6678
12,1958400,1300500000,3199000000,1,914.62524
4,2201600,114750000,665600000,1,3231.45
4,2201600,114750000,2133000000,1,2245.683
4,2201600,114750000,3199000000,1,2588.384
8,2201600,114750000,665600000,1,2167.3716
8,2201600,114750000,2133000000,1,1499.8126
8,2201600,114750000,3199000000,1,2036.9296
12,2201600,114750000,665600000,1,1895.0482
12,2201600,114750000,2133000000,1,838.7732
12,2201600,114750000,3199000000,1,1796.2198
4,2201600,318750000,665600000,1,1813.5675
4,2201600,318750000,2133000000,1,774.7538
4,2201600,318750000,3199000000,1,880.55676
8,2201600,318750000,665600000,1,1190.5131
8,2201600,318750000,2133000000,1,347.84525
8,2201600,318750000,3199000000,1,454.0313
12,2201600,318750000,665600000,1,1092.7819
12,2201600,318750000,2133000000,1,160.27855
12,2201600,318750000,3199000000,1,277.8312
4,2201600,522750000,665600000,1,1392.2543
4,2201600,522750000,2133000000,1,613.47125
4,2201600,522750000,3199000000,1,468.33167
8,2201600,522750000,665600000,1,1060.713
8,2201600,522750000,2133000000,1,424.43344
8,2201600,522750000,3199000000,1,241.62206
12,2201600,522750000,665600000,1,1024.2838
12,2201600,522750000,2133000000,1,395.0943
12,2201600,522750000,3199000000,1,144.10158
4,2201600,726750000,665600000,1,1421.1188
4,2201600,726750000,2133000000,1,702.6269
4,2201600,726750000,3199000000,1,466.94653
8,2201600,726750000,665600000,1,1268.426
8,2201600,726750000,2133000000,1,626.0572
8,2201600,726750000,3199000000,1,367.14288
12,2201600,726750000,665600000,1,1309.9147
12,2201600,726750000,2133000000,1,700.62695
12,2201600,726750000,3199000000,1,352.94897
4,2201600,930750000,665600000,1,1556.6046
4,2201600,930750000,2133000000,1,869.2561
4,2201600,930750000,3199000000,1,589.9827
8,2201600,930750000,665600000,1,1499.0919
8,2201600,930750000,2133000000,1,861.99927
8,2201600,930750000,3199000000,1,533.3232
12,2201600,930750000,665600000,1,1610.2316
12,2201600,930750000,2133000000,1,961.993
12,2201600,930750000,3199000000,1,570.852
4,2201600,1134750000,665600000,1,1754.5549
4,2201600,1134750000,2133000000,1,1082.5519
4,2201600,1134750000,3199000000,1,742.79663
8,2201600,1134750000,665600000,1,1746.3344
8,2201600,1134750000,2133000000,1,1109.9913
8,2201600,1134750000,3199000000,1,728.8822
12,2201600,1134750000,665600000,1,1872.1495
12,2201600,1134750000,2133000000,1,1221.8785
12,2201600,1134750000,3199000000,1,801.39624
4,2201600,1300500000,665600000,1,1939.161
4,2201600,1300500000,2133000000,1,1270.5424
4,2201600,1300500000,3199000000,1,902.6389
8,2201600,1300500000,665600000,1,1945.7185
8,2201600,1300500000,2133000000,1,1312.5287
8,2201600,1300500000,3199000000,1,911.7037
12,2201600,1300500000,665600000,1,2083.7405
12,2201600,1300500000,2133000000,1,1432.0826
12,2201600,1300500000,3199000000,1,1001.14923
4,422400,114750000,665600000,4,3756.071
4,422400,114750000,2133000000,4,2526.8157
4,422400,114750000,3199000000,4,2508.6882
8,422400,114750000,665600000,4,4162.635
8,422400,114750000,2133000000,4,3275.2312
8,422400,114750000,3199000000,4,3124.8123
12,422400,114750000,665600000,4,5506.67
12,422400,114750000,2133000000,4,4716.451
12,422400,114750000,3199000000,4,4727.83
4,422400,318750000,665600000,4,2398.9065
4,422400,318750000,2133000000,4,997.56885
4,422400,318750000,3199000000,4,820.3463
8,422400,318750000,665600000,4,2214.9993
8,422400,318750000,2133000000,4,711.529
8,422400,318750000,3199000000,4,479.81168
12,422400,318750000,665600000,4,2502.606
12,422400,318750000,2133000000,4,1013.79156
12,422400,318750000,3199000000,4,1014.90845
4,422400,522750000,665600000,4,1437.8358
4,422400,522750000,2133000000,4,651.63074
4,422400,522750000,3199000000,4,584.4252
8,422400,522750000,665600000,4,1541.288
8,422400,522750000,2133000000,4,357.8532
8,422400,522750000,3199000000,4,240.62935
12,422400,522750000,665600000,4,1849.9102
12,422400,522750000,2133000000,4,585.6243
12,422400,522750000,3199000000,4,420.88998
4,422400,726750000,665600000,4,1166.0641
4,422400,726750000,2133000000,4,461.74628
4,422400,726750000,3199000000,4,432.8484
8,422400,726750000,665600000,4,1246.2633
8,422400,726750000,2133000000,4,307.29712
8,422400,726750000,3199000000,4,161.22789
12,422400,726750000,665600000,4,1584.3121
12,422400,726750000,2133000000,4,619.46375
12,422400,726750000,3199000000,4,325.72278
4,422400,930750000,665600000,4,1266.7666
4,422400,930750000,2133000000,4,469.10602
4,422400,930750000,3199000000,4,312.7713
8,422400,930750000,665600000,4,1342.5243
8,422400,930750000,2133000000,4,457.99448
8,422400,930750000,3199000000,4,175.98463
12,422400,930750000,665600000,4,1701.7477
12,422400,930750000,2133000000,4,782.65857
12,422400,930750000,3199000000,4,362.9041
4,422400,1134750000,665600000,4,1405.9526
4,422400,1134750000,2133000000,4,652.6347
4,422400,1134750000,3199000000,4,339.545
8,422400,1134750000,665600000,4,1509.6248
8,422400,1134750000,2133000000,4,671.1205
8,422400,1134750000,3199000000,4,303.0594
12,422400,1134750000,665600000,4,1872.734
12,422400,1134750000,2133000000,4,973.5558
12,422400,1134750000,3199000000,4,540.4939
4,422400,1300500000,665600000,4,1565.8007
4,422400,1300500000,2133000000,4,812.571
4,422400,1300500000,3199000000,4,477.0487
8,422400,1300500000,665600000,4,1673.2506
8,422400,1300500000,2133000000,4,856.92664
8,422400,1300500000,3199000000,4,467.96646
12,422400,1300500000,665600000,4,2012.1855
12,422400,1300500000,2133000000,4,1162.6891
12,422400,1300500000,3199000000,4,717.996
4,729600,114750000,665600000,4,3494.8318
4,729600,114750000,2133000000,4,2380.923
4,729600,114750000,3199000000,4,2478.4792
8,729600,114750000,665600000,4,3411.2139
8,729600,114750000,2133000000,4,2534.4187
8,729600,114750000,3199000000,4,2535.992
12,729600,114750000,665600000,4,4860.5386
12,729600,114750000,2133000000,4,3988.953
12,729600,114750000,3199000000,4,4093.2754
4,729600,318750000,665600000,4,2105.4768
4,729600,318750000,2133000000,4,846.8184
4,729600,318750000,3199000000,4,768.2534
8,729600,318750000,665600000,4,1914.9681
8,729600,318750000,2133000000,4,319.7653
8,729600,318750000,3199000000,4,265.81628
12,729600,318750000,665600000,4,2230.1614
12,729600,318750000,2133000000,4,715.61926
12,729600,318750000,3199000000,4,709.6664
4,729600,522750000,665600000,4,1286.7428
4,729600,522750000,2133000000,4,546.0957
4,729600,522750000,3199000000,4,533.46783
8,729600,522750000,665600000,4,1334.0881
8,729600,522750000,2133000000,4,167.72545
8,729600,522750000,3199000000,4,126.36657
12,729600,522750000,665600000,4,1686.2203
12,729600,522750000,2133000000,4,465.12927
12,729600,522750000,3199000000,4,280.72757
4,729600,726750000,665600000,4,1119.04
4,729600,726750000,2133000000,4,392.86597
4,729600,726750000,3199000000,4,382.26517
8,729600,726750000,665600000,4,1147.2429
8,729600,726750000,2133000000,4,247.70445
8,729600,726750000,3199000000,4,111.33559
12,729600,726750000,665600000,4,1530.4496
12,729600,726750000,2133000000,4,589.93677
12,729600,726750000,3199000000,4,242.70892
4,729600,930750000,665600000,4,1241.7845
4,729600,930750000,2133000000,4,496.91858
4,729600,930750000,3199000000,4,304.99835
8,729600,930750000,665600000,4,1283.9694
8,729600,930750000,2133000000,4,448.9697
8,729600,930750000,3199000000,4,171.36063
12,729600,930750000,665600000,4,1672.161
12,729600,930750000,2133000000,4,773.82214
12,729600,930750000,3199000000,4,358.60266
4,729600,1134750000,665600000,4,1419.8849
4,729600,1134750000,2133000000,4,690.16614
4,729600,1134750000,3199000000,4,399.5486
8,729600,1134750000,665600000,4,1479.3309
8,729600,1134750000,2133000000,4,681.5328
8,729600,1134750000,3199000000,4,341.43524
12,729600,1134750000,665600000,4,1845.9764
12,729600,1134750000,2133000000,4,1001.0931
12,729600,1134750000,3199000000,4,565.12354
4,729600,1300500000,665600000,4,1594.576
4,729600,1300500000,2133000000,4,869.1715
4,729600,1300500000,3199000000,4,527.47174
8,729600,1300500000,665600000,4,1668.2871
8,729600,1300500000,2133000000,4,887.3146
8,729600,1300500000,3199000000,4,512.7525
12,729600,1300500000,665600000,4,1998.0822
12,729600,1300500000,2133000000,4,1200.5343
12,729600,1300500000,3199000000,4,750.07715
4,1036800,114750000,665600000,4,3413.3152
4,1036800,114750000,2133000000,4,2447.597
4,1036800,114750000,3199000000,4,2635.0208
8,1036800,114750000,665600000,4,2816.1648
8,1036800,114750000,2133000000,4,1922.1772
8,1036800,114750000,3199000000,4,2255.1223
12,1036800,114750000,665600000,4,4251.8594
12,1036800,114750000,2133000000,4,3365.2258
12,1036800,114750000,3199000000,4,3511.8496
4,1036800,318750000,665600000,4,1946.4271
4,1036800,318750000,2133000000,4,813.7168
4,1036800,318750000,3199000000,4,793.12524
8,1036800,318750000,665600000,4,1723.5082
8,1036800,318750000,2133000000,4,48.9402
8,1036800,318750000,3199000000,4,172.6908
12,1036800,318750000,665600000,4,2000.7915
12,1036800,318750000,2133000000,4,491.03088
12,1036800,318750000,3199000000,4,479.8151
4,1036800,522750000,665600000,4,1233.0043
4,1036800,522750000,2133000000,4,509.6548
4,1036800,522750000,3199000000,4,525.79004
8,1036800,522750000,665600000,4,1143.5106
8,1036800,522750000,2133000000,4,78.18256
8,1036800,522750000,3199000000,4,67.039955
12,1036800,522750000,665600000,4,1537.7001
12,1036800,522750000,2133000000,4,399.55853
12,1036800,522750000,3199000000,4,175.9463
4,1036800,726750000,665600000,4,1143.4247
4,1036800,726750000,2133000000,4,417.74756
4,1036800,726750000,3199000000,4,396.57172
8,1036800,726750000,665600000,4,1063.8761
8,1036800,726750000,2133000000,4,260.0898
8,1036800,726750000,3199000000,4,85.17823
12,1036800,726750000,665600000,4,1504.2373
12,1036800,726750000,2133000000,4,576.85046
12,1036800,726750000,3199000000,4,214.61609
4,1036800,930750000,665600000,4,1282.2191
4,1036800,930750000,2133000000,4,556.3984
4,1036800,930750000,3199000000,4,350.3794
8,1036800,930750000,665600000,4,1250.7445
8,1036800,930750000,2133000000,4,486.45877
8,1036800,930750000,3199000000,4,207.48912
12,1036800,930750000,665600000,4,1659.2013
12,1036800,930750000,2133000000,4,796.1179
12,1036800,930750000,3199000000,4,385.93744
4,1036800,1134750000,665600000,4,1472.1625
4,1036800,1134750000,2133000000,4,769.50867
4,1036800,1134750000,3199000000,4,472.96753
8,1036800,1134750000,665600000,4,1485.7755
8,1036800,1134750000,2133000000,4,738.21454
8,1036800,1134750000,3199000000,4,391.2851
12,1036800,1134750000,665600000,4,1843.6647
12,1036800,1134750000,2133000000,4,1044.8126
12,1036800,1134750000,3199000000,4,605.6577
4,1036800,1300500000,665600000,4,1659.102
4,1036800,1300500000,2133000000,4,954.94336
4,1036800,1300500000,3199000000,4,603.85974
8,1036800,1300500000,665600000,4,1679.5645
8,1036800,1300500000,2133000000,4,946.7186
8,1036800,1300500000,3199000000,4,568.3889
12,1036800,1300500000,665600000,4,2017.8096
12,1036800,1300500000,2133000000,4,1247.8422
12,1036800,1300500000,3199000000,4,794.3873
4,1344000,114750000,665600000,4,3474.3757
4,1344000,114750000,2133000000,4,2649.6165
4,1344000,114750000,3199000000,4,2879.1338
8,1344000,114750000,665600000,4,2512.981
8,1344000,114750000,2133000000,4,1714.6302
8,1344000,114750000,3199000000,4,2254.4758
12,1344000,114750000,665600000,4,3708.3618
12,1344000,114750000,2133000000,4,2838.162
