cores,cpu,gpu,mem,predicted_power
8.0,422400.0,114750000.0,665600000.0,14.745754
8.0,422400.0,114750000.0,2133000000.0,16.539406
8.0,422400.0,114750000.0,3199000000.0,16.684135
8.0,422400.0,318750000.0,665600000.0,16.239594
8.0,422400.0,318750000.0,2133000000.0,18.033194
8.0,422400.0,318750000.0,3199000000.0,18.643229
8.0,422400.0,522750000.0,665600000.0,16.87413
8.0,422400.0,522750000.0,2133000000.0,18.862534
8.0,422400.0,522750000.0,3199000000.0,20.04505
8.0,422400.0,726750000.0,665600000.0,17.383974
8.0,422400.0,726750000.0,2133000000.0,19.449986
8.0,422400.0,726750000.0,3199000000.0,21.075417
8.0,422400.0,930750000.0,665600000.0,17.90836
8.0,422400.0,930750000.0,2133000000.0,20.428139
8.0,422400.0,930750000.0,3199000000.0,22.186619
8.0,422400.0,1134750000.0,665600000.0,18.341818
8.0,422400.0,1134750000.0,2133000000.0,21.55614
8.0,422400.0,1134750000.0,3199000000.0,22.269909
8.0,422400.0,1300500000.0,665600000.0,19.030487
8.0,422400.0,1300500000.0,2133000000.0,22.520935
8.0,422400.0,1300500000.0,3199000000.0,23.047798
8.0,729600.0,114750000.0,665600000.0,14.948013
8.0,729600.0,114750000.0,2133000000.0,16.675968
8.0,729600.0,114750000.0,3199000000.0,16.953215
8.0,729600.0,318750000.0,665600000.0,16.365685
8.0,729600.0,318750000.0,2133000000.0,18.50759
8.0,729600.0,318750000.0,3199000000.0,19.549377
8.0,729600.0,522750000.0,665600000.0,16.94071
8.0,729600.0,522750000.0,2133000000.0,19.708822
8.0,729600.0,522750000.0,3199000000.0,21.35763
8.0,729600.0,726750000.0,665600000.0,17.42983
8.0,729600.0,726750000.0,2133000000.0,20.83937
8.0,729600.0,726750000.0,3199000000.0,22.573753
8.0,729600.0,930750000.0,665600000.0,18.099209
8.0,729600.0,930750000.0,2133000000.0,21.913088
8.0,729600.0,930750000.0,3199000000.0,23.179724
8.0,729600.0,1134750000.0,665600000.0,19.077255
8.0,729600.0,1134750000.0,2133000000.0,23.013765
8.0,729600.0,1134750000.0,3199000000.0,23.538553
8.0,729600.0,1300500000.0,665600000.0,20.119707
8.0,729600.0,1300500000.0,2133000000.0,23.586061
8.0,729600.0,1300500000.0,3199000000.0,25.77104
8.0,1036800.0,114750000.0,665600000.0,15.095045
8.0,1036800.0,114750000.0,2133000000.0,16.752913
8.0,1036800.0,114750000.0,3199000000.0,16.948662
8.0,1036800.0,318750000.0,665600000.0,16.47478
8.0,1036800.0,318750000.0,2133000000.0,18.950167
8.0,1036800.0,318750000.0,3199000000.0,20.14374
8.0,1036800.0,522750000.0,665600000.0,16.981045
8.0,1036800.0,522750000.0,2133000000.0,20.433903
8.0,1036800.0,522750000.0,3199000000.0,22.695747
8.0,1036800.0,726750000.0,665600000.0,17.488407
8.0,1036800.0,726750000.0,2133000000.0,21.878115
8.0,1036800.0,726750000.0,3199000000.0,24.17349
8.0,1036800.0,930750000.0,665600000.0,18.412352
8.0,1036800.0,930750000.0,2133000000.0,23.224998
8.0,1036800.0,930750000.0,3199000000.0,24.270882
8.0,1036800.0,1134750000.0,665600000.0,19.774982
8.0,1036800.0,1134750000.0,2133000000.0,24.419588
8.0,1036800.0,1134750000.0,3199000000.0,26.643427
8.0,1036800.0,1300500000.0,665600000.0,20.843107
8.0,1036800.0,1300500000.0,2133000000.0,25.101833
8.0,1036800.0,1300500000.0,3199000000.0,30.015615
8.0,1344000.0,114750000.0,665600000.0,15.20324
8.0,1344000.0,114750000.0,2133000000.0,16.760618
8.0,1344000.0,114750000.0,3199000000.0,16.941143
8.0,1344000.0,318750000.0,665600000.0,16.595638
8.0,1344000.0,318750000.0,2133000000.0,19.371355
8.0,1344000.0,318750000.0,3199000000.0,20.85147
8.0,1344000.0,522750000.0,665600000.0,16.98071
8.0,1344000.0,522750000.0,2133000000.0,21.243267
8.0,1344000.0,522750000.0,3199000000.0,23.705643
8.0,1344000.0,726750000.0,665600000.0,17.567623
8.0,1344000.0,726750000.0,2133000000.0,22.767263
8.0,1344000.0,726750000.0,3199000000.0,25.008572
8.0,1344000.0,930750000.0,665600000.0,18.769604
8.0,1344000.0,930750000.0,2133000000.0,24.258686
8.0,1344000.0,930750000.0,3199000000.0,26.589916
8.0,1344000.0,1134750000.0,665600000.0,20.11802
8.0,1344000.0,1134750000.0,2133000000.0,25.65812
8.0,1344000.0,1134750000.0,3199000000.0,30.670029
8.0,1344000.0,1300500000.0,665600000.0,21.30686
8.0,1344000.0,1300500000.0,2133000000.0,27.685469
8.0,1344000.0,1300500000.0,3199000000.0,33.233566
8.0,1651200.0,114750000.0,665600000.0,15.312871
8.0,1651200.0,114750000.0,2133000000.0,16.662828
8.0,1651200.0,114750000.0,3199000000.0,17.156054
8.0,1651200.0,318750000.0,665600000.0,16.630959
8.0,1651200.0,318750000.0,2133000000.0,19.894182
8.0,1651200.0,318750000.0,3199000000.0,21.619137
8.0,1651200.0,522750000.0,665600000.0,17.113108
8.0,1651200.0,522750000.0,2133000000.0,22.135416
8.0,1651200.0,522750000.0,3199000000.0,24.541471
8.0,1651200.0,726750000.0,665600000.0,17.82047
8.0,1651200.0,726750000.0,2133000000.0,23.616112
8.0,1651200.0,726750000.0,3199000000.0,26.736416
8.0,1651200.0,930750000.0,665600000.0,18.984705
8.0,1651200.0,930750000.0,2133000000.0,25.313967
8.0,1651200.0,930750000.0,3199000000.0,30.088142
8.0,1651200.0,1134750000.0,665600000.0,20.313889
8.0,1651200.0,1134750000.0,2133000000.0,27.432922
8.0,1651200.0,1134750000.0,3199000000.0,33.465782
8.0,1651200.0,1300500000.0,665600000.0,21.991512
8.0,1651200.0,1300500000.0,2133000000.0,29.515018
8.0,1651200.0,1300500000.0,3199000000.0,36.192894
8.0,1958400.0,114750000.0,665600000.0,15.44686
8.0,1958400.0,114750000.0,2133000000.0,16.82507
8.0,1958400.0,114750000.0,3199000000.0,18.11263
8.0,1958400.0,318750000.0,665600000.0,16.698086
8.0,1958400.0,318750000.0,2133000000.0,20.546743
8.0,1958400.0,318750000.0,3199000000.0,22.363428
8.0,1958400.0,522750000.0,665600000.0,17.289366
8.0,1958400.0,522750000.0,2133000000.0,22.802095
8.0,1958400.0,522750000.0,3199000000.0,25.608217
8.0,1958400.0,726750000.0,665600000.0,18.203861
8.0,1958400.0,726750000.0,2133000000.0,24.374279
8.0,1958400.0,726750000.0,3199000000.0,29.237135
8.0,1958400.0,930750000.0,665600000.0,19.418674
8.0,1958400.0,930750000.0,2133000000.0,26.210987
8.0,1958400.0,930750000.0,3199000000.0,32.86724
8.0,1958400.0,1134750000.0,665600000.0,21.143858
8.0,1958400.0,1134750000.0,2133000000.0,28.904749
8.0,1958400.0,1134750000.0,3199000000.0,36.2004
8.0,1958400.0,1300500000.0,665600000.0,23.042614
8.0,1958400.0,1300500000.0,2133000000.0,31.509483
8.0,1958400.0,1300500000.0,3199000000.0,38.865574
8.0,2201600.0,114750000.0,665600000.0,15.682304
8.0,2201600.0,114750000.0,2133000000.0,17.373287
8.0,2201600.0,114750000.0,3199000000.0,18.932978
8.0,2201600.0,318750000.0,665600000.0,16.795092
8.0,2201600.0,318750000.0,2133000000.0,20.864983
8.0,2201600.0,318750000.0,3199000000.0,23.091702
8.0,2201600.0,522750000.0,665600000.0,17.497583
8.0,2201600.0,522750000.0,2133000000.0,23.214634
8.0,2201600.0,522750000.0,3199000000.0,27.08578
8.0,2201600.0,726750000.0,665600000.0,18.553194
8.0,2201600.0,726750000.0,2133000000.0,24.93799
8.0,2201600.0,726750000.0,3199000000.0,31.01153
8.0,2201600.0,930750000.0,665600000.0,20.1261
8.0,2201600.0,930750000.0,2133000000.0,27.134146
8.0,2201600.0,930750000.0,3199000000.0,34.694973
8.0,2201600.0,1134750000.0,665600000.0,21.970846
8.0,2201600.0,1134750000.0,2133000000.0,30.35563
8.0,2201600.0,1134750000.0,3199000000.0,37.999332
8.0,2201600.0,1300500000.0,665600000.0,23.948029
8.0,2201600.0,1300500000.0,2133000000.0,33.09419
8.0,2201600.0,1300500000.0,3199000000.0,40.61412
12.0,422400.0,114750000.0,665600000.0,15.031738
12.0,422400.0,114750000.0,2133000000.0,16.781712
12.0,422400.0,114750000.0,3199000000.0,16.781385
12.0,422400.0,318750000.0,665600000.0,16.285566
12.0,422400.0,318750000.0,2133000000.0,18.077173
12.0,422400.0,318750000.0,3199000000.0,18.872993
12.0,422400.0,522750000.0,665600000.0,16.973564
12.0,422400.0,522750000.0,2133000000.0,18.840467
12.0,422400.0,522750000.0,3199000000.0,20.335823
12.0,422400.0,726750000.0,665600000.0,17.49333
12.0,422400.0,726750000.0,2133000000.0,19.660355
12.0,422400.0,726750000.0,3199000000.0,21.296053
12.0,422400.0,930750000.0,665600000.0,17.99404
12.0,422400.0,930750000.0,2133000000.0,20.71603
12.0,422400.0,930750000.0,3199000000.0,21.631994
12.0,422400.0,1134750000.0,665600000.0,18.662191
12.0,422400.0,1134750000.0,2133000000.0,21.709288
12.0,422400.0,1134750000.0,3199000000.0,22.220251
12.0,422400.0,1300500000.0,665600000.0,19.40462
12.0,422400.0,1300500000.0,2133000000.0,22.34888
12.0,422400.0,1300500000.0,3199000000.0,23.438124
12.0,729600.0,114750000.0,665600000.0,15.224929
12.0,729600.0,114750000.0,2133000000.0,16.940016
12.0,729600.0,114750000.0,3199000000.0,17.127066
12.0,729600.0,318750000.0,665600000.0,16.403366
12.0,729600.0,318750000.0,2133000000.0,18.825052
12.0,729600.0,318750000.0,3199000000.0,20.228348
12.0,729600.0,522750000.0,665600000.0,17.059877
12.0,729600.0,522750000.0,2133000000.0,20.157272
12.0,729600.0,522750000.0,3199000000.0,21.861431
12.0,729600.0,726750000.0,665600000.0,17.696325
12.0,729600.0,726750000.0,2133000000.0,21.300356
12.0,729600.0,726750000.0,3199000000.0,22.685709
12.0,729600.0,930750000.0,665600000.0,18.658857
12.0,729600.0,930750000.0,2133000000.0,22.304209
12.0,729600.0,930750000.0,3199000000.0,22.785284
12.0,729600.0,1134750000.0,665600000.0,19.74332
12.0,729600.0,1134750000.0,2133000000.0,22.98192
12.0,729600.0,1134750000.0,3199000000.0,23.861118
12.0,729600.0,1300500000.0,665600000.0,20.57032
12.0,729600.0,1300500000.0,2133000000.0,23.526115
12.0,729600.0,1300500000.0,3199000000.0,25.46529
12.0,1036800.0,114750000.0,665600000.0,15.385607
12.0,1036800.0,114750000.0,2133000000.0,17.051796
12.0,1036800.0,114750000.0,3199000000.0,17.291471
12.0,1036800.0,318750000.0,665600000.0,16.590008
12.0,1036800.0,318750000.0,2133000000.0,19.494135
12.0,1036800.0,318750000.0,3199000000.0,21.179768
12.0,1036800.0,522750000.0,665600000.0,17.261198
12.0,1036800.0,522750000.0,2133000000.0,21.215347
12.0,1036800.0,522750000.0,3199000000.0,23.421366
12.0,1036800.0,726750000.0,665600000.0,18.047949
12.0,1036800.0,726750000.0,2133000000.0,22.751236
12.0,1036800.0,726750000.0,3199000000.0,23.574942
12.0,1036800.0,930750000.0,665600000.0,19.101688
12.0,1036800.0,930750000.0,2133000000.0,23.843658
12.0,1036800.0,930750000.0,3199000000.0,24.069399
12.0,1036800.0,1134750000.0,665600000.0,20.350727
12.0,1036800.0,1134750000.0,2133000000.0,23.97939
12.0,1036800.0,1134750000.0,3199000000.0,25.97108
12.0,1036800.0,1300500000.0,665600000.0,21.260786
12.0,1036800.0,1300500000.0,2133000000.0,25.065424
12.0,1036800.0,1300500000.0,3199000000.0,29.035717
12.0,1344000.0,114750000.0,665600000.0,15.482665
12.0,1344000.0,114750000.0,2133000000.0,17.126554
12.0,1344000.0,114750000.0,3199000000.0,17.929384
12.0,1344000.0,318750000.0,665600000.0,16.816628
12.0,1344000.0,318750000.0,2133000000.0,20.271217
12.0,1344000.0,318750000.0,3199000000.0,21.943253
12.0,1344000.0,522750000.0,665600000.0,17.44199
12.0,1344000.0,522750000.0,2133000000.0,22.158724
12.0,1344000.0,522750000.0,3199000000.0,24.474512
12.0,1344000.0,726750000.0,665600000.0,18.22737
12.0,1344000.0,726750000.0,2133000000.0,23.594025
12.0,1344000.0,726750000.0,3199000000.0,24.587812
12.0,1344000.0,930750000.0,665600000.0,19.383526
12.0,1344000.0,930750000.0,2133000000.0,24.493322
12.0,1344000.0,930750000.0,3199000000.0,26.020784
12.0,1344000.0,1134750000.0,665600000.0,20.745918
12.0,1344000.0,1134750000.0,2133000000.0,25.340498
12.0,1344000.0,1134750000.0,3199000000.0,29.905167
12.0,1344000.0,1300500000.0,665600000.0,21.770613
12.0,1344000.0,1300500000.0,2133000000.0,27.251972
12.0,1344000.0,1300500000.0,3199000000.0,32.995335
12.0,1651200.0,114750000.0,665600000.0,15.614576
12.0,1651200.0,114750000.0,2133000000.0,17.65106
12.0,1651200.0,114750000.0,3199000000.0,18.89922
12.0,1651200.0,318750000.0,665600000.0,17.047005
12.0,1651200.0,318750000.0,2133000000.0,21.004133
12.0,1651200.0,318750000.0,3199000000.0,22.660759
12.0,1651200.0,522750000.0,665600000.0,17.716747
12.0,1651200.0,522750000.0,2133000000.0,22.970785
12.0,1651200.0,522750000.0,3199000000.0,25.371119
12.0,1651200.0,726750000.0,665600000.0,18.458591
12.0,1651200.0,726750000.0,2133000000.0,24.294174
12.0,1651200.0,726750000.0,3199000000.0,25.833393
12.0,1651200.0,930750000.0,665600000.0,19.645927
12.0,1651200.0,930750000.0,2133000000.0,25.30788
12.0,1651200.0,930750000.0,3199000000.0,29.566332
12.0,1651200.0,1134750000.0,665600000.0,20.932352
12.0,1651200.0,1134750000.0,2133000000.0,27.4741
12.0,1651200.0,1134750000.0,3199000000.0,33.378002
12.0,1651200.0,1300500000.0,665600000.0,22.351574
12.0,1651200.0,1300500000.0,2133000000.0,29.446867
12.0,1651200.0,1300500000.0,3199000000.0,36.096073
12.0,1958400.0,114750000.0,665600000.0,16.043854
12.0,1958400.0,114750000.0,2133000000.0,18.444483
12.0,1958400.0,114750000.0,3199000000.0,19.915194
12.0,1958400.0,318750000.0,665600000.0,17.284693
12.0,1958400.0,318750000.0,2133000000.0,21.552683
12.0,1958400.0,318750000.0,3199000000.0,23.342089
12.0,1958400.0,522750000.0,665600000.0,17.914066
12.0,1958400.0,522750000.0,2133000000.0,23.446138
12.0,1958400.0,522750000.0,3199000000.0,26.141558
12.0,1958400.0,726750000.0,665600000.0,18.827452
12.0,1958400.0,726750000.0,2133000000.0,24.714737
12.0,1958400.0,726750000.0,3199000000.0,29.208744
12.0,1958400.0,930750000.0,665600000.0,20.036718
12.0,1958400.0,930750000.0,2133000000.0,26.470757
12.0,1958400.0,930750000.0,3199000000.0,32.698837
12.0,1958400.0,1134750000.0,665600000.0,21.521566
12.0,1958400.0,1134750000.0,2133000000.0,28.908358
12.0,1958400.0,1134750000.0,3199000000.0,36.00362
12.0,1958400.0,1300500000.0,665600000.0,23.351162
12.0,1958400.0,1300500000.0,2133000000.0,31.290783
12.0,1958400.0,1300500000.0,3199000000.0,38.65342
12.0,2201600.0,114750000.0,665600000.0,16.334278
12.0,2201600.0,114750000.0,2133000000.0,19.020746
12.0,2201600.0,114750000.0,3199000000.0,20.658682
12.0,2201600.0,318750000.0,665600000.0,17.43085
12.0,2201600.0,318750000.0,2133000000.0,21.849144
12.0,2201600.0,318750000.0,3199000000.0,23.85885
12.0,2201600.0,522750000.0,665600000.0,18.111166
12.0,2201600.0,522750000.0,2133000000.0,23.730186
12.0,2201600.0,522750000.0,3199000000.0,27.152565
12.0,2201600.0,726750000.0,665600000.0,19.170906
12.0,2201600.0,726750000.0,2133000000.0,25.129505
12.0,2201600.0,726750000.0,3199000000.0,31.023933
12.0,2201600.0,930750000.0,665600000.0,20.427551
12.0,2201600.0,930750000.0,2133000000.0,27.371275
12.0,2201600.0,930750000.0,3199000000.0,34.58007
12.0,2201600.0,1134750000.0,665600000.0,22.438389
12.0,2201600.0,1134750000.0,2133000000.0,30.224766
12.0,2201600.0,1134750000.0,3199000000.0,37.81656
12.0,2201600.0,1300500000.0,665600000.0,24.235935
12.0,2201600.0,1300500000.0,2133000000.0,32.88634
12.0,2201600.0,1300500000.0,3199000000.0,40.39778
