cores,cpu,gpu,mem,bs,predicted_power
12,1036800,522750000,665600000,1,19.802126
12,1036800,522750000,2133000000,1,18.347158
12,1036800,522750000,3199000000,1,18.064322
4,1036800,726750000,665600000,1,15.966395
4,1036800,726750000,2133000000,1,14.563206
4,1036800,726750000,3199000000,1,16.199863
8,1036800,726750000,665600000,1,18.91967
8,1036800,726750000,2133000000,1,16.922796
8,1036800,726750000,3199000000,1,17.352825
12,1036800,726750000,665600000,1,24.719965
12,1036800,726750000,2133000000,1,23.47095
12,1036800,726750000,3199000000,1,22.89663
4,1036800,930750000,665600000,1,19.927261
4,1036800,930750000,2133000000,1,18.458117
4,1036800,930750000,3199000000,1,19.21531
8,1036800,930750000,665600000,1,24.01634
8,1036800,930750000,2133000000,1,22.315542
8,1036800,930750000,3199000000,1,22.25458
12,1036800,930750000,665600000,1,30.090673
12,1036800,930750000,2133000000,1,28.83967
12,1036800,930750000,3199000000,1,28.213955
4,1036800,1134750000,665600000,1,24.845488
4,1036800,1134750000,2133000000,1,23.378561
4,1036800,1134750000,3199000000,1,23.734364
8,1036800,1134750000,665600000,1,29.410963
8,1036800,1134750000,2133000000,1,27.827978
8,1036800,1134750000,3199000000,1,27.5036
12,1036800,1134750000,665600000,1,35.522003
12,1036800,1134750000,2133000000,1,34.27167
12,1036800,1134750000,3199000000,1,33.678703
4,1036800,1300500000,665600000,1,29.013636
4,1036800,1300500000,2133000000,1,27.595243
4,1036800,1300500000,3199000000,1,27.766058
8,1036800,1300500000,665600000,1,33.83233
8,1036800,1300500000,2133000000,1,32.337677
8,1036800,1300500000,3199000000,1,31.926847
12,1036800,1300500000,665600000,1,40.005512
12,1036800,1300500000,2133000000,1,38.73417
12,1036800,1300500000,3199000000,1,38.13101
4,1344000,114750000,665600000,1,15.955665
4,1344000,114750000,2133000000,1,17.298386
4,1344000,114750000,3199000000,1,19.076485
8,1344000,114750000,665600000,1,13.855852
8,1344000,114750000,2133000000,1,14.543563
8,1344000,114750000,3199000000,1,16.277763
12,1344000,114750000,665600000,1,14.511301
12,1344000,114750000,2133000000,1,13.611306
12,1344000,114750000,3199000000,1,15.777447
4,1344000,318750000,665600000,1,14.799368
4,1344000,318750000,2133000000,1,15.604116
4,1344000,318750000,3199000000,1,17.477911
8,1344000,318750000,665600000,1,13.690315
8,1344000,318750000,2133000000,1,12.317665
8,1344000,318750000,3199000000,1,14.961309
12,1344000,318750000,665600000,1,16.444712
12,1344000,318750000,2133000000,1,14.586405
12,1344000,318750000,3199000000,1,16.032545
4,1344000,522750000,665600000,1,14.843179
4,1344000,522750000,2133000000,1,14.670016
4,1344000,522750000,3199000000,1,17.065845
8,1344000,522750000,665600000,1,16.205523
8,1344000,522750000,2133000000,1,13.616356
8,1344000,522750000,3199000000,1,15.514179
12,1344000,522750000,665600000,1,20.63418
12,1344000,522750000,2133000000,1,19.42784
12,1344000,522750000,3199000000,1,19.350094
4,1344000,726750000,665600000,1,17.385504
4,1344000,726750000,2133000000,1,16.39406
4,1344000,726750000,3199000000,1,18.143635
8,1344000,726750000,665600000,1,20.224077
8,1344000,726750000,2133000000,1,18.353941
8,1344000,726750000,3199000000,1,18.970007
12,1344000,726750000,665600000,1,25.796854
12,1344000,726750000,2133000000,1,24.655478
12,1344000,726750000,3199000000,1,24.211876
4,1344000,930750000,665600000,1,21.506319
4,1344000,930750000,2133000000,1,20.306215
4,1344000,930750000,3199000000,1,21.053207
8,1344000,930750000,665600000,1,25.34727
8,1344000,930750000,2133000000,1,23.707407
8,1344000,930750000,3199000000,1,23.80509
12,1344000,930750000,665600000,1,31.303907
12,1344000,930750000,2133000000,1,30.062551
12,1344000,930750000,3199000000,1,29.490263
4,1344000,1134750000,665600000,1,26.403803
4,1344000,1134750000,2133000000,1,25.1151
4,1344000,1134750000,3199000000,1,25.449894
8,1344000,1134750000,665600000,1,30.751886
8,1344000,1134750000,2133000000,1,29.240395
8,1344000,1134750000,3199000000,1,29.003523
12,1344000,1134750000,665600000,1,36.766777
12,1344000,1134750000,2133000000,1,35.52403
12,1344000,1134750000,3199000000,1,34.97292
4,1344000,1300500000,665600000,1,30.526167
4,1344000,1300500000,2133000000,1,29.256624
4,1344000,1300500000,3199000000,1,29.403734
8,1344000,1300500000,665600000,1,35.201073
8,1344000,1300500000,2133000000,1,33.764534
8,1344000,1300500000,3199000000,1,33.4141
12,1344000,1300500000,665600000,1,41.261417
12,1344000,1300500000,2133000000,1,40.005245
12,1344000,1300500000,3199000000,1,39.443165
4,1651200,114750000,665600000,1,17.380312
4,1651200,114750000,2133000000,1,18.777243
4,1651200,114750000,3199000000,1,20.423237
8,1651200,114750000,665600000,1,14.470165
8,1651200,114750000,2133000000,1,15.600437
8,1651200,114750000,3199000000,1,17.51098
12,1651200,114750000,665600000,1,14.442683
12,1651200,114750000,2133000000,1,13.7853365
12,1651200,114750000,3199000000,1,16.497847
4,1651200,318750000,665600000,1,16.167265
4,1651200,318750000,2133000000,1,17.112211
4,1651200,318750000,3199000000,1,19.108736
8,1651200,318750000,665600000,1,14.497531
8,1651200,318750000,2133000000,1,13.885452
8,1651200,318750000,3199000000,1,16.66171
12,1651200,318750000,665600000,1,16.925207
12,1651200,318750000,2133000000,1,15.5814905
12,1651200,318750000,3199000000,1,17.28922
4,1651200,522750000,665600000,1,16.450878
4,1651200,522750000,2133000000,1,16.55586
4,1651200,522750000,3199000000,1,19.03974
8,1651200,522750000,665600000,1,17.608395
8,1651200,522750000,2133000000,1,15.761156
8,1651200,522750000,3199000000,1,17.608908
12,1651200,522750000,665600000,1,21.53866
12,1651200,522750000,2133000000,1,20.49608
12,1651200,522750000,3199000000,1,20.785486
4,1651200,726750000,665600000,1,19.084564
4,1651200,726750000,2133000000,1,18.516079
4,1651200,726750000,3199000000,1,20.327486
8,1651200,726750000,665600000,1,21.818243
8,1651200,726750000,2133000000,1,20.195574
8,1651200,726750000,3199000000,1,20.880678
12,1651200,726750000,665600000,1,26.941704
12,1651200,726750000,2133000000,1,25.8817
12,1651200,726750000,3199000000,1,25.654192
4,1651200,930750000,665600000,1,23.267633
4,1651200,930750000,2133000000,1,22.379297
4,1651200,930750000,3199000000,1,23.164167
8,1651200,930750000,665600000,1,26.887186
8,1651200,930750000,2133000000,1,25.384087
8,1651200,930750000,3199000000,1,25.519667
12,1651200,930750000,665600000,1,32.51023
12,1651200,930750000,2133000000,1,31.296797
12,1651200,930750000,3199000000,1,30.947157
4,1651200,1134750000,665600000,1,28.07566
4,1651200,1134750000,2133000000,1,26.968712
4,1651200,1134750000,3199000000,1,27.4076
8,1651200,1134750000,665600000,1,32.240772
8,1651200,1134750000,2133000000,1,30.831118
8,1651200,1134750000,3199000000,1,30.624775
12,1651200,1134750000,665600000,1,38.059532
12,1651200,1134750000,2133000000,1,36.82512
12,1651200,1134750000,3199000000,1,36.40497
4,1651200,1300500000,665600000,1,32.104195
4,1651200,1300500000,2133000000,1,31.041021
4,1651200,1300500000,3199000000,1,31.226332
8,1651200,1300500000,665600000,1,36.63163
8,1651200,1300500000,2133000000,1,35.330864
8,1651200,1300500000,3199000000,1,34.954685
12,1651200,1300500000,665600000,1,42.524338
12,1651200,1300500000,2133000000,1,41.354553
12,1651200,1300500000,3199000000,1,40.907944
4,1958400,114750000,665600000,1,18.881315
4,1958400,114750000,2133000000,1,20.347395
4,1958400,114750000,3199000000,1,21.955359
8,1958400,114750000,665600000,1,15.453228
8,1958400,114750000,2133000000,1,16.927492
8,1958400,114750000,3199000000,1,19.073315
12,1958400,114750000,665600000,1,14.828503
12,1958400,114750000,2133000000,1,14.50527
12,1958400,114750000,3199000000,1,17.61973
4,1958400,318750000,665600000,1,17.765537
4,1958400,318750000,2133000000,1,18.85725
4,1958400,318750000,3199000000,1,20.928957
8,1958400,318750000,665600000,1,15.86389
8,1958400,318750000,2133000000,1,15.982429
8,1958400,318750000,3199000000,1,18.734745
12,1958400,318750000,665600000,1,17.846561
12,1958400,318750000,2133000000,1,16.860636
12,1958400,318750000,3199000000,1,18.852503
4,1958400,522750000,665600000,1,18.259048
4,1958400,522750000,2133000000,1,18.82736
4,1958400,522750000,3199000000,1,21.203398
8,1958400,522750000,665600000,1,19.195559
8,1958400,522750000,2133000000,1,18.21654
8,1958400,522750000,3199000000,1,19.947252
12,1958400,522750000,665600000,1,22.70415
12,1958400,522750000,2133000000,1,21.765156
12,1958400,522750000,3199000000,1,22.500769
4,1958400,726750000,665600000,1,21.054678
4,1958400,726750000,2133000000,1,20.886013
4,1958400,726750000,3199000000,1,22.612713
8,1958400,726750000,665600000,1,23.611162
8,1958400,726750000,2133000000,1,22.369818
8,1958400,726750000,3199000000,1,23.039896
12,1958400,726750000,665600000,1,28.160208
12,1958400,726750000,2133000000,1,27.22365
12,1958400,726750000,3199000000,1,27.278805
4,1958400,930750000,665600000,1,25.19805
4,1958400,930750000,2133000000,1,24.63605
4,1958400,930750000,3199000000,1,25.441862
8,1958400,930750000,665600000,1,28.593653
8,1958400,930750000,2133000000,1,27.224697
8,1958400,930750000,3199000000,1,27.45324
12,1958400,930750000,665600000,1,33.777817
12,1958400,930750000,2133000000,1,32.730766
12,1958400,930750000,3199000000,1,32.52587
4,1958400,1134750000,665600000,1,29.819084
4,1958400,1134750000,2133000000,1,29.028177
4,1958400,1134750000,3199000000,1,29.51062
8,1958400,1134750000,665600000,1,33.851097
8,1958400,1134750000,2133000000,1,32.539886
8,1958400,1134750000,3199000000,1,32.431564
12,1958400,1134750000,665600000,1,39.40814
12,1958400,1134750000,2133000000,1,38.276955
12,1958400,1134750000,3199000000,1,37.952114
4,1958400,1300500000,665600000,1,33.78054
4,1958400,1300500000,2133000000,1,32.950645
4,1958400,1300500000,3199000000,1,33.24637
8,1958400,1300500000,665600000,1,38.177216
8,1958400,1300500000,2133000000,1,36.96431
8,1958400,1300500000,3199000000,1,36.719215
12,1958400,1300500000,665600000,1,43.876648
12,1958400,1300500000,2133000000,1,42.80983
12,1958400,1300500000,3199000000,1,42.42457
4,2201600,114750000,665600000,1,20.18365
4,2201600,114750000,2133000000,1,21.60113
4,2201600,114750000,3199000000,1,23.276068
8,2201600,114750000,665600000,1,16.485577
8,2201600,114750000,2133000000,1,18.096022
8,2201600,114750000,3199000000,1,20.536085
12,2201600,114750000,665600000,1,15.514446
12,2201600,114750000,2133000000,1,15.710274
12,2201600,114750000,3199000000,1,18.877092
4,2201600,318750000,665600000,1,19.135702
4,2201600,318750000,2133000000,1,20.367773
4,2201600,318750000,3199000000,1,22.55826
8,2201600,318750000,665600000,1,17.296064
8,2201600,318750000,2133000000,1,17.885447
8,2201600,318750000,3199000000,1,20.539045
12,2201600,318750000,665600000,1,18.874361
12,2201600,318750000,2133000000,1,18.295012
12,2201600,318750000,3199000000,1,20.480537
4,2201600,522750000,665600000,1,19.856844
4,2201600,522750000,2133000000,1,20.702225
4,2201600,522750000,3199000000,1,23.03438
8,2201600,522750000,665600000,1,20.587933
8,2201600,522750000,2133000000,1,20.245266
8,2201600,522750000,3199000000,1,21.953394
12,2201600,522750000,665600000,1,23.80129
12,2201600,522750000,2133000000,1,23.073246
12,2201600,522750000,3199000000,1,24.051489
4,2201600,726750000,665600000,1,22.757008
4,2201600,726750000,2133000000,1,22.855125
4,2201600,726750000,3199000000,1,24.520805
8,2201600,726750000,665600000,1,25.09671
8,2201600,726750000,2133000000,1,24.162981
8,2201600,726750000,3199000000,1,24.906738
12,2201600,726750000,665600000,1,29.278845
12,2201600,726750000,2133000000,1,28.443085
12,2201600,726750000,3199000000,1,28.7344
4,2201600,930750000,665600000,1,26.791952
4,2201600,930750000,2133000000,1,26.50459
4,2201600,930750000,3199000000,1,27.329353
8,2201600,930750000,665600000,1,29.99829
8,2201600,930750000,2133000000,1,28.882132
8,2201600,930750000,3199000000,1,29.170073
12,2201600,930750000,665600000,1,34.85637
12,2201600,930750000,2133000000,1,33.956482
12,2201600,930750000,3199000000,1,33.832645
4,2201600,1134750000,665600000,1,31.291021
4,2201600,1134750000,2133000000,1,30.783735
4,2201600,1134750000,3199000000,1,31.253935
8,2201600,1134750000,665600000,1,35.177532
8,2201600,1134750000,2133000000,1,34.00383
8,2201600,1134750000,3199000000,1,34.01461
12,2201600,1134750000,665600000,1,40.450905
12,2201600,1134750000,2133000000,1,39.471153
12,2201600,1134750000,3199000000,1,39.209827
4,2201600,1300500000,665600000,1,35.191605
4,2201600,1300500000,2133000000,1,34.588364
4,2201600,1300500000,3199000000,1,34.908924
8,2201600,1300500000,665600000,1,39.4533
8,2201600,1300500000,2133000000,1,38.345863
8,2201600,1300500000,3199000000,1,38.221584
12,2201600,1300500000,665600000,1,44.980118
12,2201600,1300500000,2133000000,1,44.002457
12,2201600,1300500000,3199000000,1,43.64724
4,422400,114750000,665600000,4,13.093397
4,422400,114750000,2133000000,4,14.487584
4,422400,114750000,3199000000,4,16.395908
8,422400,114750000,665600000,4,13.503985
8,422400,114750000,2133000000,4,13.105918
8,422400,114750000,3199000000,4,14.781622
12,422400,114750000,665600000,4,15.673554
12,422400,114750000,2133000000,4,15.039318
12,422400,114750000,3199000000,4,15.7584915
4,422400,318750000,665600000,4,12.443539
4,422400,318750000,2133000000,4,12.97255
4,422400,318750000,3199000000,4,14.800737
8,422400,318750000,665600000,4,13.4291525
8,422400,318750000,2133000000,4,11.973958
8,422400,318750000,3199000000,4,13.218168
12,422400,318750000,665600000,4,17.004654
12,422400,318750000,2133000000,4,14.929556
12,422400,318750000,3199000000,4,15.39663
4,422400,522750000,665600000,4,12.8375225
4,422400,522750000,2133000000,4,12.197029
4,422400,522750000,3199000000,4,13.615376
8,422400,522750000,665600000,4,14.871339
8,422400,522750000,2133000000,4,12.188087
8,422400,522750000,3199000000,4,13.123775
12,422400,522750000,665600000,4,19.534723
12,422400,522750000,2133000000,4,17.141687
12,422400,522750000,3199000000,4,17.04135
4,422400,726750000,665600000,4,14.798128
4,422400,726750000,2133000000,4,12.807372
4,422400,726750000,3199000000,4,13.975899
8,422400,726750000,665600000,4,17.97166
8,422400,726750000,2133000000,4,15.652927
8,422400,726750000,3199000000,4,15.664149
12,422400,726750000,665600000,4,23.46831
12,422400,726750000,2133000000,4,21.924585
12,422400,726750000,3199000000,4,21.447746
4,422400,930750000,665600000,4,18.33495
4,422400,930750000,2133000000,4,16.25704
4,422400,930750000,3199000000,4,16.94515
8,422400,930750000,665600000,4,22.537214
8,422400,930750000,2133000000,4,20.873545
8,422400,930750000,3199000000,4,20.393652
12,422400,930750000,665600000,4,28.5521
12,422400,930750000,2133000000,4,27.238457
12,422400,930750000,3199000000,4,26.62459
4,422400,1134750000,665600000,4,22.763777
4,422400,1134750000,2133000000,4,21.211348
4,422400,1134750000,3199000000,4,21.39418
8,422400,1134750000,665600000,4,27.756437
8,422400,1134750000,2133000000,4,26.218163
8,422400,1134750000,3199000000,4,25.570602
12,422400,1134750000,665600000,4,33.92521
12,422400,1134750000,2133000000,4,32.634872
12,422400,1134750000,3199000000,4,32.0244
4,422400,1300500000,665600000,4,26.931349
4,422400,1300500000,2133000000,4,25.50524
4,422400,1300500000,3199000000,4,25.36444
8,422400,1300500000,665600000,4,32.12112
8,422400,1300500000,2133000000,4,30.66737
8,422400,1300500000,3199000000,4,29.953396
12,422400,1300500000,665600000,4,38.402565
12,422400,1300500000,2133000000,4,37.09899
12,422400,1300500000,3199000000,4,36.486164
4,729600,114750000,665600000,4,13.746226
4,729600,114750000,2133000000,4,15.324132
4,729600,114750000,3199000000,4,17.297455
8,729600,114750000,665600000,4,13.527005
8,729600,114750000,2133000000,4,13.3848
8,729600,114750000,3199000000,4,15.27307
12,729600,114750000,665600000,4,15.378262
12,729600,114750000,2133000000,4,14.6518345
12,729600,114750000,3199000000,4,15.773867
4,729600,318750000,665600000,4,12.924679
4,729600,318750000,2133000000,4,13.790754
4,729600,318750000,3199000000,4,15.662554
8,729600,318750000,665600000,4,13.4615135
8,729600,318750000,2133000000,4,11.847958
8,729600,318750000,3199000000,4,13.555073
12,729600,318750000,665600000,4,16.932713
12,729600,318750000,2133000000,4,14.815226
12,729600,318750000,3199000000,4,15.513308
4,729600,522750000,665600000,4,13.227096
4,729600,522750000,2133000000,4,12.77029
4,729600,522750000,3199000000,4,14.543858
8,729600,522750000,665600000,4,15.138955
8,729600,522750000,2133000000,4,12.144939
8,729600,522750000,3199000000,4,13.583034
12,729600,522750000,665600000,4,19.83076
12,729600,522750000,2133000000,4,18.073689
12,729600,522750000,3199000000,4,17.718658
4,729600,726750000,665600000,4,15.507909
4,729600,726750000,2133000000,4,13.690009
4,729600,726750000,3199000000,4,15.070677
8,729600,726750000,665600000,4,18.712273
8,729600,726750000,2133000000,4,16.545244
8,729600,726750000,3199000000,4,16.690393
12,729600,726750000,665600000,4,24.49246
12,729600,726750000,2133000000,4,23.134375
12,729600,726750000,3199000000,4,22.51545
4,729600,930750000,665600000,4,19.279106
4,729600,930750000,2133000000,4,17.5147
4,729600,930750000,3199000000,4,18.204536
8,729600,930750000,665600000,4,23.561325
8,729600,930750000,2133000000,4,21.856657
8,729600,930750000,3199000000,4,21.578672
12,729600,930750000,665600000,4,29.734625
12,729600,930750000,2133000000,4,28.467821
12,729600,930750000,3199000000,4,27.787123
4,729600,1134750000,665600000,4,24.035082
4,729600,1134750000,2133000000,4,22.472206
4,729600,1134750000,3199000000,4,22.776758
8,729600,1134750000,665600000,4,28.90958
8,729600,1134750000,2133000000,4,27.310366
8,729600,1134750000,3199000000,4,26.780607
12,729600,1134750000,665600000,4,35.128258
12,729600,1134750000,2133000000,4,33.871063
12,729600,1134750000,3199000000,4,33.230034
4,729600,1300500000,665600000,4,28.182762
4,729600,1300500000,2133000000,4,26.772783
4,729600,1300500000,3199000000,4,26.806204
8,729600,1300500000,665600000,4,33.270588
8,729600,1300500000,2133000000,4,31.788645
8,729600,1300500000,3199000000,4,31.213001
12,729600,1300500000,665600000,4,39.55873
12,729600,1300500000,2133000000,4,38.317432
12,729600,1300500000,3199000000,4,37.670525
4,1036800,114750000,665600000,4,14.718513
4,1036800,114750000,2133000000,4,16.426561
4,1036800,114750000,3199000000,4,18.305681
8,1036800,114750000,665600000,4,13.77306
8,1036800,114750000,2133000000,4,14.102974
8,1036800,114750000,3199000000,4,15.987188
12,1036800,114750000,665600000,4,15.190124
12,1036800,114750000,2133000000,4,14.29476
12,1036800,114750000,3199000000,4,15.889564
4,1036800,318750000,665600000,4,13.823995
4,1036800,318750000,2133000000,4,14.812563
4,1036800,318750000,3199000000,4,16.708218
8,1036800,318750000,665600000,4,13.78964
8,1036800,318750000,2133000000,4,12.082722
8,1036800,318750000,3199000000,4,14.326816
12,1036800,318750000,665600000,4,16.939268
12,1036800,318750000,2133000000,4,14.817968
12,1036800,318750000,3199000000,4,15.896355
4,1036800,522750000,665600000,4,14.137247
4,1036800,522750000,2133000000,4,13.8552065
4,1036800,522750000,3199000000,4,15.915029
8,1036800,522750000,665600000,4,15.835683
8,1036800,522750000,2133000000,4,12.852138
8,1036800,522750000,3199000000,4,14.581841
12,1036800,522750000,665600000,4,20.52055
12,1036800,522750000,2133000000,4,19.183205
12,1036800,522750000,3199000000,4,18.835175
4,1036800,726750000,665600000,4,16.650492
4,1036800,726750000,2133000000,4,15.155312
4,1036800,726750000,3199000000,4,16.733889
8,1036800,726750000,665600000,4,19.678476
8,1036800,726750000,2133000000,4,17.599417
8,1036800,726750000,3199000000,4,17.996832
12,1036800,726750000,665600000,4,25.498842
12,1036800,726750000,2133000000,4,24.316797
12,1036800,726750000,3199000000,4,23.705544
4,1036800,930750000,665600000,4,20.606298
4,1036800,930750000,2133000000,4,19.082758
4,1036800,930750000,3199000000,4,19.775467
8,1036800,930750000,665600000,4,24.790426
8,1036800,930750000,2133000000,4,23.029005
8,1036800,930750000,3199000000,4,22.905657
12,1036800,930750000,665600000,4,30.907312
12,1036800,930750000,2133000000,4,29.688227
12,1036800,930750000,3199000000,4,29.021467
4,1036800,1134750000,665600000,4,25.478052
4,1036800,1134750000,2133000000,4,24.007223
4,1036800,1134750000,3199000000,4,24.32282
8,1036800,1134750000,665600000,4,30.159819
8,1036800,1134750000,2133000000,4,28.540176
8,1036800,1134750000,3199000000,4,28.189281
12,1036800,1134750000,665600000,4,36.32716
12,1036800,1134750000,2133000000,4,35.097267
12,1036800,1134750000,3199000000,4,34.469887
4,1036800,1300500000,665600000,4,29.601799
4,1036800,1300500000,2133000000,4,28.223684
4,1036800,1300500000,3199000000,4,28.35663
8,1036800,1300500000,665600000,4,34.52798
8,1036800,1300500000,2133000000,4,33.05657
8,1036800,1300500000,3199000000,4,32.61976
12,1036800,1300500000,665600000,4,40.74162
12,1036800,1300500000,2133000000,4,39.554096
12,1036800,1300500000,3199000000,4,38.93628
4,1344000,114750000,665600000,4,16.11155
4,1344000,114750000,2133000000,4,17.732092
4,1344000,114750000,3199000000,4,19.515175
8,1344000,114750000,665600000,4,14.196193
8,1344000,114750000,2133000000,4,15.1784725
8,1344000,114750000,3199000000,4,16.925327
12,1344000,114750000,665600000,4,15.031306
12,1344000,114750000,2133000000,4,14.10227
12,1344000,114750000,3199000000,4,16.323393
4,1344000,318750000,665600000,4,15.079024
4,1344000,318750000,2133000000,4,16.181705
4,1344000,318750000,3199000000,4,18.047804
8,1344000,318750000,665600000,4,14.387766
8,1344000,318750000,2133000000,4,13.007105
8,1344000,318750000,3199000000,4,15.612276
