observed_time,observed_power,powermode,predicted_time,predicted_power
312.3246431350708,16.616,4_1344000_930750000_2133000000,303.01288,15.266786
312.4957084655762,17.828,4_1344000_930750000_3199000000,307.328,15.984274
432.8724145889282,15.915,4_1344000_930750000_665600000,425.57574,14.347778
317.889928817749,15.913,4_1344000_726750000_2133000000,316.9969,14.650285
289.33167457580566,16.919,4_1344000_726750000_3199000000,300.0318,15.452767
443.3022737503052,14.908,4_1344000_726750000_665600000,432.84998,13.716544
331.16376399993896,15.511,4_1344000_522750000_2133000000,334.40057,14.136805
326.43043994903564,16.017,4_1344000_522750000_3199000000,337.73724,14.929358
455.1311731338501,14.604,4_1344000_522750000_665600000,454.6255,13.204449
416.6215658187866,15.111,4_1344000_318750000_2133000000,427.69382,13.721997
411.2225770950317,16.219,4_1344000_318750000_3199000000,414.4774,14.499424
505.7882070541382,14.2535,4_1344000_318750000_665600000,499.59613,12.779022
872.4236488342285,14.505,4_1344000_114750000_2133000000,839.6432,13.163123
868.0362701416016,15.311,4_1344000_114750000_3199000000,818.2184,13.978836
881.8646669387817,13.699,4_1344000_114750000_665600000,861.4294,12.198449
260.4496479034424,21.142,4_1651200_1300500000_2133000000,268.93298,18.172396
232.51605033874512,21.247,4_1651200_1300500000_3199000000,244.71333,18.53912
396.5322971343994,19.229,4_1651200_1300500000_665600000,399.78265,17.043781
255.35690784454343,18.672,4_1651200_1134750000_2133000000,252.38545,16.95261
256.64496421813965,19.327,4_1651200_1134750000_3199000000,253.41841,17.501263
403.15771102905273,17.519,4_1651200_1134750000_665600000,395.41522,15.938549
260.2853775024414,17.618,4_1651200_930750000_2133000000,259.87967,16.045242
248.4526634216309,18.323,4_1651200_930750000_3199000000,249.38571,16.799805
399.5182514190674,16.309,4_1651200_930750000_665600000,396.25537,15.01773
270.25139331817627,16.7705,4_1651200_726750000_2133000000,278.28882,15.387174
261.5830898284912,17.9795,4_1651200_726750000_3199000000,260.93552,16.129658
406.7925214767456,15.408,4_1651200_726750000_665600000,411.32587,14.313178
307.04712867736816,16.118,4_1651200_522750000_2133000000,309.8913,14.759826
293.00057888031006,17.1225,4_1651200_522750000_3199000000,290.1349,15.616675
433.0700635910034,15.109,4_1651200_522750000_665600000,426.15106,13.756348
391.0393714904785,15.716,4_1651200_318750000_2133000000,398.26093,14.24392
390.8015489578247,16.823,4_1651200_318750000_3199000000,398.07477,15.1200905
477.8813123703003,14.606,4_1651200_318750000_665600000,473.2564,13.261479
841.6441679000854,14.808,4_1651200_114750000_2133000000,817.0268,13.570657
840.8465385437012,15.715,4_1651200_114750000_3199000000,810.4496,14.415555
861.365556716919,13.598,4_1651200_114750000_665600000,840.77216,12.561195
227.35440731048584,21.092,4_1958400_1300500000_2133000000,223.3636,19.035162
207.11112022399905,22.559,4_1958400_1300500000_3199000000,210.60426,19.61653
377.9752254486084,19.732,4_1958400_1300500000_665600000,357.0543,17.839453
233.7230443954468,19.83,4_1958400_1134750000_2133000000,221.9544,17.869654
202.74019241333008,20.942,4_1958400_1134750000_3199000000,210.52248,18.437428
376.7693042755127,18.525,4_1958400_1134750000_665600000,358.5724,16.668303
229.7077178955078,18.5295,4_1958400_930750000_2133000000,239.17642,16.897402
205.2686214447021,19.736,4_1958400_930750000_3199000000,222.99956,17.565697
383.15117359161377,17.219,4_1958400_930750000_665600000,369.2426,15.7386055
243.4689998626709,17.824,4_1958400_726750000_2133000000,256.05045,16.104643
225.29780864715576,18.479,4_1958400_726750000_3199000000,234.94777,16.895433
392.6866054534912,16.313,4_1958400_726750000_665600000,383.56775,14.990707
275.95055103302,17.221,4_1958400_522750000_2133000000,275.3243,15.509367
261.54375076293945,18.232,4_1958400_522750000_3199000000,265.28275,16.290148
409.781813621521,15.711,4_1958400_522750000_665600000,402.8714,14.369723
366.9314384460449,16.521,4_1958400_318750000_2133000000,379.9535,14.894757
361.5376949310303,17.83,4_1958400_318750000_3199000000,365.64194,15.766402
457.8425884246826,15.509,4_1958400_318750000_665600000,460.63495,13.828808
839.5837545394897,15.109,4_1958400_114750000_2133000000,817.8384,14.017699
835.342288017273,16.723,4_1958400_114750000_3199000000,799.25336,14.939069
848.9419221878052,14.506,4_1958400_114750000_665600000,835.9019,12.992041
210.17086505889893,21.957,4_2201600_1300500000_2133000000,211.65805,20.124954
180.2200078964233,23.562,4_2201600_1300500000_3199000000,199.41801,20.768175
360.10682582855225,20.541,4_2201600_1300500000_665600000,329.925,18.751972
202.9516696929932,20.74,4_2201600_1134750000_2133000000,216.49144,18.901516
187.15834617614743,22.547,4_2201600_1134750000_3199000000,202.80977,19.616072
371.87039852142334,19.427,4_2201600_1134750000_665600000,331.85992,17.532604
214.990496635437,19.634,4_2201600_930750000_2133000000,223.9293,17.837252
191.9349431991577,20.743,4_2201600_930750000_3199000000,210.15479,18.582335
373.93009662628174,18.123,4_2201600_930750000_665600000,342.01483,16.477806
237.7798557281494,18.729,4_2201600_726750000_2133000000,238.7082,16.897242
211.64727210998527,19.435,4_2201600_726750000_3199000000,223.8221,17.789474
383.6941719055176,17.319,4_2201600_726750000_665600000,364.59653,15.715286
262.89403438568115,17.624,4_2201600_522750000_2133000000,262.19385,16.178015
254.52113151550293,18.733,4_2201600_522750000_3199000000,253.62666,17.055208
401.7379283905029,16.5175,4_2201600_522750000_665600000,381.9494,15.033812
361.9961738586426,17.222,4_2201600_318750000_2133000000,361.31152,15.598599
354.1518449783325,18.232,4_2201600_318750000_3199000000,347.46887,16.376717
448.8942623138428,16.1135,4_2201600_318750000_665600000,448.27734,14.425334
839.9165868759155,15.711,4_2201600_114750000_2133000000,816.2142,14.570719
834.2201709747314,16.82,4_2201600_114750000_3199000000,762.024,15.458953
849.327802658081,14.808,4_2201600_114750000_665600000,835.5246,13.518416
761.794924736023,15.912,8_422400_1300500000_2133000000,798.7492,14.25718
741.8504953384399,16.814,8_422400_1300500000_3199000000,760.69684,14.936108
814.7538900375366,15.396,8_422400_1300500000_665600000,850.6747,13.622094
745.707631111145,14.999,8_422400_1134750000_2133000000,787.26697,13.5271845
751.9311904907227,16.01,8_422400_1134750000_3199000000,778.27423,14.196516
788.2575988769531,14.595,8_422400_1134750000_665600000,839.8464,12.882475
751.8223524093628,14.646,8_422400_930750000_2133000000,783.2137,13.027901
735.7090711593628,15.31,8_422400_930750000_3199000000,769.8775,13.727621
814.8024082183838,13.79,8_422400_930750000_665600000,834.0407,12.279458
763.4016275405884,13.893,8_422400_726750000_2133000000,774.7191,12.663418
771.0200548171997,14.908,8_422400_726750000_3199000000,767.38153,13.377895
808.7505102157593,12.987,8_422400_726750000_665600000,823.4865,11.883836
748.334527015686,14.0,8_422400_522750000_2133000000,773.3505,12.351484
765.130877494812,14.604,8_422400_522750000_3199000000,769.6501,13.057514
808.9171648025513,12.584,8_422400_522750000_665600000,816.97565,11.495614
750.3788471221924,13.598,8_422400_318750000_2133000000,786.9804,12.065493
779.3774604797363,14.202,8_422400_318750000_3199000000,785.05005,12.764217
825.3650665283203,12.683,8_422400_318750000_665600000,825.30975,11.1766405
1109.2145442962646,13.5485,8_422400_114750000_2133000000,1083.7227,11.766738
1103.7073135375977,14.404,8_422400_114750000_3199000000,1081.2386,12.493634
1117.527723312378,12.784,8_422400_114750000_665600000,1106.5808,10.911609
465.22676944732666,17.016,8_729600_1300500000_2133000000,531.2808,15.266436
458.73379707336426,18.026,8_729600_1300500000_3199000000,481.02155,15.977241
521.3823318481445,17.516,8_729600_1300500000_665600000,590.1979,14.662737
474.495530128479,16.208,8_729600_1134750000_2133000000,505.65216,14.4163265
458.33373069763184,16.711,8_729600_1134750000_3199000000,472.8738,15.089408
521.6134786605835,16.007,8_729600_1134750000_665600000,551.5888,13.851512
461.5774154663086,14.905,8_729600_930750000_2133000000,488.89124,13.812443
467.6656723022461,16.01,8_729600_930750000_3199000000,482.80978,14.46973
540.2820110321045,14.392,8_729600_930750000_665600000,533.0105,13.151751
469.11561489105225,15.009,8_729600_726750000_2133000000,474.75986,13.388172
467.8680896759033,16.919,8_729600_726750000_3199000000,474.51642,14.046105
532.7104330062866,14.295,8_729600_726750000_665600000,537.11993,12.682631
464.2233848571777,14.202,8_729600_522750000_2133000000,480.2486,13.050586
458.5182666778565,14.806,8_729600_522750000_3199000000,481.34222,13.7015
543.0526733398438,13.289,8_729600_522750000_665600000,556.1083,12.306533
503.5699605941773,14.202,8_729600_318750000_2133000000,524.2006,12.736166
505.340576171875,15.4585,8_729600_318750000_3199000000,504.79266,13.386424
596.604585647583,13.392,8_729600_318750000_665600000,601.52045,11.885386
955.0491571426392,14.002,8_729600_114750000_2133000000,924.2782,12.430737
954.036831855774,15.008,8_729600_114750000_3199000000,915.55756,13.0896015
973.9340543746948,12.994,8_729600_114750000_665600000,947.576,11.498304
357.5516939163208,18.022,8_1036800_1300500000_2133000000,361.10764,16.18476
359.45963859558105,18.723,8_1036800_1300500000_3199000000,354.8369,16.854685
455.7509422302246,18.324,8_1036800_1300500000_665600000,482.97403,15.461408
363.55042457580566,16.816,8_1036800_1134750000_2133000000,357.15436,15.194764
351.59945487976074,17.822,8_1036800_1134750000_3199000000,355.32727,15.940819
453.8686275482178,16.4595,8_1036800_1134750000_665600000,455.35507,14.572491
363.7251853942871,16.5655,8_1036800_930750000_2133000000,359.53528,14.514341
346.9122648239136,17.222,8_1036800_930750000_3199000000,341.48483,15.258402
457.48448371887207,15.097,8_1036800_930750000_665600000,446.70795,13.79435
355.0006151199341,15.714,8_1036800_726750000_2133000000,344.27826,13.995204
343.54400634765625,16.315,8_1036800_726750000_3199000000,357.10297,14.68805
471.28939628601074,14.908,8_1036800_726750000_665600000,457.91092,13.239032
369.10879611968994,14.806,8_1036800_522750000_2133000000,377.63586,13.588792
348.4216928482056,16.115,8_1036800_522750000_3199000000,371.5638,14.265621
480.57496547698975,13.8485,8_1036800_522750000_665600000,484.1438,12.754256
445.4576969146729,14.8535,8_1036800_318750000_2133000000,457.6331,13.235627
438.5664463043213,15.612,8_1036800_318750000_3199000000,432.9802,13.920654
527.9120206832886,14.0,8_1036800_318750000_665600000,531.7863,12.371918
894.6619033813477,14.404,8_1036800_114750000_2133000000,872.4347,12.841181
890.945553779602,15.111,8_1036800_114750000_3199000000,856.815,13.548441
905.6895971298218,13.497,8_1036800_114750000_665600000,893.45,11.906947
297.5672483444214,19.0835,8_1344000_1300500000_2133000000,298.61456,17.128525
284.2220067977905,19.633,8_1344000_1300500000_3199000000,283.3496,17.758621
420.78685760498047,18.223,8_1344000_1300500000_665600000,458.19757,16.294886
301.59032344818115,17.323,8_1344000_1134750000_2133000000,296.34796,16.077211
285.12418270111084,18.929,8_1344000_1134750000_3199000000,294.2114,16.73503
416.5781736373901,16.715,8_1344000_1134750000_665600000,435.99698,15.286367
298.4442710876465,16.72,8_1344000_930750000_2133000000,298.73508,15.277903
278.99444103240967,17.224,8_1344000_930750000_3199000000,284.6961,16.050482
425.6187677383423,15.712,8_1344000_930750000_665600000,426.45554,14.428342
302.507758140564,15.916,8_1344000_726750000_2133000000,319.55917,14.693457
284.29555892944336,17.023,8_1344000_726750000_3199000000,290.7556,15.486962
434.3695640563965,15.107,8_1344000_726750000_665600000,434.79034,13.804538
327.60119438171387,15.612,8_1344000_522750000_2133000000,328.0846,14.171289
317.64721870422363,16.52,8_1344000_522750000_3199000000,341.61603,14.911662
452.4499177932739,14.504,8_1344000_522750000_665600000,447.94446,13.284895
414.3742322921753,15.6635,8_1344000_318750000_2133000000,420.73865,13.75148
405.38156032562256,16.317,8_1344000_318750000_3199000000,411.24908,14.462095
496.70958518981934,14.101,8_1344000_318750000_665600000,489.6176,12.814014
867.2832250595093,14.606,8_1344000_114750000_2133000000,837.46246,13.2468815
855.24582862854,15.109,8_1344000_114750000_3199000000,819.3123,13.998163
876.8210411071777,13.699,8_1344000_114750000_665600000,856.3881,12.281112
245.1692819595337,20.4875,8_1651200_1300500000_2133000000,252.42986,18.284382
232.09714889526367,20.54,8_1651200_1300500000_3199000000,236.44579,18.605356
390.8027410507202,19.128,8_1651200_1300500000_665600000,411.8728,17.030731
253.2362937927246,19.5295,8_1651200_1134750000_2133000000,243.90504,17.006495
238.7460470199585,19.63,8_1651200_1134750000_3199000000,241.66512,17.61484
392.2362327575684,17.921,8_1651200_1134750000_665600000,408.00937,15.996105
251.47318840026853,17.525,8_1651200_930750000_2133000000,263.1696,16.089907
237.2766733169556,18.226,8_1651200_930750000_3199000000,237.98221,16.860943
394.62924003601074,16.715,8_1651200_930750000_665600000,402.18927,15.099063
264.4364833831787,17.123,8_1651200_726750000_2133000000,289.54315,15.441393
245.8101511001587,18.635,8_1651200_726750000_3199000000,258.3475,16.242903
405.7742357254028,15.914,8_1651200_726750000_665600000,412.91846,14.408098
298.30455780029297,16.521,8_1651200_522750000_2133000000,310.02917,14.832621
289.8658514022827,17.6265,8_1651200_522750000_3199000000,294.1528,15.669825
428.9262294769287,15.0565,8_1651200_522750000_665600000,430.28403,13.852738
384.9412202835083,16.118,8_1651200_318750000_2133000000,387.04697,14.299576
379.1613578796387,17.326,8_1651200_318750000_3199000000,402.95053,15.128051
471.80676460266113,14.604,8_1651200_318750000_665600000,468.18472,13.354494
839.6215438842773,15.109,8_1651200_114750000_2133000000,821.9295,13.67178
835.9668254852295,15.713,8_1651200_114750000_3199000000,814.9743,14.465011
851.5726327896118,14.0,8_1651200_114750000_665600000,839.6636,12.671441
220.6094264984131,21.337,8_1958400_1300500000_2133000000,211.2137,19.168716
204.43809032440183,22.45,8_1958400_1300500000_3199000000,208.86479,19.706116
372.4857568740845,20.135,8_1958400_1300500000_665600000,369.1255,17.860258
217.67449378967285,20.242,8_1958400_1134750000_2133000000,220.62111,18.018034
201.87067985534668,20.841,8_1958400_1134750000_3199000000,211.92474,18.551184
371.4019060134888,18.521,8_1958400_1134750000_665600000,369.44876,16.679224
224.76708889007568,19.383,8_1958400_930750000_2133000000,238.38141,17.019825
205.17802238464355,20.336,8_1958400_930750000_3199000000,222.00032,17.647844
380.5186748504639,17.721,8_1958400_930750000_665600000,382.1893,15.79729
240.0393486022949,17.723,8_1958400_726750000_2133000000,256.9024,16.22605
223.0827808380127,19.0825,8_1958400_726750000_3199000000,232.81487,17.024197
388.1741762161255,16.715,8_1958400_726750000_665600000,389.02716,15.079543
270.5461978912353,17.321,8_1958400_522750000_2133000000,280.44833,15.587076
264.4925117492676,18.2285,8_1958400_522750000_3199000000,265.65625,16.408285
404.6424627304077,16.212,8_1958400_522750000_665600000,404.9765,14.481341
366.3264513015748,17.024,8_1958400_318750000_2133000000,374.57758,14.961265
363.1335496902466,17.83,8_1958400_318750000_3199000000,369.04242,15.840457
456.46512508392334,15.6115,8_1958400_318750000_665600000,453.2687,13.934378
839.6331071853638,15.41,8_1958400_114750000_2133000000,823.18036,14.135533
834.743857383728,16.82,8_1958400_114750000_3199000000,817.776,15.056867
848.407506942749,14.506,8_1958400_114750000_665600000,840.31366,13.152348
202.11482048034668,23.259,8_2201600_1300500000_2133000000,209.1319,20.34603
186.3888502120972,23.915,8_2201600_1300500000_3199000000,198.78194,20.933918
360.2762222290039,21.446,8_2201600_1300500000_665600000,342.36865,18.943153
206.59315586090088,21.137,8_2201600_1134750000_2133000000,216.88892,19.162767
186.3731145858765,22.243,8_2201600_1134750000_3199000000,204.51889,19.77037
365.40281772613525,19.828,8_2201600_1134750000_665600000,343.71402,17.653803
211.64143085479736,20.641,8_2201600_930750000_2133000000,222.596,18.09357
189.3515586853028,21.25,8_2201600_930750000_3199000000,212.08281,18.787308
367.6868677139282,18.525,8_2201600_930750000_665600000,350.86133,16.626236
225.81708431243896,18.729,8_2201600_726750000_2133000000,237.44627,17.195734
210.0880146026612,20.239,8_2201600_726750000_3199000000,223.67784,18.007833
376.3037919998169,17.319,8_2201600_726750000_665600000,371.39136,15.8631
257.9585313796997,17.926,8_2201600_522750000_2133000000,262.12024,16.394104
251.2378692626953,19.539,8_2201600_522750000_3199000000,253.17929,17.317474
395.2689170837402,16.9195,8_2201600_522750000_665600000,387.05478,15.227638
359.3447208404541,17.825,8_2201600_318750000_2133000000,359.19748,15.7673025
352.9045581817627,18.634,8_2201600_318750000_3199000000,349.73914,16.586557
444.63372230529785,16.515,8_2201600_318750000_665600000,441.5338,14.654183
839.2353057861328,16.266,8_2201600_114750000_2133000000,826.85114,14.793615
834.3068361282349,16.92,8_2201600_114750000_3199000000,787.1204,15.689412
848.0567932128906,15.31,8_2201600_114750000_665600000,840.5918,13.765078
763.3328437805176,15.901,12_422400_1300500000_2133000000,779.4464,14.376131
723.3073711395264,16.915,12_422400_1300500000_3199000000,756.6277,15.069211
793.8350439071655,15.396,12_422400_1300500000_665600000,819.0566,13.747453
733.9125871658325,15.2995,12_422400_1134750000_2133000000,762.144,13.700304
727.4918556213379,15.812,12_422400_1134750000_3199000000,758.4438,14.312392
810.7986450195312,14.5935,12_422400_1134750000_665600000,806.58215,13.082352
750.157356262207,14.291,12_422400_930750000_2133000000,756.7518,13.134344
745.413064956665,15.301,12_422400_930750000_3199000000,748.8659,13.795214
779.8689603805542,13.7895,12_422400_930750000_665600000,800.0804,12.4141445
743.1075572967529,13.897,12_422400_726750000_2133000000,750.52936,12.75035
732.2062253952026,14.609,12_422400_726750000_3199000000,742.46533,13.435285
785.5865955352783,13.493,12_422400_726750000_665600000,793.325,12.002406
745.5583810806274,14.002,12_422400_522750000_2133000000,749.7063,12.426158
741.004467010498,14.5,12_422400_522750000_3199000000,745.1706,13.111086
782.7774286270142,12.985,12_422400_522750000_665600000,790.092,11.586029
750.1220703125,13.598,12_422400_318750000_2133000000,766.95746,12.138642
771.8682289123535,14.3525,12_422400_318750000_3199000000,765.6316,12.8197155
776.8474817276001,12.583,12_422400_318750000_665600000,797.94824,11.243279
1111.1502647399902,13.598,12_422400_114750000_2133000000,1078.8577,11.859744
1114.672303199768,14.304,12_422400_114750000_3199000000,1072.0896,12.5477295
1131.802678108215,12.7825,12_422400_114750000_665600000,1101.81,10.999385
462.6317024230957,17.62,12_729600_1300500000_2133000000,554.1265,15.324906
465.9850597381592,17.9735,12_729600_1300500000_3199000000,485.38702,16.005802
540.675163269043,16.0,12_729600_1300500000_665600000,598.72375,14.685897
465.77656269073486,15.608,12_729600_1134750000_2133000000,527.87726,14.529138
472.7799892425537,16.614,12_729600_1134750000_3199000000,490.9265,15.148641
519.6775197982788,15.808,12_729600_1134750000_665600000,556.683,13.970173
463.5152816772461,15.509,12_729600_930750000_2133000000,501.39642,13.890513
462.9040956497192,15.911,12_729600_930750000_3199000000,493.0129,14.50933
514.0411853790283,15.105,12_729600_930750000_665600000,529.3357,13.238816
458.56714248657227,14.806,12_729600_726750000_2133000000,476.5005,13.444602
471.2386131286621,15.6635,12_729600_726750000_3199000000,484.83194,14.053933
526.9626379013062,14.303,12_729600_726750000_665600000,534.39923,12.738472
473.2320308685303,14.404,12_729600_522750000_2133000000,481.66925,13.074514
467.5788879394531,15.41,12_729600_522750000_3199000000,487.27264,13.706636
542.453408241272,13.7905,12_729600_522750000_665600000,553.70764,12.34352
511.6162300109863,15.008,12_729600_318750000_2133000000,520.6262,12.748494
499.7545480728149,14.806,12_729600_318750000_3199000000,506.7163,13.385027
596.7756509780884,13.186,12_729600_318750000_665600000,594.2928,11.930515
957.588791847229,14.002,12_729600_114750000_2133000000,921.446,12.441354
943.8048601150512,15.109,12_729600_114750000_3199000000,910.9333,13.088316
966.6069746017456,12.994,12_729600_114750000_665600000,946.10486,11.57023
354.81131076812744,18.02,12_1036800_1300500000_2133000000,372.70624,16.20962
353.7755012512207,18.976,12_1036800_1300500000_3199000000,358.11206,16.917698
449.1034746170044,18.117,12_1036800_1300500000_665600000,503.42783,15.478772
357.29527473449707,16.816,12_1036800_1134750000_2133000000,367.98303,15.311773
340.47675132751465,17.923,12_1036800_1134750000_3199000000,356.07233,16.00922
449.02193546295166,16.3615,12_1036800_1134750000_665600000,468.09586,14.692431
353.7226915359497,16.212,12_1036800_930750000_2133000000,362.49207,14.590768
344.33794021606445,17.1685,12_1036800_930750000_3199000000,340.07507,15.293934
457.48400688171387,15.605,12_1036800_930750000_665600000,448.42078,13.897651
359.46691036224365,15.7125,12_1036800_726750000_2133000000,359.62634,14.093352
347.1869230270386,16.315,12_1036800_726750000_3199000000,356.5652,14.727956
466.47095680236816,15.31,12_1036800_726750000_665600000,454.77664,13.341746
355.4750680923462,15.41,12_1036800_522750000_2133000000,367.71707,13.66108
361.0197305679321,15.913,12_1036800_522750000_3199000000,373.36856,14.285175
480.819582939148,14.094,12_1036800_522750000_665600000,476.69638,12.85701
445.6782341003418,15.109,12_1036800_318750000_2133000000,454.45563,13.281578
441.9844150543213,15.713,12_1036800_318750000_3199000000,434.5798,13.941011
527.2979736328125,14.503,12_1036800_318750000_665600000,524.1063,12.446813
899.8775482177734,14.404,12_1036800_114750000_2133000000,868.8687,12.925295
895.0402736663818,15.21,12_1036800_114750000_3199000000,857.7021,13.61288
911.4128351211548,13.699,12_1036800_114750000_665600000,892.4885,12.042608
293.34545135498047,19.029,12_1344000_1300500000_2133000000,297.33978,17.145208
282.26006031036377,19.938,12_1344000_1300500000_3199000000,285.0357,17.791937
417.86062717437744,18.726,12_1344000_1300500000_665600000,476.45868,16.307152
294.9047088623047,18.2785,12_1344000_1134750000_2133000000,298.30273,16.173471
282.7085256576538,18.933,12_1344000_1134750000_3199000000,287.7229,16.80861
417.9428815841675,16.919,12_1344000_1134750000_665600000,451.20108,15.415261
300.33063888549805,16.816,12_1344000_930750000_2133000000,311.58484,15.343938
286.7429256439209,18.122,12_1344000_930750000_3199000000,291.90613,16.089853
422.1682548522949,16.212,12_1344000_930750000_665600000,427.40417,14.574942
293.140172958374,16.214,12_1344000_726750000_2133000000,317.28006,14.783219
285.84444522857666,17.5245,12_1344000_726750000_3199000000,298.31604,15.518411
436.1087083816528,15.509,12_1344000_726750000_665600000,435.01184,13.9496975
320.12128829956055,15.9145,12_1344000_522750000_2133000000,326.5321,14.279404
316.8216943740845,16.618,12_1344000_522750000_3199000000,343.6766,14.960539
451.0805606842041,15.107,12_1344000_522750000_665600000,445.6563,13.432577
412.2803211212158,15.513,12_1344000_318750000_2133000000,415.8672,13.834887
408.3255529403687,16.621,12_1344000_318750000_3199000000,419.13354,14.508301
500.7988214492798,14.503,12_1344000_318750000_665600000,486.10983,12.951373
862.7821207046509,14.807,12_1344000_114750000_2133000000,838.91125,13.384918
863.572359085083,15.511,12_1344000_114750000_3199000000,824.4843,14.086699
881.1917304992676,13.998,12_1344000_114750000_665600000,856.152,12.428402
252.97796726226807,20.9905,12_1651200_1300500000_2133000000,255.47675,18.301476
239.4571304321289,21.595,12_1651200_1300500000_3199000000,238.91196,18.631807
