cores,cpu,gpu,mem,bs,predicted_power
12,729600,726750000,3199000000,1,14.688271
4,729600,930750000,665600000,1,14.170226
4,729600,930750000,2133000000,1,15.594421
4,729600,930750000,3199000000,1,15.463736
8,729600,930750000,665600000,1,13.831147
8,729600,930750000,2133000000,1,15.065624
8,729600,930750000,3199000000,1,15.345563
12,729600,930750000,665600000,1,13.935101
12,729600,930750000,2133000000,1,14.476503
12,729600,930750000,3199000000,1,14.924978
4,729600,1134750000,665600000,1,15.136253
4,729600,1134750000,2133000000,1,15.684802
4,729600,1134750000,3199000000,1,15.764913
8,729600,1134750000,665600000,1,14.173298
8,729600,1134750000,2133000000,1,15.442722
8,729600,1134750000,3199000000,1,15.59441
12,729600,1134750000,665600000,1,14.285619
12,729600,1134750000,2133000000,1,15.024413
12,729600,1134750000,3199000000,1,15.334174
4,729600,1300500000,665600000,1,15.509713
4,729600,1300500000,2133000000,1,15.9733925
4,729600,1300500000,3199000000,1,15.996038
8,729600,1300500000,665600000,1,15.1026945
8,729600,1300500000,2133000000,1,15.69085
8,729600,1300500000,3199000000,1,15.807466
12,729600,1300500000,665600000,1,14.581919
12,729600,1300500000,2133000000,1,15.357866
12,729600,1300500000,3199000000,1,15.669763
4,1036800,114750000,665600000,1,13.532211
4,1036800,114750000,2133000000,1,14.066549
4,1036800,114750000,3199000000,1,13.942235
8,1036800,114750000,665600000,1,13.4913845
8,1036800,114750000,2133000000,1,14.0041
8,1036800,114750000,3199000000,1,14.584201
12,1036800,114750000,665600000,1,13.474673
12,1036800,114750000,2133000000,1,13.935107
12,1036800,114750000,3199000000,1,14.77101
4,1036800,318750000,665600000,1,13.63735
4,1036800,318750000,2133000000,1,14.349538
4,1036800,318750000,3199000000,1,14.43138
8,1036800,318750000,665600000,1,13.580747
8,1036800,318750000,2133000000,1,14.227096
8,1036800,318750000,3199000000,1,15.182735
12,1036800,318750000,665600000,1,13.580245
12,1036800,318750000,2133000000,1,14.093689
12,1036800,318750000,3199000000,1,15.154061
4,1036800,522750000,665600000,1,13.769919
4,1036800,522750000,2133000000,1,15.655289
4,1036800,522750000,3199000000,1,14.955508
8,1036800,522750000,665600000,1,13.672769
8,1036800,522750000,2133000000,1,14.6143465
8,1036800,522750000,3199000000,1,15.255792
12,1036800,522750000,665600000,1,13.689839
12,1036800,522750000,2133000000,1,14.273803
12,1036800,522750000,3199000000,1,15.121836
4,1036800,726750000,665600000,1,13.901572
4,1036800,726750000,2133000000,1,15.909471
4,1036800,726750000,3199000000,1,15.297269
8,1036800,726750000,665600000,1,13.782879
8,1036800,726750000,2133000000,1,14.930183
8,1036800,726750000,3199000000,1,15.319473
12,1036800,726750000,665600000,1,13.867909
12,1036800,726750000,2133000000,1,14.635238
12,1036800,726750000,3199000000,1,15.166886
4,1036800,930750000,665600000,1,14.22219
4,1036800,930750000,2133000000,1,15.716063
4,1036800,930750000,3199000000,1,15.5282955
8,1036800,930750000,665600000,1,13.97541
8,1036800,930750000,2133000000,1,15.216761
8,1036800,930750000,3199000000,1,15.451554
12,1036800,930750000,665600000,1,14.185042
12,1036800,930750000,2133000000,1,15.020954
12,1036800,930750000,3199000000,1,15.373748
4,1036800,1134750000,665600000,1,15.313712
4,1036800,1134750000,2133000000,1,15.732364
4,1036800,1134750000,3199000000,1,15.827117
8,1036800,1134750000,665600000,1,14.486024
8,1036800,1134750000,2133000000,1,15.502158
8,1036800,1134750000,3199000000,1,15.706929
12,1036800,1134750000,665600000,1,14.499626
12,1036800,1134750000,2133000000,1,15.411815
12,1036800,1134750000,3199000000,1,15.655095
4,1036800,1300500000,665600000,1,15.636944
4,1036800,1300500000,2133000000,1,15.965923
4,1036800,1300500000,3199000000,1,16.102419
8,1036800,1300500000,665600000,1,15.50587
8,1036800,1300500000,2133000000,1,15.767236
8,1036800,1300500000,3199000000,1,16.07222
12,1036800,1300500000,665600000,1,15.12636
12,1036800,1300500000,2133000000,1,15.744941
12,1036800,1300500000,3199000000,1,16.171373
4,1344000,114750000,665600000,1,13.723111
4,1344000,114750000,2133000000,1,14.121402
4,1344000,114750000,3199000000,1,14.3478
8,1344000,114750000,665600000,1,13.705289
8,1344000,114750000,2133000000,1,14.101837
8,1344000,114750000,3199000000,1,14.9903965
12,1344000,114750000,665600000,1,13.712277
12,1344000,114750000,2133000000,1,14.067386
12,1344000,114750000,3199000000,1,15.026217
4,1344000,318750000,665600000,1,13.813354
4,1344000,318750000,2133000000,1,14.583222
4,1344000,318750000,3199000000,1,14.9881
8,1344000,318750000,665600000,1,13.785433
8,1344000,318750000,2133000000,1,14.612248
8,1344000,318750000,3199000000,1,15.377998
12,1344000,318750000,665600000,1,13.801665
12,1344000,318750000,2133000000,1,14.478766
12,1344000,318750000,3199000000,1,15.25694
4,1344000,522750000,665600000,1,13.927413
4,1344000,522750000,2133000000,1,15.813073
4,1344000,522750000,3199000000,1,15.293419
8,1344000,522750000,665600000,1,13.870065
8,1344000,522750000,2133000000,1,15.076985
8,1344000,522750000,3199000000,1,15.415462
12,1344000,522750000,665600000,1,13.939082
12,1344000,522750000,2133000000,1,14.856833
12,1344000,522750000,3199000000,1,15.286904
4,1344000,726750000,665600000,1,14.0524645
4,1344000,726750000,2133000000,1,15.902034
4,1344000,726750000,3199000000,1,15.4620075
8,1344000,726750000,665600000,1,13.973736
8,1344000,726750000,2133000000,1,15.171649
8,1344000,726750000,3199000000,1,15.43958
12,1344000,726750000,665600000,1,14.144754
12,1344000,726750000,2133000000,1,15.121731
12,1344000,726750000,3199000000,1,15.394513
4,1344000,930750000,665600000,1,14.311706
4,1344000,930750000,2133000000,1,15.767978
4,1344000,930750000,3199000000,1,15.629355
8,1344000,930750000,665600000,1,14.20264
8,1344000,930750000,2133000000,1,15.343363
8,1344000,930750000,3199000000,1,15.577378
12,1344000,930750000,665600000,1,14.41679
12,1344000,930750000,2133000000,1,15.368479
12,1344000,930750000,3199000000,1,15.640068
4,1344000,1134750000,665600000,1,15.459981
4,1344000,1134750000,2133000000,1,15.7686405
4,1344000,1134750000,3199000000,1,15.922128
8,1344000,1134750000,665600000,1,15.050803
8,1344000,1134750000,2133000000,1,15.639972
8,1344000,1134750000,3199000000,1,15.910697
12,1344000,1134750000,665600000,1,14.862062
12,1344000,1134750000,2133000000,1,15.820981
12,1344000,1134750000,3199000000,1,16.220585
4,1344000,1300500000,665600000,1,15.794276
4,1344000,1300500000,2133000000,1,16.058315
4,1344000,1300500000,3199000000,1,16.303066
8,1344000,1300500000,665600000,1,15.705967
8,1344000,1300500000,2133000000,1,16.044285
8,1344000,1300500000,3199000000,1,16.415882
12,1344000,1300500000,665600000,1,15.95414
12,1344000,1300500000,2133000000,1,16.51303
12,1344000,1300500000,3199000000,1,16.948696
4,1651200,114750000,665600000,1,13.89994
4,1651200,114750000,2133000000,1,14.166929
4,1651200,114750000,3199000000,1,14.973844
8,1651200,114750000,665600000,1,13.902668
8,1651200,114750000,2133000000,1,14.194539
8,1651200,114750000,3199000000,1,15.200359
12,1651200,114750000,665600000,1,13.9596615
12,1651200,114750000,2133000000,1,14.19321
12,1651200,114750000,3199000000,1,15.224037
4,1651200,318750000,665600000,1,13.98323
4,1651200,318750000,2133000000,1,14.881047
4,1651200,318750000,3199000000,1,15.427123
8,1651200,318750000,665600000,1,13.978751
8,1651200,318750000,2133000000,1,15.118666
8,1651200,318750000,3199000000,1,15.470695
12,1651200,318750000,665600000,1,14.07157
12,1651200,318750000,2133000000,1,14.993125
12,1651200,318750000,3199000000,1,15.441923
4,1651200,522750000,665600000,1,14.096509
4,1651200,522750000,2133000000,1,16.127214
4,1651200,522750000,3199000000,1,15.586506
8,1651200,522750000,665600000,1,14.07412
8,1651200,522750000,2133000000,1,15.297441
8,1651200,522750000,3199000000,1,15.650817
12,1651200,522750000,665600000,1,14.25405
12,1651200,522750000,2133000000,1,15.304111
12,1651200,522750000,3199000000,1,15.514886
4,1651200,726750000,665600000,1,14.201133
4,1651200,726750000,2133000000,1,16.301401
4,1651200,726750000,3199000000,1,15.761567
8,1651200,726750000,665600000,1,14.243613
8,1651200,726750000,2133000000,1,15.468982
8,1651200,726750000,3199000000,1,15.690959
12,1651200,726750000,665600000,1,14.446876
12,1651200,726750000,2133000000,1,15.496522
12,1651200,726750000,3199000000,1,15.752017
4,1651200,930750000,665600000,1,14.490624
4,1651200,930750000,2133000000,1,16.116524
4,1651200,930750000,3199000000,1,15.979868
8,1651200,930750000,665600000,1,14.447286
8,1651200,930750000,2133000000,1,15.613871
8,1651200,930750000,3199000000,1,15.969396
12,1651200,930750000,665600000,1,14.805042
12,1651200,930750000,2133000000,1,15.913293
12,1651200,930750000,3199000000,1,16.297632
4,1651200,1134750000,665600000,1,15.727088
4,1651200,1134750000,2133000000,1,16.34393
4,1651200,1134750000,3199000000,1,16.457384
8,1651200,1134750000,665600000,1,15.571096
8,1651200,1134750000,2133000000,1,16.258694
8,1651200,1134750000,3199000000,1,16.594328
12,1651200,1134750000,665600000,1,15.971466
12,1651200,1134750000,2133000000,1,16.684097
12,1651200,1134750000,3199000000,1,17.147512
4,1651200,1300500000,665600000,1,16.216152
4,1651200,1300500000,2133000000,1,16.707256
4,1651200,1300500000,3199000000,1,16.875456
8,1651200,1300500000,665600000,1,16.453196
8,1651200,1300500000,2133000000,1,16.8775
8,1651200,1300500000,3199000000,1,17.166613
12,1651200,1300500000,665600000,1,17.227049
12,1651200,1300500000,2133000000,1,17.674826
12,1651200,1300500000,3199000000,1,18.083899
4,1958400,114750000,665600000,1,14.176161
4,1958400,114750000,2133000000,1,14.213825
4,1958400,114750000,3199000000,1,15.508941
8,1958400,114750000,665600000,1,14.193945
8,1958400,114750000,2133000000,1,14.552086
8,1958400,114750000,3199000000,1,15.606534
12,1958400,114750000,665600000,1,14.424667
12,1958400,114750000,2133000000,1,14.831398
12,1958400,114750000,3199000000,1,15.683955
4,1958400,318750000,665600000,1,14.265944
4,1958400,318750000,2133000000,1,15.475844
4,1958400,318750000,3199000000,1,15.852753
8,1958400,318750000,665600000,1,14.300924
8,1958400,318750000,2133000000,1,15.53336
8,1958400,318750000,3199000000,1,15.889106
12,1958400,318750000,665600000,1,14.716276
12,1958400,318750000,2133000000,1,15.737666
12,1958400,318750000,3199000000,1,15.995905
4,1958400,522750000,665600000,1,14.409948
4,1958400,522750000,2133000000,1,17.727995
4,1958400,522750000,3199000000,1,16.309818
8,1958400,522750000,665600000,1,14.688969
8,1958400,522750000,2133000000,1,16.034071
8,1958400,522750000,3199000000,1,16.916681
12,1958400,522750000,665600000,1,15.135301
12,1958400,522750000,2133000000,1,16.163834
12,1958400,522750000,3199000000,1,16.761942
4,1958400,726750000,665600000,1,14.7569275
4,1958400,726750000,2133000000,1,17.856028
4,1958400,726750000,3199000000,1,16.66235
8,1958400,726750000,665600000,1,15.149468
8,1958400,726750000,2133000000,1,16.693497
8,1958400,726750000,3199000000,1,17.134914
12,1958400,726750000,665600000,1,15.486402
12,1958400,726750000,2133000000,1,16.700098
12,1958400,726750000,3199000000,1,17.016123
4,1958400,930750000,665600000,1,15.74441
4,1958400,930750000,2133000000,1,17.717432
4,1958400,930750000,3199000000,1,17.097918
8,1958400,930750000,665600000,1,15.810302
8,1958400,930750000,2133000000,1,17.140371
8,1958400,930750000,3199000000,1,17.26702
12,1958400,930750000,665600000,1,16.315126
12,1958400,930750000,2133000000,1,17.232586
12,1958400,930750000,3199000000,1,17.570383
4,1958400,1134750000,665600000,1,16.569262
4,1958400,1134750000,2133000000,1,17.446667
4,1958400,1134750000,3199000000,1,17.396692
8,1958400,1134750000,665600000,1,16.80937
8,1958400,1134750000,2133000000,1,17.530512
8,1958400,1134750000,3199000000,1,17.703215
12,1958400,1134750000,665600000,1,17.368618
12,1958400,1134750000,2133000000,1,18.13676
12,1958400,1134750000,3199000000,1,18.738676
4,1958400,1300500000,665600000,1,17.204502
4,1958400,1300500000,2133000000,1,17.668854
4,1958400,1300500000,3199000000,1,17.82201
8,1958400,1300500000,665600000,1,17.549685
8,1958400,1300500000,2133000000,1,18.171404
8,1958400,1300500000,3199000000,1,18.557753
12,1958400,1300500000,665600000,1,18.44271
12,1958400,1300500000,2133000000,1,19.259932
12,1958400,1300500000,3199000000,1,19.995935
4,2201600,114750000,665600000,1,14.435387
4,2201600,114750000,2133000000,1,15.167621
4,2201600,114750000,3199000000,1,15.988282
8,2201600,114750000,665600000,1,14.746111
8,2201600,114750000,2133000000,1,15.819472
8,2201600,114750000,3199000000,1,16.174347
12,2201600,114750000,665600000,1,15.14653
12,2201600,114750000,2133000000,1,16.081614
12,2201600,114750000,3199000000,1,16.420341
4,2201600,318750000,665600000,1,14.66167
4,2201600,318750000,2133000000,1,16.20741
4,2201600,318750000,3199000000,1,16.579567
8,2201600,318750000,665600000,1,15.2843
8,2201600,318750000,2133000000,1,16.421139
8,2201600,318750000,3199000000,1,17.315722
12,2201600,318750000,665600000,1,15.736619
12,2201600,318750000,2133000000,1,16.67239
12,2201600,318750000,3199000000,1,16.989828
4,2201600,522750000,665600000,1,15.308707
4,2201600,522750000,2133000000,1,18.530603
4,2201600,522750000,3199000000,1,17.331976
8,2201600,522750000,665600000,1,15.890697
8,2201600,522750000,2133000000,1,17.464827
8,2201600,522750000,3199000000,1,18.093832
12,2201600,522750000,665600000,1,16.092592
12,2201600,522750000,2133000000,1,17.140642
12,2201600,522750000,3199000000,1,17.826843
4,2201600,726750000,665600000,1,16.212442
4,2201600,726750000,2133000000,1,18.657816
4,2201600,726750000,3199000000,1,17.658365
8,2201600,726750000,665600000,1,16.522892
8,2201600,726750000,2133000000,1,17.901815
8,2201600,726750000,3199000000,1,18.28032
12,2201600,726750000,665600000,1,16.646795
12,2201600,726750000,2133000000,1,17.594141
12,2201600,726750000,3199000000,1,18.05131
4,2201600,930750000,665600000,1,16.88114
4,2201600,930750000,2133000000,1,18.681345
4,2201600,930750000,3199000000,1,17.92171
8,2201600,930750000,665600000,1,17.104948
8,2201600,930750000,2133000000,1,18.087893
8,2201600,930750000,3199000000,1,18.421236
12,2201600,930750000,665600000,1,17.381422
12,2201600,930750000,2133000000,1,18.26591
12,2201600,930750000,3199000000,1,18.798294
4,2201600,1134750000,665600000,1,17.516571
4,2201600,1134750000,2133000000,1,18.687729
4,2201600,1134750000,3199000000,1,18.359903
8,2201600,1134750000,665600000,1,17.801058
8,2201600,1134750000,2133000000,1,18.588926
8,2201600,1134750000,3199000000,1,19.053938
12,2201600,1134750000,665600000,1,18.433912
12,2201600,1134750000,2133000000,1,19.503397
12,2201600,1134750000,3199000000,1,20.299284
4,2201600,1300500000,665600000,1,18.081793
4,2201600,1300500000,2133000000,1,18.84058
4,2201600,1300500000,3199000000,1,19.077944
8,2201600,1300500000,665600000,1,18.649492
8,2201600,1300500000,2133000000,1,19.523567
8,2201600,1300500000,3199000000,1,20.18662
12,2201600,1300500000,665600000,1,19.54621
12,2201600,1300500000,2133000000,1,20.82861
12,2201600,1300500000,3199000000,1,21.792868
4,422400,114750000,665600000,4,13.950366
4,422400,114750000,2133000000,4,14.151763
4,422400,114750000,3199000000,4,14.094332
8,422400,114750000,665600000,4,13.720857
8,422400,114750000,2133000000,4,14.204219
8,422400,114750000,3199000000,4,14.23388
12,422400,114750000,665600000,4,13.617764
12,422400,114750000,2133000000,4,14.117295
12,422400,114750000,3199000000,4,14.56419
4,422400,318750000,665600000,4,13.974265
4,422400,318750000,2133000000,4,14.237514
4,422400,318750000,3199000000,4,14.484113
8,422400,318750000,665600000,4,13.7304945
8,422400,318750000,2133000000,4,14.283711
8,422400,318750000,3199000000,4,14.870128
12,422400,318750000,665600000,4,13.7435
12,422400,318750000,2133000000,4,14.215833
12,422400,318750000,3199000000,4,15.010337
4,422400,522750000,665600000,4,14.031403
4,422400,522750000,2133000000,4,14.948772
4,422400,522750000,3199000000,4,15.06928
8,422400,522750000,665600000,4,13.768071
8,422400,522750000,2133000000,4,14.305487
8,422400,522750000,3199000000,4,15.210792
12,422400,522750000,665600000,4,13.881944
12,422400,522750000,2133000000,4,14.297221
12,422400,522750000,3199000000,4,14.88673
4,422400,726750000,665600000,4,14.129041
4,422400,726750000,2133000000,4,15.417518
4,422400,726750000,3199000000,4,15.393735
8,422400,726750000,665600000,4,13.866906
8,422400,726750000,2133000000,4,14.343243
8,422400,726750000,3199000000,4,15.244063
12,422400,726750000,665600000,4,14.053916
12,422400,726750000,2133000000,4,14.413804
12,422400,726750000,3199000000,4,14.880244
4,422400,930750000,665600000,4,14.44751
4,422400,930750000,2133000000,4,15.532374
4,422400,930750000,3199000000,4,15.612576
8,422400,930750000,665600000,4,14.093045
8,422400,930750000,2133000000,4,14.974802
8,422400,930750000,3199000000,4,15.499535
12,422400,930750000,665600000,4,14.359323
12,422400,930750000,2133000000,4,14.779752
12,422400,930750000,3199000000,4,15.067821
4,422400,1134750000,665600000,4,15.222903
4,422400,1134750000,2133000000,4,15.866228
4,422400,1134750000,3199000000,4,16.113033
8,422400,1134750000,665600000,4,14.396868
8,422400,1134750000,2133000000,4,15.555109
8,422400,1134750000,3199000000,4,15.964365
12,422400,1134750000,665600000,4,14.706658
12,422400,1134750000,2133000000,4,15.346374
12,422400,1134750000,3199000000,4,15.868001
4,422400,1300500000,665600000,4,15.630389
4,422400,1300500000,2133000000,4,16.169466
4,422400,1300500000,3199000000,4,16.349186
8,422400,1300500000,665600000,4,15.024165
8,422400,1300500000,2133000000,4,16.08262
8,422400,1300500000,3199000000,4,16.309015
12,422400,1300500000,665600000,4,15.189839
12,422400,1300500000,2133000000,4,16.260183
12,422400,1300500000,3199000000,4,16.728735
4,729600,114750000,665600000,4,13.889398
4,729600,114750000,2133000000,4,14.175513
4,729600,114750000,3199000000,4,14.257135
8,729600,114750000,665600000,4,13.76944
8,729600,114750000,2133000000,4,14.316161
8,729600,114750000,3199000000,4,14.483746
12,729600,114750000,665600000,4,13.7439
12,729600,114750000,2133000000,4,14.238394
12,729600,114750000,3199000000,4,15.1312895
4,729600,318750000,665600000,4,13.944308
4,729600,318750000,2133000000,4,14.7008095
4,729600,318750000,3199000000,4,15.160754
8,729600,318750000,665600000,4,13.958959
8,729600,318750000,2133000000,4,14.810485
8,729600,318750000,3199000000,4,15.621271
12,729600,318750000,665600000,4,14.349833
12,729600,318750000,2133000000,4,15.037257
12,729600,318750000,3199000000,4,15.958589
4,729600,522750000,665600000,4,14.045997
4,729600,522750000,2133000000,4,15.584526
4,729600,522750000,3199000000,4,15.540746
8,729600,522750000,665600000,4,14.140025
8,729600,522750000,2133000000,4,15.126941
8,729600,522750000,3199000000,4,15.663214
12,729600,522750000,665600000,4,14.625088
12,729600,522750000,2133000000,4,15.152338
12,729600,522750000,3199000000,4,15.684109
4,729600,726750000,665600000,4,14.144429
4,729600,726750000,2133000000,4,16.033215
4,729600,726750000,3199000000,4,15.668425
8,729600,726750000,665600000,4,14.247527
8,729600,726750000,2133000000,4,15.265004
8,729600,726750000,3199000000,4,15.708767
12,729600,726750000,665600000,4,14.807208
12,729600,726750000,2133000000,4,15.403745
12,729600,726750000,3199000000,4,15.592412
4,729600,930750000,665600000,4,14.571508
4,729600,930750000,2133000000,4,15.961518
4,729600,930750000,3199000000,4,16.052929
8,729600,930750000,665600000,4,14.557533
8,729600,930750000,2133000000,4,15.538862
8,729600,930750000,3199000000,4,15.898948
12,729600,930750000,665600000,4,15.360793
12,729600,930750000,2133000000,4,15.729096
12,729600,930750000,3199000000,4,15.940524
4,729600,1134750000,665600000,4,15.472839
4,729600,1134750000,2133000000,4,16.25257
4,729600,1134750000,3199000000,4,16.395584
8,729600,1134750000,665600000,4,15.177878
8,729600,1134750000,2133000000,4,16.142166
8,729600,1134750000,3199000000,4,16.37605
12,729600,1134750000,665600000,4,16.119858
12,729600,1134750000,2133000000,4,16.491234
12,729600,1134750000,3199000000,4,16.765247
4,729600,1300500000,665600000,4,15.82569
4,729600,1300500000,2133000000,4,16.504923
4,729600,1300500000,3199000000,4,16.566673
8,729600,1300500000,665600000,4,16.006338
8,729600,1300500000,2133000000,4,16.627611
8,729600,1300500000,3199000000,4,16.765875
12,729600,1300500000,665600000,4,17.126207
12,729600,1300500000,2133000000,4,17.316362
12,729600,1300500000,3199000000,4,17.407988
4,1036800,114750000,665600000,4,13.983111
4,1036800,114750000,2133000000,4,14.262834
4,1036800,114750000,3199000000,4,14.514346
8,1036800,114750000,665600000,4,13.95837
8,1036800,114750000,2133000000,4,14.414609
8,1036800,114750000,3199000000,4,15.245363
12,1036800,114750000,665600000,4,13.933064
12,1036800,114750000,2133000000,4,14.415453
12,1036800,114750000,3199000000,4,15.429216
4,1036800,318750000,665600000,4,14.088878
4,1036800,318750000,2133000000,4,15.18716
4,1036800,318750000,3199000000,4,15.564322
8,1036800,318750000,665600000,4,14.530034
8,1036800,318750000,2133000000,4,15.651589
8,1036800,318750000,3199000000,4,16.34554
12,1036800,318750000,665600000,4,14.872662
12,1036800,318750000,2133000000,4,15.611925
12,1036800,318750000,3199000000,4,16.585484
4,1036800,522750000,665600000,4,14.398098
4,1036800,522750000,2133000000,4,16.074442
4,1036800,522750000,3199000000,4,15.956798
8,1036800,522750000,665600000,4,14.98104
8,1036800,522750000,2133000000,4,16.01147
8,1036800,522750000,3199000000,4,16.328783
12,1036800,522750000,665600000,4,15.238497
12,1036800,522750000,2133000000,4,15.992302
12,1036800,522750000,3199000000,4,16.705881
4,1036800,726750000,665600000,4,14.521311
4,1036800,726750000,2133000000,4,16.376705
4,1036800,726750000,3199000000,4,16.007023
8,1036800,726750000,665600000,4,15.196002
8,1036800,726750000,2133000000,4,16.127386
8,1036800,726750000,3199000000,4,16.328753
12,1036800,726750000,665600000,4,15.616418
12,1036800,726750000,2133000000,4,16.342327
12,1036800,726750000,3199000000,4,16.69768
4,1036800,930750000,665600000,4,14.76732
4,1036800,930750000,2133000000,4,16.330076
4,1036800,930750000,3199000000,4,16.349035
8,1036800,930750000,665600000,4,15.577298
8,1036800,930750000,2133000000,4,16.339874
8,1036800,930750000,3199000000,4,16.53224
12,1036800,930750000,665600000,4,16.323528
12,1036800,930750000,2133000000,4,16.968876
12,1036800,930750000,3199000000,4,17.039585
4,1036800,1134750000,665600000,4,15.73452
4,1036800,1134750000,2133000000,4,16.684067
4,1036800,1134750000,3199000000,4,16.66
8,1036800,1134750000,665600000,4,16.523788
8,1036800,1134750000,2133000000,4,16.887144
8,1036800,1134750000,3199000000,4,16.969322
12,1036800,1134750000,665600000,4,17.330679
12,1036800,1134750000,2133000000,4,17.878962
12,1036800,1134750000,3199000000,4,17.689047
4,1036800,1300500000,665600000,4,16.213526
4,1036800,1300500000,2133000000,4,16.803013
4,1036800,1300500000,3199000000,4,16.826466
8,1036800,1300500000,665600000,4,17.309103
8,1036800,1300500000,2133000000,4,17.457186
8,1036800,1300500000,3199000000,4,17.42937
12,1036800,1300500000,665600000,4,18.379147
12,1036800,1300500000,2133000000,4,18.58935
12,1036800,1300500000,3199000000,4,18.314335
4,1344000,114750000,665600000,4,14.137456
4,1344000,114750000,2133000000,4,14.377118
4,1344000,114750000,3199000000,4,15.118587
8,1344000,114750000,665600000,4,14.133746
8,1344000,114750000,2133000000,4,14.565006
8,1344000,114750000,3199000000,4,15.53989
12,1344000,114750000,665600000,4,14.138312
12,1344000,114750000,2133000000,4,14.587059
12,1344000,114750000,3199000000,4,15.532695
4,1344000,318750000,665600000,4,14.914962
4,1344000,318750000,2133000000,4,15.943124
4,1344000,318750000,3199000000,4,16.605677
8,1344000,318750000,665600000,4,15.450308
8,1344000,318750000,2133000000,4,16.541525
8,1344000,318750000,3199000000,4,17.839611
12,1344000,318750000,665600000,4,15.674344
