cores,cpu,gpu,mem,bs,predicted_time
12,1036800,522750000,3199000000,1,3.6639068
4,1036800,726750000,665600000,1,5.0678287
4,1036800,726750000,2133000000,1,4.25354
4,1036800,726750000,3199000000,1,3.8290696
8,1036800,726750000,665600000,1,4.797224
8,1036800,726750000,2133000000,1,3.483736
8,1036800,726750000,3199000000,1,3.3133059
12,1036800,726750000,665600000,1,4.8185287
12,1036800,726750000,2133000000,1,3.3423133
12,1036800,726750000,3199000000,1,3.106239
4,1036800,930750000,665600000,1,4.918328
4,1036800,930750000,2133000000,1,4.1545033
4,1036800,930750000,3199000000,1,3.1753082
8,1036800,930750000,665600000,1,4.849743
8,1036800,930750000,2133000000,1,3.1180143
8,1036800,930750000,3199000000,1,2.6322398
12,1036800,930750000,665600000,1,4.7838883
12,1036800,930750000,2133000000,1,2.557861
12,1036800,930750000,3199000000,1,2.593833
4,1036800,1134750000,665600000,1,5.0329595
4,1036800,1134750000,2133000000,1,4.5696416
4,1036800,1134750000,3199000000,1,3.120998
8,1036800,1134750000,665600000,1,4.9735036
8,1036800,1134750000,2133000000,1,3.7833414
8,1036800,1134750000,3199000000,1,2.6203465
12,1036800,1134750000,665600000,1,4.781723
12,1036800,1134750000,2133000000,1,3.1642442
12,1036800,1134750000,3199000000,1,2.6046355
4,1036800,1300500000,665600000,1,5.0742736
4,1036800,1300500000,2133000000,1,4.855224
4,1036800,1300500000,3199000000,1,3.657898
8,1036800,1300500000,665600000,1,4.983014
8,1036800,1300500000,2133000000,1,4.5267377
8,1036800,1300500000,3199000000,1,2.8403566
12,1036800,1300500000,665600000,1,4.787222
12,1036800,1300500000,2133000000,1,3.8238616
12,1036800,1300500000,3199000000,1,2.7834582
4,1344000,114750000,665600000,1,8.0916
4,1344000,114750000,2133000000,1,8.442495
4,1344000,114750000,3199000000,1,8.568325
8,1344000,114750000,665600000,1,8.321892
8,1344000,114750000,2133000000,1,8.189239
8,1344000,114750000,3199000000,1,8.200865
12,1344000,114750000,665600000,1,8.320874
12,1344000,114750000,2133000000,1,8.078725
12,1344000,114750000,3199000000,1,7.694547
4,1344000,318750000,665600000,1,4.6169868
4,1344000,318750000,2133000000,1,3.9758656
4,1344000,318750000,3199000000,1,3.58369
8,1344000,318750000,665600000,1,4.664359
8,1344000,318750000,2133000000,1,3.8150122
8,1344000,318750000,3199000000,1,3.5161884
12,1344000,318750000,665600000,1,4.89046
12,1344000,318750000,2133000000,1,3.4302034
12,1344000,318750000,3199000000,1,3.5848098
4,1344000,522750000,665600000,1,5.0441747
4,1344000,522750000,2133000000,1,3.6231318
4,1344000,522750000,3199000000,1,3.2469363
8,1344000,522750000,665600000,1,4.6129103
8,1344000,522750000,2133000000,1,3.523645
8,1344000,522750000,3199000000,1,3.382464
12,1344000,522750000,665600000,1,4.6616616
12,1344000,522750000,2133000000,1,3.1282935
12,1344000,522750000,3199000000,1,3.0736232
4,1344000,726750000,665600000,1,4.31729
4,1344000,726750000,2133000000,1,3.1818318
4,1344000,726750000,3199000000,1,2.6864557
8,1344000,726750000,665600000,1,4.1847124
8,1344000,726750000,2133000000,1,2.5499322
8,1344000,726750000,3199000000,1,2.6090958
12,1344000,726750000,665600000,1,4.1396093
12,1344000,726750000,2133000000,1,2.5578756
12,1344000,726750000,3199000000,1,2.6229706
4,1344000,930750000,665600000,1,4.4470515
4,1344000,930750000,2133000000,1,2.7919617
4,1344000,930750000,3199000000,1,2.6488986
8,1344000,930750000,665600000,1,4.301286
8,1344000,930750000,2133000000,1,2.574358
8,1344000,930750000,3199000000,1,2.5625806
12,1344000,930750000,665600000,1,4.287032
12,1344000,930750000,2133000000,1,2.5861595
12,1344000,930750000,3199000000,1,2.6390367
4,1344000,1134750000,665600000,1,4.8218822
4,1344000,1134750000,2133000000,1,2.6526248
4,1344000,1134750000,3199000000,1,2.6340027
8,1344000,1134750000,665600000,1,4.697089
8,1344000,1134750000,2133000000,1,2.5853324
8,1344000,1134750000,3199000000,1,2.5642107
12,1344000,1134750000,665600000,1,4.5313787
12,1344000,1134750000,2133000000,1,2.5471468
12,1344000,1134750000,3199000000,1,2.6444964
4,1344000,1300500000,665600000,1,4.922736
4,1344000,1300500000,2133000000,1,2.9348516
4,1344000,1300500000,3199000000,1,2.6522157
8,1344000,1300500000,665600000,1,4.7200575
8,1344000,1300500000,2133000000,1,2.5947225
8,1344000,1300500000,3199000000,1,2.647225
12,1344000,1300500000,665600000,1,4.702774
12,1344000,1300500000,2133000000,1,2.566801
12,1344000,1300500000,3199000000,1,2.6282902
4,1651200,114750000,665600000,1,8.09255
4,1651200,114750000,2133000000,1,8.225897
4,1651200,114750000,3199000000,1,8.213959
8,1651200,114750000,665600000,1,8.206165
8,1651200,114750000,2133000000,1,8.054367
8,1651200,114750000,3199000000,1,7.887416
12,1651200,114750000,665600000,1,8.163264
12,1651200,114750000,2133000000,1,7.4819155
12,1651200,114750000,3199000000,1,5.2077475
4,1651200,318750000,665600000,1,4.4341927
4,1651200,318750000,2133000000,1,3.4229088
4,1651200,318750000,3199000000,1,3.484237
8,1651200,318750000,665600000,1,4.6034117
8,1651200,318750000,2133000000,1,3.7039695
8,1651200,318750000,3199000000,1,3.6094534
12,1651200,318750000,665600000,1,4.4478455
12,1651200,318750000,2133000000,1,2.920718
12,1651200,318750000,3199000000,1,3.0358999
4,1651200,522750000,665600000,1,4.1735926
4,1651200,522750000,2133000000,1,2.738089
4,1651200,522750000,3199000000,1,2.7536058
8,1651200,522750000,665600000,1,4.1583714
8,1651200,522750000,2133000000,1,2.4798262
8,1651200,522750000,3199000000,1,2.6527166
12,1651200,522750000,665600000,1,4.0949326
12,1651200,522750000,2133000000,1,2.4021056
12,1651200,522750000,3199000000,1,2.658907
4,1651200,726750000,665600000,1,4.1395526
4,1651200,726750000,2133000000,1,2.5752866
4,1651200,726750000,3199000000,1,2.5609612
8,1651200,726750000,665600000,1,4.109504
8,1651200,726750000,2133000000,1,2.513921
8,1651200,726750000,3199000000,1,2.578535
12,1651200,726750000,665600000,1,4.1187596
12,1651200,726750000,2133000000,1,2.5486498
12,1651200,726750000,3199000000,1,2.613161
4,1651200,930750000,665600000,1,4.15044
4,1651200,930750000,2133000000,1,2.6084008
4,1651200,930750000,3199000000,1,2.5489051
8,1651200,930750000,665600000,1,4.1440783
8,1651200,930750000,2133000000,1,2.5226235
8,1651200,930750000,3199000000,1,2.5212615
12,1651200,930750000,665600000,1,4.165386
12,1651200,930750000,2133000000,1,2.6149178
12,1651200,930750000,3199000000,1,2.5419815
4,1651200,1134750000,665600000,1,4.1783113
4,1651200,1134750000,2133000000,1,2.6383
4,1651200,1134750000,3199000000,1,2.5376072
8,1651200,1134750000,665600000,1,4.185041
8,1651200,1134750000,2133000000,1,2.6298077
8,1651200,1134750000,3199000000,1,2.459715
12,1651200,1134750000,665600000,1,4.1795015
12,1651200,1134750000,2133000000,1,2.5975084
12,1651200,1134750000,3199000000,1,2.5582654
4,1651200,1300500000,665600000,1,4.3717146
4,1651200,1300500000,2133000000,1,2.6160703
4,1651200,1300500000,3199000000,1,2.4975219
8,1651200,1300500000,665600000,1,4.2561502
8,1651200,1300500000,2133000000,1,2.6079977
8,1651200,1300500000,3199000000,1,2.4453
12,1651200,1300500000,665600000,1,4.187461
12,1651200,1300500000,2133000000,1,2.5669003
12,1651200,1300500000,3199000000,1,2.640886
4,1958400,114750000,665600000,1,8.178783
4,1958400,114750000,2133000000,1,8.016811
4,1958400,114750000,3199000000,1,7.9473095
8,1958400,114750000,665600000,1,8.244557
8,1958400,114750000,2133000000,1,7.858035
8,1958400,114750000,3199000000,1,7.283362
12,1958400,114750000,665600000,1,7.5502872
12,1958400,114750000,2133000000,1,4.629217
12,1958400,114750000,3199000000,1,3.8217654
4,1958400,318750000,665600000,1,4.2004385
4,1958400,318750000,2133000000,1,2.9126794
4,1958400,318750000,3199000000,1,3.210033
8,1958400,318750000,665600000,1,4.335449
8,1958400,318750000,2133000000,1,2.3005412
8,1958400,318750000,3199000000,1,2.6294475
12,1958400,318750000,665600000,1,4.0914617
12,1958400,318750000,2133000000,1,2.2266033
12,1958400,318750000,3199000000,1,2.602142
4,1958400,522750000,665600000,1,4.1213007
4,1958400,522750000,2133000000,1,2.3407636
4,1958400,522750000,3199000000,1,2.5558958
8,1958400,522750000,665600000,1,4.0808105
8,1958400,522750000,2133000000,1,2.4407635
8,1958400,522750000,3199000000,1,2.5780582
12,1958400,522750000,665600000,1,4.110283
12,1958400,522750000,2133000000,1,2.393341
12,1958400,522750000,3199000000,1,2.6028304
4,1958400,726750000,665600000,1,4.137818
4,1958400,726750000,2133000000,1,2.499744
4,1958400,726750000,3199000000,1,2.5239475
8,1958400,726750000,665600000,1,4.1156907
8,1958400,726750000,2133000000,1,2.4826803
8,1958400,726750000,3199000000,1,2.5412042
12,1958400,726750000,665600000,1,4.1361237
12,1958400,726750000,2133000000,1,2.539739
12,1958400,726750000,3199000000,1,2.5387402
4,1958400,930750000,665600000,1,4.1571536
4,1958400,930750000,2133000000,1,2.5152082
4,1958400,930750000,3199000000,1,2.447509
8,1958400,930750000,665600000,1,4.1544886
8,1958400,930750000,2133000000,1,2.509974
8,1958400,930750000,3199000000,1,2.4009578
12,1958400,930750000,665600000,1,4.1634107
12,1958400,930750000,2133000000,1,2.616786
12,1958400,930750000,3199000000,1,2.439926
4,1958400,1134750000,665600000,1,4.161089
4,1958400,1134750000,2133000000,1,2.5941782
4,1958400,1134750000,3199000000,1,2.320629
8,1958400,1134750000,665600000,1,4.1617117
8,1958400,1134750000,2133000000,1,2.6148734
8,1958400,1134750000,3199000000,1,2.3104913
12,1958400,1134750000,665600000,1,4.1493897
12,1958400,1134750000,2133000000,1,2.6381352
12,1958400,1134750000,3199000000,1,2.4032543
4,1958400,1300500000,665600000,1,4.160626
4,1958400,1300500000,2133000000,1,2.653286
4,1958400,1300500000,3199000000,1,2.2865589
8,1958400,1300500000,665600000,1,4.148615
8,1958400,1300500000,2133000000,1,2.650519
8,1958400,1300500000,3199000000,1,2.2911503
12,1958400,1300500000,665600000,1,4.134466
12,1958400,1300500000,2133000000,1,2.6204314
12,1958400,1300500000,3199000000,1,2.451595
4,2201600,114750000,665600000,1,8.198049
4,2201600,114750000,2133000000,1,7.920083
4,2201600,114750000,3199000000,1,7.7695894
8,2201600,114750000,665600000,1,8.27491
8,2201600,114750000,2133000000,1,7.198882
8,2201600,114750000,3199000000,1,5.3474174
12,2201600,114750000,665600000,1,4.802193
12,2201600,114750000,2133000000,1,3.5218544
12,2201600,114750000,3199000000,1,3.48854
4,2201600,318750000,665600000,1,4.110731
4,2201600,318750000,2133000000,1,2.3420632
4,2201600,318750000,3199000000,1,2.509041
8,2201600,318750000,665600000,1,4.050825
8,2201600,318750000,2133000000,1,2.24571
8,2201600,318750000,3199000000,1,2.520586
12,2201600,318750000,665600000,1,4.1010575
12,2201600,318750000,2133000000,1,2.1574168
12,2201600,318750000,3199000000,1,2.523019
4,2201600,522750000,665600000,1,4.1107883
4,2201600,522750000,2133000000,1,2.4166174
4,2201600,522750000,3199000000,1,2.5277083
8,2201600,522750000,665600000,1,4.092788
8,2201600,522750000,2133000000,1,2.414989
8,2201600,522750000,3199000000,1,2.5258029
12,2201600,522750000,665600000,1,4.1167974
12,2201600,522750000,2133000000,1,2.3996243
12,2201600,522750000,3199000000,1,2.5450373
4,2201600,726750000,665600000,1,4.1402626
4,2201600,726750000,2133000000,1,2.4782681
4,2201600,726750000,3199000000,1,2.4725156
8,2201600,726750000,665600000,1,4.1310024
8,2201600,726750000,2133000000,1,2.4791193
8,2201600,726750000,3199000000,1,2.4656036
12,2201600,726750000,665600000,1,4.144184
12,2201600,726750000,2133000000,1,2.5290432
12,2201600,726750000,3199000000,1,2.4627771
4,2201600,930750000,665600000,1,4.15027
4,2201600,930750000,2133000000,1,2.434252
4,2201600,930750000,3199000000,1,2.3249216
8,2201600,930750000,665600000,1,4.150338
8,2201600,930750000,2133000000,1,2.4973695
8,2201600,930750000,3199000000,1,2.3128567
12,2201600,930750000,665600000,1,4.152649
12,2201600,930750000,2133000000,1,2.613863
12,2201600,930750000,3199000000,1,2.3238153
4,2201600,1134750000,665600000,1,4.135098
4,2201600,1134750000,2133000000,1,2.5319595
4,2201600,1134750000,3199000000,1,2.255319
8,2201600,1134750000,665600000,1,4.139926
8,2201600,1134750000,2133000000,1,2.5759082
8,2201600,1134750000,3199000000,1,2.2527688
12,2201600,1134750000,665600000,1,4.130723
12,2201600,1134750000,2133000000,1,2.6430626
12,2201600,1134750000,3199000000,1,2.2957692
4,2201600,1300500000,665600000,1,4.113307
4,2201600,1300500000,2133000000,1,2.640661
4,2201600,1300500000,3199000000,1,2.2181332
8,2201600,1300500000,665600000,1,4.116949
8,2201600,1300500000,2133000000,1,2.6294608
8,2201600,1300500000,3199000000,1,2.2361813
12,2201600,1300500000,665600000,1,4.125752
12,2201600,1300500000,2133000000,1,2.6525342
12,2201600,1300500000,3199000000,1,2.310666
4,422400,114750000,665600000,4,9.664494
4,422400,114750000,2133000000,4,10.203562
4,422400,114750000,3199000000,4,10.664813
8,422400,114750000,665600000,4,10.2030525
8,422400,114750000,2133000000,4,10.121714
8,422400,114750000,3199000000,4,10.173887
12,422400,114750000,665600000,4,10.608562
12,422400,114750000,2133000000,4,9.983225
12,422400,114750000,3199000000,4,9.654852
4,422400,318750000,665600000,4,7.0684195
4,422400,318750000,2133000000,4,6.9512196
4,422400,318750000,3199000000,4,7.462128
8,422400,318750000,665600000,4,7.707128
8,422400,318750000,2133000000,4,7.017761
8,422400,318750000,3199000000,4,6.9127665
12,422400,318750000,665600000,4,8.542982
12,422400,318750000,2133000000,4,7.7289114
12,422400,318750000,3199000000,4,7.2465887
4,422400,522750000,665600000,4,6.1851997
4,422400,522750000,2133000000,4,5.621678
4,422400,522750000,3199000000,4,5.6748304
8,422400,522750000,665600000,4,7.1136503
8,422400,522750000,2133000000,4,6.6117954
8,422400,522750000,3199000000,4,6.27383
12,422400,522750000,665600000,4,7.3527308
12,422400,522750000,2133000000,4,7.6775227
12,422400,522750000,3199000000,4,7.600125
4,422400,726750000,665600000,4,6.317566
4,422400,726750000,2133000000,4,5.529818
4,422400,726750000,3199000000,4,5.276951
8,422400,726750000,665600000,4,6.510038
8,422400,726750000,2133000000,4,6.96715
8,422400,726750000,3199000000,4,7.210292
12,422400,726750000,665600000,4,6.666905
12,422400,726750000,2133000000,4,7.8976192
12,422400,726750000,3199000000,4,7.9702597
4,422400,930750000,665600000,4,6.2088127
4,422400,930750000,2133000000,4,6.201543
4,422400,930750000,3199000000,4,5.9128904
8,422400,930750000,665600000,4,6.2816114
8,422400,930750000,2133000000,4,6.871566
8,422400,930750000,3199000000,4,7.3851023
12,422400,930750000,665600000,4,6.427045
12,422400,930750000,2133000000,4,7.8529544
12,422400,930750000,3199000000,4,8.231957
4,422400,1134750000,665600000,4,6.1420426
4,422400,1134750000,2133000000,4,6.2877584
4,422400,1134750000,3199000000,4,6.249593
8,422400,1134750000,665600000,4,6.1828456
8,422400,1134750000,2133000000,4,6.7909517
8,422400,1134750000,3199000000,4,6.917264
12,422400,1134750000,665600000,4,6.1441436
12,422400,1134750000,2133000000,4,6.9658914
12,422400,1134750000,3199000000,4,7.06468
4,422400,1300500000,665600000,4,6.0099583
4,422400,1300500000,2133000000,4,6.3025427
4,422400,1300500000,3199000000,4,6.2565103
8,422400,1300500000,665600000,4,5.977535
8,422400,1300500000,2133000000,4,6.582219
8,422400,1300500000,3199000000,4,6.5876875
12,422400,1300500000,665600000,4,5.8731923
12,422400,1300500000,2133000000,4,6.2120447
12,422400,1300500000,3199000000,4,6.116008
4,729600,114750000,665600000,4,8.767422
4,729600,114750000,2133000000,4,9.299738
4,729600,114750000,3199000000,4,9.693682
8,729600,114750000,665600000,4,9.266507
8,729600,114750000,2133000000,4,9.068675
8,729600,114750000,3199000000,4,9.179033
12,729600,114750000,665600000,4,9.53212
12,729600,114750000,2133000000,4,9.066823
12,729600,114750000,3199000000,4,8.840288
4,729600,318750000,665600000,4,5.4733095
4,729600,318750000,2133000000,4,5.3522243
4,729600,318750000,3199000000,4,5.964345
8,729600,318750000,665600000,4,5.789677
8,729600,318750000,2133000000,4,5.123864
8,729600,318750000,3199000000,4,5.2378583
12,729600,318750000,665600000,4,6.1697884
12,729600,318750000,2133000000,4,5.530785
12,729600,318750000,3199000000,4,5.1484203
4,729600,522750000,665600000,4,5.0581403
4,729600,522750000,2133000000,4,4.665663
4,729600,522750000,3199000000,4,4.7585707
8,729600,522750000,665600000,4,5.295338
8,729600,522750000,2133000000,4,4.776039
8,729600,522750000,3199000000,4,4.3933554
12,729600,522750000,665600000,4,5.3868055
12,729600,522750000,2133000000,4,4.957969
12,729600,522750000,3199000000,4,4.944892
4,729600,726750000,665600000,4,5.2557044
4,729600,726750000,2133000000,4,4.497796
4,729600,726750000,3199000000,4,4.5582933
8,729600,726750000,665600000,4,5.2401
8,729600,726750000,2133000000,4,4.8226233
8,729600,726750000,3199000000,4,4.411542
12,729600,726750000,665600000,4,5.4925537
12,729600,726750000,2133000000,4,6.1039743
12,729600,726750000,3199000000,4,4.706378
4,729600,930750000,665600000,4,5.535315
4,729600,930750000,2133000000,4,4.7337074
4,729600,930750000,3199000000,4,4.530381
8,729600,930750000,665600000,4,5.51575
8,729600,930750000,2133000000,4,5.250649
8,729600,930750000,3199000000,4,5.1981297
12,729600,930750000,665600000,4,5.848759
12,729600,930750000,2133000000,4,6.0439806
12,729600,930750000,3199000000,4,4.527179
4,729600,1134750000,665600000,4,5.5635214
4,729600,1134750000,2133000000,4,5.1969194
4,729600,1134750000,3199000000,4,4.90277
8,729600,1134750000,665600000,4,5.7491198
8,729600,1134750000,2133000000,4,5.7060995
8,729600,1134750000,3199000000,4,5.2030344
12,729600,1134750000,665600000,4,5.784722
12,729600,1134750000,2133000000,4,5.260616
12,729600,1134750000,3199000000,4,3.9367733
4,729600,1300500000,665600000,4,5.635255
4,729600,1300500000,2133000000,4,5.418568
4,729600,1300500000,3199000000,4,5.1758175
8,729600,1300500000,665600000,4,5.748352
8,729600,1300500000,2133000000,4,5.7219787
8,729600,1300500000,3199000000,4,5.0089087
12,729600,1300500000,665600000,4,5.6682606
12,729600,1300500000,2133000000,4,5.1466513
12,729600,1300500000,3199000000,4,4.2842536
4,1036800,114750000,665600000,4,8.221809
4,1036800,114750000,2133000000,4,8.710065
4,1036800,114750000,3199000000,4,8.997299
8,1036800,114750000,665600000,4,8.624312
8,1036800,114750000,2133000000,4,8.451484
8,1036800,114750000,3199000000,4,8.54127
12,1036800,114750000,665600000,4,8.737836
12,1036800,114750000,2133000000,4,8.399709
12,1036800,114750000,3199000000,4,8.304656
4,1036800,318750000,665600000,4,4.8558226
4,1036800,318750000,2133000000,4,4.600094
4,1036800,318750000,3199000000,4,4.6155033
8,1036800,318750000,665600000,4,5.0660114
8,1036800,318750000,2133000000,4,3.893969
8,1036800,318750000,3199000000,4,3.9922252
12,1036800,318750000,665600000,4,5.2043314
12,1036800,318750000,2133000000,4,4.232397
12,1036800,318750000,3199000000,4,3.893136
4,1036800,522750000,665600000,4,5.003044
4,1036800,522750000,2133000000,4,4.2211003
4,1036800,522750000,3199000000,4,3.6170309
8,1036800,522750000,665600000,4,4.889871
8,1036800,522750000,2133000000,4,3.6516316
8,1036800,522750000,3199000000,4,3.6521502
12,1036800,522750000,665600000,4,4.878726
12,1036800,522750000,2133000000,4,3.6041296
12,1036800,522750000,3199000000,4,3.6612587
4,1036800,726750000,665600000,4,4.997436
4,1036800,726750000,2133000000,4,4.267571
4,1036800,726750000,3199000000,4,3.8233776
8,1036800,726750000,665600000,4,4.795887
8,1036800,726750000,2133000000,4,3.5269709
8,1036800,726750000,3199000000,4,3.32709
12,1036800,726750000,665600000,4,4.8473196
12,1036800,726750000,2133000000,4,3.4516537
12,1036800,726750000,3199000000,4,3.239227
4,1036800,930750000,665600000,4,4.9439282
4,1036800,930750000,2133000000,4,4.3800907
4,1036800,930750000,3199000000,4,3.4213665
8,1036800,930750000,665600000,4,4.850394
8,1036800,930750000,2133000000,4,3.2353837
8,1036800,930750000,3199000000,4,2.667125
12,1036800,930750000,665600000,4,4.78321
12,1036800,930750000,2133000000,4,2.56212
12,1036800,930750000,3199000000,4,2.6147528
4,1036800,1134750000,665600000,4,5.0462313
4,1036800,1134750000,2133000000,4,4.5907965
4,1036800,1134750000,3199000000,4,3.142562
8,1036800,1134750000,665600000,4,4.975136
8,1036800,1134750000,2133000000,4,3.7549963
8,1036800,1134750000,3199000000,4,2.6465542
12,1036800,1134750000,665600000,4,4.7809057
12,1036800,1134750000,2133000000,4,3.1509078
12,1036800,1134750000,3199000000,4,2.5897684
4,1036800,1300500000,665600000,4,5.0841446
4,1036800,1300500000,2133000000,4,4.852909
4,1036800,1300500000,3199000000,4,3.6656113
8,1036800,1300500000,665600000,4,4.9886913
8,1036800,1300500000,2133000000,4,4.5208263
8,1036800,1300500000,3199000000,4,2.8616881
12,1036800,1300500000,665600000,4,4.789078
12,1036800,1300500000,2133000000,4,3.8076684
12,1036800,1300500000,3199000000,4,2.7595508
