observed_time,observed_power,powermode,predicted_time,predicted_power
786.2720642089844,14.851,12_1344000_114750000_665600000,768.1985,15.379803
123.2363510131836,35.604,12_1651200_1300500000_2133000000,141.93654,33.905178
106.39960098266602,39.511,12_1651200_1300500000_3199000000,119.13284,38.533413
270.6175079345703,25.5875,12_1651200_1300500000_665600000,272.58807,25.974546
130.5213394165039,31.6355,12_1651200_1134750000_2133000000,152.0176,30.844088
110.29159927368164,35.893,12_1651200_1134750000_3199000000,125.92287,35.357723
273.4960021972656,23.781,12_1651200_1134750000_665600000,276.72693,23.854422
136.82666015625,28.486,12_1651200_930750000_2133000000,157.07523,27.545372
120.7235221862793,31.885,12_1651200_930750000_3199000000,137.40889,31.51393
281.7842254638672,21.577,12_1651200_930750000_665600000,280.42267,21.829254
155.59056091308594,25.573,12_1651200_726750000_2133000000,169.89738,24.860899
139.74433135986328,27.9815,12_1651200_726750000_3199000000,152.0478,28.132872
296.7734680175781,19.978,12_1651200_726750000_665600000,293.66687,20.335903
190.63294219970703,22.931,12_1651200_522750000_2133000000,195.2545,22.712957
190.12097930908203,24.175,12_1651200_522750000_3199000000,187.57816,24.917418
318.3927307128906,18.573,12_1651200_522750000_665600000,315.336,19.001934
293.6177520751953,19.578,12_1651200_318750000_2133000000,282.73724,19.994122
287.0165100097656,20.984,12_1651200_318750000_3199000000,276.9403,21.623661
375.80613708496094,17.861,12_1651200_318750000_665600000,367.34222,17.5378
777.1460266113281,16.054,12_1651200_114750000_2133000000,753.0179,16.75156
772.3481140136719,16.857,12_1651200_114750000_3199000000,750.6738,17.60725
784.5555725097656,15.252,12_1651200_114750000_665600000,764.4982,15.533677
120.10330963134766,36.908,12_1958400_1300500000_2133000000,137.64197,35.929146
99.86552047729492,42.017,12_1958400_1300500000_3199000000,116.809296,40.803474
270.6346740722656,26.592,12_1958400_1300500000_665600000,270.54437,27.291851
124.3915672302246,33.542,12_1958400_1134750000_2133000000,146.90732,32.789616
107.28547286987305,37.696,12_1958400_1134750000_3199000000,121.98222,37.629128
275.3735656738281,24.3865,12_1958400_1134750000_665600000,275.69553,24.881706
135.98925018310547,29.883,12_1958400_930750000_2133000000,156.36195,29.143492
113.3576316833496,33.896,12_1958400_930750000_3199000000,131.98712,33.710033
282.7718811035156,22.382,12_1958400_930750000_665600000,278.59442,22.49728
157.3435821533203,26.382,12_1958400_726750000_2133000000,159.33081,26.069828
138.31884765625,29.135,12_1958400_726750000_3199000000,148.49065,29.685093
295.6822509765625,20.775,12_1958400_726750000_665600000,285.4467,20.776968
194.8042526245117,23.579,12_1958400_522750000_2133000000,195.15034,23.531273
188.29513549804688,24.977,12_1958400_522750000_3199000000,185.53932,25.93384
317.28102111816406,19.762,12_1958400_522750000_665600000,313.4594,19.504366
292.88014221191406,20.377,12_1958400_318750000_2133000000,282.78992,20.645594
287.5629577636719,21.782,12_1958400_318750000_3199000000,277.7047,22.357883
373.7644348144531,18.659,12_1958400_318750000_665600000,364.60986,18.105791
775.9085388183594,16.555,12_1958400_114750000_2133000000,748.6127,17.37327
772.213623046875,17.358,12_1958400_114750000_3199000000,742.289,18.24538
782.9894104003906,15.748,12_1958400_114750000_665600000,761.7984,15.846119
116.5508804321289,38.822,12_2201600_1300500000_2133000000,134.39265,37.349953
96.18417739868164,43.839,12_2201600_1300500000_3199000000,115.938805,42.527073
267.84283447265625,27.795,12_2201600_1300500000_665600000,258.65457,28.611109
124.30023956298828,34.894,12_2201600_1134750000_2133000000,143.33374,34.3223
102.9185791015625,39.503,12_2201600_1134750000_3199000000,119.44986,39.34485
274.7032470703125,25.389,12_2201600_1134750000_665600000,274.66968,25.85755
135.78489685058594,31.286,12_2201600_930750000_2133000000,156.17351,30.516172
112.86300659179688,35.6,12_2201600_930750000_3199000000,128.3758,35.279354
280.2919921875,23.633,12_2201600_930750000_665600000,276.537,23.188868
153.2063980102539,28.179,12_2201600_726750000_2133000000,159.43687,27.17984
138.03695678710938,30.392,12_2201600_726750000_3199000000,147.72015,30.929102
294.77020263671875,21.582,12_2201600_726750000_665600000,283.00583,21.235329
187.6797637939453,24.688,12_2201600_522750000_2133000000,196.38435,24.186457
187.54577636718747,26.18,12_2201600_522750000_3199000000,185.31914,26.806976
317.1197662353516,20.569,12_2201600_522750000_665600000,307.7426,19.862906
292.2509002685547,21.179,12_2201600_318750000_2133000000,285.3663,21.127728
287.2763214111328,22.587,12_2201600_318750000_3199000000,277.87076,23.009033
373.7943115234375,19.465,12_2201600_318750000_665600000,363.23782,18.503168
775.2670593261719,17.357,12_2201600_114750000_2133000000,746.6864,17.941175
772.271240234375,18.163,12_2201600_114750000_3199000000,727.52704,18.84662
782.7193603515625,16.551,12_2201600_114750000_665600000,761.47864,16.176918
