cores,cpu,gpu,mem,bs,predicted_power
4,1651200,114750000,665600000,1,17.83262
4,1651200,114750000,2133000000,1,19.6208
4,1651200,114750000,3199000000,1,21.681261
8,1651200,114750000,665600000,1,16.113894
8,1651200,114750000,2133000000,1,17.349596
8,1651200,114750000,3199000000,1,19.327198
12,1651200,114750000,665600000,1,17.78251
12,1651200,114750000,2133000000,1,16.890455
12,1651200,114750000,3199000000,1,19.28445
4,1651200,318750000,665600000,1,17.383104
4,1651200,318750000,2133000000,1,19.38938
4,1651200,318750000,3199000000,1,22.072348
8,1651200,318750000,665600000,1,16.592133
8,1651200,318750000,2133000000,1,16.516066
8,1651200,318750000,3199000000,1,20.187088
12,1651200,318750000,665600000,1,19.289104
12,1651200,318750000,2133000000,1,18.34577
12,1651200,318750000,3199000000,1,21.42674
4,1651200,522750000,665600000,1,19.655273
4,1651200,522750000,2133000000,1,20.88891
4,1651200,522750000,3199000000,1,24.615534
8,1651200,522750000,665600000,1,20.158747
8,1651200,522750000,2133000000,1,19.867474
8,1651200,522750000,3199000000,1,23.993307
12,1651200,522750000,665600000,1,23.039852
12,1651200,522750000,2133000000,1,23.755705
12,1651200,522750000,3199000000,1,26.706118
4,1651200,726750000,665600000,1,24.423063
4,1651200,726750000,2133000000,1,25.828983
4,1651200,726750000,3199000000,1,30.019915
8,1651200,726750000,665600000,1,25.269985
8,1651200,726750000,2133000000,1,26.88901
8,1651200,726750000,3199000000,1,30.591413
12,1651200,726750000,665600000,1,28.766039
12,1651200,726750000,2133000000,1,31.057138
12,1651200,726750000,3199000000,1,33.86084
4,1651200,930750000,665600000,1,30.334547
4,1651200,930750000,2133000000,1,33.245266
4,1651200,930750000,3199000000,1,37.090805
8,1651200,930750000,665600000,1,31.645388
8,1651200,930750000,2133000000,1,34.670895
8,1651200,930750000,3199000000,1,38.30074
12,1651200,930750000,665600000,1,35.834995
12,1651200,930750000,2133000000,1,38.763855
12,1651200,930750000,3199000000,1,41.749847
4,1651200,1134750000,665600000,1,37.136787
4,1651200,1134750000,2133000000,1,41.11737
4,1651200,1134750000,3199000000,1,44.870857
8,1651200,1134750000,665600000,1,39.14937
8,1651200,1134750000,2133000000,1,42.571323
8,1651200,1134750000,3199000000,1,46.291405
12,1651200,1134750000,665600000,1,43.327904
12,1651200,1134750000,2133000000,1,46.592937
12,1651200,1134750000,3199000000,1,49.632584
4,1651200,1300500000,665600000,1,43.273426
4,1651200,1300500000,2133000000,1,47.417442
4,1651200,1300500000,3199000000,1,51.27079
8,1651200,1300500000,665600000,1,45.44644
8,1651200,1300500000,2133000000,1,49.047844
8,1651200,1300500000,3199000000,1,52.788136
12,1651200,1300500000,665600000,1,49.588303
12,1651200,1300500000,2133000000,1,52.98207
12,1651200,1300500000,3199000000,1,56.0126
4,1958400,114750000,665600000,1,19.465145
4,1958400,114750000,2133000000,1,21.300825
4,1958400,114750000,3199000000,1,23.408463
8,1958400,114750000,665600000,1,17.194323
8,1958400,114750000,2133000000,1,18.434015
8,1958400,114750000,3199000000,1,20.622969
12,1958400,114750000,665600000,1,18.34867
12,1958400,114750000,2133000000,1,17.227377
12,1958400,114750000,3199000000,1,20.012693
4,1958400,318750000,665600000,1,19.180273
4,1958400,318750000,2133000000,1,21.374636
4,1958400,318750000,3199000000,1,24.066809
8,1958400,318750000,665600000,1,17.777765
8,1958400,318750000,2133000000,1,18.298695
8,1958400,318750000,3199000000,1,22.11133
12,1958400,318750000,665600000,1,19.78501
12,1958400,318750000,2133000000,1,19.128294
12,1958400,318750000,3199000000,1,22.270166
4,1958400,522750000,665600000,1,21.25802
4,1958400,522750000,2133000000,1,22.817148
4,1958400,522750000,3199000000,1,26.562588
8,1958400,522750000,665600000,1,20.991535
8,1958400,522750000,2133000000,1,21.629538
8,1958400,522750000,3199000000,1,25.68697
12,1958400,522750000,665600000,1,23.412836
12,1958400,522750000,2133000000,1,24.248835
12,1958400,522750000,3199000000,1,27.263935
4,1958400,726750000,665600000,1,25.741789
4,1958400,726750000,2133000000,1,27.577929
4,1958400,726750000,3199000000,1,31.770521
8,1958400,726750000,665600000,1,26.090147
8,1958400,726750000,3199000000,1,31.91931
12,1958400,726750000,665600000,1,29.187944
12,1958400,726750000,2133000000,1,31.233845
12,1958400,726750000,3199000000,1,34.32786
4,1958400,930750000,665600000,1,31.434465
4,1958400,930750000,2133000000,1,34.67521
4,1958400,930750000,3199000000,1,38.454273
8,1958400,930750000,665600000,1,32.48559
8,1958400,930750000,2133000000,1,35.654457
8,1958400,930750000,3199000000,1,39.380554
12,1958400,930750000,665600000,1,36.154118
12,1958400,930750000,2133000000,1,38.85151
12,1958400,930750000,3199000000,1,42.05902
4,1958400,1134750000,665600000,1,38.222267
4,1958400,1134750000,2133000000,1,42.285065
4,1958400,1134750000,3199000000,1,45.964523
8,1958400,1134750000,665600000,1,39.937405
8,1958400,1134750000,2133000000,1,43.36042
8,1958400,1134750000,3199000000,1,47.065205
12,1958400,1134750000,665600000,1,43.58484
12,1958400,1134750000,2133000000,1,46.79512
12,1958400,1134750000,3199000000,1,49.92041
4,1958400,1300500000,665600000,1,44.26599
4,1958400,1300500000,2133000000,1,48.487465
4,1958400,1300500000,3199000000,1,52.24739
8,1958400,1300500000,665600000,1,46.18629
8,1958400,1300500000,2133000000,1,49.704506
8,1958400,1300500000,3199000000,1,53.41442
12,1958400,1300500000,665600000,1,49.791847
12,1958400,1300500000,2133000000,1,53.21059
12,1958400,1300500000,3199000000,1,56.339485
4,2201600,114750000,665600000,1,20.796759
4,2201600,114750000,2133000000,1,22.728045
4,2201600,114750000,3199000000,1,24.915052
8,2201600,114750000,665600000,1,18.178072
8,2201600,114750000,2133000000,1,19.59516
8,2201600,114750000,3199000000,1,22.038378
12,2201600,114750000,665600000,1,18.930922
12,2201600,114750000,2133000000,1,17.857962
12,2201600,114750000,3199000000,1,20.851448
4,2201600,318750000,665600000,1,20.730658
4,2201600,318750000,2133000000,1,23.009043
4,2201600,318750000,3199000000,1,25.678959
8,2201600,318750000,665600000,1,18.882357
8,2201600,318750000,2133000000,1,19.895912
8,2201600,318750000,3199000000,1,23.775625
12,2201600,318750000,665600000,1,20.452108
12,2201600,318750000,2133000000,1,20.115263
12,2201600,318750000,3199000000,1,23.412981
4,2201600,522750000,665600000,1,22.593054
4,2201600,522750000,2133000000,1,24.498583
4,2201600,522750000,3199000000,1,28.164135
8,2201600,522750000,665600000,1,21.970839
8,2201600,522750000,2133000000,1,23.23796
8,2201600,522750000,3199000000,1,27.212385
12,2201600,522750000,665600000,1,24.01142
12,2201600,522750000,2133000000,1,25.141151
12,2201600,522750000,3199000000,1,28.189564
4,2201600,726750000,665600000,1,26.94741
4,2201600,726750000,2133000000,1,29.095552
4,2201600,726750000,3199000000,1,33.232735
8,2201600,726750000,665600000,1,26.97651
8,2201600,726750000,2133000000,1,29.303734
8,2201600,726750000,3199000000,1,33.171646
12,2201600,726750000,665600000,1,29.744106
12,2201600,726750000,2133000000,1,31.732977
12,2201600,726750000,3199000000,1,34.954773
4,2201600,930750000,665600000,1,32.46214
4,2201600,930750000,2133000000,1,35.831093
4,2201600,930750000,3199000000,1,39.67028
8,2201600,930750000,665600000,1,33.27839
8,2201600,930750000,2133000000,1,36.580383
8,2201600,930750000,3199000000,1,40.390766
12,2201600,930750000,665600000,1,36.566605
12,2201600,930750000,2133000000,1,39.221428
12,2201600,930750000,3199000000,1,42.47358
4,2201600,1134750000,665600000,1,39.166897
4,2201600,1134750000,2133000000,1,43.265182
4,2201600,1134750000,3199000000,1,46.9543
8,2201600,1134750000,665600000,1,40.635593
8,2201600,1134750000,2133000000,1,44.16786
8,2201600,1134750000,3199000000,1,47.848637
12,2201600,1134750000,665600000,1,43.954063
12,2201600,1134750000,2133000000,1,47.071117
12,2201600,1134750000,3199000000,1,50.27966
4,2201600,1300500000,665600000,1,45.111507
4,2201600,1300500000,2133000000,1,49.40178
4,2201600,1300500000,3199000000,1,53.04921
8,2201600,1300500000,665600000,1,46.84327
8,2201600,1300500000,2133000000,1,50.392128
8,2201600,1300500000,3199000000,1,54.07921
12,2201600,1300500000,665600000,1,50.1758
12,2201600,1300500000,2133000000,1,53.500443
12,2201600,1300500000,3199000000,1,56.69406
4,422400,114750000,665600000,4,14.892595
4,422400,114750000,2133000000,4,15.698181
4,422400,114750000,3199000000,4,17.61398
8,422400,114750000,665600000,4,15.636206
8,422400,114750000,2133000000,4,15.615364
8,422400,114750000,3199000000,4,17.68214
12,422400,114750000,665600000,4,19.171436
12,422400,114750000,2133000000,4,18.820572
12,422400,114750000,3199000000,4,20.78366
4,422400,318750000,665600000,4,15.534392
4,422400,318750000,2133000000,4,15.470169
4,422400,318750000,3199000000,4,17.996895
8,422400,318750000,665600000,4,16.898455
8,422400,318750000,2133000000,4,16.251211
8,422400,318750000,3199000000,4,19.334595
12,422400,318750000,665600000,4,21.458672
12,422400,318750000,2133000000,4,21.024733
12,422400,318750000,3199000000,4,23.519882
4,422400,522750000,665600000,4,18.096716
4,422400,522750000,2133000000,4,17.982367
4,422400,522750000,3199000000,4,21.644346
8,422400,522750000,665600000,4,20.325645
8,422400,522750000,2133000000,4,20.176395
8,422400,522750000,3199000000,4,23.389078
12,422400,522750000,665600000,4,25.571957
12,422400,522750000,2133000000,4,26.291265
12,422400,522750000,3199000000,4,28.87623
4,422400,726750000,665600000,4,22.546984
4,422400,726750000,2133000000,4,23.581503
4,422400,726750000,3199000000,4,27.713236
8,422400,726750000,665600000,4,25.283995
8,422400,726750000,2133000000,4,26.612488
8,422400,726750000,3199000000,4,29.990843
12,422400,726750000,665600000,4,30.775303
12,422400,726750000,2133000000,4,33.36303
12,422400,726750000,3199000000,4,35.74151
4,422400,930750000,665600000,4,28.432852
4,422400,930750000,2133000000,4,30.910446
4,422400,930750000,3199000000,4,35.336803
8,422400,930750000,665600000,4,31.651262
8,422400,930750000,2133000000,4,34.50624
8,422400,930750000,3199000000,4,37.793602
12,422400,930750000,665600000,4,37.790634
12,422400,930750000,2133000000,4,40.89277
12,422400,930750000,3199000000,4,43.394886
4,422400,1134750000,665600000,4,35.450363
4,422400,1134750000,2133000000,4,39.179146
4,422400,1134750000,3199000000,4,43.303703
8,422400,1134750000,665600000,4,39.334206
8,422400,1134750000,2133000000,4,42.485977
8,422400,1134750000,3199000000,4,45.825615
12,422400,1134750000,665600000,4,45.229694
12,422400,1134750000,2133000000,4,48.403744
12,422400,1134750000,3199000000,4,51.02388
4,422400,1300500000,665600000,4,41.805817
4,422400,1300500000,2133000000,4,45.95733
4,422400,1300500000,3199000000,4,49.916687
8,422400,1300500000,665600000,4,45.75042
8,422400,1300500000,2133000000,4,48.966408
8,422400,1300500000,3199000000,4,52.36908
12,422400,1300500000,665600000,4,51.37352
12,422400,1300500000,2133000000,4,54.527607
12,422400,1300500000,3199000000,4,57.17169
4,729600,114750000,665600000,4,15.318667
4,729600,114750000,2133000000,4,16.531498
4,729600,114750000,3199000000,4,18.395628
8,729600,114750000,665600000,4,15.305492
8,729600,114750000,2133000000,4,15.675858
8,729600,114750000,3199000000,4,17.673828
12,729600,114750000,665600000,4,18.51241
12,729600,114750000,2133000000,4,17.961065
12,729600,114750000,3199000000,4,20.121477
4,729600,318750000,665600000,4,15.628572
4,729600,318750000,2133000000,4,15.689908
4,729600,318750000,3199000000,4,18.359623
8,729600,318750000,665600000,4,16.437717
8,729600,318750000,2133000000,4,15.46738
8,729600,318750000,3199000000,4,18.796486
12,729600,318750000,665600000,4,20.628695
12,729600,318750000,2133000000,4,20.085588
12,729600,318750000,3199000000,4,22.832754
4,729600,522750000,665600000,4,18.309134
4,729600,522750000,2133000000,4,18.21942
4,729600,522750000,3199000000,4,22.09146
8,729600,522750000,665600000,4,19.900286
8,729600,522750000,2133000000,4,19.43207
8,729600,522750000,3199000000,4,23.030272
12,729600,522750000,665600000,4,24.804605
12,729600,522750000,2133000000,4,25.714277
12,729600,522750000,3199000000,4,28.26502
4,729600,726750000,665600000,4,22.89044
4,729600,726750000,2133000000,4,23.849607
4,729600,726750000,3199000000,4,28.191477
8,729600,726750000,665600000,4,24.979643
8,729600,726750000,2133000000,4,26.439587
8,729600,726750000,3199000000,4,29.808285
12,729600,726750000,665600000,4,30.245554
12,729600,726750000,2133000000,4,32.92484
12,729600,726750000,3199000000,4,35.272495
4,729600,930750000,665600000,4,28.861437
4,729600,930750000,2133000000,4,31.386347
4,729600,930750000,3199000000,4,35.69264
8,729600,930750000,665600000,4,31.46723
8,729600,930750000,2133000000,4,34.400276
8,729600,930750000,3199000000,4,37.85007
12,729600,930750000,665600000,4,37.33117
12,729600,930750000,2133000000,4,40.381805
12,729600,930750000,3199000000,4,43.04299
4,729600,1134750000,665600000,4,35.796566
4,729600,1134750000,2133000000,4,39.642757
4,729600,1134750000,3199000000,4,43.75823
8,729600,1134750000,665600000,4,39.15865
8,729600,1134750000,2133000000,4,42.42151
8,729600,1134750000,3199000000,4,46.00399
12,729600,1134750000,665600000,4,44.731117
12,729600,1134750000,2133000000,4,47.894043
12,729600,1134750000,3199000000,4,50.58777
4,729600,1300500000,665600000,4,42.114563
4,729600,1300500000,2133000000,4,46.327835
4,729600,1300500000,3199000000,4,50.387238
8,729600,1300500000,665600000,4,45.5541
8,729600,1300500000,2133000000,4,48.9667
8,729600,1300500000,3199000000,4,52.519333
12,729600,1300500000,665600000,4,50.9231
12,729600,1300500000,2133000000,4,54.045147
12,729600,1300500000,3199000000,4,56.809788
4,1036800,114750000,665600000,4,16.072542
4,1036800,114750000,2133000000,4,17.64985
4,1036800,114750000,3199000000,4,19.439089
8,1036800,114750000,665600000,4,15.350438
8,1036800,114750000,2133000000,4,16.252625
8,1036800,114750000,3199000000,4,18.161734
12,1036800,114750000,665600000,4,18.109192
12,1036800,114750000,2133000000,4,17.272865
12,1036800,114750000,3199000000,4,19.54677
4,1036800,318750000,665600000,4,16.214354
4,1036800,318750000,2133000000,4,16.506746
4,1036800,318750000,3199000000,4,19.223005
8,1036800,318750000,665600000,4,16.298494
8,1036800,318750000,2133000000,4,15.125539
8,1036800,318750000,3199000000,4,18.606636
12,1036800,318750000,665600000,4,20.083231
12,1036800,318750000,2133000000,4,19.205778
12,1036800,318750000,3199000000,4,22.22417
4,1036800,522750000,665600000,4,18.701052
4,1036800,522750000,2133000000,4,18.928461
4,1036800,522750000,3199000000,4,22.73531
8,1036800,522750000,665600000,4,19.992163
8,1036800,522750000,2133000000,4,19.093878
8,1036800,522750000,3199000000,4,23.076986
12,1036800,522750000,665600000,4,24.042185
12,1036800,522750000,2133000000,4,25.178389
12,1036800,522750000,3199000000,4,27.766699
4,1036800,726750000,665600000,4,23.40797
4,1036800,726750000,2133000000,4,24.473059
4,1036800,726750000,3199000000,4,28.880363
8,1036800,726750000,665600000,4,24.970705
8,1036800,726750000,2133000000,4,26.5077
8,1036800,726750000,3199000000,4,30.02347
12,1036800,726750000,665600000,4,29.678972
12,1036800,726750000,2133000000,4,32.451122
12,1036800,726750000,3199000000,4,34.976246
4,1036800,930750000,665600000,4,29.390133
4,1036800,930750000,2133000000,4,32.148952
4,1036800,930750000,3199000000,4,36.423378
8,1036800,930750000,665600000,4,31.41369
8,1036800,930750000,2133000000,4,34.48237
8,1036800,930750000,3199000000,4,38.188732
12,1036800,930750000,665600000,4,36.817806
12,1036800,930750000,2133000000,4,39.896698
12,1036800,930750000,3199000000,4,42.6748
4,1036800,1134750000,665600000,4,36.30775
4,1036800,1134750000,2133000000,4,40.278152
4,1036800,1134750000,3199000000,4,44.313274
8,1036800,1134750000,665600000,4,39.088028
8,1036800,1134750000,2133000000,4,42.571117
8,1036800,1134750000,3199000000,4,46.301853
12,1036800,1134750000,665600000,4,44.33664
12,1036800,1134750000,2133000000,4,47.50862
12,1036800,1134750000,3199000000,4,50.31639
4,1036800,1300500000,665600000,4,42.54621
4,1036800,1300500000,2133000000,4,46.817883
4,1036800,1300500000,3199000000,4,50.959183
8,1036800,1300500000,665600000,4,45.533688
8,1036800,1300500000,2133000000,4,49.164845
8,1036800,1300500000,3199000000,4,52.815002
12,1036800,1300500000,665600000,4,50.543045
12,1036800,1300500000,2133000000,4,53.74855
12,1036800,1300500000,3199000000,4,56.592285
4,1344000,114750000,665600000,4,17.220383
4,1344000,114750000,2133000000,4,18.78708
4,1344000,114750000,3199000000,4,20.647425
8,1344000,114750000,665600000,4,15.817806
8,1344000,114750000,2133000000,4,16.979206
8,1344000,114750000,3199000000,4,18.842356
12,1344000,114750000,665600000,4,17.889242
12,1344000,114750000,2133000000,4,17.027672
12,1344000,114750000,3199000000,4,19.412333
4,1344000,318750000,665600000,4,16.94847
4,1344000,318750000,2133000000,4,18.079477
4,1344000,318750000,3199000000,4,20.853447
8,1344000,318750000,665600000,4,16.500772
8,1344000,318750000,2133000000,4,15.7617
8,1344000,318750000,3199000000,4,19.386763
12,1344000,318750000,665600000,4,19.733328
12,1344000,318750000,2133000000,4,18.708931
