cores,cpu,gpu,mem,bs,predicted_time
8,1651200,1300500000,3199000000,1,21.938461
12,1651200,1300500000,665600000,1,37.089466
12,1651200,1300500000,2133000000,1,23.926542
12,1651200,1300500000,3199000000,1,24.213848
4,1958400,114750000,665600000,1,64.205376
4,1958400,114750000,2133000000,1,49.801334
4,1958400,114750000,3199000000,1,61.007187
8,1958400,114750000,665600000,1,53.83425
8,1958400,114750000,2133000000,1,42.945297
8,1958400,114750000,3199000000,1,47.900143
12,1958400,114750000,665600000,1,58.605034
12,1958400,114750000,2133000000,1,45.47259
12,1958400,114750000,3199000000,1,49.082924
4,1958400,318750000,665600000,1,33.70977
4,1958400,318750000,2133000000,1,26.797817
4,1958400,318750000,3199000000,1,26.983707
8,1958400,318750000,665600000,1,34.109047
8,1958400,318750000,2133000000,1,26.974625
8,1958400,318750000,3199000000,1,27.14787
12,1958400,318750000,665600000,1,37.60681
12,1958400,318750000,2133000000,1,26.031824
12,1958400,318750000,3199000000,1,26.584715
4,1958400,522750000,665600000,1,33.860752
4,1958400,522750000,2133000000,1,25.52156
4,1958400,522750000,3199000000,1,21.854599
8,1958400,522750000,665600000,1,34.594383
8,1958400,522750000,2133000000,1,25.925325
8,1958400,522750000,3199000000,1,22.253601
12,1958400,522750000,665600000,1,36.064068
12,1958400,522750000,2133000000,1,25.16421
12,1958400,522750000,3199000000,1,23.017872
4,1958400,726750000,665600000,1,33.775833
4,1958400,726750000,2133000000,1,22.899096
4,1958400,726750000,3199000000,1,20.591652
8,1958400,726750000,665600000,1,34.802658
8,1958400,726750000,2133000000,1,23.94806
8,1958400,726750000,3199000000,1,21.311527
12,1958400,726750000,665600000,1,35.46411
12,1958400,726750000,2133000000,1,24.129963
12,1958400,726750000,3199000000,1,22.28938
4,1958400,930750000,665600000,1,32.841816
4,1958400,930750000,2133000000,1,21.333776
4,1958400,930750000,3199000000,1,19.663105
8,1958400,930750000,665600000,1,34.514656
8,1958400,930750000,2133000000,1,22.095982
8,1958400,930750000,3199000000,1,20.317852
12,1958400,930750000,665600000,1,35.408546
12,1958400,930750000,2133000000,1,22.98088
12,1958400,930750000,3199000000,1,21.32699
4,1958400,1134750000,665600000,1,31.402334
4,1958400,1134750000,2133000000,1,20.687805
4,1958400,1134750000,3199000000,1,18.991299
8,1958400,1134750000,665600000,1,34.157707
8,1958400,1134750000,2133000000,1,20.995079
8,1958400,1134750000,3199000000,1,19.504883
12,1958400,1134750000,665600000,1,35.823536
12,1958400,1134750000,2133000000,1,21.93572
12,1958400,1134750000,3199000000,1,20.508663
4,1958400,1300500000,665600000,1,31.673094
4,1958400,1300500000,2133000000,1,20.505995
4,1958400,1300500000,3199000000,1,18.711885
8,1958400,1300500000,665600000,1,34.142593
8,1958400,1300500000,2133000000,1,20.521349
8,1958400,1300500000,3199000000,1,19.146906
12,1958400,1300500000,665600000,1,37.252426
12,1958400,1300500000,2133000000,1,21.281698
12,1958400,1300500000,3199000000,1,20.705265
4,2201600,114750000,665600000,1,70.371796
4,2201600,114750000,2133000000,1,53.548218
4,2201600,114750000,3199000000,1,64.30769
8,2201600,114750000,665600000,1,62.821068
8,2201600,114750000,2133000000,1,46.23217
8,2201600,114750000,3199000000,1,51.23819
12,2201600,114750000,665600000,1,66.346664
12,2201600,114750000,2133000000,1,48.123344
12,2201600,114750000,3199000000,1,52.011703
4,2201600,318750000,665600000,1,34.60519
4,2201600,318750000,2133000000,1,25.34158
4,2201600,318750000,3199000000,1,25.635206
8,2201600,318750000,665600000,1,36.775093
8,2201600,318750000,2133000000,1,25.402557
8,2201600,318750000,3199000000,1,26.093712
12,2201600,318750000,665600000,1,40.37281
12,2201600,318750000,2133000000,1,25.443146
12,2201600,318750000,3199000000,1,25.859913
4,2201600,522750000,665600000,1,33.41011
4,2201600,522750000,2133000000,1,23.193367
4,2201600,522750000,3199000000,1,20.762165
8,2201600,522750000,665600000,1,34.958504
8,2201600,522750000,2133000000,1,23.539232
8,2201600,522750000,3199000000,1,20.971607
12,2201600,522750000,665600000,1,37.23654
12,2201600,522750000,2133000000,1,23.944563
12,2201600,522750000,3199000000,1,21.539558
4,2201600,726750000,665600000,1,33.535133
4,2201600,726750000,2133000000,1,21.518179
4,2201600,726750000,3199000000,1,20.055103
8,2201600,726750000,665600000,1,34.07979
8,2201600,726750000,2133000000,1,22.269417
8,2201600,726750000,3199000000,1,20.620033
12,2201600,726750000,665600000,1,36.22689
12,2201600,726750000,2133000000,1,22.909592
12,2201600,726750000,3199000000,1,21.401077
4,2201600,930750000,665600000,1,31.760273
4,2201600,930750000,2133000000,1,20.437143
4,2201600,930750000,3199000000,1,19.397146
8,2201600,930750000,665600000,1,33.08147
8,2201600,930750000,2133000000,1,21.102943
8,2201600,930750000,3199000000,1,19.860695
12,2201600,930750000,665600000,1,35.68097
12,2201600,930750000,2133000000,1,21.95064
12,2201600,930750000,3199000000,1,20.633186
4,2201600,1134750000,665600000,1,30.483343
4,2201600,1134750000,2133000000,1,20.041948
4,2201600,1134750000,3199000000,1,18.884377
8,2201600,1134750000,665600000,1,33.21779
8,2201600,1134750000,2133000000,1,20.295454
8,2201600,1134750000,3199000000,1,19.245
12,2201600,1134750000,665600000,1,35.576225
12,2201600,1134750000,2133000000,1,21.198019
12,2201600,1134750000,3199000000,1,19.898699
4,2201600,1300500000,665600000,1,30.567444
4,2201600,1300500000,2133000000,1,19.987707
4,2201600,1300500000,3199000000,1,18.52776
8,2201600,1300500000,665600000,1,33.421036
8,2201600,1300500000,2133000000,1,20.014256
8,2201600,1300500000,3199000000,1,18.840282
12,2201600,1300500000,665600000,1,36.710762
12,2201600,1300500000,2133000000,1,20.626492
12,2201600,1300500000,3199000000,1,19.336166
4,422400,114750000,665600000,4,180.50836
4,422400,114750000,2133000000,4,128.20872
4,422400,114750000,3199000000,4,127.420715
8,422400,114750000,665600000,4,145.8709
8,422400,114750000,2133000000,4,87.50522
8,422400,114750000,3199000000,4,95.1694
12,422400,114750000,665600000,4,133.53896
12,422400,114750000,2133000000,4,76.29655
12,422400,114750000,3199000000,4,85.193855
4,422400,318750000,665600000,4,100.53067
4,422400,318750000,2133000000,4,62.504692
4,422400,318750000,3199000000,4,61.743607
8,422400,318750000,665600000,4,75.54183
8,422400,318750000,2133000000,4,53.618454
8,422400,318750000,3199000000,4,58.428497
12,422400,318750000,665600000,4,67.00935
12,422400,318750000,2133000000,4,52.402405
12,422400,318750000,3199000000,4,56.664524
4,422400,522750000,665600000,4,82.21117
4,422400,522750000,2133000000,4,59.784286
4,422400,522750000,3199000000,4,62.96199
8,422400,522750000,665600000,4,63.266953
8,422400,522750000,2133000000,4,53.37126
8,422400,522750000,3199000000,4,57.36383
12,422400,522750000,665600000,4,60.377087
12,422400,522750000,2133000000,4,51.03988
12,422400,522750000,3199000000,4,54.014427
4,422400,726750000,665600000,4,72.47838
4,422400,726750000,2133000000,4,60.71913
4,422400,726750000,3199000000,4,62.00936
8,422400,726750000,665600000,4,60.571598
8,422400,726750000,2133000000,4,53.583694
8,422400,726750000,3199000000,4,56.303196
12,422400,726750000,665600000,4,58.72852
12,422400,726750000,2133000000,4,51.533455
12,422400,726750000,3199000000,4,53.397858
4,422400,930750000,665600000,4,68.22395
4,422400,930750000,2133000000,4,62.067562
4,422400,930750000,3199000000,4,62.960022
8,422400,930750000,665600000,4,60.821884
8,422400,930750000,2133000000,4,54.975876
8,422400,930750000,3199000000,4,56.944885
12,422400,930750000,665600000,4,58.89591
12,422400,930750000,2133000000,4,52.7694
12,422400,930750000,3199000000,4,54.111618
4,422400,1134750000,665600000,4,67.37537
4,422400,1134750000,2133000000,4,63.801605
4,422400,1134750000,3199000000,4,64.51927
8,422400,1134750000,665600000,4,60.9907
8,422400,1134750000,2133000000,4,57.09889
8,422400,1134750000,3199000000,4,57.624737
12,422400,1134750000,665600000,4,59.748825
12,422400,1134750000,2133000000,4,54.50775
12,422400,1134750000,3199000000,4,54.989235
4,422400,1300500000,665600000,4,65.47452
4,422400,1300500000,2133000000,4,65.512535
4,422400,1300500000,3199000000,4,66.005066
8,422400,1300500000,665600000,4,61.273376
8,422400,1300500000,2133000000,4,58.911175
8,422400,1300500000,3199000000,4,58.67086
12,422400,1300500000,665600000,4,60.139885
12,422400,1300500000,2133000000,4,55.99679
12,422400,1300500000,3199000000,4,55.867836
4,729600,114750000,665600000,4,161.60446
4,729600,114750000,2133000000,4,107.63044
4,729600,114750000,3199000000,4,108.21695
8,729600,114750000,665600000,4,129.86429
8,729600,114750000,2133000000,4,70.022675
8,729600,114750000,3199000000,4,78.92021
12,729600,114750000,665600000,4,117.58464
12,729600,114750000,2133000000,4,65.45764
12,729600,114750000,3199000000,4,71.97099
4,729600,318750000,665600000,4,88.88042
4,729600,318750000,2133000000,4,47.588875
4,729600,318750000,3199000000,4,48.610733
8,729600,318750000,665600000,4,65.055435
8,729600,318750000,2133000000,4,41.911907
8,729600,318750000,3199000000,4,45.83423
12,729600,318750000,665600000,4,60.401077
12,729600,318750000,2133000000,4,41.72261
12,729600,318750000,3199000000,4,45.03204
4,729600,522750000,665600000,4,68.6199
4,729600,522750000,2133000000,4,48.06847
4,729600,522750000,3199000000,4,52.45945
8,729600,522750000,665600000,4,55.413208
8,729600,522750000,2133000000,4,43.62805
8,729600,522750000,3199000000,4,49.628277
12,729600,522750000,665600000,4,55.27545
12,729600,522750000,2133000000,4,43.154106
12,729600,522750000,3199000000,4,47.49472
4,729600,726750000,665600000,4,59.452187
4,729600,726750000,2133000000,4,50.35016
4,729600,726750000,3199000000,4,53.46344
8,729600,726750000,665600000,4,52.149525
8,729600,726750000,2133000000,4,45.96976
8,729600,726750000,3199000000,4,49.379974
12,729600,726750000,665600000,4,51.52203
12,729600,726750000,2133000000,4,45.53823
12,729600,726750000,3199000000,4,47.03097
4,729600,930750000,665600000,4,55.92078
4,729600,930750000,2133000000,4,52.70008
4,729600,930750000,3199000000,4,53.961464
8,729600,930750000,665600000,4,51.047142
8,729600,930750000,2133000000,4,48.28919
8,729600,930750000,3199000000,4,49.94877
12,729600,930750000,665600000,4,51.20821
12,729600,930750000,2133000000,4,46.692482
12,729600,930750000,3199000000,4,47.908592
4,729600,1134750000,665600000,4,55.498398
4,729600,1134750000,2133000000,4,54.787815
4,729600,1134750000,3199000000,4,54.796165
8,729600,1134750000,665600000,4,51.67943
8,729600,1134750000,2133000000,4,50.36754
8,729600,1134750000,3199000000,4,50.674267
12,729600,1134750000,665600000,4,51.826576
12,729600,1134750000,2133000000,4,48.188576
12,729600,1134750000,3199000000,4,48.786217
4,729600,1300500000,665600000,4,55.6937
4,729600,1300500000,2133000000,4,56.471016
4,729600,1300500000,3199000000,4,55.698227
8,729600,1300500000,665600000,4,52.443512
8,729600,1300500000,2133000000,4,51.763306
8,729600,1300500000,3199000000,4,51.60364
12,729600,1300500000,665600000,4,52.38801
12,729600,1300500000,2133000000,4,49.51516
12,729600,1300500000,3199000000,4,49.64937
4,1036800,114750000,665600000,4,145.38188
4,1036800,114750000,2133000000,4,94.29926
4,1036800,114750000,3199000000,4,99.43967
8,1036800,114750000,665600000,4,115.511925
8,1036800,114750000,2133000000,4,62.566475
8,1036800,114750000,3199000000,4,72.49682
12,1036800,114750000,665600000,4,106.2619
12,1036800,114750000,2133000000,4,60.280636
12,1036800,114750000,3199000000,4,67.315636
4,1036800,318750000,665600000,4,78.25319
4,1036800,318750000,2133000000,4,41.38526
4,1036800,318750000,3199000000,4,40.8516
8,1036800,318750000,665600000,4,54.572277
8,1036800,318750000,2133000000,4,37.42644
8,1036800,318750000,3199000000,4,35.86492
12,1036800,318750000,665600000,4,54.655525
12,1036800,318750000,2133000000,4,37.53071
12,1036800,318750000,3199000000,4,35.400826
4,1036800,522750000,665600000,4,57.93721
4,1036800,522750000,2133000000,4,41.015385
4,1036800,522750000,3199000000,4,41.049297
8,1036800,522750000,665600000,4,47.235138
8,1036800,522750000,2133000000,4,38.146442
8,1036800,522750000,3199000000,4,39.018787
12,1036800,522750000,665600000,4,50.0027
12,1036800,522750000,2133000000,4,37.617138
12,1036800,522750000,3199000000,4,38.20106
4,1036800,726750000,665600000,4,52.172173
4,1036800,726750000,2133000000,4,39.94718
4,1036800,726750000,3199000000,4,42.911194
8,1036800,726750000,665600000,4,45.6772
8,1036800,726750000,2133000000,4,36.904846
8,1036800,726750000,3199000000,4,40.91246
12,1036800,726750000,665600000,4,47.7655
12,1036800,726750000,2133000000,4,37.601936
12,1036800,726750000,3199000000,4,39.893955
4,1036800,930750000,665600000,4,49.712
4,1036800,930750000,2133000000,4,40.988674
4,1036800,930750000,3199000000,4,43.683064
8,1036800,930750000,665600000,4,45.886013
8,1036800,930750000,2133000000,4,39.494236
8,1036800,930750000,3199000000,4,42.669365
12,1036800,930750000,665600000,4,46.713066
12,1036800,930750000,2133000000,4,38.494858
12,1036800,930750000,3199000000,4,41.5783
4,1036800,1134750000,665600000,4,47.45703
4,1036800,1134750000,2133000000,4,43.808556
4,1036800,1134750000,3199000000,4,44.719765
8,1036800,1134750000,665600000,4,44.350155
8,1036800,1134750000,2133000000,4,42.19925
8,1036800,1134750000,3199000000,4,44.17816
12,1036800,1134750000,665600000,4,45.727283
12,1036800,1134750000,2133000000,4,40.9048
12,1036800,1134750000,3199000000,4,42.555016
4,1036800,1300500000,665600000,4,47.76436
4,1036800,1300500000,2133000000,4,45.361504
4,1036800,1300500000,3199000000,4,45.469765
8,1036800,1300500000,665600000,4,45.29577
8,1036800,1300500000,2133000000,4,44.420685
8,1036800,1300500000,3199000000,4,44.766617
12,1036800,1300500000,665600000,4,46.004326
12,1036800,1300500000,2133000000,4,42.656105
12,1036800,1300500000,3199000000,4,43.4309
4,1344000,114750000,665600000,4,132.69292
4,1344000,114750000,2133000000,4,86.47426
4,1344000,114750000,3199000000,4,97.3528
8,1344000,114750000,665600000,4,105.69214
8,1344000,114750000,2133000000,4,61.900024
8,1344000,114750000,3199000000,4,71.02371
12,1344000,114750000,665600000,4,101.77641
12,1344000,114750000,2133000000,4,60.431458
12,1344000,114750000,3199000000,4,66.61867
4,1344000,318750000,665600000,4,65.73103
4,1344000,318750000,2133000000,4,38.412186
4,1344000,318750000,3199000000,4,36.842346
8,1344000,318750000,665600000,4,48.5802
8,1344000,318750000,2133000000,4,35.61757
8,1344000,318750000,3199000000,4,33.979935
12,1344000,318750000,665600000,4,50.730583
