total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,1.9887971878051758
3.6Gi,3.0Mi,3.6Gi,3.225583076477051
3.6Gi,3.0Mi,3.6Gi,4.44296669960022
3.6Gi,3.0Mi,3.6Gi,5.756869077682495
3.6Gi,3.0Mi,3.6Gi,6.9663405418396
3.6Gi,3.0Mi,3.6Gi,8.192296504974365
3.6Gi,3.0Mi,3.6Gi,9.420497179031372
3.6Gi,3.0Mi,3.6Gi,10.77003788948059
3.6Gi,3.0Mi,3.6Gi,12.022949457168579
3.6Gi,3.0Mi,3.6Gi,13.278916835784912
3.6Gi,3.0Mi,3.6Gi,14.498776912689209
3.6Gi,3.0Mi,3.6Gi,15.83409070968628
3.6Gi,3.0Mi,3.6Gi,17.078245401382446
3.6Gi,3.0Mi,3.6Gi,18.333805322647095
3.6Gi,3.0Mi,3.6Gi,19.577783584594727
3.6Gi,3.0Mi,3.6Gi,20.848507165908813
3.6Gi,3.0Mi,3.6Gi,22.10855770111084
3.6Gi,3.0Mi,3.6Gi,23.327221155166626
3.6Gi,3.0Mi,3.6Gi,24.539000749588013
3.6Gi,3.0Mi,3.6Gi,25.802043676376343
3.6Gi,3.0Mi,3.6Gi,27.01017928123474
3.6Gi,3.0Mi,3.6Gi,28.26862931251526
