epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,7.131378889083862,8.96439790725708
0,1,null,6.304778575897217,15.275582551956177
0,2,null,6.402180194854736,21.679357051849365
0,3,null,6.687848091125488,28.37035346031189
0,4,null,6.799166202545166,35.17421841621399
0,5,null,6.928048372268677,42.10430836677551
0,6,null,7.085695028305054,49.19374465942383
0,7,null,7.211819171905518,56.40826392173767
0,8,null,7.291909456253052,63.70317625999451
0,9,null,7.20370888710022,70.91047430038452
0,10,null,7.287698268890381,78.20146012306213
0,11,null,7.456685781478882,85.66120886802673
0,12,null,7.482054233551025,93.14636015892029
0,13,null,7.470282316207886,100.62005186080933
0,14,null,7.445352792739868,108.06906247138977
0,15,null,7.529825210571289,115.6018295288086
0,16,null,7.443628787994385,123.04820322990417
0,17,null,7.493964672088623,130.54509043693542
0,18,null,7.474053621292114,138.0222647190094
0,19,null,7.5853917598724365,145.61150574684143
0,20,null,7.493513345718384,153.10871052742004
0,21,null,7.744946479797363,160.85788702964783
0,22,null,7.586858034133911,168.4477515220642
0,23,null,7.61572003364563,176.06685829162598
0,24,null,7.69055962562561,183.7609281539917
0,25,null,7.667815923690796,191.43274450302124
0,26,null,7.571402549743652,199.00761651992798
0,27,null,7.7771313190460205,206.78896021842957
0,28,null,7.609389066696167,214.4018998146057
0,29,null,7.6974937915802,222.10265374183655
0,30,null,7.66501259803772,229.7712025642395
0,31,null,7.696218967437744,237.47048830986023
0,32,null,7.701340913772583,245.17546486854553
0,33,null,7.643031120300293,252.822256565094
0,34,null,7.755918741226196,260.58188366889954
0,35,null,7.577297687530518,268.1628170013428
0,36,null,7.756460189819336,275.9231970310211
0,37,null,7.718657970428467,283.64571261405945
0,38,null,7.679932117462158,291.33017015457153
0,39,null,7.687697410583496,299.0209491252899
0,40,null,7.7187018394470215,306.7422239780426
0,41,null,7.748747110366821,314.4953727722168
0,42,null,7.744142293930054,322.24386262893677
0,43,null,7.713299512863159,329.9601182937622
0,44,null,7.770017623901367,337.73399901390076
0,45,null,7.78864312171936,345.526930809021
0,46,null,7.838630676269531,353.36954736709595
0,47,null,8.014345407485962,361.3880579471588
0,48,null,7.82838249206543,369.2202262878418
0,49,null,7.670666933059692,376.8949143886566
0,50,null,7.849958896636963,384.7489049434662
0,51,null,7.747556209564209,392.50051617622375
0,52,null,7.6247053146362305,400.1292996406555
0,53,null,7.824164628982544,407.9566252231598
0,54,null,7.792032957077026,415.75281143188477
0,55,null,7.848171710968018,423.60520815849304
0,56,null,7.6387505531311035,431.24749302864075
0,57,null,7.6743927001953125,438.9253845214844
0,58,null,7.762476444244385,446.69081473350525
0,59,null,7.707505226135254,454.4023323059082
0,60,null,7.848016977310181,462.25519251823425
0,61,null,7.9072370529174805,470.1665711402893
0,62,null,7.790708541870117,477.9612135887146
0,63,null,7.903496503829956,485.8689274787903
0,64,null,7.704918146133423,493.5794847011566
0,65,null,7.737130880355835,501.3207941055298
0,66,null,7.83827018737793,509.1632957458496
0,67,null,7.743421792984009,516.9108567237854
0,68,null,7.81837797164917,524.7322640419006
0,69,null,7.829572439193726,532.5658195018768
0,70,null,7.675622940063477,540.2448863983154
0,71,null,7.890172719955444,548.1389763355255
0,72,null,7.991114854812622,556.1341726779938
0,73,null,7.691301345825195,563.8284697532654
0,74,null,7.8173418045043945,571.6492793560028
0,75,null,7.8046510219573975,579.4572372436523
0,76,null,7.693480491638184,587.1539952754974
0,77,null,7.927555799484253,595.0851662158966
0,78,null,7.794259786605835,602.8835821151733
0,79,null,8.006075859069824,610.8942666053772
0,80,null,7.744967937469482,618.6431987285614
0,81,null,7.788888216018677,626.4367537498474
0,82,null,7.721882343292236,634.1623373031616
0,83,null,7.8526294231414795,642.0179674625397
0,84,null,7.826711177825928,649.8494353294373
0,85,null,7.820580959320068,657.6745402812958
0,86,null,7.885332107543945,665.5637888908386
0,87,null,7.714436769485474,673.2820029258728
0,88,null,7.671447515487671,680.9574339389801
0,89,null,7.736209392547607,688.6981229782104
0,90,null,7.764573335647583,696.4667842388153
0,91,null,7.908033609390259,704.3780176639557
0,92,null,7.861281156539917,712.2423670291901
0,93,null,7.831663608551025,720.078290939331
0,94,null,7.817786455154419,727.899956703186
0,95,null,7.886006593704224,735.7899203300476
0,96,null,7.772646188735962,743.566374540329
0,97,null,7.780353784561157,751.3502562046051
0,98,null,7.7143847942352295,759.0681796073914
0,99,null,7.844147443771362,766.9161038398743
0,100,null,7.777441024780273,774.6979763507843
0,101,null,7.833258390426636,782.5356957912445
0,102,null,7.8891801834106445,790.4288280010223
0,103,null,7.842166423797607,798.2745747566223
0,104,null,7.7630414962768555,806.0418291091919
0,105,null,7.809536933898926,813.8554708957672
0,106,null,7.717343807220459,821.5769062042236
0,107,null,7.757149934768677,829.3376965522766
0,108,null,7.786393642425537,837.1274230480194
0,109,null,7.80988073348999,844.941721200943
0,110,null,7.805763006210327,852.7512586116791
0,111,null,7.827103137969971,860.5816614627838
0,112,null,7.826382160186768,868.4125983715057
0,113,null,7.784006595611572,876.2007925510406
0,114,null,7.900059223175049,884.1052091121674
0,115,null,7.728204011917114,891.8365499973297
0,116,null,7.85802960395813,899.6985743045807
0,117,null,7.879380226135254,907.5820417404175
0,118,null,7.769593000411987,915.3559749126434
0,119,null,7.806525707244873,923.1660306453705
0,120,null,7.7924041748046875,930.9618470668793
0,121,null,7.980642318725586,938.9466030597687
0,122,null,7.716071367263794,946.666068315506
0,123,null,7.8320417404174805,954.5015480518341
0,124,null,7.777111053466797,962.2816872596741
0,125,null,7.787442445755005,970.0735495090485
0,126,null,7.727041006088257,977.8041579723358
0,127,null,7.776082992553711,985.5856204032898
0,128,null,7.825798749923706,993.4158341884613
0,129,null,7.842184543609619,1001.2614912986755
0,130,null,7.6831955909729,1008.9488475322723
0,131,null,7.902276039123535,1016.8553388118744
0,132,null,7.7402167320251465,1024.5996897220612
0,133,null,7.824671745300293,1032.4284236431122
0,134,null,7.849939346313477,1040.282555103302
0,135,null,7.762782096862793,1048.0488708019257
0,136,null,7.827651023864746,1055.8809192180634
0,137,null,7.879745721817017,1063.7641124725342
0,138,null,7.772281646728516,1071.5404388904572
0,139,null,7.829290151596069,1079.3744101524353
0,140,null,7.870050430297852,1087.248372554779
0,141,null,7.849843263626099,1095.1023740768433
0,142,null,7.850432872772217,1102.956859588623
0,143,null,7.7742462158203125,1110.7341961860657
0,144,null,7.888754367828369,1118.6266202926636
0,145,null,7.676831960678101,1126.3065497875214
0,146,null,7.7153613567352295,1134.0257821083069
0,147,null,7.856886625289917,1141.8862483501434
0,148,null,7.8080689907073975,1149.698254585266
0,149,null,7.822149276733398,1157.5234880447388
0,150,null,7.892457962036133,1165.4203791618347
0,151,null,7.755870819091797,1173.1802625656128
0,152,null,7.8352673053741455,1181.019505739212
0,153,null,7.846354722976685,1188.8691010475159
0,154,null,7.81765079498291,1196.690750837326
0,155,null,7.836554288864136,1204.531634092331
0,156,null,7.794374704360962,1212.3296058177948
0,157,null,7.757358074188232,1220.0911741256714
0,158,null,7.8556530475616455,1227.9511137008667
0,159,null,7.705060720443726,1235.6595523357391
0,160,null,7.748585224151611,1243.4114813804626
0,161,null,7.876413822174072,1251.2911930084229
0,162,null,7.761615991592407,1259.0562353134155
0,163,null,8.002219200134277,1267.0621995925903
0,164,null,7.986141681671143,1275.0519416332245
0,165,null,7.757963180541992,1282.81374335289
0,166,null,7.804266452789307,1290.6214921474457
0,167,null,7.980527877807617,1298.6053729057312
0,168,null,7.892975330352783,1306.502726316452
0,169,null,7.859694004058838,1314.367256641388
0,170,null,7.726600646972656,1322.0977675914764
0,171,null,7.8531529903411865,1329.9551210403442
0,172,null,7.743388652801514,1337.7023267745972
0,173,null,7.918105125427246,1345.6244699954987
0,174,null,7.763490915298462,1353.391479730606
0,175,null,7.746703624725342,1361.141170501709
0,176,null,7.81446647644043,1368.9592943191528
0,177,null,7.8407065868377686,1376.8043320178986
0,178,null,7.769366025924683,1384.5777070522308
0,179,null,7.913828372955322,1392.4956121444702
0,180,null,7.78129243850708,1400.2812073230743
0,181,null,7.775184869766235,1408.0610535144806
0,182,null,7.834799528121948,1415.8988935947418
0,183,null,7.769338130950928,1423.6721868515015
0,184,null,7.809024095535278,1431.4855952262878
0,185,null,7.808347702026367,1439.2982332706451
0,186,null,7.832088947296143,1447.1345386505127
0,187,null,7.823061943054199,1454.9616827964783
0,188,null,7.87639594078064,1462.841982126236
0,189,null,7.7705419063568115,1470.6168415546417
0,190,null,7.793649435043335,1478.4163780212402
0,191,null,7.759712219238281,1486.1789991855621
0,192,null,7.9136152267456055,1494.0961663722992
0,193,null,7.789971590042114,1501.8902702331543
0,194,null,7.832170486450195,1509.725646495819
0,195,null,7.776503562927246,1517.506585597992
0,196,null,7.8562304973602295,1525.3677623271942
0,197,null,7.789040565490723,1533.1610946655273
0,198,null,7.9717559814453125,1541.1365275382996
0,199,null,7.908775568008423,1549.0488617420197
