files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20076/722637,78M/2G,2.78%,0.66201,seconds,21.176621437072754
23080,1,0/722637,0/2G,0%,1.0855,seconds,23.61370348930359
23080,1,20058/722637,78M/2G,2.78%,0.66354,seconds,144.18121218681335
