files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20119/722637,78M/2G,2.78%,0.56804,seconds,12.053253889083862
23080,1,0/722637,0/2G,0%,1.0731,seconds,14.371387481689453
23080,1,24290/722637,94M/2G,3.36%,0.55474,seconds,125.3773500919342
