total,used,free,log_time
3.6Gi,2.0Mi,3.6Gi,2.3845579624176025
3.6Gi,2.0Mi,3.6Gi,3.7246947288513184
3.6Gi,2.0Mi,3.6Gi,4.957669019699097
3.6Gi,2.0Mi,3.6Gi,6.223954200744629
3.6Gi,2.0Mi,3.6Gi,7.414234161376953
3.6Gi,2.0Mi,3.6Gi,8.966829538345337
3.6Gi,2.0Mi,3.6Gi,10.287801027297974
3.6Gi,2.0Mi,3.6Gi,11.492814302444458
3.6Gi,2.0Mi,3.6Gi,12.688777923583984
3.6Gi,2.0Mi,3.6Gi,14.116433143615723
3.6Gi,2.0Mi,3.6Gi,15.437747716903687
3.6Gi,2.0Mi,3.6Gi,16.674092769622803
3.6Gi,2.0Mi,3.6Gi,18.121557474136353
3.6Gi,2.0Mi,3.6Gi,19.527597427368164
3.6Gi,2.0Mi,3.6Gi,20.90558099746704
3.6Gi,2.0Mi,3.6Gi,22.11494517326355
3.6Gi,2.0Mi,3.6Gi,23.40785574913025
3.6Gi,2.0Mi,3.6Gi,24.590405702590942
3.6Gi,2.0Mi,3.6Gi,26.043550491333008
3.6Gi,2.0Mi,3.6Gi,27.285013437271118
3.6Gi,2.0Mi,3.6Gi,28.52171492576599
3.6Gi,2.0Mi,3.6Gi,30.16210150718689
3.6Gi,2.0Mi,3.6Gi,31.366246223449707
3.6Gi,2.0Mi,3.6Gi,32.74582552909851
3.6Gi,2.0Mi,3.6Gi,33.91062521934509
3.6Gi,2.0Mi,3.6Gi,35.06580948829651
3.6Gi,2.0Mi,3.6Gi,36.24307656288147
