files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,19987/722637,78M/2G,2.77%,0.43366,seconds,10.498512268066406
23080,1,0/722637,0/2G,0%,0.74145,seconds,12.489607572555542
23080,1,19744/722637,77M/2G,2.73%,0.42058,seconds,120.24207735061646
