total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,2.143078088760376
3.6Gi,3.0Mi,3.6Gi,3.4934470653533936
3.6Gi,3.0Mi,3.6Gi,4.795963764190674
3.6Gi,3.0Mi,3.6Gi,6.0637147426605225
3.6Gi,3.0Mi,3.6Gi,7.293490886688232
3.6Gi,3.0Mi,3.6Gi,8.485153436660767
3.6Gi,3.0Mi,3.6Gi,9.618135690689087
3.6Gi,3.0Mi,3.6Gi,10.939711570739746
3.6Gi,3.0Mi,3.6Gi,12.104413747787476
3.6Gi,3.0Mi,3.6Gi,13.222714900970459
3.6Gi,3.0Mi,3.6Gi,14.47741174697876
3.6Gi,3.0Mi,3.6Gi,15.59963345527649
3.6Gi,3.0Mi,3.6Gi,16.72085690498352
3.6Gi,3.0Mi,3.6Gi,17.85700821876526
3.6Gi,3.0Mi,3.6Gi,19.10102939605713
3.6Gi,3.0Mi,3.6Gi,20.224732398986816
3.6Gi,3.0Mi,3.6Gi,21.3635675907135
3.6Gi,3.0Mi,3.6Gi,22.48075532913208
3.6Gi,3.0Mi,3.6Gi,23.669753789901733
3.6Gi,3.0Mi,3.6Gi,24.83940315246582
3.6Gi,3.0Mi,3.6Gi,25.987050771713257
3.6Gi,3.0Mi,3.6Gi,27.12983512878418
