total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.1271438598632812
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.320496082305908
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,4.603682994842529
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,5.835171222686768
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,7.064263105392456
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,8.279219627380371
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,9.439743518829346
7.2Gi,2.1Gi,4.5Gi,20Mi,557Mi,4.9Gi,10.99925708770752
7.2Gi,2.2Gi,4.4Gi,20Mi,597Mi,4.8Gi,12.418010950088501
7.2Gi,2.3Gi,4.2Gi,102Mi,714Mi,4.6Gi,13.537786722183228
7.2Gi,2.3Gi,4.2Gi,103Mi,736Mi,4.6Gi,14.66796612739563
7.2Gi,2.3Gi,4.1Gi,103Mi,755Mi,4.6Gi,15.795009851455688
7.2Gi,2.3Gi,4.1Gi,103Mi,772Mi,4.5Gi,16.91274642944336
7.2Gi,2.4Gi,4.0Gi,103Mi,806Mi,4.5Gi,18.03989553451538
7.2Gi,2.4Gi,3.9Gi,103Mi,829Mi,4.4Gi,19.15818166732788
7.2Gi,2.4Gi,3.9Gi,103Mi,854Mi,4.4Gi,20.28513479232788
7.2Gi,2.5Gi,3.8Gi,103Mi,878Mi,4.4Gi,21.403265237808228
7.2Gi,2.5Gi,3.8Gi,103Mi,904Mi,4.3Gi,22.522876739501953
7.2Gi,2.5Gi,3.7Gi,103Mi,921Mi,4.3Gi,23.63996911048889
7.2Gi,2.6Gi,3.6Gi,103Mi,949Mi,4.3Gi,24.76692247390747
7.2Gi,2.6Gi,3.6Gi,103Mi,971Mi,4.3Gi,25.891764879226685
7.2Gi,2.7Gi,3.5Gi,103Mi,991Mi,4.2Gi,27.010990381240845
7.2Gi,2.7Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,28.129348278045654
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,29.24796986579895
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,30.377359628677368
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,31.507574796676636
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,32.6337354183197
7.2Gi,3.1Gi,3.0Gi,103Mi,1.0Gi,3.8Gi,33.75780534744263
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,34.87408494949341
