total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,2.1651923656463623
3.6Gi,4.0Mi,3.6Gi,3.441772699356079
3.6Gi,4.0Mi,3.6Gi,4.659876346588135
3.6Gi,4.0Mi,3.6Gi,5.88901686668396
3.6Gi,4.0Mi,3.6Gi,7.130328416824341
3.6Gi,4.0Mi,3.6Gi,8.320467948913574
3.6Gi,4.0Mi,3.6Gi,9.506109237670898
3.6Gi,4.0Mi,3.6Gi,11.036657810211182
3.6Gi,4.0Mi,3.6Gi,12.447370290756226
3.6Gi,4.0Mi,3.6Gi,13.571765661239624
3.6Gi,4.0Mi,3.6Gi,14.705250024795532
3.6Gi,4.0Mi,3.6Gi,15.823403120040894
3.6Gi,4.0Mi,3.6Gi,16.945056200027466
3.6Gi,4.0Mi,3.6Gi,18.069125652313232
3.6Gi,4.0Mi,3.6Gi,19.19228219985962
3.6Gi,4.0Mi,3.6Gi,20.31278347969055
3.6Gi,4.0Mi,3.6Gi,21.43357491493225
3.6Gi,4.0Mi,3.6Gi,22.55428147315979
3.6Gi,4.0Mi,3.6Gi,23.669585943222046
3.6Gi,4.0Mi,3.6Gi,24.80197024345398
3.6Gi,4.0Mi,3.6Gi,25.919344186782837
3.6Gi,4.0Mi,3.6Gi,27.039372205734253
3.6Gi,4.0Mi,3.6Gi,28.157278537750244
3.6Gi,4.0Mi,3.6Gi,29.275883197784424
3.6Gi,4.0Mi,3.6Gi,30.416099071502686
3.6Gi,4.0Mi,3.6Gi,31.543512105941772
3.6Gi,4.0Mi,3.6Gi,32.66511797904968
3.6Gi,4.0Mi,3.6Gi,33.78623867034912
3.6Gi,4.0Mi,3.6Gi,34.902209758758545
3.6Gi,4.0Mi,3.6Gi,36.02665448188782
3.6Gi,4.0Mi,3.6Gi,37.1503119468689
3.6Gi,4.0Mi,3.6Gi,38.26784896850586
3.6Gi,4.0Mi,3.6Gi,39.384820222854614
3.6Gi,4.0Mi,3.6Gi,40.50214767456055
3.6Gi,4.0Mi,3.6Gi,41.62934684753418
3.6Gi,4.0Mi,3.6Gi,42.76606845855713
3.6Gi,4.0Mi,3.6Gi,43.88018274307251
3.6Gi,4.0Mi,3.6Gi,44.994221210479736
3.6Gi,4.0Mi,3.6Gi,46.10995626449585
3.6Gi,4.0Mi,3.6Gi,47.23298192024231
3.6Gi,4.0Mi,3.6Gi,48.357099771499634
3.6Gi,4.0Mi,3.6Gi,49.481380462646484
3.6Gi,4.0Mi,3.6Gi,50.59986686706543
3.6Gi,4.0Mi,3.6Gi,51.715622663497925
3.6Gi,4.0Mi,3.6Gi,52.83936834335327
3.6Gi,4.0Mi,3.6Gi,53.9593722820282
3.6Gi,4.0Mi,3.6Gi,55.07901740074158
3.6Gi,4.0Mi,3.6Gi,56.19297647476196
3.6Gi,4.0Mi,3.6Gi,57.3092520236969
3.6Gi,4.0Mi,3.6Gi,58.43452048301697
3.6Gi,4.0Mi,3.6Gi,59.55616807937622
3.6Gi,4.0Mi,3.6Gi,60.688836336135864
3.6Gi,4.0Mi,3.6Gi,61.81986999511719
3.6Gi,4.0Mi,3.6Gi,62.939598083496094
3.6Gi,4.0Mi,3.6Gi,64.06750178337097
3.6Gi,4.0Mi,3.6Gi,65.1873288154602
3.6Gi,4.0Mi,3.6Gi,66.30070877075195
3.6Gi,4.0Mi,3.6Gi,67.43026900291443
3.6Gi,4.0Mi,3.6Gi,68.5476462841034
3.6Gi,4.0Mi,3.6Gi,69.67396402359009
3.6Gi,4.0Mi,3.6Gi,70.79440522193909
3.6Gi,4.0Mi,3.6Gi,71.90976691246033
3.6Gi,4.0Mi,3.6Gi,73.02528190612793
3.6Gi,4.0Mi,3.6Gi,74.1533739566803
3.6Gi,4.0Mi,3.6Gi,75.27761602401733
3.6Gi,4.0Mi,3.6Gi,76.40546894073486
3.6Gi,4.0Mi,3.6Gi,77.52200484275818
3.6Gi,4.0Mi,3.6Gi,78.63864421844482
3.6Gi,4.0Mi,3.6Gi,79.77080988883972
3.6Gi,4.0Mi,3.6Gi,80.89812660217285
3.6Gi,4.0Mi,3.6Gi,82.01930284500122
3.6Gi,4.0Mi,3.6Gi,83.14776158332825
3.6Gi,4.0Mi,3.6Gi,84.2636878490448
3.6Gi,4.0Mi,3.6Gi,85.38308930397034
3.6Gi,4.0Mi,3.6Gi,86.51892852783203
3.6Gi,4.0Mi,3.6Gi,87.64247632026672
3.6Gi,4.0Mi,3.6Gi,88.76950716972351
3.6Gi,4.0Mi,3.6Gi,89.8863627910614
3.6Gi,4.0Mi,3.6Gi,91.01148438453674
3.6Gi,4.0Mi,3.6Gi,92.17383599281311
3.6Gi,4.0Mi,3.6Gi,93.32388949394226
3.6Gi,6.0Mi,3.6Gi,94.57225704193115
3.6Gi,6.0Mi,3.6Gi,95.97530055046082
3.6Gi,6.0Mi,3.6Gi,97.10850501060486
3.6Gi,9.0Mi,3.6Gi,98.25315976142883
3.6Gi,9.0Mi,3.6Gi,99.3960371017456
3.6Gi,9.0Mi,3.6Gi,100.53519940376282
3.6Gi,9.0Mi,3.6Gi,101.66296052932739
