total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,2.1033380031585693
3.6Gi,3.0Mi,3.6Gi,3.3509433269500732
3.6Gi,3.0Mi,3.6Gi,4.580862045288086
3.6Gi,3.0Mi,3.6Gi,5.801808834075928
3.6Gi,3.0Mi,3.6Gi,7.103259325027466
3.6Gi,3.0Mi,3.6Gi,8.314333438873291
3.6Gi,3.0Mi,3.6Gi,9.547691345214844
3.6Gi,3.0Mi,3.6Gi,10.782464981079102
3.6Gi,3.0Mi,3.6Gi,12.116064310073853
3.6Gi,3.0Mi,3.6Gi,13.364390134811401
3.6Gi,3.0Mi,3.6Gi,14.604769468307495
3.6Gi,3.0Mi,3.6Gi,15.833938121795654
3.6Gi,3.0Mi,3.6Gi,17.17644190788269
3.6Gi,3.0Mi,3.6Gi,18.431262731552124
3.6Gi,3.0Mi,3.6Gi,19.670515775680542
3.6Gi,3.0Mi,3.6Gi,20.902940273284912
3.6Gi,3.0Mi,3.6Gi,22.161870002746582
3.6Gi,3.0Mi,3.6Gi,23.40120553970337
3.6Gi,3.0Mi,3.6Gi,24.648416996002197
3.6Gi,3.0Mi,3.6Gi,25.876116037368774
3.6Gi,3.0Mi,3.6Gi,27.153292655944824
3.6Gi,3.0Mi,3.6Gi,28.400522708892822
3.6Gi,3.0Mi,3.6Gi,29.630378484725952
3.6Gi,3.0Mi,3.6Gi,30.871825218200684
