total,used,free,log_time
3.6Gi,1.0Mi,3.6Gi,2.6988141536712646
3.6Gi,1.0Mi,3.6Gi,4.143176078796387
3.6Gi,1.0Mi,3.6Gi,5.509309768676758
3.6Gi,1.0Mi,3.6Gi,7.390272617340088
3.6Gi,1.0Mi,3.6Gi,9.10198426246643
3.6Gi,1.0Mi,3.6Gi,10.4691321849823
3.6Gi,1.0Mi,3.6Gi,11.794906854629517
3.6Gi,1.0Mi,3.6Gi,13.200765609741211
3.6Gi,1.0Mi,3.6Gi,14.67670488357544
3.6Gi,1.0Mi,3.6Gi,16.307091236114502
3.6Gi,1.0Mi,3.6Gi,17.637682914733887
3.6Gi,1.0Mi,3.6Gi,19.01738739013672
3.6Gi,1.0Mi,3.6Gi,20.460225820541382
3.6Gi,1.0Mi,3.6Gi,21.816203832626343
3.6Gi,1.0Mi,3.6Gi,23.38459873199463
3.6Gi,1.0Mi,3.6Gi,24.8609139919281
3.6Gi,1.0Mi,3.6Gi,26.51455521583557
3.6Gi,1.0Mi,3.6Gi,28.081394910812378
3.6Gi,1.0Mi,3.6Gi,29.596330165863037
3.6Gi,1.0Mi,3.6Gi,31.119503021240234
3.6Gi,1.0Mi,3.6Gi,32.70361638069153
