time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-09 23:42:29.610139,0 days 00:15:03.380000,ON,pm_new,96,100,OFF,OFF,OFF,OFF,0,0,2105376,5,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,44.25,43.156,42.656,43.562,44.781,44.781,7803,11177,0.21661019325256348
2024-06-09 23:42:29.610139,0 days 00:15:03.380000,ON,pm_new,96,100,OFF,OFF,OFF,OFF,0,0,2105376,5,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,44.25,43.156,42.656,43.562,44.781,44.781,7803,11177,0.21661019325256348
2024-06-09 23:42:30.363455,0 days 00:15:04.130000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,2370196,3,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.656,43.375,42.437,43.375,44.437,44.406,6856,6856,0.9702796936035156
2024-06-09 23:42:32.184853,0 days 00:15:05.960000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,2402128,4,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.718,42.906,42.5,43.312,44.343,44.343,6975,6935,2.796994686126709
2024-06-09 23:42:33.572300,0 days 00:15:07.340000,ON,pm_new,98,83,OFF,OFF,OFF,OFF,3,3,2661804,6,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.468,43.093,42.375,43.218,44.375,44.437,7056,6970,4.17872953414917
2024-06-09 23:42:34.933552,0 days 00:15:08.700000,ON,pm_new,34,98,OFF,OFF,OFF,OFF,13,13,2928024,7,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.5,43.0,42.375,43.187,44.375,44.375,6909,6974,5.5399250984191895
2024-06-09 23:42:36.955820,0 days 00:15:10.720000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,0,0,3079392,7,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.5,42.968,42.281,43.218,44.218,44.25,7056,6990,7.566123723983765
2024-06-09 23:42:38.523539,0 days 00:15:12.290000,ON,pm_new,94,61,OFF,OFF,OFF,OFF,11,11,3449008,8,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.406,42.718,42.218,43.062,44.312,44.312,7017,7002,9.130027770996094
2024-06-09 23:42:39.888732,0 days 00:15:13.660000,ON,pm_new,62,88,OFF,OFF,OFF,OFF,0,0,3794356,7,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.437,42.906,42.125,43.156,44.187,44.125,6949,7003,10.495094776153564
2024-06-09 23:42:41.213023,0 days 00:15:14.980000,ON,pm_new,42,78,OFF,OFF,OFF,OFF,40,40,4084304,7,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.312,42.937,42.156,43.031,44.031,44.031,6881,6996,11.819393873214722
2024-06-09 23:42:42.647641,0 days 00:15:16.420000,ON,pm_new,84,51,OFF,OFF,OFF,OFF,25,25,4670500,11,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.312,42.718,42.093,42.968,44.031,44.031,7512,7020,13.254108428955078
2024-06-09 23:42:44.154990,0 days 00:15:17.920000,ON,pm_new,68,96,OFF,OFF,OFF,OFF,99,99,5146148,31,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.343,42.968,42.093,42.875,44.125,44.125,10514,7193,14.76156735420227
2024-06-09 23:42:45.735595,0 days 00:15:19.500000,ON,pm_new,100,100,OFF,OFF,OFF,OFF,99,99,5154544,58,2,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,43.375,43.156,42.187,42.937,44.343,44.406,11212,7614,16.342249393463135
