total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,2.362555980682373
7.2Gi,2.2Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,3.5659639835357666
7.2Gi,2.3Gi,2.6Gi,20Mi,2.3Gi,4.6Gi,4.860368013381958
7.2Gi,2.3Gi,2.5Gi,20Mi,2.3Gi,4.6Gi,6.048368215560913
7.2Gi,2.4Gi,2.5Gi,20Mi,2.3Gi,4.5Gi,7.3178791999816895
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,8.8266441822052
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,10.28433084487915
7.2Gi,2.7Gi,2.1Gi,84Mi,2.4Gi,4.2Gi,11.54513430595398
7.2Gi,2.8Gi,1.9Gi,103Mi,2.4Gi,4.0Gi,13.013170719146729
7.2Gi,2.9Gi,1.9Gi,103Mi,2.4Gi,3.9Gi,14.374908685684204
7.2Gi,3.0Gi,1.8Gi,103Mi,2.4Gi,3.9Gi,15.575662851333618
7.2Gi,3.0Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,16.856296062469482
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,18.130271196365356
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,19.341772317886353
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,20.589784145355225
7.2Gi,3.5Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,21.827799797058105
7.2Gi,3.6Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,23.221851110458374
7.2Gi,3.7Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,24.627285480499268
7.2Gi,3.9Gi,940Mi,103Mi,2.4Gi,3.0Gi,26.156749725341797
7.2Gi,4.3Gi,486Mi,103Mi,2.4Gi,2.6Gi,27.620184183120728
7.2Gi,4.4Gi,391Mi,103Mi,2.4Gi,2.5Gi,28.877222537994385
7.2Gi,4.6Gi,153Mi,94Mi,2.4Gi,2.2Gi,30.442259550094604
7.2Gi,4.6Gi,173Mi,91Mi,2.4Gi,2.3Gi,31.914268255233765
7.2Gi,4.6Gi,170Mi,94Mi,2.4Gi,2.3Gi,33.427457094192505
7.2Gi,4.6Gi,204Mi,84Mi,2.4Gi,2.3Gi,34.73013997077942
7.2Gi,4.6Gi,190Mi,94Mi,2.4Gi,2.3Gi,36.04925870895386
7.2Gi,4.6Gi,180Mi,103Mi,2.4Gi,2.3Gi,37.385477781295776
7.2Gi,4.6Gi,198Mi,84Mi,2.4Gi,2.3Gi,38.68555498123169
7.2Gi,4.6Gi,190Mi,94Mi,2.4Gi,2.3Gi,40.3848876953125
7.2Gi,4.6Gi,179Mi,103Mi,2.4Gi,2.3Gi,41.86990523338318
7.2Gi,4.6Gi,187Mi,93Mi,2.4Gi,2.3Gi,43.0999481678009
7.2Gi,4.6Gi,196Mi,84Mi,2.4Gi,2.3Gi,44.53799891471863
7.2Gi,4.4Gi,424Mi,29Mi,2.3Gi,2.5Gi,45.85917091369629
