powermode,observed_time,observed_power,predicted_time,predicted_power
2_422400_522750000_204000000,2725618.4878349304,11.978,2621872.1681999997,13.556612
2_422400_522750000_2133000000,1827688.2927417755,13.097,1611863.4438,12.906397
2_422400_522750000_3199000000,1766115.226984024,14.101,1557557.4777000002,14.000546
2_422400_522750000_665600000,1952819.072723389,12.18,1853979.021,14.38225
2_422400_420750000_204000000,2770762.435913086,11.979,2652204.3714,13.331172
2_422400_420750000_2133000000,1831581.0556411743,13.1455,1614331.4208,12.659967
2_422400_420750000_3199000000,1767062.1347427368,14.004,1559822.20218,13.852075000000001
2_422400_420750000_665600000,1888787.461042404,12.784,1839203.0442000001,14.303154000000001
2_422400_318750000_204000000,2787423.038959503,12.08,2711017.5606,13.106075
2_422400_318750000_2133000000,1881718.9264297483,12.895,1639650.7704,12.412709000000001
2_422400_318750000_3199000000,1814836.1513614652,13.7495,1579891.6535999998,13.668321
2_422400_318750000_665600000,1918743.8704967496,12.182,1858967.4918,14.244598
2_422400_216750000_204000000,2761157.3164463043,11.678,2749832.9463,12.88109
2_422400_216750000_2133000000,1815951.3058662412,12.7445,1662819.1194000002,12.181869
2_422400_216750000_3199000000,1727607.984304428,14.103,1645881.3573,13.510699
2_422400_216750000_665600000,1955652.161359787,12.181,1889505.5421,14.172814
2_422400_114750000_204000000,2906475.6932258606,12.08,2886122.0136,12.678027
2_422400_114750000_2133000000,2166157.578229904,13.294,1857446.5365000002,11.973459
2_422400_114750000_3199000000,2071642.5902843475,14.002,1917328.6613999999,13.368895
2_422400_114750000_665600000,2207789.631843567,12.382,2074093.9665,14.088732
2_576000_1300500000_204000000,1646802.20580101,17.911,2052019.5611999999,12.490589
2_576000_1300500000_2133000000,358012.0131969452,21.649,1023252.0234,14.787014
2_576000_1300500000_3199000000,335571.36964797974,23.0555,795973.44252,15.064209
2_576000_1300500000_665600000,606235.4009151459,19.8865,1372989.13785,15.190939
2_576000_1236750000_204000000,2223131.8242549896,14.5895,2321467.1631,15.027244000000001
2_576000_1236750000_2133000000,1223541.490793228,15.608,1319710.23468,14.636742
2_576000_1236750000_3199000000,1197971.6563224792,16.614,1042458.9489,14.993229999999999
2_576000_1236750000_665600000,1357339.9803638458,15.196,1638219.2187,15.091845
2_576000_1134750000_204000000,2188313.9972686768,14.09,2413611.6399,14.917036
2_576000_1134750000_2133000000,1228470.9939956665,14.646,1343052.4518,14.438780000000001
2_576000_1134750000_3199000000,1232639.099597931,15.911,1129587.08661,14.903138
2_576000_1134750000_665600000,1349087.7737998962,14.291,1696079.1342,14.944545
2_576000_1032750000_204000000,2213903.3637046814,13.687,2360854.4505000003,14.714625
2_576000_1032750000_2133000000,1272028.2101631165,14.2985,1311829.11978,14.282200999999999
2_576000_1032750000_3199000000,1203299.7019290924,15.4095,1144382.6478000002,14.894212
2_576000_1032750000_665600000,1384497.9221820831,13.8385,1640730.8034,14.849894
2_576000_930750000_204000000,2197467.5722122192,13.385,2311146.3615,14.566476
2_576000_930750000_2133000000,374671.8249320984,19.438,1283263.26288,14.069959999999998
2_576000_930750000_3199000000,1219476.7735004425,15.207,1162713.91818,14.81959
2_576000_930750000_665600000,1356111.8421554563,13.741,1591758.4185,14.787728999999999
2_576000_828750000_204000000,2247221.8430042267,12.985,2264669.4624,14.444391
2_576000_828750000_2133000000,1277321.655035019,14.393,1254614.6295,13.822897000000001
2_576000_828750000_3199000000,1195716.696023941,14.506,1155506.61258,14.687298
2_576000_828750000_665600000,1378452.9004096985,12.936,1543794.7937999999,14.76411
2_576000_726750000_204000000,2256229.974508285,12.5315,2236896.9842999997,14.271132999999999
2_576000_726750000_2133000000,1259483.4685325625,13.489,1228227.03192,13.575299999999999
2_576000_726750000_3199000000,1231535.9692573547,14.604,1130818.10541,14.559301
2_576000_726750000_665600000,1430238.1718158722,13.186,1509459.435,14.853743
2_576000_624750000_204000000,2280303.249597549,12.583,2233301.928,14.045652
2_576000_624750000_2133000000,1251916.5651798248,13.39,1207401.0885,13.327949
2_576000_624750000_3199000000,1238176.2747764587,14.103,1109695.3014,14.434957
2_576000_624750000_665600000,1369986.1426353457,12.584,1492463.9982,14.768868000000001
2_576000_522750000_204000000,2252090.049982071,12.181,2258285.7015,13.820285
2_576000_522750000_2133000000,1260064.822435379,13.34,1208229.9474,13.080164
2_576000_522750000_3199000000,1201427.2446632383,14.303,1103203.6934999998,14.302714
2_576000_522750000_665600000,1395811.999320984,12.784,1477415.82495,14.679943
2_576000_420750000_204000000,2274180.717945099,12.081,2290369.8714,13.594926
2_576000_420750000_2133000000,1274832.9401016235,12.988,1211945.6673,12.8336045
2_576000_420750000_3199000000,1220878.340959549,14.0535,1124773.5624000002,14.110607
2_576000_420750000_665600000,1383275.4793167114,12.5345,1464692.1453,14.603601000000001
2_576000_318750000_204000000,2301902.424812317,12.182,2347106.6151,13.3698955
2_576000_318750000_2133000000,1258773.695230484,13.496,1245163.88748,12.58637
2_576000_318750000_3199000000,1261272.7937698364,13.9535,1156626.8772,13.910900999999999
2_576000_318750000_665600000,1370046.490192413,12.184,1484942.5296,14.545495
2_576000_216750000_204000000,2288639.218568802,12.181,2394888.7755,13.144523
2_576000_216750000_2133000000,1341322.805404663,13.398,1297058.2071,12.346232
2_576000_216750000_3199000000,1293350.0263690948,14.4545,1261123.2741,13.752718999999999
2_576000_216750000_665600000,1414270.194530487,12.5815,1534058.5542,14.478035
2_576000_114750000_204000000,2517137.6452445984,11.7275,2534350.5765,12.929906
2_576000_114750000_2133000000,1820117.67911911,13.398,1505549.5905000002,12.130201
2_576000_114750000_3199000000,1735366.2767410278,14.002,1551661.27902,13.613584999999999
2_576000_114750000_665600000,1818760.9524726868,12.382,1719401.7513000001,14.354849
2_729600_1300500000_204000000,2012645.000457764,15.7525,1854420.0996,12.738087
2_729600_1300500000_2133000000,925765.3901576996,17.016,808816.8636,15.004394
2_729600_1300500000_3199000000,916254.9991607666,17.62,631092.9163800001,15.474547000000001
2_729600_1300500000_665600000,1095254.08411026,16.004,1179522.639,15.651620999999999
2_729600_1236750000_204000000,2046634.547472,14.995,2137516.599,15.402511
2_729600_1236750000_2133000000,1005917.2265529633,15.709,1106907.75342,14.853131
2_729600_1236750000_3199000000,953412.5518798828,16.414,791304.62085,15.39171
2_729600_1236750000_665600000,1102661.1959934237,15.601,1444601.0307,15.539029000000001
2_729600_1134750000_204000000,2037248.519897461,14.5885,2179770.5847,15.255903
2_729600_1134750000_2133000000,973846.848487854,15.907,1127755.82892,14.627846
2_729600_1134750000_3199000000,934043.31946373,15.605,876284.16498,15.279391
2_729600_1134750000_665600000,1085997.5304603577,15.004,1461271.8324,15.384555
2_729600_1032750000_204000000,2044765.302658081,13.789,2120555.8608,15.039562
2_729600_1032750000_2133000000,967020.4513072968,15.206,1088196.5489999999,14.452718999999998
2_729600_1032750000_3199000000,946273.0572223664,16.313,878429.2887,15.300081
2_729600_1032750000_665600000,1132387.0120048523,14.294,1401478.87665,15.250028
2_729600_930750000_204000000,2008924.598455429,13.487,2066890.8809999998,14.869352999999998
2_729600_930750000_2133000000,972739.5865917206,15.0075,1053766.0034999999,14.2141
2_729600_930750000_3199000000,916245.849609375,15.0555,892261.0572,15.144296
2_729600_930750000_665600000,1068355.4708957672,14.598,1346621.32785,15.167476
2_729600_828750000_204000000,2030071.2883472445,13.536,2016399.8853000002,14.743752
2_729600_828750000_2133000000,972258.6627006532,14.1515,1021423.8448200001,13.966327
2_729600_828750000_3199000000,923721.373319626,16.012,913587.61389,15.005584
2_729600_828750000_665600000,1053922.367811203,14.594,1294148.37,15.128686
2_729600_726750000_204000000,2022748.1055259705,13.186,1974215.6094000002,14.534987
2_729600_726750000_2133000000,973324.8627185822,14.001,991152.5360999999,13.71923
2_729600_726750000_3199000000,911344.8874950408,14.505,911501.8372800001,14.873108
2_729600_726750000_665600000,963306.6761493684,14.6015,1242438.8595,15.213209
2_729600_624750000_204000000,2042580.6155204773,12.583,1963044.8484,14.309622
2_729600_624750000_2133000000,1036416.0413742064,14.0,968129.8587,13.472686
2_729600_624750000_3199000000,934168.9665317537,14.8595,901446.6987899999,14.747735
2_729600_624750000_665600000,1065314.4173622131,13.8495,1207371.14142,15.088925999999999
2_729600_522750000_204000000,2078425.7502555847,12.634,1982554.9959,14.084370000000002
2_729600_522750000_2133000000,954735.75091362,14.002,960396.3378900001,13.237823
2_729600_522750000_3199000000,858031.5642356873,14.304,902254.0976999999,14.604655000000001
2_729600_522750000_665600000,1153343.9166545868,12.984,1184366.8449,14.983073000000001
2_729600_420750000_204000000,2058692.922115326,12.784,2006339.6358,13.858267
2_729600_420750000_2133000000,955693.6078071594,13.8,971766.44391,13.010451999999999
2_729600_420750000_3199000000,960077.179670334,14.204,915067.4153999999,14.387404
2_729600_420750000_665600000,1147589.401960373,12.986,1166225.80725,14.907706000000001
2_729600_318750000_204000000,2087656.2113761904,12.5315,2063451.4995000002,13.6336
2_729600_318750000_2133000000,1021644.9356079102,13.598,1011874.41498,12.782506999999999
2_729600_318750000_3199000000,954976.2411117554,14.807,946821.88608,14.178678
2_729600_318750000_665600000,1176142.1246528623,12.6325,1188020.3573999999,14.856371
2_729600_216750000_204000000,2145026.10206604,12.281,2114471.2581,13.408515999999999
2_729600_216750000_2133000000,1123689.189910889,13.598,1044577.1265,12.556174
2_729600_216750000_3199000000,1097391.0703659058,14.907,1013609.79825,14.015780000000001
2_729600_216750000_665600000,1222294.0101623535,12.885,1256153.4030000002,14.757635
2_729600_114750000_204000000,2324651.320695877,12.382,2261225.0793,13.189126
2_729600_114750000_2133000000,1622412.4364852903,13.6,1278772.5138,12.347456
2_729600_114750000_3199000000,1616959.065437317,14.4555,1322497.86081,13.874718000000001
2_729600_114750000_665600000,1693968.30534935,12.584,1447530.51471,14.620598
2_883200_1300500000_204000000,1624252.934217453,17.709,1684989.1803,12.993473
2_883200_1300500000_2133000000,349216.5834903717,22.152,651496.5372,15.270878
2_883200_1300500000_3199000000,325682.46960639954,22.957,495269.81064000004,15.931225
2_883200_1300500000_665600000,605597.4884033203,19.6355,1002057.4308,16.120645
2_883200_1236750000_204000000,1921011.423587799,15.696,1963395.1167000001,15.763425
2_883200_1236750000_2133000000,835819.2083835602,17.218,899153.6214899999,15.099012
2_883200_1236750000_3199000000,762563.9455318451,17.62,605896.98126,15.82284
2_883200_1236750000_665600000,924765.795469284,16.0995,1252965.3519,16.005082
2_883200_1134750000_204000000,1954463.4461402893,14.488,1974471.3162,15.604304
2_883200_1134750000_2133000000,808154.7963619232,16.21,905472.20529,14.840956
2_883200_1134750000_3199000000,774431.1966896057,17.218,668112.0087,15.696646000000001
2_883200_1134750000_665600000,923993.4592247008,15.196,1239462.4386,15.834707
2_883200_1032750000_204000000,1957720.192193985,13.985,1920689.2677,15.374694
2_883200_1032750000_2133000000,845331.4518928528,16.057,905576.19168,14.607816000000001
2_883200_1032750000_3199000000,802935.8444213867,17.014,697549.2381,15.7144375
2_883200_1032750000_665600000,922578.0773162842,14.994,1185426.9340199998,15.685858
2_883200_930750000_204000000,1928105.5617332456,13.885,1866564.1407,15.181989999999999
2_883200_930750000_2133000000,830224.8392105103,15.505,874331.64975,14.383389
2_883200_930750000_3199000000,782464.1842842102,16.0625,717372.40761,15.491323
2_883200_930750000_665600000,903933.1057071686,14.34,1131819.879,15.573355
2_883200_828750000_204000000,1907432.205438614,13.387,1812338.2002,15.008396000000001
2_883200_828750000_2133000000,812272.2835540771,15.006,849557.5527,14.155654
2_883200_828750000_3199000000,775381.0184001923,16.21,742698.3687,15.327941000000001
2_883200_828750000_665600000,915765.4356956482,14.1425,1076279.4555,15.549859
2_883200_726750000_204000000,1945531.379699707,13.085,1768887.8943,14.798110000000001
2_883200_726750000_2133000000,816070.2991485596,14.605,835224.2174999999,13.926905000000001
2_883200_726750000_3199000000,793936.683177948,15.662,783557.34564,15.193916
2_883200_726750000_665600000,952936.4590644836,13.588,1025782.8330000001,15.559573
2_883200_624750000_204000000,1936619.5924282076,13.235,1751170.1952,14.572792999999999
2_883200_624750000_2133000000,816602.219581604,14.705,827607.17145,13.698844
2_883200_624750000_3199000000,773971.2438583374,15.312,797826.8791799999,15.066113
2_883200_624750000_665600000,976104.6352386476,13.59,983612.4678,15.414401
2_883200_522750000_204000000,2000381.1914920807,12.683,1769018.0922,14.3475205
2_883200_522750000_2133000000,849635.6494426727,14.404,828277.5265200001,13.47096
2_883200_522750000_3199000000,816909.5141887665,15.41,802389.8076,14.891084000000001
2_883200_522750000_665600000,988766.4635181428,13.388,960060.15222,15.304464
2_883200_420750000_204000000,1943087.941408157,12.683,1806608.7111,14.122584000000002
2_883200_420750000_2133000000,836340.2881622314,14.707,847816.6832999999,13.243222
2_883200_420750000_3199000000,766641.1950588226,15.511,821137.75815,14.672129
2_883200_420750000_665600000,954667.308807373,13.489,962045.49045,15.220484
2_883200_318750000_204000000,1979724.6482372284,12.7345,1887154.1649,13.896979
2_883200_318750000_2133000000,865522.5455760956,14.606,899163.2652,13.015075999999999
2_883200_318750000_3199000000,855957.9110145569,16.216,867128.6424,14.468298
2_883200_318750000_665600000,1034390.9873962402,13.186,1010248.5354899999,15.162055
2_883200_216750000_204000000,2004080.891609192,12.684,1907414.2397999999,13.672333
2_883200_216750000_2133000000,1064591.4840698242,13.8515,925937.6114999999,12.787361
2_883200_216750000_3199000000,982677.6921749116,15.109,957014.95932,14.297934
2_883200_216750000_665600000,1065084.619998932,13.498,1073706.9138,15.032543
2_883200_114750000_204000000,2236228.893518448,12.583,2060873.331,13.449815000000001
2_883200_114750000_2133000000,1531137.2089385986,13.8535,1182287.7423,12.573516
2_883200_114750000_3199000000,1498093.6818122864,14.909,1269580.8233999999,14.144607
2_883200_114750000_665600000,1589663.118839264,12.885,1280402.5665,14.888399999999999
2_1036800_1300500000_204000000,1828929.923057556,16.305,1570352.8209,13.256897
2_1036800_1300500000_2133000000,700969.4948196411,17.62,543374.37105,15.602493
2_1036800_1300500000_3199000000,671373.3658790588,18.329,414070.06941,16.407229
2_1036800_1300500000_665600000,827959.6221446991,17.014,879040.96875,16.607627
2_1036800_1236750000_204000000,1878888.7495994568,15.494,1809536.3664,16.158138
2_1036800_1236750000_2133000000,714404.8128128052,17.166,720960.69612,15.40499
2_1036800_1236750000_3199000000,667999.4649887085,18.123,483471.45824999997,16.283187
2_1036800_1236750000_665600000,842431.1892986298,16.202,1076579.78595,16.483901999999997
2_1036800_1134750000_204000000,1929260.187149048,14.592,1795622.853,15.973931
2_1036800_1134750000_2133000000,714495.9743022919,16.512,750772.42032,15.113493
2_1036800_1134750000_3199000000,658494.9171543121,17.416,541684.90872,16.179938
2_1036800_1134750000_665600000,849338.1023406982,15.6025,1048972.67325,16.29726
2_1036800_1032750000_204000000,1909603.4219264984,14.09,1743608.0886000001,15.719727
2_1036800_1032750000_2133000000,701130.9065818787,16.414,774918.39456,14.8525625
2_1036800_1032750000_3199000000,678579.3027877808,16.917,571499.0712,16.115796
2_1036800_1032750000_665600000,839782.8061580658,15.2495,997572.2459999999,16.140021
2_1036800_930750000_204000000,1920773.653268814,15.1515,1694395.9394999999,15.493461
2_1036800_930750000_2133000000,722477.2040843964,15.71,782084.21814,14.61615
2_1036800_930750000_3199000000,674661.0479354858,16.613,614276.5055999999,15.86684
2_1036800_930750000_665600000,842053.2033443451,14.597,946275.0548999999,16.021076
2_1036800_828750000_204000000,1951885.4279518127,13.286,1643940.2676000001,15.276678
2_1036800_828750000_2133000000,711704.8120498657,15.507,764521.5998999999,14.388114
2_1036800_828750000_3199000000,680441.8201446533,16.21,646105.98465,15.666309
2_1036800_828750000_665600000,856414.4375324249,14.496,896330.6403000001,16.008549000000002
2_1036800_726750000_204000000,1922231.5609455109,13.588,1602547.1823000002,15.06154
2_1036800_726750000_2133000000,702212.1384143829,15.006,750615.63579,14.160619
2_1036800_726750000_3199000000,673215.2397632599,16.4645,678676.0131,15.522302999999999
2_1036800_726750000_665600000,865630.1743984222,13.79,849664.3056000001,15.935328
2_1036800_624750000_204000000,1891323.9061832428,13.487,1591152.9123,14.836278
2_1036800_624750000_2133000000,695221.68135643,14.606,740822.26854,13.93229
2_1036800_624750000_3199000000,680317.3563480377,15.714,718456.26996,15.366076
2_1036800_624750000_665600000,855004.0965080261,13.8,813182.9478,15.761796
2_1036800_522750000_204000000,1942947.3719596865,12.683,1612151.6609999998,14.610664
2_1036800_522750000_2133000000,715541.0251617432,14.754,738912.3138,13.704502
2_1036800_522750000_3199000000,682377.9716491699,15.711,724749.37686,15.177261
2_1036800_522750000_665600000,882623.0759620667,13.588,799585.1135099999,15.643031
2_1036800_420750000_204000000,1954826.3750076292,13.891,1653585.0717,14.385382
2_1036800_420750000_2133000000,727529.7801494598,14.605,754534.1862,13.475881
2_1036800_420750000_3199000000,697940.0207996368,15.511,738886.93068,14.961962
2_1036800_420750000_665600000,898355.4267883301,13.396,823913.0991000001,15.556021000000001
2_1036800_318750000_204000000,1950266.724348068,12.585,1726237.2192,14.160711
2_1036800_318750000_2133000000,800422.9276180267,14.506,813111.675,13.247751000000001
2_1036800_318750000_3199000000,778617.1243190765,15.511,789397.62018,14.764873
2_1036800_318750000_665600000,923951.6696929932,13.497,898095.2673,15.440263000000002
2_1036800_216750000_204000000,1982684.6928596497,12.683,1734604.2708,13.938379999999999
2_1036800_216750000_2133000000,968854.2058467864,14.804,869270.7807900001,13.021162
2_1036800_216750000_3199000000,947194.4794654846,15.109,913614.71631,14.589254
2_1036800_216750000_665600000,1051913.1772518158,13.3415,955523.4822,15.310009
2_1036800_114750000_204000000,2186626.677751541,12.784,1901107.3785,13.719718
2_1036800_114750000_2133000000,1460364.909172058,14.204,1147785.2988,12.822362
2_1036800_114750000_3199000000,1471938.9939308169,15.109,1237522.70871,14.425258
2_1036800_114750000_665600000,1506906.0204029083,13.095,1180731.07245,15.161723
2_1190400_1300500000_204000000,1793781.403541565,16.511,1491071.75595,13.535103
2_1190400_1300500000_2133000000,621574.9504566193,18.276,463578.17256000004,15.964210999999999
2_1190400_1300500000_3199000000,592368.6182498932,18.5765,382210.97151,16.901346
2_1190400_1300500000_665600000,778332.1945667267,17.723,799213.9479,17.130799
2_1190400_1236750000_204000000,1840637.9561424253,17.313,1677730.7645999999,16.609467000000002
2_1190400_1236750000_2133000000,624841.383934021,17.721,596991.97632,15.743171
2_1190400_1236750000_3199000000,571798.1746196747,18.12,428061.37332,16.769766
2_1190400_1236750000_665600000,782342.4689769745,16.8105,933444.60672,16.978717
2_1190400_1134750000_204000000,1865038.112163544,16.307,1664643.453,16.383543
2_1190400_1134750000_2133000000,627573.4279155731,16.813,653592.91095,15.395151
2_1190400_1134750000_3199000000,596141.6563987732,17.5205,455560.88910000003,16.683813999999998
2_1190400_1134750000_665600000,791726.9313335419,16.3615,922204.91742,16.782172
2_1190400_1032750000_204000000,1888552.4401664732,15.293,1620007.1427,16.092215
2_1190400_1032750000_2133000000,644834.4967365265,16.511,663703.3796399999,15.104575
2_1190400_1032750000_3199000000,584086.0979557037,16.8665,479127.56865,16.554809000000002
2_1190400_1032750000_665600000,803422.524690628,15.507,877372.8570000001,16.607996
2_1190400_930750000_204000000,1861773.8027572632,15.094,1573332.74292,15.793578
2_1190400_930750000_2133000000,633933.5544109344,16.616,684397.62468,14.854359
2_1190400_930750000_3199000000,598380.7604312897,16.616,502271.72241,16.273403000000002
2_1190400_930750000_665600000,794180.7327270508,15.305,836372.80368,16.493822
2_1190400_828750000_204000000,1875752.2675991056,14.8,1528299.6807,15.552667999999999
2_1190400_828750000_2133000000,652010.0357532501,15.603,695626.1541599999,14.621572
2_1190400_828750000_3199000000,571346.9178676605,16.315,544932.26004,16.030378
2_1190400_828750000_665600000,798836.288690567,14.8,795591.80481,16.458796999999997
2_1190400_726750000_204000000,1917049.7951507568,14.293,1493130.25821,15.328107
2_1190400_726750000_2133000000,615143.3200836182,15.208,684143.01198,14.393165000000002
2_1190400_726750000_3199000000,592420.8772182465,16.114,581458.0383,15.856218
2_1190400_726750000_665600000,809528.1236171722,14.402,758774.40201,16.347895
2_1190400_624750000_204000000,1877807.5006008148,13.891,1485500.12985,15.099739
2_1190400_624750000_2133000000,641962.5298976898,15.208,681573.26805,14.165013
2_1190400_624750000_3199000000,592196.9208717346,15.8135,622623.7071,15.658012000000001
2_1190400_624750000_665600000,811506.100654602,14.3475,733218.42984,16.154516
2_1190400_522750000_204000000,1892388.691663742,13.891,1502781.00171,14.873968000000001
2_1190400_522750000_2133000000,630770.3511714935,14.806,683676.3626999999,13.936804
2_1190400_522750000_3199000000,605955.1801681519,15.9635,673130.9892600001,15.472527
2_1190400_522750000_665600000,827766.5712833405,14.202,721168.0437,15.997739
2_1190400_420750000_204000000,1905998.105287552,13.489,1533228.97632,14.652271
2_1190400_420750000_2133000000,661865.3891086578,15.008,694512.53229,13.710784
2_1190400_420750000_3199000000,633763.6439800262,15.612,684157.26654,15.256647000000001
2_1190400_420750000_665600000,848693.056344986,13.901,729343.75284,15.879372
