total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,2.2154078483581543
3.6Gi,4.0Mi,3.6Gi,3.587414264678955
3.6Gi,4.0Mi,3.6Gi,4.832421064376831
3.6Gi,4.0Mi,3.6Gi,6.2095911502838135
3.6Gi,4.0Mi,3.6Gi,7.5572545528411865
3.6Gi,4.0Mi,3.6Gi,8.837046384811401
3.6Gi,4.0Mi,3.6Gi,10.348323822021484
3.6Gi,4.0Mi,3.6Gi,11.95539903640747
3.6Gi,4.0Mi,3.6Gi,13.185385465621948
3.6Gi,4.0Mi,3.6Gi,14.368908166885376
3.6Gi,4.0Mi,3.6Gi,15.555304527282715
3.6Gi,4.0Mi,3.6Gi,16.7335844039917
3.6Gi,4.0Mi,3.6Gi,17.921261072158813
3.6Gi,4.0Mi,3.6Gi,19.10309910774231
3.6Gi,4.0Mi,3.6Gi,20.277345418930054
3.6Gi,4.0Mi,3.6Gi,21.46497130393982
3.6Gi,4.0Mi,3.6Gi,22.634202003479004
3.6Gi,4.0Mi,3.6Gi,23.828896045684814
3.6Gi,4.0Mi,3.6Gi,25.01592707633972
3.6Gi,4.0Mi,3.6Gi,26.205142736434937
3.6Gi,4.0Mi,3.6Gi,27.398891925811768
3.6Gi,4.0Mi,3.6Gi,28.57171869277954
3.6Gi,4.0Mi,3.6Gi,29.759234189987183
3.6Gi,4.0Mi,3.6Gi,30.932279586791992
3.6Gi,4.0Mi,3.6Gi,32.103943824768066
3.6Gi,4.0Mi,3.6Gi,33.29181504249573
3.6Gi,4.0Mi,3.6Gi,34.46142053604126
3.6Gi,4.0Mi,3.6Gi,35.656291484832764
3.6Gi,4.0Mi,3.6Gi,36.84432649612427
3.6Gi,4.0Mi,3.6Gi,38.02531337738037
3.6Gi,4.0Mi,3.6Gi,39.40558099746704
3.6Gi,4.0Mi,3.6Gi,40.5740749835968
3.6Gi,4.0Mi,3.6Gi,41.76161217689514
3.6Gi,4.0Mi,3.6Gi,42.95575714111328
3.6Gi,4.0Mi,3.6Gi,44.13316798210144
3.6Gi,4.0Mi,3.6Gi,45.317426681518555
3.6Gi,4.0Mi,3.6Gi,46.50050210952759
3.6Gi,4.0Mi,3.6Gi,47.67613744735718
3.6Gi,4.0Mi,3.6Gi,48.83697247505188
3.6Gi,4.0Mi,3.6Gi,50.016430139541626
3.6Gi,4.0Mi,3.6Gi,51.193323612213135
3.6Gi,4.0Mi,3.6Gi,52.35907292366028
3.6Gi,4.0Mi,3.6Gi,53.53757381439209
3.6Gi,4.0Mi,3.6Gi,54.71915078163147
3.6Gi,4.0Mi,3.6Gi,55.89101982116699
3.6Gi,4.0Mi,3.6Gi,57.07241344451904
3.6Gi,4.0Mi,3.6Gi,58.25965094566345
3.6Gi,4.0Mi,3.6Gi,59.42877769470215
3.6Gi,4.0Mi,3.6Gi,60.61723566055298
3.6Gi,4.0Mi,3.6Gi,61.78864765167236
3.6Gi,4.0Mi,3.6Gi,62.98021578788757
3.6Gi,4.0Mi,3.6Gi,64.17226839065552
3.6Gi,4.0Mi,3.6Gi,65.34517216682434
3.6Gi,4.0Mi,3.6Gi,66.88142442703247
3.6Gi,4.0Mi,3.6Gi,68.08142971992493
3.6Gi,4.0Mi,3.6Gi,69.26305484771729
3.6Gi,4.0Mi,3.6Gi,70.45058870315552
3.6Gi,4.0Mi,3.6Gi,71.68714141845703
3.6Gi,4.0Mi,3.6Gi,72.89546275138855
3.6Gi,4.0Mi,3.6Gi,74.05729556083679
3.6Gi,4.0Mi,3.6Gi,75.23646855354309
3.6Gi,4.0Mi,3.6Gi,76.40912771224976
3.6Gi,4.0Mi,3.6Gi,77.57376050949097
3.6Gi,4.0Mi,3.6Gi,78.74980688095093
3.6Gi,4.0Mi,3.6Gi,79.93444585800171
3.6Gi,4.0Mi,3.6Gi,81.1180682182312
3.6Gi,4.0Mi,3.6Gi,82.3091344833374
3.6Gi,4.0Mi,3.6Gi,83.5042290687561
3.6Gi,4.0Mi,3.6Gi,84.68260455131531
3.6Gi,4.0Mi,3.6Gi,85.87303304672241
3.6Gi,4.0Mi,3.6Gi,87.04300475120544
3.6Gi,4.0Mi,3.6Gi,88.22098231315613
3.6Gi,4.0Mi,3.6Gi,89.41486954689026
3.6Gi,4.0Mi,3.6Gi,90.58255243301392
3.6Gi,4.0Mi,3.6Gi,91.79251003265381
3.6Gi,4.0Mi,3.6Gi,93.0109806060791
3.6Gi,4.0Mi,3.6Gi,94.28368711471558
3.6Gi,4.0Mi,3.6Gi,95.49566555023193
3.6Gi,4.0Mi,3.6Gi,96.71803832054138
3.6Gi,4.0Mi,3.6Gi,97.92398047447205
3.6Gi,4.0Mi,3.6Gi,99.14408707618713
3.6Gi,4.0Mi,3.6Gi,100.35152792930603
3.6Gi,6.0Mi,3.6Gi,101.7326238155365
3.6Gi,6.0Mi,3.6Gi,103.08360958099365
3.6Gi,6.0Mi,3.6Gi,104.28393316268921
3.6Gi,6.0Mi,3.6Gi,105.4933021068573
3.6Gi,6.0Mi,3.6Gi,106.82074499130249
3.6Gi,6.0Mi,3.6Gi,108.08310079574585
3.6Gi,6.0Mi,3.6Gi,109.30030298233032
3.6Gi,6.0Mi,3.6Gi,110.5259656906128
3.6Gi,6.0Mi,3.6Gi,111.7382128238678
3.6Gi,6.0Mi,3.6Gi,113.09820032119751
3.6Gi,6.0Mi,3.6Gi,114.33370518684387
3.6Gi,6.0Mi,3.6Gi,115.51819586753845
