total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.8Gi,20Mi,2.3Gi,4.9Gi,2.7462897300720215
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,4.734019994735718
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,6.2316083908081055
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,7.700271129608154
7.2Gi,2.6Gi,2.2Gi,20Mi,2.3Gi,4.3Gi,9.363577127456665
7.2Gi,2.7Gi,2.0Gi,84Mi,2.4Gi,4.1Gi,11.765320539474487
7.2Gi,3.0Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,13.480087041854858
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,15.023287296295166
7.2Gi,3.4Gi,1.3Gi,103Mi,2.4Gi,3.5Gi,16.46227192878723
7.2Gi,3.7Gi,1.0Gi,103Mi,2.4Gi,3.2Gi,17.926268100738525
7.2Gi,4.2Gi,590Mi,103Mi,2.4Gi,2.7Gi,19.366812229156494
7.2Gi,4.6Gi,164Mi,94Mi,2.4Gi,2.3Gi,20.891727685928345
7.2Gi,4.7Gi,126Mi,69Mi,2.4Gi,2.2Gi,22.783488273620605
7.2Gi,4.6Gi,166Mi,75Mi,2.4Gi,2.3Gi,25.218767166137695
7.2Gi,4.6Gi,130Mi,84Mi,2.4Gi,2.2Gi,27.693970441818237
7.2Gi,4.6Gi,136Mi,84Mi,2.4Gi,2.2Gi,30.055839776992798
7.2Gi,4.6Gi,136Mi,84Mi,2.4Gi,2.2Gi,32.34479355812073
7.2Gi,4.6Gi,135Mi,84Mi,2.4Gi,2.2Gi,34.5030312538147
7.2Gi,4.6Gi,137Mi,84Mi,2.4Gi,2.2Gi,36.56214261054993
7.2Gi,4.6Gi,136Mi,84Mi,2.4Gi,2.2Gi,38.60680317878723
7.2Gi,4.6Gi,137Mi,84Mi,2.4Gi,2.2Gi,41.019810914993286
