val,frq,min_freq,max_freq,FreqOverride,log_time
22,665000,204000000,665600000,1,0.1439499855041504
22,665000,204000000,665600000,1,0.1439499855041504
5,665000,204000000,665600000,1,0.8069069385528564
8,665000,204000000,665600000,1,2.043682813644409
10,665000,204000000,665600000,1,3.276097297668457
13,665000,204000000,665600000,1,4.497748851776123
11,665000,204000000,665600000,1,5.692446231842041
9,665000,204000000,665600000,1,6.896241903305054
14,665000,204000000,665600000,1,8.101646900177002
31,665000,204000000,665600000,1,9.333545923233032
65,665000,204000000,665600000,1,10.579221487045288
73,665000,204000000,665600000,1,11.823255062103271
73,665000,204000000,665600000,1,13.068125009536743
77,665000,204000000,665600000,1,14.313287734985352
78,665000,204000000,665600000,1,15.539150476455688
78,665000,204000000,665600000,1,16.762162923812866
78,665000,204000000,665600000,1,17.98335576057434
78,665000,204000000,665600000,1,19.21869683265686
78,665000,204000000,665600000,1,20.46677041053772
78,665000,204000000,665600000,1,21.79445767402649
75,665000,204000000,665600000,1,23.031551837921143
78,665000,204000000,665600000,1,24.274917364120483
78,665000,204000000,665600000,1,25.50780200958252
78,665000,204000000,665600000,1,26.779832124710083
78,665000,204000000,665600000,1,27.973952293395996
