total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,3.2104337215423584
3.6Gi,3.0Mi,3.6Gi,4.910902976989746
3.6Gi,3.0Mi,3.6Gi,6.40473747253418
3.6Gi,3.0Mi,3.6Gi,8.052725553512573
3.6Gi,3.0Mi,3.6Gi,9.548594951629639
3.6Gi,3.0Mi,3.6Gi,11.004157781600952
3.6Gi,3.0Mi,3.6Gi,12.544712781906128
3.6Gi,3.0Mi,3.6Gi,14.182453393936157
3.6Gi,3.0Mi,3.6Gi,16.089630126953125
3.6Gi,3.0Mi,3.6Gi,18.38552474975586
3.6Gi,3.0Mi,3.6Gi,20.275845289230347
3.6Gi,3.0Mi,3.6Gi,21.935206174850464
3.6Gi,3.0Mi,3.6Gi,23.513088703155518
3.6Gi,3.0Mi,3.6Gi,24.944411993026733
3.6Gi,3.0Mi,3.6Gi,26.583235263824463
3.6Gi,3.0Mi,3.6Gi,28.11233925819397
3.6Gi,3.0Mi,3.6Gi,29.710097789764404
3.6Gi,3.0Mi,3.6Gi,31.247949600219727
3.6Gi,3.0Mi,3.6Gi,32.85702157020569
3.6Gi,3.0Mi,3.6Gi,34.323302268981934
3.6Gi,3.0Mi,3.6Gi,35.80080199241638
3.6Gi,3.0Mi,3.6Gi,37.38128066062927
3.6Gi,3.0Mi,3.6Gi,39.286999464035034
3.6Gi,3.0Mi,3.6Gi,41.02330040931702
3.6Gi,3.0Mi,3.6Gi,42.943297147750854
3.6Gi,3.0Mi,3.6Gi,45.0725302696228
3.6Gi,3.0Mi,3.6Gi,47.45295190811157
3.6Gi,3.0Mi,3.6Gi,49.64096808433533
3.6Gi,3.0Mi,3.6Gi,51.83590006828308
3.6Gi,3.0Mi,3.6Gi,53.82218599319458
3.6Gi,3.0Mi,3.6Gi,55.863232135772705
3.6Gi,3.0Mi,3.6Gi,57.66448712348938
3.6Gi,3.0Mi,3.6Gi,59.70249271392822
3.6Gi,3.0Mi,3.6Gi,61.4452383518219
