total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,1.8880341053009033
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,3.060659170150757
7.2Gi,2.7Gi,2.1Gi,56Mi,2.4Gi,4.2Gi,4.2535271644592285
7.2Gi,3.1Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,5.507443428039551
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,6.682567596435547
7.2Gi,3.6Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,7.858609914779663
7.2Gi,4.1Gi,626Mi,103Mi,2.4Gi,2.7Gi,9.038188695907593
7.2Gi,4.6Gi,139Mi,94Mi,2.4Gi,2.2Gi,10.214682579040527
7.2Gi,4.6Gi,123Mi,103Mi,2.4Gi,2.2Gi,11.393774032592773
7.2Gi,4.6Gi,130Mi,94Mi,2.4Gi,2.2Gi,12.566191911697388
7.2Gi,4.7Gi,96Mi,103Mi,2.4Gi,2.2Gi,13.854841709136963
7.2Gi,4.7Gi,105Mi,94Mi,2.4Gi,2.2Gi,15.029877185821533
7.2Gi,4.7Gi,106Mi,94Mi,2.4Gi,2.2Gi,16.203837871551514
7.2Gi,4.7Gi,96Mi,103Mi,2.4Gi,2.2Gi,17.378774881362915
7.2Gi,4.7Gi,104Mi,94Mi,2.4Gi,2.2Gi,18.55547857284546
7.2Gi,4.7Gi,104Mi,94Mi,2.4Gi,2.2Gi,19.729597091674805
7.2Gi,4.7Gi,96Mi,103Mi,2.4Gi,2.2Gi,20.905718326568604
7.2Gi,4.7Gi,105Mi,94Mi,2.4Gi,2.2Gi,22.07659077644348
7.2Gi,4.7Gi,103Mi,94Mi,2.4Gi,2.2Gi,23.250587463378906
7.2Gi,4.7Gi,105Mi,94Mi,2.4Gi,2.2Gi,24.423137426376343
7.2Gi,4.7Gi,103Mi,94Mi,2.4Gi,2.2Gi,25.601179122924805
7.2Gi,4.7Gi,104Mi,93Mi,2.4Gi,2.2Gi,26.77482557296753
7.2Gi,4.5Gi,328Mi,38Mi,2.3Gi,2.4Gi,27.947848796844482
