epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,6450.89306640625,10.884469270706177
0,1,null,388.1045837402344,11.293588876724243
0,2,null,384.83099365234375,11.699972152709961
0,3,null,378.23126220703125,12.09540867805481
0,4,null,384.35614013671875,12.5036039352417
0,5,null,373.956787109375,12.897733211517334
0,6,null,374.3335266113281,13.292799949645996
0,7,null,380.3061828613281,13.689617156982422
0,8,null,375.55487060546875,14.089298963546753
0,9,null,379.4981689453125,14.489523649215698
0,10,null,378.3614501953125,14.889942407608032
0,11,null,381.5430603027344,15.293074607849121
0,12,null,372.0078430175781,15.685102224349976
0,13,null,376.6013488769531,16.082231998443604
0,14,null,382.0657043457031,16.485328912734985
0,15,null,373.0653381347656,16.879536151885986
0,16,null,375.1010437011719,17.275354385375977
0,17,null,380.6395568847656,17.67702031135559
0,18,null,378.66070556640625,18.077007293701172
0,19,null,374.0176696777344,18.472540378570557
0,20,null,381.7001647949219,18.87624430656433
0,21,null,376.1632385253906,19.27372694015503
0,22,null,373.55474853515625,19.668663501739502
0,23,null,383.1877136230469,20.072379112243652
0,24,null,373.1094665527344,20.466739892959595
0,25,null,377.57867431640625,20.8658504486084
0,26,null,375.9901123046875,21.262216091156006
0,27,null,382.647705078125,21.666219234466553
0,28,null,374.80059814453125,22.062469244003296
0,29,null,373.1943664550781,22.458467721939087
0,30,null,384.791015625,22.864503383636475
0,31,null,373.8406982421875,23.25983715057373
0,32,null,378.4814758300781,23.659687757492065
0,33,null,378.44476318359375,24.058817625045776
0,34,null,377.4561767578125,24.457260370254517
0,35,null,376.40972900390625,24.85414457321167
0,36,null,380.6073303222656,25.256001472473145
0,37,null,376.5183410644531,25.65379285812378
0,38,null,372.88763427734375,26.052001237869263
0,39,null,381.1324462890625,26.45422124862671
0,40,null,377.5296630859375,26.85341477394104
0,41,null,376.30560302734375,27.25126552581787
0,42,null,375.5018310546875,27.647969484329224
0,43,null,381.2082214355469,28.050544500350952
0,44,null,376.5765686035156,28.47173500061035
0,45,null,373.6601867675781,28.86746072769165
0,46,null,383.76031494140625,29.27252173423767
0,47,null,373.7507629394531,29.66707468032837
