total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,2.0220210552215576
3.6Gi,3.0Mi,3.6Gi,3.267580032348633
3.6Gi,3.0Mi,3.6Gi,4.63752293586731
3.6Gi,3.0Mi,3.6Gi,5.945971965789795
3.6Gi,3.0Mi,3.6Gi,7.198807001113892
3.6Gi,3.0Mi,3.6Gi,8.531338691711426
3.6Gi,3.0Mi,3.6Gi,9.796183109283447
3.6Gi,3.0Mi,3.6Gi,11.090521574020386
3.6Gi,3.0Mi,3.6Gi,12.370719194412231
3.6Gi,3.0Mi,3.6Gi,13.644066572189331
3.6Gi,3.0Mi,3.6Gi,14.92547869682312
3.6Gi,3.0Mi,3.6Gi,16.21251130104065
3.6Gi,3.0Mi,3.6Gi,17.500964164733887
3.6Gi,3.0Mi,3.6Gi,18.77812170982361
3.6Gi,3.0Mi,3.6Gi,20.052834033966064
3.6Gi,3.0Mi,3.6Gi,21.33768057823181
3.6Gi,3.0Mi,3.6Gi,22.624984979629517
3.6Gi,3.0Mi,3.6Gi,23.92883038520813
3.6Gi,3.0Mi,3.6Gi,25.211230754852295
3.6Gi,3.0Mi,3.6Gi,26.49062705039978
3.6Gi,3.0Mi,3.6Gi,27.77816104888916
3.6Gi,3.0Mi,3.6Gi,29.0714168548584
