total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.527601718902588
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,6.278473615646362
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,8.183109521865845
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,10.42728066444397
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,12.228038311004639
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,13.91998028755188
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,15.781399250030518
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,17.595927000045776
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,19.592138528823853
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,21.233490705490112
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,22.99931311607361
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,24.59167170524597
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,26.49536967277527
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,28.157418727874756
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,29.898683786392212
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,31.789104461669922
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,33.780869007110596
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,35.756956815719604
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,37.538902044296265
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,39.485790729522705
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,41.467695236206055
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,43.32316327095032
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,44.99470043182373
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,46.85015559196472
7.2Gi,2.4Gi,2.8Gi,20Mi,2.0Gi,4.6Gi,48.44440746307373
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,49.89760208129883
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,51.86181712150574
7.2Gi,2.1Gi,4.5Gi,20Mi,575Mi,4.8Gi,53.510319232940674
7.2Gi,2.1Gi,4.5Gi,20Mi,579Mi,4.8Gi,55.211589097976685
7.2Gi,2.2Gi,4.4Gi,20Mi,592Mi,4.8Gi,56.41699504852295
7.2Gi,2.2Gi,4.3Gi,57Mi,646Mi,4.7Gi,58.099809408187866
7.2Gi,2.3Gi,4.2Gi,103Mi,724Mi,4.6Gi,59.75525665283203
7.2Gi,2.3Gi,4.1Gi,103Mi,752Mi,4.6Gi,60.99159550666809
7.2Gi,2.3Gi,4.1Gi,103Mi,771Mi,4.5Gi,62.52149271965027
7.2Gi,2.4Gi,4.0Gi,103Mi,792Mi,4.5Gi,63.797268867492676
7.2Gi,2.4Gi,4.0Gi,103Mi,816Mi,4.5Gi,65.32478451728821
7.2Gi,2.4Gi,3.9Gi,103Mi,837Mi,4.4Gi,66.61230397224426
7.2Gi,2.4Gi,3.9Gi,103Mi,852Mi,4.4Gi,67.90101218223572
7.2Gi,2.5Gi,3.8Gi,103Mi,873Mi,4.4Gi,69.21702837944031
7.2Gi,2.5Gi,3.8Gi,103Mi,893Mi,4.4Gi,70.57436728477478
7.2Gi,2.5Gi,3.7Gi,103Mi,912Mi,4.3Gi,71.99047684669495
7.2Gi,2.6Gi,3.7Gi,103Mi,933Mi,4.3Gi,73.31876707077026
7.2Gi,2.6Gi,3.6Gi,103Mi,955Mi,4.2Gi,74.69484806060791
7.2Gi,2.7Gi,3.6Gi,103Mi,975Mi,4.2Gi,76.0128722190857
7.2Gi,2.7Gi,3.5Gi,103Mi,990Mi,4.2Gi,77.3492112159729
7.2Gi,2.7Gi,3.5Gi,103Mi,1.0Gi,4.2Gi,78.72442555427551
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,80.17332077026367
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,81.53824186325073
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,83.05695509910583
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,84.44725251197815
7.2Gi,3.1Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,85.882159948349
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,87.23953366279602
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,88.48384809494019
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,89.75857186317444
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,91.07239246368408
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,92.45985841751099
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,94.01717209815979
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,95.49931836128235
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,96.91477012634277
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,98.20204973220825
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,99.63896822929382
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,100.997718334198
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,102.3214213848114
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,103.77640128135681
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,105.1951196193695
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,106.50807309150696
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,107.86756253242493
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,109.13451957702637
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.5Gi,110.53966093063354
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.5Gi,111.9141411781311
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,113.2651674747467
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,114.59950351715088
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,115.93104290962219
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,117.19712042808533
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.5Gi,118.48342394828796
7.2Gi,3.3Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,119.83806324005127
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,121.15792346000671
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,122.56281876564026
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.5Gi,123.83963561058044
7.2Gi,3.5Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,125.13022923469543
7.2Gi,3.5Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,126.44934678077698
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,127.7343521118164
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,129.07633185386658
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.3Gi,130.29937100410461
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,131.7105574607849
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,133.0774803161621
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,134.33638072013855
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,135.7812361717224
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,137.10189294815063
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.1Gi,138.51505494117737
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,140.08105039596558
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,141.4804093837738
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,142.94915747642517
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,144.57582235336304
